date, pm25, pm10, o3, no2, so2, co
2021/1/20, 30, 14, 29, 10, , 
2021/1/21, 31, 12, 30, 10, , 
2021/1/22, 23, 16, 22, 20, , 
2021/1/23, 31, 14, 25, 11, , 
2021/1/24, 37, 8, 22, 9, , 
2021/1/25, 36, 13, 17, 14, , 
2021/1/26, 49, 17, 18, 16, , 
2021/1/27, 40, 13, 21, 17, , 
2021/1/28, 43, 9, 17, 14, , 
2021/1/29, 27, 12, 26, 10, , 
2021/1/30, 30, 10, 19, 7, , 
2021/1/31, 41, 13, 13, 8, , 
2021/2/1, 54, 17, 3, 14, , 
2021/2/2, 62, 14, 20, 13, , 
2021/2/3, 44, 10, 23, 13, , 
2021/2/4, 32, 19, 20, 16, , 
2021/2/5, 35, 21, 16, 19, , 
2021/2/6, 43, 22, 9, 14, , 
2021/2/7, 68, 15, 20, 5, , 
2021/2/8, 59, 20, 22, 8, , 
2021/2/9, 66, 17, 26, 8, , 
2021/2/10, 59, 18, 24, 10, , 
2021/2/11, 58, 27, 20, 22, , 
2021/2/12, 72, 24, 22, 16, 1, 
2021/2/13, 65, 15, 26, 9, , 
2021/2/14, 45, 16, 26, 9, , 
2021/2/15, 32, 15, 22, 14, , 
2021/2/16, 48, 19, 21, 12, , 
2021/2/17, 39, 17, 26, 10, , 
2021/2/18, 29, 14, 24, 11, , 
2021/2/19, 27, 18, 26, 14, , 
2021/2/20, 33, 27, 29, 8, , 
2021/2/21, 45, 21, 30, 10, , 
2021/2/22, 42, 40, 23, 18, , 
2021/2/23, 57, 44, 25, 12, , 
2021/2/24, 61, 39, 25, 11, , 
2021/2/25, 58, 49, 20, 16, , 
2021/2/26, 74, 20, 26, 12, , 
2021/2/27, 47, 22, 17, 13, , 
2021/2/28, 66, 26, 25, 10, , 
2021/3/1, 75, 40, 8, 16, , 
2021/3/2, 90, 51, , 27, , 
2021/3/3, 84, 58, , 26, 1, 
2021/3/4, 104, 33, 15, 17, , 
2021/3/5, 94, 16, 25, 10, , 
2021/3/6, 35, 26, 24, 16, , 
2021/3/7, 72, 26, 28, 12, , 
2021/3/8, 77, 29, 24, 16, , 
2021/3/9, 76, 31, 17, 14, , 
2021/3/10, 87, 37, 30, 14, , 
2021/3/11, 75, 17, 32, 4, , 
2021/3/12, 43, 18, 29, 7, , 
2021/3/13, 28, 11, 30, 3, , 
2021/3/14, 28, 9, 28, 5, , 
2021/3/15, 43, 10, 28, 5, , 
2021/3/16, 32, 15, 23, 16, , 
2021/3/17, 38, 11, 22, 10, , 
2021/3/18, 36, 13, 23, 12, , 
2021/3/19, 27, 15, 28, 6, , 
2021/3/20, 34, 15, 27, 7, , 
2021/3/21, 53, 16, 31, 4, , 
2021/3/22, 46, 17, 30, 10, , 
2021/3/23, 33, 35, 31, 16, , 
2021/3/24, 68, 38, 32, 14, , 
2021/3/25, 79, 32, 25, 16, , 
2021/3/26, 68, 34, 33, 13, , 
2021/3/27, 52, 11, 32, 5, , 
2021/3/28, 23, 14, 33, 5, , 
2021/3/29, 35, 26, 34, 15, , 
