date, pm25, o3, no2, so2, co
2020/2/8, 16, 32, , , 
2020/2/9, 28, 26, , , 
2020/2/10, 22, 14, , , 
2020/2/11, 30, 12, , , 
2020/2/12, 10, 15, , , 
2020/2/13, 15, 22, , , 
2020/2/14, 19, 23, , , 
2020/2/15, 15, 29, , , 
2020/2/16, 23, 29, , , 
2020/2/17, 30, 23, , , 
2020/2/18, 29, 12, , , 
2020/2/19, 53, , , , 
2019/10/2, 20, 34, , , 
2019/10/3, 29, 37, , , 
2019/10/4, 29, 41, , , 
2019/10/5, 40, 46, , , 
2019/10/6, 30, 45, , , 
2019/10/7, 40, 36, , , 
2019/10/8, 18, 41, , , 
2019/10/9, 17, 38, , , 
2019/10/10, 34, 28, , , 
2019/10/11, 20, 23, , , 
2019/10/12, 9, 26, , , 
2019/10/13, 10, 31, , , 
2019/10/14, 22, 31, , , 
2019/10/15, 38, 25, , , 
2019/10/16, 15, 31, , , 
2019/10/17, 18, 31, , , 
2019/10/18, 21, 38, , , 
2019/10/19, 26, 38, , , 
2019/10/20, 22, 28, , , 
2019/10/21, 34, 35, , , 
2019/10/22, 14, 37, , , 
2019/10/23, 15, 40, , , 
2019/10/24, 20, 32, , , 
2019/10/25, 16, 23, , , 
2019/10/26, 4, 30, , , 
2019/10/27, 9, 43, , , 
2019/10/28, 25, 26, , , 
2019/10/29, 23, 6, , , 
2019/10/30, 10, 11, , , 
2019/10/31, 8, 23, , , 
2019/11/1, 15, 26, , , 
2019/11/2, 20, 36, , , 
2019/11/3, 27, 39, , , 
2019/11/4, 31, 37, , , 
2019/11/5, 24, 23, , , 
2019/11/6, 29, 29, , , 
2019/11/7, 19, 23, , , 
2019/11/8, 26, 11, , , 
2019/11/9, 17, 26, , , 
2019/11/10, 26, 38, , , 
2019/11/11, 27, 22, , , 
2019/11/12, 14, 25, , , 
2019/11/13, 10, 16, , , 
2019/11/14, 19, 13, , , 
2019/11/15, 34, 30, , , 
2019/11/16, 28, 33, , , 
2019/11/17, 30, 32, , , 
2019/11/18, 43, 36, , , 
2019/11/19, 30, 40, , , 
2019/11/20, 35, 27, , , 
2019/11/21, 31, 27, , , 
2019/11/22, 21, 16, , , 
2019/11/23, 13, 22, , , 
2019/11/24, 19, 35, , , 
2019/11/25, 25, 36, , , 
2019/11/26, 26, 20, , , 
2019/11/27, 58, 28, , , 
2019/11/28, 16, 22, , , 
2019/11/29, 24, 10, , , 
2019/11/30, 25, 24, , , 
2019/12/1, 28, 29, , , 
2019/12/2, 9, 29, , , 
2019/12/3, 11, 35, , , 
2019/12/4, 19, 30, , , 
2019/12/5, 23, 27, , , 
2019/12/6, 33, 34, , , 
2019/12/7, 22, 29, , , 
2019/12/8, 34, 41, , , 
2019/12/9, 44, 26, , , 
2019/12/10, 46, 15, , , 
2019/12/11, 16, 21, , , 
2019/12/12, 19, 20, , , 
2019/12/13, 21, 28, , , 
2019/12/14, 16, , , , 
2019/12/15, 32, , , , 
2019/12/16, 54, 21, , , 
2019/12/17, 28, 27, , , 
2019/12/18, 12, 32, , , 
2019/12/19, 12, 35, , , 
2019/12/20, 19, 24, , , 
2019/12/21, 21, 23, , , 
2019/12/22, 28, 22, , , 
2019/12/23, 35, 26, , , 
2019/12/24, 49, 43, , , 
2019/12/25, 30, 35, , , 
2019/12/26, 34, 18, , , 
2019/12/27, 22, 22, , , 
2019/12/28, 19, 21, , , 
2019/12/29, 12, 32, , , 
2019/12/30, 10, , , , 
2019/7/2, 47, 26, , , 
2019/7/3, 21, 20, , , 
2019/7/4, 36, 18, , , 
2019/7/5, 60, 21, , , 
2019/7/6, 44, 23, , , 
2019/7/7, 41, 26, , , 
2019/7/8, 32, 28, , , 
2019/7/9, 23, 29, , , 
2019/7/10, 47, 38, , , 
2019/7/11, 30, 43, , , 
2019/7/12, 21, 44, , , 
2019/7/13, 30, 41, , , 
2019/7/14, 35, 32, , , 
2019/7/15, 22, 43, , , 
2019/7/16, 36, 26, , , 
2019/7/17, 26, 25, , , 
2019/7/18, 24, 28, , , 
2019/7/19, 22, 27, , , 
2019/7/20, 25, 26, , , 
2019/7/21, 42, 25, , , 
2019/7/22, 52, 36, , , 
2019/7/23, 39, 38, , , 
2019/7/24, 26, 42, , , 
2019/7/25, 28, 43, , , 
2019/7/26, 38, 51, , , 
2019/7/27, 40, 44, , , 
2019/7/28, 32, 22, , , 
2019/7/29, 42, 29, , , 
2019/7/30, 34, 33, , , 
2019/7/31, 37, 34, , , 
2019/8/1, 52, 38, , , 
2019/8/2, 39, 40, , , 
2019/8/3, 29, 38, , , 
2019/8/4, 30, 37, , , 
2019/8/5, 28, 44, , , 
2019/8/6, 22, 35, , , 
2019/8/7, 22, 23, , , 
2019/8/8, 39, 28, , , 
2019/8/9, 34, 29, , , 
2019/8/10, 42, 24, , , 
2019/8/11, 35, 27, , , 
2019/8/12, 27, 30, , , 
2019/8/13, 26, 31, , , 
2019/8/14, 24, 41, , , 
2019/8/15, 30, 47, , , 
2019/8/16, 30, 55, , , 
2019/8/17, 38, 32, , , 
2019/8/18, 35, 26, , , 
2019/8/19, 39, 23, , , 
2019/8/20, 30, 27, , , 
2019/8/21, 69, 26, , , 
2019/8/22, 59, 27, , , 
2019/8/23, 39, 32, , , 
2019/8/24, 16, 31, , , 
2019/8/25, 27, 37, , , 
2019/8/26, 37, 35, , , 
2019/8/27, 62, 25, , , 
2019/8/28, 35, 38, , , 
2019/8/29, 33, 36, , , 
2019/8/30, 40, 33, , , 
2019/8/31, 32, 32, , , 
2019/9/1, 24, 44, , , 
2019/9/2, 34, 40, , , 
