date, pm25, pm10, o3, no2, so2, co
2020/4/24, 29, 23, 32, 2, 32, 33
2020/4/25, 26, 28, 33, 5, 32, 42
2020/4/26, 31, 24, 29, 5, 32, 43
2020/4/27, 54, 45, 21, 7, 32, 43
2020/4/28, 52, 56, 17, 8, 32, 43
2020/4/29, 55, 62, 27, 11, 32, 45
2020/4/30, 56, 41, 20, 10, 33, 45
2020/5/1, 62, 34, 19, 4, 33, 44
2020/5/2, 58, 25, 19, 5, 33, 44
2020/5/3, 52, 25, 15, 2, 33, 44
2020/5/4, 30, 14, 9, 4, 33, 44
2020/5/5, 29, 16, 7, 5, 32, 44
2020/5/6, 31, 32, 18, 7, 32, 45
2020/5/7, 55, 28, 17, 6, 32, 44
2020/5/8, 41, 43, 17, 11, 32, 46
2020/5/9, 64, 49, 30, 6, 32, 44
2020/5/10, 58, 30, 32, 6, 32, 44
2020/5/11, 50, 34, 23, 12, 33, 46
2020/5/12, 59, 42, 25, 7, 33, 44
2020/5/13, 51, 52, 18, 4, 32, 40
2020/5/14, 40, 52, 11, 7, 30, 29
2020/5/15, 51, 59, 17, 11, 33, 47
2020/5/16, 81, 64, 19, 6, 33, 45
2020/5/17, 78, 57, 14, 4, 32, 45
2020/5/18, 61, 61, 15, 3, 32, 45
2020/5/19, 68, 49, 16, 3, 32, 44
2020/5/20, 44, 53, 14, 8, 33, 45
2020/5/21, 47, 64, 11, 4, 34, 45
2020/5/22, 60, 33, 12, 4, 32, 44
2020/5/23, 32, 30, 23, 6, 32, 44
2020/5/24, 42, 19, 29, 3, 32, 43
2020/5/25, 32, 20, 21, 3, 32, 25
2020/5/26, 41, 19, 23, 2, 32, 44
2020/5/27, 25, 18, 18, 4, 32, 44
2020/5/28, 20, 18, 10, 6, 32, 44
2020/5/29, 27, 44, 7, 9, 33, 47
2020/5/30, 59, 37, 24, 3, 33, 45
2020/5/31, 47, 32, 27, 4, 33, 44
2020/6/1, 38, 29, 18, 7, 33, 45
2020/6/2, 38, 36, 9, 7, 33, 45
2020/6/3, 42, 34, 10, 7, 33, 45
2020/6/4, 46, 35, 21, 7, 33, 46
2020/6/5, 53, 31, 21, 8, 33, 45
2020/6/6, 47, 49, 17, 11, 34, 48
2020/6/7, 61, 56, 19, 5, 34, 46
2020/6/8, 70, 48, 10, 7, 33, 45
2020/6/9, 56, 54, 16, 11, 34, 48
2020/6/10, 64, 61, 11, 6, 34, 45
2020/6/11, 62, 56, 11, 6, 31, 45
2020/6/12, 56, 46, 15, 4, 29, 44
2020/6/13, 56, 38, 13, 5, 26, 44
2020/6/14, 42, 39, 11, 5, 24, 45
2020/6/15, 53, 32, 6, 6, 24, 46
2020/6/16, 59, 47, 8, 6, 23, 46
2020/6/17, 63, 51, 9, 5, 24, 46
2020/6/18, 68, 52, 7, 6, 24, 47
2020/6/19, 72, 49, 5, 8, 25, 48
2020/6/20, 83, 39, 14, 6, 24, 
2020/6/21, 70, 49, 9, 6, 23, 
