date, pm25, o3, no2, co
2020/8/25, 48, 38, 3, 
2020/8/26, 52, 37, 4, 
2020/8/27, 53, 31, 2, 
2020/8/28, 45, 39, 2, 
2020/8/29, 30, 33, 3, 
2020/8/30, 32, 28, 5, 
2020/8/31, 30, 30, 3, 
2020/9/1, 19, 21, 4, 
2020/9/2, 17, 35, 2, 
2020/9/3, 22, 30, 2, 
2020/9/4, 20, 28, 5, 
2020/9/5, 17, 36, 3, 
2020/9/6, 21, 35, 2, 
2020/9/7, 35, 30, 1, 
2020/9/8, 27, 17, 1, 
2020/9/9, 10, 13, 2, 
2020/9/10, 9, 11, 2, 
2020/9/11, 7, 8, 4, 
2020/9/12, 4, 16, 2, 
2020/9/13, 13, 27, 3, 
2020/9/14, 16, 24, 6, 
2020/9/15, 26, 35, 4, 
2020/9/16, 22, 28, 3, 
2020/9/17, 40, 24, 4, 
2020/9/18, 45, 27, 4, 
2020/9/19, 29, 27, 4, 
2020/9/20, 36, 31, 2, 
2020/9/21, 24, 31, 3, 
2020/9/22, 28, 35, 5, 
2020/9/23, 39, 28, 5, 
2020/9/24, 37, 29, 4, 
2020/9/25, 28, 31, 3, 
2020/9/26, 28, 37, 2, 
2020/9/27, 37, 32, 2, 
2020/9/28, 30, 17, 1, 
2020/9/29, 13, 21, 3, 
2020/9/30, 13, 27, 2, 
2020/10/1, 15, 21, 2, 
2020/4/2, 38, 31, 3, 
2020/4/3, 40, 23, 2, 
2020/4/4, 14, 29, 2, 
2020/4/5, 23, 33, 8, 
2020/4/6, 47, 27, 3, 
2020/4/7, 38, 35, 2, 
2020/4/8, 46, 34, 6, 
2020/4/9, 65, 31, 2, 
2020/4/10, 24, 32, 3, 
2020/4/11, 19, 27, 5, 
2020/4/12, 58, 30, 3, 
2020/4/13, 52, 31, 1, 
2020/4/14, 12, 32, 3, 
2020/4/15, 15, 29, 4, 
2020/4/16, 35, 28, 4, 
2020/4/17, 27, 35, 3, 
2020/4/18, 46, 36, 2, 
2020/4/19, 38, 34, 2, 
2020/4/20, 21, 34, 6, 
2020/4/21, 22, 37, 3, 
2020/4/22, 24, 40, 3, 
2020/4/23, 24, 40, 4, 
2020/4/24, 48, 30, 4, 
2020/4/25, 62, 35, 4, 
2020/4/26, 47, 38, 4, 
2020/4/27, 24, 43, 3, 
2020/4/28, 25, 37, 4, 
2020/4/29, 30, 37, 2, 
2020/4/30, 14, 38, 6, 
2020/5/1, 24, 41, 9, 
2020/5/2, 34, 35, 4, 
2020/5/3, 30, 41, 5, 
2020/5/4, 30, 34, 4, 
2020/5/5, 21, 19, 4, 
2020/5/6, 21, 36, 3, 
2020/5/7, 21, 40, 5, 
2020/5/8, 29, 32, 2, 
2020/5/9, 21, 37, 4, 
2020/5/10, 25, 30, 1, 
2020/5/11, 18, 36, 2, 
2020/5/12, 17, 37, 6, 
2020/5/13, 31, 29, 5, 
2020/5/14, 31, 16, 5, 
2020/5/15, 31, 39, 5, 
2020/5/16, 33, 39, 7, 
2020/5/17, 41, 32, 1, 
2020/5/18, 17, 28, 2, 
2020/5/19, 8, 24, 2, 
2020/5/20, 15, 23, 3, 
2020/5/21, 27, 24, 3, 
2020/5/22, 22, 25, 3, 
2020/5/23, 28, 36, 3, 
2020/5/24, 32, 35, 4, 
2020/5/25, 28, 28, 2, 
2020/5/26, 22, 23, 3, 
2020/5/27, 22, 28, 2, 
2020/5/28, 23, 40, 4, 
2020/5/29, 26, 32, 3, 
2020/5/30, 23, 35, 5, 
2020/5/31, 33, 31, 4, 
2020/6/1, 29, 36, 2, 
2020/6/2, 30, 38, 1, 
2020/6/3, 41, 44, 4, 
2020/6/4, 42, 42, 5, 
2020/6/5, 38, 50, 4, 
2020/6/6, 26, 42, 7, 
2020/6/7, 27, 44, , 
2020/6/8, 38, 46, , 
2020/6/9, 51, 42, 4, 
2020/6/10, 52, 32, 2, 
2020/6/11, 32, 37, 3, 
2020/6/12, 19, 44, 7, 
2020/6/13, 34, 36, 3, 
2020/6/14, 31, 36, 2, 
2020/6/15, 30, 38, 2, 
2020/6/16, 40, 44, 3, 
2020/6/17, 41, 43, 3, 
2020/6/18, 44, 37, 3, 
2020/6/19, 53, 27, 4, 
2020/6/20, 52, 36, 3, 
2020/6/21, 40, 41, 5, 
2020/6/22, 50, 35, 4, 
2020/6/23, 35, 29, 3, 
2020/6/24, 28, 36, 4, 
2020/6/25, 28, 36, 5, 
2020/6/26, 30, 31, 4, 
2020/6/27, 46, 36, 4, 
2020/6/28, 41, 29, 2, 
2020/6/29, 58, 21, 2, 
2020/6/30, 78, 21, 1, 
2020/7/1, 56, 28, 2, 
2020/1/2, 30, , 4, 
2020/1/3, 26, , 3, 
2020/1/4, 26, , 3, 
2020/1/5, 26, , 2, 
2020/1/6, 19, , 9, 
2020/1/7, 17, , 5, 
2020/1/8, 20, , 3, 
2020/1/9, 14, , 4, 
2020/1/10, 40, , 4, 
2020/1/11, 34, , 3, 
2020/1/12, 22, , 7, 
2020/1/13, 31, , 5, 
2020/1/14, 36, , 6, 
2020/1/15, 48, , 6, 
2020/1/16, 51, , 5, 
2020/1/17, 29, , 6, 
2020/1/18, 33, , 4, 
2020/1/19, 30, , 2, 
2020/1/20, 27, , 8, 
2020/1/21, 44, , 13, 
2020/1/22, 52, , 6, 
2020/1/23, 47, , 9, 
2020/1/24, 38, , 5, 
2020/1/25, 62, , 6, 
2020/1/26, 44, , 10, 
2020/1/27, 60, , 8, 
2020/1/28, 63, , 5, 
2020/1/29, 50, , 10, 
2020/1/30, 47, , 11, 
2020/1/31, 56, , 8, 
2020/2/1, 59, , 6, 
2020/2/2, 53, , 5, 
2020/2/3, 27, , 5, 
2020/2/4, 22, , 3, 
2020/2/5, 14, , 6, 
2020/2/6, 16, , 15, 
2020/2/7, 43, , 6, 
2020/2/8, 18, , 4, 
2020/2/9, 17, , 4, 
2020/2/10, 10, , 10, 
2020/2/11, 16, , 8, 
2020/2/12, 13, , 6, 
2020/2/13, 26, , 2, 
2020/2/14, 41, , 9, 
2020/2/15, 61, , 5, 
2020/2/16, 48, , 14, 
2020/2/17, 52, , 8, 
2020/2/18, 45, , 4, 
2020/2/19, 33, , 4, 
2020/2/20, 7, , 5, 
2020/2/21, 13, , 6, 
2020/2/22, 9, , 3, 
2020/2/23, 6, , 6, 
2020/2/24, 7, , 5, 
2020/2/25, 14, , 3, 
2020/2/26, 22, , 2, 
2020/2/27, 18, , 6, 
2020/2/28, 18, 27, 6, 
2020/2/29, 34, 29, 8, 
2020/3/1, 43, 30, 3, 
2020/3/2, 36, 25, 3, 
2020/3/3, 23, 31, 6, 
2020/3/4, 25, 30, 5, 
2020/3/5, 18, 31, 2, 
2020/3/6, 17, 30, 4, 
2020/3/7, 16, 38, 3, 
2020/3/8, 39, 40, 2, 
2020/3/9, 66, 32, 3, 
2020/3/10, 43, 24, 5, 
2020/3/11, 31, 24, 6, 
2020/3/12, 38, 28, 4, 
2020/3/13, 27, 31, 3, 
2020/3/14, 18, 28, 3, 
2020/3/15, 19, 27, 2, 
2020/3/16, 22, 24, 3, 
2020/3/17, 28, 25, 4, 
2020/3/18, 23, 20, 5, 
2020/3/19, 23, 16, 5, 
2020/3/20, 20, 28, 1, 
2020/3/21, 13, 30, 3, 
2020/3/22, 19, 26, 2, 
2020/3/23, 26, 17, 4, 
2020/3/24, 27, 21, 3, 
2020/3/25, 26, 20, 4, 
2020/3/26, 32, 18, 3, 
2020/3/27, 22, 18, 4, 
2020/3/28, 28, 24, 4, 
2020/3/29, 26, 21, 1, 
2020/3/30, 17, , , 
2019/10/2, 34, 8, 3, 
2019/10/3, 11, 18, 2, 
2019/10/4, 10, 18, 3, 
2019/10/5, 15, 21, 2, 
2019/10/6, 21, 18, 4, 
2019/10/7, 19, 24, 7, 
2019/10/8, 22, 25, 6, 
2019/10/9, 17, 26, 4, 
2019/10/10, 29, 24, 4, 
2019/10/11, 26, 25, 1, 
2019/10/12, 16, 31, 2, 
2019/10/13, 17, 26, 2, 
2019/10/14, 24, 25, 8, 
2019/10/15, 32, 26, 3, 
2019/10/16, 22, 22, 4, 
2019/10/17, 23, 28, 8, 
2019/10/18, 32, 32, 3, 
2019/10/19, 28, 28, 4, 
2019/10/20, 30, 27, 6, 
2019/10/21, 26, 22, 2, 
2019/10/22, 21, 25, 2, 
2019/10/23, 17, 22, 8, 
2019/10/24, 28, 23, 6, 
2019/10/25, 26, 24, 13, 
2019/10/26, 29, 18, 10, 
2019/10/27, 37, 15, 6, 
2019/10/28, 43, 23, 2, 
2019/10/29, 21, 25, 7, 
2019/10/30, 24, 20, 5, 
2019/10/31, 22, 23, 4, 
2019/11/1, 19, 17, 7, 
2019/11/2, 23, 23, 4, 
2019/11/3, 21, 20, 7, 
2019/11/4, 27, 23, 6, 
2019/11/5, 28, 20, 6, 
2019/11/6, 29, 21, 5, 
2019/11/7, 32, 24, 4, 
2019/11/8, 19, 21, 6, 
2019/11/9, 24, 22, 9, 
2019/11/10, 41, 16, 8, 
2019/11/11, 45, 23, 2, 
2019/11/12, 23, 23, 6, 
2019/11/13, 10, 21, 7, 
2019/11/14, 25, 22, 9, 
2019/11/15, 39, 24, 12, 
2019/11/16, 47, 28, 7, 
2019/11/17, 38, 21, 6, 
2019/11/18, 51, 13, 9, 
2019/11/19, 38, 24, 7, 
2019/11/20, 34, 24, 11, 
2019/11/21, 33, 23, 2, 
2019/11/22, 24, 15, 6, 
2019/11/23, 26, 25, 8, 
2019/11/24, 34, 21, 8, 
2019/11/25, 31, 26, 9, 
2019/11/26, 27, 19, 7, 
2019/11/27, 22, 22, 3, 
2019/11/28, 14, 20, 3, 
2019/11/29, 18, 11, 4, 
2019/11/30, 28, 9, 4, 
2019/12/1, 26, 25, 2, 
2019/12/2, 12, 23, 7, 
2019/12/3, 12, 26, 6, 
2019/12/4, 20, 24, 8, 
2019/12/5, 21, 22, 16, 
2019/12/6, 44, 22, 6, 
2019/12/7, 47, 20, 7, 
2019/12/8, 34, 20, 8, 
2019/12/9, 55, 26, 8, 
2019/12/10, 61, 24, 7, 
2019/12/11, 35, 21, 9, 
2019/12/12, 44, 18, 6, 
2019/12/13, 46, 12, 11, 
2019/12/14, 67, 21, 5, 
2019/12/15, 54, 19, 6, 
2019/12/16, 30, 20, 10, 
2019/12/17, 30, 19, 7, 
2019/12/18, 35, 21, 7, 
2019/12/19, 42, 18, 11, 
2019/12/20, 60, 24, 10, 
2019/12/21, 48, 24, 12, 
2019/12/22, 58, 24, 5, 
2019/12/23, 51, 19, 9, 
2019/12/24, 46, 19, 13, 
2019/12/25, 44, 29, 9, 
2019/12/26, 39, 15, 4, 
2019/12/27, 42, 15, 8, 
2019/12/28, 48, 10, 6, 
2019/12/29, 53, 18, 3, 
2019/12/30, 24, , , 
2019/7/2, 48, 37, 3, 
2019/7/3, 43, 33, 4, 
2019/7/4, 37, 34, 2, 
2019/7/5, 43, 36, 3, 
2019/7/6, 50, 29, 1, 
2019/7/7, 33, 32, 3, 
2019/7/8, 61, 38, 4, 
2019/7/9, 64, 35, 2, 
2019/7/10, 64, 33, 2, 
2019/7/11, 31, 33, 2, 
2019/7/12, 32, 38, 8, 
2019/7/13, 35, 37, 4, 
2019/7/14, 33, 41, 2, 
2019/7/15, 42, 27, 2, 
2019/7/16, 40, 30, 3, 
2019/7/17, 26, 30, 7, 
2019/7/18, 25, 32, 2, 
2019/7/19, 39, 35, 2, 
2019/7/20, 42, 32, 2, 
2019/7/21, 41, 22, 2, 
2019/7/22, 23, 28, 2, 
2019/7/23, 23, 32, 3, 
2019/7/24, 29, 35, 4, 
2019/7/25, 39, 32, 5, 
2019/7/26, 43, 42, 3, 
2019/7/27, 50, 44, 2, 
2019/7/28, 53, 39, 2, 
2019/7/29, 58, 31, 1, 
2019/7/30, 46, 30, 3, 
2019/7/31, 21, 22, 8, 
2019/8/1, 24, 35, 6, 
2019/8/2, 36, 41, 5, 
2019/8/3, 38, 42, 5, 
2019/8/4, 45, 42, 5, 
2019/8/5, 53, 37, 3, 
2019/8/6, 51, 32, 2, 
2019/8/7, 38, 37, 5, 
2019/8/8, 36, 27, 3, 
2019/8/9, 24, 36, 6, 
2019/8/10, 31, 30, 3, 
2019/8/11, 38, 26, 2, 
2019/8/12, 37, 29, 4, 
2019/8/13, 32, 33, 3, 
2019/8/14, 20, 26, 1, 
2019/8/15, 19, 23, 5, 
2019/8/16, 29, 31, 3, 
2019/8/17, 26, 33, 4, 
2019/8/18, 24, 32, 2, 
2019/8/19, 21, 28, 3, 
2019/8/20, 24, 37, 4, 
2019/8/21, 34, 21, 3, 
2019/8/22, 33, 30, 3, 
2019/8/23, 28, 31, 5, 
2019/8/24, 31, 31, 2, 
2019/8/25, 26, 26, 2, 
2019/8/26, 28, 24, 3, 
2019/8/27, 34, 27, 2, 
2019/8/28, 22, 24, 3, 
2019/8/29, 21, 29, 4, 
2019/8/30, 29, 24, 4, 
2019/8/31, 21, 24, 5, 
2019/9/1, 31, 31, 3, 
2019/9/2, 38, 28, 2, 
2019/9/3, 36, 25, 2, 
2019/9/4, 42, 25, 2, 
2019/9/5, 22, 25, 4, 
2019/9/6, 32, 23, 2, 
2019/9/7, 32, 26, 5, 
2019/9/8, 27, 24, 1, 
2019/9/9, 23, 23, 3, 
2019/9/10, 47, 33, 3, 
2019/9/11, 39, 30, 4, 
2019/9/12, 45, 25, 2, 
2019/9/13, 41, 21, 3, 
2019/9/14, 21, 22, 6, 
2019/9/15, 24, 32, 3, 
2019/9/16, 46, 37, 5, 
2019/9/17, 56, 31, 3, 
2019/9/18, 52, 29, 4, 
2019/9/19, 58, 20, 4, 
2019/9/20, 47, 38, 5, 
2019/9/21, 58, 26, 1, 
2019/9/22, 41, 24, 1, 
2019/9/23, 19, 27, 3, 
2019/9/24, 11, 28, 3, 
2019/9/25, 29, 25, 2, 
2019/9/26, 17, 26, 3, 
2019/9/27, 16, 24, 3, 
2019/9/28, 23, 21, 1, 
2019/9/29, 22, 22, 2, 
2019/9/30, 20, 24, 2, 
2019/10/1, 36, 21, 3, 
2019/4/2, 8, 33, 3, 
2019/4/3, 42, 29, 10, 
2019/4/4, 35, 29, 4, 
2019/4/5, 39, 33, 4, 
2019/4/6, 55, 33, 4, 
2019/4/7, 59, 38, 3, 
2019/4/8, 42, 37, 4, 
2019/4/9, 29, 38, 5, 
2019/4/10, 17, 34, 2, 
2019/4/11, 20, 31, 2, 
2019/4/12, 36, 29, 1, 
2019/4/13, 17, 37, 3, 
2019/4/14, 13, 36, 2, 
2019/4/15, 19, 39, 6, 
2019/4/16, 33, 40, 8, 
2019/4/17, 48, 34, 7, 
2019/4/18, 51, 35, , 
2019/4/19, 10, 36, , 
2019/4/20, 21, 41, , 
2019/4/21, 41, 39, , 
2019/4/22, 26, 28, , 
2019/4/23, 22, 38, , 
2019/4/24, 25, 33, , 
2019/4/25, 43, 37, , 
2019/4/26, 41, 38, , 
2019/4/27, 16, 33, , 
2019/4/28, 20, 34, , 
2019/4/29, 21, 33, , 
2019/4/30, 25, 23, , 
2019/5/1, 17, 20, , 
2019/5/2, 16, 27, , 
2019/5/3, 22, 28, , 
2019/5/4, 23, 35, , 
2019/5/5, 25, 37, 3, 
2019/5/6, 26, 30, 4, 
2019/5/7, 25, 26, 4, 
2019/5/8, 19, 23, 3, 
2019/5/9, 21, 28, , 
2019/5/10, 11, 40, 3, 
2019/5/11, 24, 31, 4, 
2019/5/12, 22, 27, 4, 
2019/5/13, 25, 37, 8, 
2019/5/14, 35, 28, 4, 
2019/5/15, 29, 39, 5, 
2019/5/16, 36, 49, 4, 
2019/5/17, 41, 36, 5, 
2019/5/18, 37, 42, 3, 
2019/5/19, 40, 40, 1, 
2019/5/20, 16, 23, 2, 
2019/5/21, 7, 26, 2, 
2019/5/22, 13, 26, 1, 
2019/5/23, 21, 29, 2, 
2019/5/24, 10, 29, 3, 
2019/5/25, 22, 32, 2, 
2019/5/26, 28, 33, 3, 
2019/5/27, 20, 37, 1, 
2019/5/28, 28, 25, 3, 
2019/5/29, 15, 30, 4, 
2019/5/30, 17, 35, 4, 
2019/5/31, 18, 46, 6, 
2019/6/1, 53, 44, 2, 
2019/6/2, 62, 41, 2, 
2019/6/3, 40, 31, 6, 
2019/6/4, 31, 31, 3, 
2019/6/5, 39, 52, 3, 
2019/6/6, 30, 43, 8, 
2019/6/7, 34, 48, 6, 
2019/6/8, 44, 48, 3, 
2019/6/9, 47, 31, 7, 
2019/6/10, 52, 32, 2, 
2019/6/11, 28, 36, 9, 
2019/6/12, 28, 38, 3, 
2019/6/13, 24, 38, 2, 
2019/6/14, 21, 32, 3, 
2019/6/15, 29, 39, 3, 
2019/6/16, 40, 36, 3, 
2019/6/17, 28, 34, 4, 
2019/6/18, 34, 33, 5, 
2019/6/19, 36, 25, 5, 
2019/6/20, 33, 32, 6, 
2019/6/21, 39, 27, 3, 
2019/6/22, 25, 33, 3, 
2019/6/23, 35, 32, 2, 
2019/6/24, 23, 35, 1, 
2019/6/25, 22, 35, 3, 
2019/6/26, 23, 38, 6, 
2019/6/27, 25, 27, 4, 
2019/6/28, 45, 28, 3, 
2019/6/29, 60, 31, 2, 
2019/6/30, 55, 31, 1, 
2019/7/1, 59, 31, 3, 
2019/1/2, 24, 20, 3, 
2019/1/3, 16, 22, 5, 
2019/1/4, 21, 18, 9, 
2019/1/5, 28, 20, 9, 
2019/1/6, 29, 15, 6, 
2019/1/7, 33, 19, 4, 
2019/1/8, 37, 25, 1, 
2019/1/9, 27, 24, 2, 
2019/1/10, 13, 16, 5, 
2019/1/11, 15, 14, 7, 
2019/1/12, 27, , , 
2019/1/14, 60, 23, 8, 
2019/1/15, 47, 17, 7, 
2019/1/16, 39, 14, 6, 
2019/1/17, 35, 16, 9, 
2019/1/18, 75, 21, 8, 
2019/1/19, 55, 24, 3, 
2019/1/20, 29, 23, 6, 
2019/1/21, 22, 26, 6, 
2019/1/22, 23, 23, 8, 
2019/1/23, 42, 24, 6, 
2019/1/24, 49, 26, 4, 
2019/1/25, 31, 21, 10, 
2019/1/26, 24, 23, 11, 
2019/1/27, 51, 22, 6, 
2019/1/28, 51, 28, 4, 
2019/1/29, 44, 27, 3, 
2019/1/30, 10, 25, 4, 
2019/1/31, 10, 23, 11, 
2019/2/1, 21, 20, 14, 
2019/2/2, 62, 17, 9, 
2019/2/3, 71, 16, 5, 
2019/2/4, 56, 23, 4, 
2019/2/5, 32, 22, 5, 
2019/2/6, 19, 15, 8, 
2019/2/7, 47, 26, 4, 
2019/2/12, 64, 29, 5, 
2019/2/13, 56, 28, 10, 
2019/2/14, 55, 30, 12, 
2019/2/15, 48, 28, 4, 
2019/2/16, 19, 27, 7, 
2019/2/17, 40, 31, 7, 
2019/2/18, 47, 30, 7, 
2019/2/19, 42, 29, 24, 
2019/2/20, 71, 33, 8, 
2019/2/21, 63, 32, 15, 
2019/2/22, 68, 40, 17, 
2019/2/23, 76, 41, 9, 
2019/2/24, 76, 38, 3, 
2019/2/25, 41, 28, 6, 
2019/2/26, 16, 27, 6, 
2019/2/27, 30, 33, 5, 
2019/2/28, 35, 30, 11, 
2019/3/1, 53, 37, 16, 
2019/3/2, 65, 36, 7, 
2019/3/3, 69, 30, 2, 
2019/3/4, 36, 33, 4, 
2019/3/5, 18, 35, 4, 
2019/3/6, 17, 36, 10, 
2019/3/7, 37, 36, 8, 
2019/3/9, 88, 36, 6, 
2019/3/10, 51, 40, 3, 
2019/3/11, 39, 39, 17, 
2019/3/12, 50, 34, 9, 
2019/3/13, 50, 27, 8, 
2019/3/14, 37, 35, 3, 
2019/3/15, 18, 35, 1, 
2019/3/16, 14, 32, 7, 
2019/3/17, 27, 33, 4, 
2019/3/18, 29, 35, 9, 
2019/3/19, 40, 34, 8, 
2019/3/20, 37, 33, 4, 
2019/3/21, 38, 35, 3, 
2019/3/22, 27, 36, 4, 
2019/3/23, 31, 33, 10, 
2019/3/24, 31, 29, 6, 
2019/3/25, 58, 27, 5, 
2019/3/26, 54, 33, 9, 
2019/3/27, 47, 38, 5, 
2019/3/28, 38, 33, 5, 
2019/3/29, 9, 25, 5, 
2019/3/30, 7, 32, 1, 
2019/3/31, 9, 33, 2, 
2019/4/1, 9, 32, 5, 
2018/10/2, 14, 6, 3, 
2018/10/3, 17, 24, 3, 
2018/10/4, 33, 22, 2, 
2018/10/5, 20, 19, 6, 
2018/10/6, 17, 8, 2, 
2018/10/7, 19, 8, 2, 
2018/10/8, 12, 20, 5, 
2018/10/9, 12, 17, 6, 
2018/10/10, 17, 17, 1, 
2018/10/11, 14, 24, 1, 
2018/10/12, 10, 19, 6, 
2018/10/13, 16, 16, 3, 
2018/10/14, 15, 17, 2, 
2018/10/15, 13, 24, 2, 
2018/10/16, 13, 24, 4, 
2018/10/17, 17, 24, 6, 
2018/10/18, 33, 26, 11, 
2018/10/19, 21, 26, 4, 
2018/10/20, 19, 26, 2, 
2018/10/21, 18, 25, 11, 
2018/10/22, 21, 26, 10, 
2018/10/23, 29, 21, 9, 
2018/10/24, 29, 23, 15, 
2018/10/25, 35, 20, 7, 
2018/10/26, 29, 22, 9, 
2018/10/27, 39, 24, 10, 
2018/10/28, 41, 19, 8, 
2018/10/29, 27, 26, 12, 
2018/10/30, 27, 23, 7, 
2018/10/31, 27, 23, 7, 
2018/11/1, 30, 20, 17, 
2018/11/2, 45, 22, 12, 
2018/11/3, 32, 15, 6, 
2018/11/4, 28, 13, 3, 
2018/11/5, 26, 12, 5, 
2018/11/6, 19, 12, 1, 
2018/11/7, 14, 18, 2, 
2018/11/8, 12, 18, 5, 
2018/11/9, 20, 23, 3, 
2018/11/10, 25, 21, 4, 
2018/11/11, 12, 22, 4, 
2018/11/12, 22, 23, 2, 
2018/11/13, 21, 22, 6, 
2018/11/14, 19, 22, 8, 
2018/11/15, 24, 24, 8, 
2018/11/16, 30, 17, 5, 
2018/11/17, 42, 19, 4, 
2018/11/18, 39, 23, 4, 
2018/11/19, 19, 20, 6, 
2018/11/20, 23, 17, 4, 
2018/11/21, 34, 14, 10, 
2018/11/22, 50, 24, 6, 
2018/11/23, 56, 23, 4, 
2018/11/24, 36, 19, 4, 
2018/11/25, 31, 18, 2, 
2018/11/26, 33, 16, 2, 
2018/11/27, 16, 21, 5, 
2018/11/28, 11, 19, 7, 
2018/11/29, 17, 16, 13, 
2018/11/30, 60, 17, 14, 
2018/12/1, 80, 14, 8, 
2018/12/2, 80, 19, 3, 
2018/12/3, 20, 21, 3, 
2018/12/4, 9, 20, 4, 
2018/12/5, 11, 22, 6, 
2018/12/6, 28, 23, 3, 
2018/12/7, 25, 21, 11, 
2018/12/8, 29, 22, 12, 
2018/12/9, 44, 17, 12, 
2018/12/10, 52, 23, 11, 
2018/12/11, 61, 20, 11, 
2018/12/12, 50, 17, 11, 
2018/12/13, 42, 13, 10, 
2018/12/14, 49, 15, 8, 
2018/12/15, 51, 17, 18, 
2018/12/16, 46, 20, 8, 
2018/12/17, 33, 16, 13, 
2018/12/18, 22, 23, 8, 
2018/12/19, 31, 19, 8, 
2018/12/20, 50, 19, 3, 
2018/12/21, 30, 18, 4, 
2018/12/22, 20, 11, 8, 
2018/12/23, 35, 22, 6, 
2018/12/24, 28, 10, 13, 
2018/12/25, 27, 23, 12, 
2018/12/26, 33, 13, 14, 
2018/12/27, 45, 19, 5, 
2018/12/28, 38, 21, 2, 
2018/12/29, 14, 20, 4, 
2018/12/30, 19, 19, 4, 
2018/12/31, 26, , , 
2018/7/2, 31, 31, 5, 
2018/7/3, 28, 30, 3, 
2018/7/4, 49, 31, 1, 
2018/7/5, 71, 32, 3, 
2018/7/6, 64, 32, 3, 
2018/7/7, 29, 39, 3, 
2018/7/8, 22, 40, 2, 
2018/7/9, 25, 41, 3, 
2018/7/10, 42, 41, 4, 
2018/7/11, 50, 36, 3, 
2018/7/12, 54, 37, 3, 
2018/7/13, 51, 37, 3, 
2018/7/14, 46, 34, 3, 
2018/7/15, 23, 32, 2, 
2018/7/16, 29, 32, 2, 
2018/7/17, 25, 33, 8, 
2018/7/18, 28, 36, 9, 
2018/7/19, 33, 33, 2, 
2018/7/20, 30, 32, 1, 
2018/7/21, 20, 38, 1, 
2018/7/22, 32, 37, 1, 
2018/7/23, 46, 34, 4, 
2018/7/24, 54, 28, 2, 
2018/7/25, 45, 31, 4, 
2018/7/26, 29, 29, 1, 
2018/7/27, 21, 28, 2, 
2018/7/28, 25, 31, 5, 
2018/7/29, 36, 29, 3, 
2018/7/30, 35, 30, 6, 
2018/7/31, 38, 37, 4, 
2018/8/1, 37, 37, 7, 
2018/8/2, 41, 32, 2, 
2018/8/3, 32, 50, 4, 
2018/8/4, 38, 41, 4, 
2018/8/5, 30, 41, 3, 
2018/8/6, 13, 35, 4, 
2018/8/7, 9, 33, 4, 
2018/8/8, 22, 42, 4, 
2018/8/9, 27, 41, 3, 
2018/8/10, 1, 30, 3, 
2018/8/17, 55, 32, 3, 
2018/8/18, 42, 33, 3, 
2018/8/19, 52, 32, 5, 
2018/8/20, 56, 25, 2, 
2018/8/21, 53, 22, 1, 
2018/8/22, 61, 29, 3, 
2018/8/23, 63, 28, 8, 
2018/8/24, 59, 26, 2, 
2018/8/25, 60, 41, 6, 
2018/8/26, 66, 32, 4, 
2018/8/27, 63, 32, 2, 
2018/8/28, 61, 30, 3, 
2018/8/29, 51, 27, 2, 
2018/8/30, 27, 26, 5, 
2018/8/31, 21, 29, 2, 
2018/9/1, 25, 27, 3, 
2018/9/2, 29, 24, 1, 
2018/9/3, 23, 19, 3, 
2018/9/4, 23, 21, 3, 
2018/9/5, 24, 19, 3, 
2018/9/6, 20, 18, 2, 
2018/9/7, 24, 20, 3, 
2018/9/8, 18, 29, 2, 
2018/9/9, 19, 26, 3, 
2018/9/10, 24, 28, 7, 
2018/9/11, 27, 29, 6, 
2018/9/12, 25, 28, 2, 
2018/9/13, 27, 24, 3, 
2018/9/14, 30, 29, 3, 
2018/9/15, 31, 33, 5, 
2018/9/16, 34, 39, 4, 
2018/9/17, 41, 33, 4, 
2018/9/18, 39, 26, 6, 
2018/9/19, 38, 20, 4, 
2018/9/20, 36, 36, 4, 
2018/9/21, 38, 31, 1, 
2018/9/22, 20, 25, , 
2018/9/23, 13, 32, , 
2018/9/24, 18, 29, 6, 
2018/9/25, 22, 18, 4, 
2018/9/26, 18, 26, 3, 
2018/9/27, 12, 27, 6, 
2018/9/28, 14, 21, 4, 
2018/9/29, 13, 12, 6, 
2018/9/30, 14, 11, 3, 
2018/10/1, 21, 8, 3, 
2018/4/2, 16, 33, , 
2018/4/3, 28, 32, , 
2018/4/4, 33, 33, , 
2018/4/5, 21, 37, , 
2018/4/6, 45, 36, 2, 
2018/4/7, 45, 34, 2, 
2018/4/8, 16, 32, 5, 
2018/4/9, 19, 35, 5, 
2018/4/10, 38, 33, 9, 
2018/4/11, 47, 35, 10, 
2018/4/12, 74, 37, 6, 
2018/4/13, 64, 32, 5, 
2018/4/14, 54, 31, 3, 
2018/4/15, 27, 37, 2, 
2018/4/16, 13, 40, 2, 
2018/4/17, 18, 44, 7, 
2018/4/18, 26, 37, 3, 
2018/4/19, 22, , , 
2018/4/20, 28, 43, 5, 
2018/4/21, 35, 36, 8, 
2018/4/22, 46, 47, 4, 
2018/4/23, 48, 48, 8, 
2018/4/24, 53, 55, 8, 
2018/4/25, 54, 42, 3, 
2018/4/26, 36, 45, 10, 
2018/4/27, 47, 44, 4, 
2018/4/28, 32, 38, 3, 
2018/4/29, 24, 43, 4, 
2018/4/30, 40, 49, 3, 
2018/5/1, 44, 45, 6, 
2018/5/2, 51, 30, 4, 
2018/5/3, 46, 32, 6, 
2018/5/4, 55, 44, 2, 
2018/5/5, 43, 45, 6, 
2018/5/6, 43, 46, 3, 
