date, pm25, o3, no2, co
2019/3/7, 56, 29, 25, 4
2019/3/8, 47, 37, 14, 4
2019/3/9, 64, 34, 10, 4
2019/3/10, 76, 38, 11, 4
2019/3/11, 51, 37, 22, 4
2019/3/12, 60, 29, 21, 4
2019/3/13, 64, 19, 16, 5
2019/3/14, 43, 22, 20, 7
2019/3/15, 40, 29, 11, 4
2019/3/16, 23, 31, 12, 4
2019/3/17, 32, 36, 12, 4
2019/3/18, 57, 35, 18, 5
2019/3/19, 53, 33, 19, 5
2019/3/20, 43, 31, 13, 5
2019/3/21, 42, 32, 19, 5
2019/3/22, 39, 32, 21, 6
2019/3/23, 38, 40, 24, 8
2019/3/24, 49, 31, 20, 6
2019/3/25, 50, 28, 19, 5
2019/3/26, 35, 36, 21, 7
2019/3/27, 42, 35, 7, 5
2019/3/28, 49, 23, 14, 5
2019/3/29, 33, 28, 17, 5
2019/3/30, 22, 32, 6, 4
2019/3/31, 18, 31, 7, 4
2019/4/1, 20, 26, 13, 5
2018/10/2, 19, 10, 8, 2
2018/10/3, 8, 19, 6, 3
2018/10/4, 14, 15, 11, 1
2018/10/5, 11, 11, 9, 2
2018/10/6, 11, 12, 7, 2
2018/10/7, 7, 9, 5, 2
2018/10/8, 8, 4, 7, 4
2018/10/9, 29, 6, 6, 3
2018/10/10, 6, 9, 6, 2
2018/10/11, 8, 16, 10, 2
2018/10/12, 11, 18, 15, 3
2018/10/13, 23, 16, 7, 2
2018/10/14, 15, 16, 7, 2
2018/10/15, 12, 21, 9, 2
2018/10/16, 11, 21, 10, 3
2018/10/17, 8, 17, 17, 4
2018/10/18, 16, 24, 13, 4
2018/10/19, 25, 23, 9, 3
2018/10/20, 11, 23, 8, 2
2018/10/21, 9, 23, 16, 5
2018/10/22, 32, 18, 17, 5
2018/10/23, 44, 14, 16, 4
2018/10/24, 15, 18, 15, 5
2018/10/25, 35, 14, 14, 5
2018/10/26, 27, 14, 10, 3
2018/10/27, 8, 13, 7, 3
2018/10/28, 5, 21, 7, 3
2018/10/29, 5, 16, 13, 4
2018/10/30, 11, 15, 15, 5
2018/10/31, 25, 17, 18, 5
2018/11/1, 23, 14, 18, 5
2018/11/2, 23, 13, 16, 4
2018/11/3, 19, 15, 11, 3
2018/11/4, 23, 17, 8, 3
2018/11/5, 12, 12, 10, 3
2018/11/6, 12, 11, 11, 4
2018/11/7, 18, 12, 12, 3
2018/11/8, 24, 15, 12, 3
2018/11/9, 27, 16, 14, 3
2018/11/10, 36, 20, 10, 3
2018/11/11, 20, 17, 9, 3
2018/11/12, 32, 18, 15, 3
2018/11/13, 27, 17, 22, 4
2018/11/14, 35, 2, 16, 4
2018/11/15, 50, , 11, 4
2018/11/16, 39, , 14, 5
2018/11/17, 43, , 10, 4
2018/11/18, 25, , 10, 3
2018/11/19, 22, , 15, 4
2018/11/20, 41, , 12, 4
2018/11/21, 46, , 10, 3
2018/11/22, 41, , 6, 3
2018/11/23, 56, , 8, 4
2018/11/24, 37, , 8, 5
2018/11/25, 46, , 8, 4
2018/11/26, 27, , 13, 4
2018/11/27, 21, , 16, 5
2018/11/28, 28, , 14, 5
2018/11/29, 39, , 11, 4
2018/11/30, 57, , 11, 4
2018/12/1, 60, , 6, 4
2018/12/2, 42, , 5, 4
2018/12/3, 16, , 16, 5
2018/12/4, 25, , 10, 4
2018/12/5, 24, , 13, 5
2018/12/6, 43, , 15, 5
2018/12/7, 33, , 19, 5
2018/12/8, 41, , 21, 7
2018/12/9, 76, , 17, 6
2018/12/10, 68, , 14, 5
2018/12/11, 69, , 24, 8
2018/12/12, 94, , 16, 6
2018/12/13, 98, , 12, 6
2018/12/14, 80, , 16, 7
2018/12/15, 41, , 17, 8
2018/12/16, 58, , 14, 6
2018/12/17, 26, , 19, 6
2018/12/18, 35, , 15, 6
2018/12/19, 42, , 14, 7
2018/12/20, 68, , 10, 5
2018/12/21, 39, , 12, 4
2018/12/22, 30, , 9, 3
2018/12/23, 47, , 8, 3
2018/12/24, 28, , 13, 3
2018/12/25, 32, , 14, 4
2018/12/26, 48, , 14, 5
2018/12/27, 58, , 14, 5
2018/12/28, 35, , 8, 3
2018/12/29, 23, , 8, 3
2018/12/30, 34, , 11, 3
2018/12/31, 37, , , 
2018/7/2, 14, 28, 4, 1
2018/7/3, 13, 24, 6, 2
2018/7/4, 19, 26, 5, 2
2018/7/5, 43, 20, 11, 2
2018/7/6, 32, 26, 7, 1
2018/7/7, 15, 33, 2, 1
2018/7/8, 11, 35, 1, 
2018/7/9, 7, 23, 12, 2
2018/7/10, 15, 31, 13, 2
2018/7/11, 13, 30, 4, 1
2018/7/12, 17, 29, 7, 2
2018/7/13, 18, 26, 14, 3
2018/7/14, 17, 32, 9, 3
2018/7/15, 27, 25, 8, 2
2018/7/16, 25, 20, 10, 1
2018/7/17, 10, 20, 9, 1
2018/7/18, 10, 37, 7, 1
2018/7/19, 17, 21, 4, 1
2018/7/20, 11, 16, 9, 2
2018/7/21, 15, 28, 3, 2
2018/7/22, 23, 21, 2, 2
2018/7/23, 32, 19, 11, 3
2018/7/24, 40, 17, 12, 2
2018/7/25, 13, 17, 10, 2
2018/7/26, 10, 9, 8, 1
2018/7/27, 9, 15, 11, 2
2018/7/28, 13, 21, 12, 3
2018/7/29, 28, 23, 10, 3
2018/7/30, 32, 19, 16, 3
2018/7/31, 33, 25, 14, 3
2018/8/1, 23, 14, 7, 1
2018/8/2, 11, 18, 9, 1
2018/8/3, 10, 34, 6, 1
2018/8/4, 11, 30, 5, 2
2018/8/5, 24, 36, 4, 1
2018/8/6, 21, 20, 14, 3
2018/8/7, 22, 28, 13, 2
2018/8/8, 17, 30, 7, 2
2018/8/9, 18, 17, 16, 3
2018/8/10, 53, 24, 16, 3
2018/8/11, 34, 32, 10, 3
2018/8/12, 60, 29, 7, 2
2018/8/13, 48, 35, 3, 1
2018/8/14, 34, 28, 8, 2
2018/8/15, 43, 25, 13, 2
2018/8/16, 25, 27, 13, 3
2018/8/17, 21, 18, 19, 3
2018/8/18, 33, 41, 12, 3
2018/8/19, 56, 32, 3, 1
2018/8/20, 51, 19, 13, 3
2018/8/21, 48, 17, 11, 3
2018/8/22, 55, 26, 15, 2
2018/8/23, 39, 32, 5, 1
2018/8/24, 48, 22, 11, 3
2018/8/25, 27, 28, 10, 4
2018/8/26, 29, 26, 6, 2
2018/8/27, 31, 25, 6, 2
2018/8/28, 28, 9, 10, 3
2018/8/29, 18, 20, 15, 3
2018/8/30, 29, 27, 7, 2
2018/8/31, 21, 28, 3, 1
2018/9/1, 7, 25, 7, 2
2018/9/2, 15, 24, 6, 1
2018/9/3, 17, 21, 4, 1
2018/9/4, 15, 20, 9, 2
2018/9/6, 18, 22, 15, 2
2018/9/7, 14, 23, 15, 2
2018/9/8, 19, 29, 8, 1
2018/9/9, 18, 24, 2, 1
2018/9/10, 16, 30, 6, 1
2018/9/11, 11, 32, 5, 1
2018/9/12, 13, 33, 3, 1
2018/9/13, 11, 30, 3, 1
2018/9/14, 16, 28, 6, 1
2018/9/15, 14, 32, 5, 1
2018/9/16, 13, 32, 2, 1
2018/9/17, 14, 23, 10, 2
2018/9/18, 20, 2, 7, 3
2018/9/19, 11, 3, 4, 2
2018/9/20, 15, 14, 6, 2
2018/9/21, 7, 14, 10, 3
2018/9/22, 21, 28, 7, 2
2018/9/23, 24, 30, 4, 1
2018/9/24, 16, 27, 4, 1
2018/9/25, 12, 11, 10, 2
2018/9/26, 14, 23, 9, 1
2018/9/27, 12, 17, 11, 2
2018/9/28, 6, 14, 11, 2
2018/9/29, 10, 16, 10, 1
2018/9/30, 15, 10, 8, 2
2018/10/1, 19, 8, 11, 2
2018/4/2, 18, 26, 16, 4
2018/4/3, 26, 28, 10, 3
2018/4/4, 25, 36, 12, 3
2018/4/5, 25, 36, 16, 4
2018/4/6, 43, 33, 6, 3
2018/4/7, 19, 31, 7, 3
2018/4/8, 23, 31, 13, 4
2018/4/9, 31, 28, 18, 4
2018/4/10, 39, 30, 7, 3
2018/4/11, 37, 35, 14, 4
2018/4/12, 50, 30, 14, 5
2018/4/13, 37, 34, 8, 4
2018/4/14, 22, 35, 1, 3
2018/4/15, 14, 30, 2, 3
2018/4/16, 10, 32, 7, 3
2018/4/17, 16, 35, 11, 4
2018/4/18, 18, 33, 14, 4
2018/4/19, 20, 34, 19, 5
2018/4/20, 21, 43, 20, 5
2018/4/21, 34, 42, 22, 6
2018/4/22, 45, 45, 23, 6
2018/4/23, 44, 39, 20, 7
2018/4/24, 49, 28, 23, 7
2018/4/25, 36, 31, 9, 4
2018/4/26, 13, 30, 11, 5
2018/4/27, 18, 33, 8, 4
2018/4/28, 14, 31, 5, 4
2018/4/29, 15, 41, 5, 4
2018/4/30, 22, 45, 6, 5
2018/5/1, 39, 33, 11, 5
2018/5/2, 31, 30, 14, 5
2018/5/3, 30, 34, 24, 5
2018/5/4, 30, 36, 17, 4
2018/5/5, 25, 42, 8, 3
2018/5/6, 22, 37, 10, 4
2018/5/7, 29, 41, 9, 3
2018/5/8, 17, 38, 7, 2
2018/5/9, 17, 31, 16, 3
2018/5/10, 29, 27, 14, 2
2018/5/11, 15, 26, 9, 1
2018/5/12, 11, 31, 8, 2
2018/5/13, 16, 39, 9, 2
2018/5/14, 20, 28, 15, 3
2018/5/15, 26, 41, 17, 3
2018/5/16, 34, 45, 18, 4
2018/5/17, 36, 49, 10, 2
2018/5/18, 39, 45, 5, 2
2018/5/19, 29, 27, 4, 2
2018/5/20, 28, 37, 4, 1
2018/5/21, 13, 27, 6, 2
2018/5/22, 18, 34, 6, 2
2018/5/23, 22, 42, 7, 2
2018/5/24, 16, 41, 5, 2
2018/5/25, 20, 39, 7, 2
2018/5/26, 11, 51, 12, 3
2018/5/27, 24, , 16, 6
2018/5/28, 45, , 7, 2
2018/5/29, 34, 42, 8, 2
2018/5/30, 13, 28, 13, 4
2018/5/31, 13, 37, 14, 3
2018/6/1, 19, 25, 8, 2
2018/6/2, 10, 17, 6, 2
2018/6/3, 9, 27, 4, 1
2018/6/4, 10, 37, 15, 2
2018/6/5, 14, 35, 7, 1
2018/6/6, 14, 30, 13, 3
2018/6/7, 21, 29, 12, 2
2018/6/8, 17, 26, 5, 1
2018/6/9, 14, 22, 6, 2
2018/6/10, 14, 30, 3, 2
2018/6/11, 21, 25, 10, 3
2018/6/12, 19, 21, 11, 3
2018/6/13, 19, 26, 13, 2
2018/6/14, 14, 37, 8, 2
2018/6/15, 14, 29, 5, 2
2018/6/16, 13, 23, 5, 2
2018/6/17, 13, 25, 4, 2
2018/6/18, 13, 12, 8, 3
2018/6/19, 13, 13, 8, 2
2018/6/20, 18, 16, 12, 3
2018/6/21, 20, 15, 11, 3
2018/6/22, 21, 26, 12, 3
2018/6/23, 30, 27, 12, 4
2018/6/24, 48, 24, 10, 3
2018/6/25, 35, 27, 4, 1
2018/6/26, 11, 19, 10, 2
2018/6/27, 20, 23, 13, 3
2018/6/28, 22, 33, 7, 2
2018/6/29, 11, 28, 3, 1
2018/6/30, 10, 27, 5, 2
2018/7/1, 8, 24, 5, 2
2018/1/2, 38, , 15, 3
2018/1/3, 43, , 18, 3
2018/1/4, 43, , 28, 5
2018/1/5, 53, , 31, 5
2018/1/6, 65, , 24, 6
2018/1/7, 56, , 14, 4
2018/1/8, 58, , 22, 6
2018/1/9, 38, , 17, 6
2018/1/10, 46, , 9, 4
2018/1/11, 45, , 12, 2
2018/1/12, 26, , 20, 3
2018/1/13, 31, , 20, 3
2018/1/14, 46, , 21, 4
2018/1/15, 40, , 14, 2
2018/1/16, 28, , 19, 3
2018/1/17, 26, , 16, 3
2018/1/18, 30, , 18, 4
2018/1/19, 27, , 16, 5
2018/1/20, 38, , 23, 6
2018/1/21, 36, , 19, 5
2018/1/22, 43, , 11, 3
2018/1/23, 13, , 21, 4
2018/1/24, 22, , 22, 4
2018/1/25, 42, , 10, 3
2018/1/26, 58, , 10, 3
2018/1/27, 35, , 10, 3
2018/1/28, 45, , 13, 3
2018/1/29, 23, , 25, 4
2018/1/30, 27, , 18, 4
2018/1/31, 39, , 14, 4
2018/2/1, 36, , 18, 4
2018/2/2, 37, , 18, 4
2018/2/3, 22, , 17, 4
2018/2/4, 37, , 13, 3
2018/2/5, 19, , 19, 4
2018/2/6, 28, , 16, 4
2018/2/7, 29, , 18, 5
2018/2/8, 40, , 21, 5
2018/2/9, 58, , 18, 5
2018/2/10, 42, , 12, 4
2018/2/11, 44, , 14, 4
2018/2/12, 39, , 27, 6
2018/2/13, 46, , 16, 5
2018/2/14, 51, , 18, 5
2018/2/15, 63, , 18, 5
2018/2/16, 32, , 11, 4
2018/2/17, 29, , 10, 5
2018/2/18, 16, , 19, 5
2018/2/19, 21, , 12, 5
2018/2/20, 13, , 16, 5
2018/2/21, 20, , 18, 5
2018/2/22, 26, 16, 32, 6
2018/2/23, 47, 27, 21, 4
2018/2/24, 46, 22, 32, 5
2018/2/25, 72, 30, 9, 3
2018/2/26, 34, 28, 29, 5
2018/2/27, 33, 21, 38, 6
2018/2/28, 59, 18, 37, 6
2018/3/1, 47, 28, 19, 5
2018/3/2, 44, 28, 22, 5
2018/3/3, 60, 32, 4, 4
2018/3/4, 23, 30, 3, 4
2018/3/5, 15, 30, 2, 3
2018/3/6, 9, 27, 10, 4
2018/3/7, 20, 24, 18, 5
2018/3/8, 27, 26, 18, 5
2018/3/9, 36, 31, 20, 5
2018/3/10, 59, 34, 10, 4
2018/3/11, 55, 27, 9, 5
2018/3/12, 49, 29, 15, 5
2018/3/13, 32, 28, 13, 5
2018/3/14, 21, 27, 16, 5
2018/3/15, 32, 29, 16, 5
2018/3/16, 21, 32, 10, 5
2018/3/17, 12, 30, 16, 6
2018/3/18, 31, 27, 25, 8
2018/3/19, 50, 29, 12, 5
2018/3/20, 22, 27, 11, 5
2018/3/21, 15, 22, 21, 6
2018/3/22, 35, 23, 21, 7
2018/3/23, 47, 34, 16, 5
2018/3/24, 22, 33, 3, 4
2018/3/25, 11, 33, 5, 5
2018/3/26, 18, 27, 11, 5
2018/3/27, 30, 28, 10, 6
2018/3/28, 46, 28, 11, 4
2018/3/29, 37, 28, 11, 3
2018/3/30, 17, 26, 12, 3
2018/3/31, 33, 31, 4, 2
2018/4/1, 19, 33, 4, 2
2017/10/2, 21, 25, 11, 5
2017/10/3, 34, 16, 15, 5
2017/10/4, 20, 9, 9, 4
2017/10/5, 22, 12, 12, 5
2017/10/6, 22, 10, 14, 5
2017/10/7, 25, 15, 9, 4
2017/10/8, 17, 25, 9, 4
2017/10/9, 21, 17, 12, 3
2017/10/10, 18, 13, 19, 5
2017/10/11, 30, 14, 13, 3
2017/10/12, 26, 21, 5, 2
2017/10/13, 11, 16, 16, 4
2017/10/14, 32, 17, 9, 3
2017/10/15, 25, 22, 9, 3
2017/10/16, 30, 23, 10, 3
2017/10/17, 19, 22, 16, 4
2017/10/18, 33, 24, 13, 4
2017/10/19, 38, 29, 14, 3
2017/10/20, 29, 41, 9, 4
2017/10/21, 45, 26, 4, 3
2017/10/22, 33, 24, 7, 3
2017/10/23, 20, 23, 9, 3
2017/10/24, 19, 21, 11, 3
2017/10/25, 20, 17, 16, 4
2017/10/26, 48, 16, 9, 3
2017/10/27, 34, 19, 8, 3
2017/10/28, 26, 21, 13, 4
2017/10/29, 28, 17, 10, 4
2017/10/30, 30, 18, 10, 3
2017/10/31, 19, 21, 13, 3
2017/11/1, 27, 14, 10, 3
2017/11/2, 28, 10, 13, 5
2017/11/3, 33, 13, 16, 4
2017/11/4, 15, 14, 9, 4
2017/11/5, 7, 15, 9, 4
2017/11/6, 9, 13, 16, 4
2017/11/7, 10, 15, 15, 4
2017/11/8, 26, 14, 12, 5
2017/11/9, 30, 22, 13, 4
2017/11/10, 19, 22, 8, 3
2017/11/11, 13, 17, 12, 5
2017/11/12, 33, 16, 17, 6
2017/11/13, 58, 14, 17, 7
2017/11/14, 60, 6, 10, 5
2017/11/15, 34, 12, 12, 5
2017/11/16, 27, 14, 9, 3
2017/11/17, 15, 9, 9, 4
2017/11/18, 44, 15, 10, 3
2017/11/19, 43, 18, 12, 4
2017/11/20, 33, 10, 16, 4
2017/11/21, 23, 21, 12, 3
2017/11/22, 23, 17, 13, 3
2017/11/23, 15, 12, 16, 4
2017/11/24, 33, 15, 10, 4
2017/11/25, 10, 17, 14, 4
2017/11/26, 21, 12, 19, 6
2017/11/27, 37, 22, 14, 5
2017/11/28, 37, 11, 15, 4
2017/11/29, 13, , 13, 3
2017/11/30, 14, , 15, 5
2017/12/1, 16, , 21, 7
2017/12/2, 36, , 18, 7
2017/12/3, 41, , 15, 6
2017/12/4, 56, , 13, 6
2017/12/5, 52, , 9, 3
2017/12/6, 17, , 14, 4
2017/12/7, 21, , 13, 3
2017/12/8, 19, , 14, 4
2017/12/9, 32, , 8, 3
2017/12/10, 17, , 16, 5
2017/12/11, 49, , 15, 4
2017/12/12, 39, , 17, 4
2017/12/13, 21, , 15, 4
2017/12/14, 42, , 17, 5
2017/12/15, 37, , 20, 5
2017/12/16, 32, , 14, 5
2017/12/17, 47, , 20, 5
2017/12/18, 74, , 13, 5
2017/12/19, 47, , 16, 5
2017/12/20, 16, , 15, 4
2017/12/21, 17, , 16, 5
2017/12/22, 33, , 17, 4
2017/12/23, 31, , 12, 3
2017/12/24, 28, , 10, 2
2017/12/25, 23, , 7, 2
2017/12/26, 29, , 12, 2
2017/12/27, 22, , 19, 3
2017/12/28, 29, , 13, 3
2017/12/29, 39, , 18, 3
2017/12/30, 45, , 14, 3
2017/12/31, 38, , 10, 2
2018/1/1, 32, , 14, 3
2017/7/2, 16, 23, 6, 3
2017/7/3, 21, 31, 9, 3
2017/7/4, 30, 36, 5, 3
2017/7/5, 36, 38, 7, 3
2017/7/6, 26, 37, 10, 3
2017/7/7, 30, 21, 10, 3
2017/7/8, 20, 26, 9, 3
2017/7/9, 21, 31, 7, 3
2017/7/10, 25, 28, 12, 4
2017/7/11, 24, 39, 9, 4
2017/7/12, 28, 31, 9, 3
2017/7/13, 23, 12, 8, 3
2017/7/14, 15, 31, 9, 3
2017/7/15, 19, 34, 7, 3
2017/7/16, 31, 29, 5, 3
2017/7/17, 29, 37, 4, 3
2017/7/18, 25, 24, 11, 4
2017/7/19, 29, 29, 13, 4
2017/7/20, 45, 46, 18, 5
2017/7/21, 47, 29, 10, 4
2017/7/22, 37, 35, 10, 4
2017/7/23, 21, 30, 7, 3
2017/7/24, 25, 31, 6, 3
2017/7/25, 25, 30, 5, 3
2017/7/26, 25, 22, 15, 5
2017/7/27, 27, 21, 16, 4
2017/7/28, 31, 28, 10, 3
2017/7/29, 39, 31, 9, 3
2017/7/30, 33, 30, 10, 4
2017/7/31, 35, 33, 12, 5
2017/8/1, 36, 31, 11, 4
2017/8/2, 41, 20, 10, 3
2017/8/3, 41, 20, 7, 2
2017/8/4, 17, 22, 12, 3
2017/8/5, 19, 24, 12, 4
2017/8/6, 29, 24, 14, 5
2017/8/7, 32, 25, 17, 4
2017/8/8, 32, 26, 10, 3
2017/8/9, 22, 19, 9, 3
2017/8/10, 26, 22, 13, 4
2017/8/11, 14, 17, 15, 4
2017/8/12, 32, 36, 10, 3
2017/8/13, 40, 20, 7, 3
2017/8/14, 27, 24, 12, 4
2017/8/15, 17, 27, 8, 3
2017/8/16, 26, 25, 6, 3
2017/8/17, 23, 19, 11, 4
2017/8/18, 14, 22, 13, 5
2017/8/19, 44, 38, 10, 5
2017/8/20, 49, 27, 7, 4
2017/8/21, 42, 25, 11, 3
2017/8/22, 25, 18, 11, 3
2017/8/23, 25, 18, 12, 4
2017/8/24, 33, 24, 7, 3
2017/8/25, 25, 23, 4, 2
2017/8/26, 21, 19, 5, 3
2017/8/27, 24, 18, 8, 3
2017/8/28, 18, 16, 13, 4
2017/8/29, 14, 30, 16, 6
2017/8/30, 30, 21, 10, 4
2017/8/31, 41, 24, 7, 3
2017/9/1, 65, 29, 6, 3
2017/9/2, 71, 27, 8, 4
2017/9/3, 57, 32, 5, 4
2017/9/4, 51, 27, 6, 4
2017/9/5, 47, 17, 9, 3
2017/9/6, 34, , , 
2017/9/11, 34, 34, 11, 5
2017/9/12, 34, 39, 15, 6
2017/9/13, 51, 41, 9, 4
2017/9/14, 49, 42, 9, 4
2017/9/15, 57, 39, 8, 4
2017/9/16, 55, 37, 4, 3
2017/9/17, 22, 19, 6, 3
2017/9/18, 18, 14, 11, 4
2017/9/19, 23, 31, 5, 3
2017/9/20, 17, 26, 13, 4
2017/9/21, 23, 29, 13, 4
2017/9/22, 20, 28, 5, 4
2017/9/23, 30, 26, 6, 3
2017/9/24, 25, 35, 5, 3
2017/9/25, 34, 6, 4, 4
2017/9/26, 9, 10, 7, 4
2017/9/27, 13, 14, 12, 4
2017/9/28, 16, 17, 13, 4
2017/9/29, 22, 15, 13, 4
2017/9/30, 26, 26, 7, 3
2017/10/1, 21, 28, 4, 2
2017/4/2, 47, 28, 13, 5
2017/4/3, 45, 16, 13, 6
2017/4/4, 44, 24, 17, 5
2017/4/5, 25, 24, 21, 5
2017/4/6, 23, 30, 12, 3
2017/4/7, 20, 36, 20, 5
2017/4/8, 33, 35, 3, 3
2017/4/9, 35, 34, 8, 4
2017/4/10, 52, 30, 6, 3
2017/4/11, 19, 26, 13, 4
2017/4/12, 27, 16, 15, 4
2017/4/13, 42, 23, 9, 4
2017/4/14, 49, 29, 3, 3
2017/4/15, 53, 31, 6, 4
2017/4/16, 28, 32, 5, 3
2017/4/17, 18, 28, 8, 3
2017/4/18, 25, 27, 6, 4
2017/4/19, 27, 22, 8, 4
2017/4/20, 18, 19, 9, 4
2017/4/21, 19, 25, 15, 5
2017/4/22, 25, 34, 17, 7
2017/4/23, 52, 36, 7, 4
2017/4/24, 36, 41, 6, 3
2017/4/25, 25, 31, 8, 4
2017/4/26, 39, 20, 8, 3
2017/4/27, 20, 19, 10, 3
2017/4/28, 18, 29, 15, 4
2017/4/29, 23, 34, 6, 3
2017/4/30, 23, 29, 2, 3
2017/5/1, 20, 31, 10, 3
2017/5/2, 18, 33, 16, 4
2017/5/3, 24, 37, 17, 4
2017/5/4, 24, 27, 20, 4
2017/5/5, 29, 34, 24, 6
2017/5/6, 40, 31, 11, 3
2017/5/7, 27, 32, 5, 2
2017/5/8, 25, 37, 6, 2
2017/5/9, 22, 27, 16, 4
2017/5/10, 31, 26, 19, 4
2017/5/11, 29, 29, 16, 3
2017/5/12, 22, 40, 17, 3
2017/5/13, 31, 41, 16, 4
2017/5/14, 45, 45, 7, 3
2017/5/15, 34, 30, 9, 3
2017/5/16, 34, 37, 9, 3
2017/5/17, 37, 29, 13, 4
2017/5/18, 18, 16, 8, 3
2017/5/19, 18, 23, 11, 3
2017/5/20, 19, 25, 7, 3
2017/5/21, 27, 19, 7, 3
2017/5/22, 21, 26, 12, 3
2017/5/23, 21, 24, 14, 3
2017/5/24, 29, 17, 13, 3
2017/5/25, 23, 38, 10, 3
2017/5/26, 26, 36, 10, 3
2017/5/27, 24, 32, 11, 3
2017/5/28, 29, 30, 8, 3
2017/5/29, 24, 24, 6, 2
2017/5/30, 16, 20, 13, 3
2017/5/31, 23, 28, 17, 3
2017/6/1, 25, 40, 22, 5
2017/6/2, 37, 47, 14, 3
2017/6/3, 34, 39, 10, 4
2017/6/4, 32, 42, 12, 3
2017/6/5, 24, 32, 12, 3
2017/6/6, 33, 42, 10, 2
2017/6/7, 24, 47, 9, 3
2017/6/8, 30, 35, 17, 4
2017/6/9, 36, 48, 11, 3
2017/6/10, 34, 47, 6, 3
2017/6/11, 39, 38, 10, 4
2017/6/12, 25, 25, 22, 5
2017/6/13, 36, 34, 6, 3
2017/6/14, 30, 39, 7, 3
2017/6/15, 17, 29, 13, 3
2017/6/16, 20, 36, 15, 4
2017/6/17, 19, 27, 10, 3
2017/6/18, 18, 17, 7, 3
2017/6/19, 11, 19, 12, 3
2017/6/20, 15, 25, 17, 3
2017/6/21, 20, 41, 11, 3
2017/6/22, 24, 22, 19, 5
2017/6/23, 32, 17, 12, 4
2017/6/24, 25, 21, 6, 2
2017/6/25, 17, 19, 6, 2
2017/6/26, 12, 18, 12, 3
2017/6/27, 16, 33, 10, 3
2017/6/28, 24, 31, 6, 3
2017/6/29, 19, 24, 12, 4
2017/6/30, 23, 24, 15, 4
2017/7/1, 28, 25, 6, 3
2017/1/3, 52, 20, 13, 3
2017/1/4, 38, 21, 13, 4
2017/1/5, 30, 18, 17, 5
2017/1/6, 56, 17, 17, 5
2017/1/7, 53, 17, 15, 4
2017/1/8, 45, 21, 16, 5
2017/1/9, 38, 13, 19, 5
2017/1/10, 60, 16, 15, 5
2017/1/11, 59, 15, 18, 5
2017/1/12, 41, 21, 15, 5
2017/1/13, 42, 16, 20, 5
2017/1/14, 50, 14, 23, 7
2017/1/15, 59, 14, 30, 9
2017/1/16, 75, 8, 31, 10
2017/1/17, 86, 22, 21, 6
2017/1/18, 59, 20, 17, 6
2017/1/19, 54, 10, 17, 20
2017/1/20, 52, 9, 12, 25
2017/1/21, 42, 4, 12, 8
2017/1/22, 36, 8, 11, 7
2017/1/23, 33, 11, 15, 7
2017/1/24, 51, 12, 16, 5
2017/1/25, 46, 14, 13, 3
2017/1/26, 22, 13, 13, 3
2017/1/27, 25, 17, 14, 4
2017/1/28, 39, 21, 12, 3
2017/1/29, 36, 24, 13, 3
2017/1/30, 16, 18, 22, 5
2017/1/31, 39, 20, 16, 4
2017/2/1, 27, 22, 15, 3
2017/2/2, 22, 22, 16, 3
2017/2/3, 22, 21, 17, 3
2017/2/4, 32, 22, 14, 4
2017/2/5, 34, 24, 14, 4
2017/2/6, 36, 17, 20, 4
2017/2/7, 58, 20, 18, 4
2017/2/8, 36, 20, 14, 4
2017/2/9, 31, 23, 13, 3
2017/2/10, 34, 19, 13, 5
2017/2/11, 40, 17, 21, 6
2017/2/12, 40, 28, 13, 4
2017/2/13, 26, 21, 19, 6
2017/2/14, 21, 28, 15, 4
2017/2/15, 21, 25, 20, 5
2017/2/16, 23, 22, 11, 4
2017/2/17, 33, 17, 15, 6
2017/2/18, 49, 20, 17, 6
2017/2/19, 21, 27, 16, 10
2017/2/20, 50, 25, 9, 5
2017/2/21, 46, 21, 12, 5
2017/2/22, 24, 7, 22, 8
2017/2/23, 49, 19, 13, 4
2017/2/24, 22, 22, 10, 4
2017/2/25, 32, 25, 8, 4
2017/2/26, 27, 26, 10, 4
2017/2/27, 30, 31, 14, 5
2017/2/28, 36, 20, 20, 6
2017/3/1, 48, 25, 13, 4
2017/3/2, 28, 23, 17, 5
2017/3/3, 31, 27, 13, 4
2017/3/4, 31, 31, 5, 4
2017/3/5, 40, 27, 7, 5
2017/3/6, 51, 21, 6, 6
2017/3/7, 26, 29, 5, 4
2017/3/8, 20, 26, 11, 3
2017/3/9, 20, 24, 16, 3
2017/3/10, 24, 25, 14, 3
2017/3/11, 23, 25, 13, 3
2017/3/12, 25, 25, 10, 3
2017/3/13, 26, 23, 16, 4
2017/3/14, 32, 22, 23, 5
2017/3/15, 33, 32, 16, 3
2017/3/16, 37, 35, 10, 3
2017/3/17, 55, 23, 17, 5
2017/3/18, 46, 21, 12, 4
2017/3/19, 29, 25, 11, 4
2017/3/20, 35, 21, 24, 6
2017/3/21, 39, 26, 13, 4
2017/3/22, 17, 31, 10, 3
2017/3/23, 20, 26, 8, 3
2017/3/24, 39, 14, 15, 5
2017/3/25, 50, 21, 7, 4
2017/3/26, 35, 16, 10, 5
2017/3/27, 21, 20, 18, 5
2017/3/28, 23, 25, 28, 9
2017/3/29, 49, 29, 22, 6
2017/3/30, 35, 29, 12, 4
2017/3/31, 19, 27, 18, 5
2017/4/1, 25, 34, 27, 10
2016/10/2, 32, 23, 15, 5
