date, pm25
2021/6/24, 92
2021/6/25, 70
2021/6/26, 70
2021/6/27, 55
2021/6/28, 82
2021/6/29, 95
2021/6/30, 104
2021/7/1, 107
2021/1/5, 121
2021/1/6, 62
2021/1/7, 88
2021/1/8, 137
2021/1/9, 161
2021/1/10, 146
2021/1/11, 173
2021/1/12, 173
2021/1/13, 152
2021/1/14, 165
2021/1/15, 203
2021/1/16, 178
2021/1/17, 219
2021/1/18, 184
2021/1/19, 175
2021/1/20, 160
2021/1/21, 146
2021/1/22, 159
2021/1/23, 170
2021/1/24, 146
2021/1/25, 141
2021/1/26, 155
2021/1/27, 169
2021/1/28, 157
2021/1/29, 156
2021/1/30, 153
2021/1/31, 145
2021/2/1, 170
2021/2/2, 167
2021/2/3, 160
2021/2/4, 109
2021/2/5, 107
2021/2/6, 120
2021/2/7, 145
2021/2/8, 166
2021/2/9, 190
2021/2/10, 181
2021/2/11, 188
2021/2/12, 167
2021/2/13, 170
2021/2/14, 169
2021/2/15, 174
2021/2/16, 166
2021/2/17, 173
2021/2/18, 164
2021/2/19, 171
2021/2/20, 167
2021/2/21, 188
2021/2/22, 176
2021/2/23, 171
2021/2/24, 162
2021/2/25, 155
2021/2/26, 105
2021/2/27, 112
2021/2/28, 87
2021/3/1, 94
2021/3/2, 94
2021/3/3, 86
2021/3/4, 100
2021/3/5, 122
2021/3/6, 107
2021/3/7, 134
2021/3/8, 84
2021/3/9, 89
2021/3/10, 108
2021/3/11, 96
2021/3/12, 53
2021/3/13, 42
2021/3/14, 103
2021/3/15, 98
2021/3/16, 124
2021/3/17, 141
2021/3/18, 143
2021/3/19, 125
2021/3/20, 117
2021/3/21, 110
2021/3/22, 96
2021/3/23, 49
2021/3/24, 47
2021/3/25, 67
2021/3/26, 91
2021/3/27, 108
2021/3/28, 116
2021/3/29, 100
2021/3/30, 110
2021/3/31, 65
2021/4/1, 37
2020/10/2, 98
2020/10/3, 103
2020/10/4, 124
2020/10/5, 101
2020/10/6, 101
2020/10/7, 108
2020/10/8, 116
2020/10/9, 128
2020/10/10, 131
2020/10/11, 124
2020/10/12, 122
2020/10/13, 150
2020/10/14, 126
2020/10/15, 127
2020/10/16, 116
2020/10/17, 104
2020/10/18, 109
2020/10/19, 114
2020/10/20, 126
2020/10/21, 119
2020/10/22, 134
2020/10/23, 137
2020/10/24, 128
2020/10/25, 142
2020/10/26, 143
2020/10/27, 145
2020/10/28, 131
2020/10/29, 149
2020/10/30, 159
2020/10/31, 149
2020/11/1, 134
2020/11/2, 134
2020/11/3, 135
2020/11/4, 154
2020/11/5, 141
2020/11/6, 161
2020/11/7, 141
2020/11/8, 158
2020/11/9, 172
2020/11/10, 170
2020/11/11, 182
2020/11/12, 178
2020/11/13, 173
2020/11/14, 156
2020/11/15, 126
2020/11/16, 137
2020/11/17, 76
2020/11/18, 114
2020/11/19, 123
2020/11/20, 121
2020/11/21, 104
2020/11/22, 118
2020/11/23, 157
2020/11/24, 58
2020/11/25, 98
2020/11/26, 99
2020/11/27, 107
2020/11/28, 114
2020/11/29, 117
2020/11/30, 128
2020/12/1, 148
2020/12/2, 170
2020/12/3, 167
2020/12/4, 156
2020/12/5, 170
2020/12/6, 143
2020/12/7, 163
2020/12/8, 171
2020/12/9, 113
2020/12/10, 125
2020/12/11, 135
2020/12/12, 149
2020/12/13, 59
2020/12/14, 116
2020/12/15, 133
2020/12/16, 162
2020/12/17, 140
2020/12/18, 136
2020/12/19, 163
2020/12/20, 166
2020/12/21, 173
2020/12/22, 171
2020/12/23, 161
2020/12/24, 183
2020/12/25, 195
2020/12/26, 192
2020/12/27, 181
2020/12/28, 169
2020/12/29, 157
2020/12/30, 146
2020/12/31, 170
2021/1/1, 177
2021/1/2, 175
2021/1/3, 191
2021/1/4, 140
2020/7/2, 124
2020/7/3, 102
2020/7/4, 101
2020/7/5, 89
2020/7/6, 77
2020/7/7, 92
2020/7/8, 115
2020/7/9, 112
2020/7/10, 121
2020/7/11, 109
2020/7/12, 87
2020/7/13, 71
2020/7/14, 80
2020/7/15, 100
2020/7/16, 94
2020/7/17, 85
2020/7/18, 105
2020/7/19, 115
2020/7/20, 93
2020/7/21, 74
2020/7/22, 51
2020/7/23, 71
2020/7/24, 90
2020/7/25, 114
2020/7/26, 97
2020/7/27, 87
2020/7/28, 112
2020/7/29, 106
2020/7/30, 91
2020/7/31, 77
2020/8/1, 96
2020/8/2, 75
2020/8/3, 103
2020/8/4, 94
2020/8/5, 93
2020/8/6, 100
2020/8/7, 92
2020/8/8, 79
2020/8/9, 95
2020/8/10, 86
2020/8/11, 77
2020/8/12, 93
2020/8/13, 87
2020/8/14, 80
2020/8/15, 65
2020/8/16, 93
2020/8/17, 112
2020/8/18, 115
2020/8/19, 77
2020/8/20, 53
2020/8/21, 37
2020/8/22, 27
2020/8/23, 25
2020/8/24, 27
2020/8/25, 21
2020/8/26, 45
2020/8/27, 70
2020/8/28, 23
2020/8/29, 34
2020/8/30, 57
2020/8/31, 72
2020/9/1, 42
2020/9/2, 46
2020/9/3, 61
2020/9/4, 65
2020/9/5, 32
2020/9/6, 50
2020/9/7, 55
2020/9/8, 59
2020/9/9, 74
2020/9/10, 80
2020/9/11, 94
2020/9/12, 95
2020/9/13, 99
2020/9/14, 104
2020/9/15, 108
2020/9/16, 104
2020/9/17, 92
2020/9/18, 96
2020/9/19, 87
2020/9/20, 97
2020/9/21, 85
2020/9/22, 98
2020/9/23, 96
2020/9/24, 100
2020/9/25, 107
2020/9/26, 80
2020/9/27, 68
2020/9/28, 95
2020/9/29, 110
2020/9/30, 103
2020/10/1, 103
2020/4/2, 81
2020/4/3, 58
2020/4/4, 82
2020/4/5, 94
2020/4/6, 76
2020/4/7, 72
2020/4/8, 74
2020/4/9, 86
2020/4/10, 88
2020/4/11, 76
2020/4/12, 89
2020/4/13, 96
2020/4/14, 100
2020/4/15, 100
2020/4/16, 89
2020/4/17, 119
2020/4/18, 83
2020/4/19, 98
2020/4/20, 68
2020/4/21, 76
2020/4/22, 76
2020/4/23, 75
2020/4/24, 91
2020/4/25, 98
2020/4/26, 101
2020/4/27, 76
2020/4/28, 83
2020/4/29, 70
2020/4/30, 100
2020/5/1, 94
2020/5/2, 96
2020/5/3, 85
2020/5/4, 71
2020/5/5, 80
2020/5/6, 65
2020/5/7, 68
2020/5/8, 73
2020/5/9, 83
2020/5/10, 81
2020/5/11, 71
2020/5/12, 88
2020/5/13, 75
2020/5/14, 91
2020/5/15, 65
2020/5/16, 77
2020/5/17, 85
2020/5/18, 75
2020/5/19, 75
2020/5/20, 80
2020/5/21, 86
2020/5/22, 88
2020/5/23, 88
2020/5/24, 86
2020/5/25, 93
2020/5/26, 86
2020/5/27, 75
2020/5/28, 76
2020/5/29, 76
2020/5/30, 72
2020/5/31, 78
2020/6/1, 68
2020/6/2, 69
2020/6/3, 73
2020/6/4, 73
2020/6/5, 84
2020/6/6, 96
2020/6/7, 98
2020/6/8, 105
2020/6/9, 98
2020/6/10, 82
2020/6/11, 87
2020/6/12, 93
2020/6/13, 82
2020/6/14, 77
2020/6/15, 91
2020/6/16, 85
2020/6/17, 93
2020/6/18, 104
2020/6/19, 96
2020/6/20, 96
2020/6/21, 89
2020/6/22, 120
2020/6/23, 146
2020/6/24, 115
2020/6/25, 110
2020/6/26, 94
2020/6/27, 96
2020/6/28, 103
2020/6/29, 99
2020/6/30, 82
2020/7/1, 103
2020/1/2, 156
2020/1/3, 173
2020/1/4, 188
2020/1/5, 135
2020/1/6, 165
2020/1/7, 134
2020/1/8, 124
2020/1/9, 136
2020/1/10, 136
2020/1/11, 162
2020/1/12, 236
2020/1/13, 165
2020/1/14, 97
2020/1/15, 105
2020/1/16, 153
2020/1/17, 146
2020/1/18, 156
2020/1/19, 165
2020/1/20, 149
2020/1/21, 171
2020/1/22, 134
2020/1/23, 144
2020/1/24, 137
2020/1/25, 147
2020/1/26, 179
2020/1/27, 148
2020/1/28, 129
2020/1/29, 96
2020/1/30, 96
2020/1/31, 145
2020/2/1, 137
2020/2/2, 125
2020/2/3, 149
2020/2/4, 166
2020/2/5, 165
2020/2/6, 128
2020/2/7, 138
2020/2/8, 155
2020/2/9, 155
2020/2/10, 170
2020/2/11, 176
2020/2/12, 171
2020/2/13, 169
2020/2/14, 157
2020/2/15, 100
2020/2/16, 118
2020/2/17, 117
2020/2/18, 123
2020/2/19, 147
2020/2/20, 131
2020/2/21, 76
2020/2/22, 126
2020/2/23, 122
2020/2/24, 134
2020/2/25, 132
2020/2/26, 144
2020/2/27, 139
2020/2/28, 167
2020/2/29, 103
2020/3/1, 74
2020/3/2, 107
2020/3/3, 113
2020/3/4, 138
2020/3/5, 105
2020/3/6, 83
2020/3/7, 79
2020/3/8, 58
2020/3/9, 83
2020/3/10, 105
2020/3/11, 114
2020/3/12, 89
2020/3/13, 71
2020/3/14, 85
2020/3/15, 107
2020/3/16, 114
2020/3/17, 121
2020/3/18, 125
2020/3/19, 121
2020/3/20, 110
2020/3/21, 84
2020/3/22, 71
2020/3/23, 79
2020/3/24, 87
2020/3/25, 77
2020/3/26, 78
2020/3/27, 89
2020/3/28, 67
2020/3/29, 62
2020/3/30, 80
2020/3/31, 104
2020/4/1, 84
2019/10/2, 84
2019/10/3, 99
2019/10/4, 98
2019/10/5, 81
2019/10/6, 95
2019/10/7, 131
2019/10/8, 87
2019/10/9, 109
2019/10/10, 107
2019/10/11, 115
2019/10/12, 105
2019/10/13, 130
2019/10/14, 135
2019/10/15, 139
2019/10/16, 152
2019/10/17, 169
2019/10/18, 153
2019/10/19, 86
2019/10/20, 111
2019/10/21, 114
2019/10/22, 102
2019/10/23, 102
2019/10/24, 121
2019/10/25, 133
2019/10/26, 116
2019/10/27, 104
2019/10/28, 111
2019/10/29, 129
2019/10/30, 159
2019/10/31, 169
2019/11/1, 157
2019/11/2, 141
2019/11/3, 143
2019/11/4, 131
2019/11/5, 127
2019/11/6, 127
2019/11/7, 92
2019/11/8, 108
2019/11/9, 100
2019/11/10, 135
2019/11/11, 135
2019/11/12, 133
2019/11/13, 150
2019/11/14, 151
2019/11/15, 145
2019/11/16, 110
2019/11/17, 111
2019/11/18, 112
2019/11/19, 112
2019/11/20, 139
2019/11/21, 155
2019/11/22, 131
2019/11/23, 103
2019/11/24, 120
2019/11/25, 110
