date, pm25, o3, no2, co
2020/10/5, 33, 12, 8, 
2020/10/6, 37, 19, 9, 
2020/10/7, 37, 17, 10, 
2020/10/8, 41, 16, , 
2020/10/9, 10, 15, , 
2020/10/10, 24, 23, , 
2020/10/11, 32, 17, 7, 
2020/10/12, 20, 14, 8, 
2020/10/13, 26, 15, 8, 
2020/10/14, 20, 15, 11, 
2020/10/15, 25, 26, 11, 
2020/10/16, 32, 19, 6, 
2020/10/17, 23, 17, 9, 
2020/10/18, 31, 18, 13, 
2020/10/19, 43, 19, 14, 
2020/10/20, 46, 15, 9, 
2020/10/21, 27, 13, 8, 
2020/10/22, 26, 14, 8, 
2020/10/23, 30, 12, 7, 
2020/10/24, 25, 17, 9, 
2020/10/25, 21, 17, 8, 
2020/10/26, 36, 16, 8, 
2020/10/27, 35, 18, 9, 
2020/10/28, 18, 16, 9, 
2020/10/29, 33, 21, 9, 
2020/10/30, 40, 17, 10, 
2020/10/31, 24, 18, 9, 
2020/11/1, 43, 20, 9, 
2020/11/2, 67, 21, 9, 
2020/11/3, 26, 21, 11, 
2020/11/4, 25, 15, 10, 
2020/11/5, 39, 16, 12, 
2020/11/6, 50, 23, 7, 
2020/11/7, 61, 21, 7, 
2020/11/8, 67, 19, 9, 
2020/11/9, 39, 24, 12, 
2020/11/10, 78, 25, 10, 
2020/11/11, 78, 18, 10, 
2020/11/12, 52, 14, 8, 
2020/11/13, 28, 17, 8, 
2020/11/14, 40, 15, , 
2020/11/15, 42, 16, , 
2020/11/16, 28, 18, , 
2020/11/17, 17, 18, , 
2020/11/18, 12, 21, 8, 
2020/11/19, 20, 19, 10, 
2020/11/20, 43, 15, 12, 
2020/11/21, 74, 17, 7, 
2020/11/22, 37, 15, 9, 
2020/11/23, 30, 16, 10, 
2020/11/24, 18, 20, 11, 
2020/11/25, 14, 17, 12, 
2020/11/26, 46, 13, 9, 
2020/11/27, 39, 12, 10, 
2020/11/28, 58, 9, 9, 
2020/11/29, 71, 13, 9, 
2020/11/30, 61, 17, 7, 
2020/12/1, 48, 21, 12, 
2020/12/2, 24, 15, 9, 
2020/12/3, 19, 16, 11, 
2020/12/4, 28, 13, 8, 
2020/12/5, 53, 17, 6, 
2020/12/6, 49, 20, , 
2020/12/7, 12, 21, , 
2020/12/8, 13, 19, 11, 
2020/12/9, 18, 14, 9, 
2020/12/10, 42, 12, 10, 
2020/12/11, 52, 10, 9, 
2020/12/12, 51, 15, 8, 
2020/12/13, 37, 15, 7, 
2020/12/14, 17, 16, 7, 
2020/12/15, 21, 20, 12, 
2020/12/16, 22, 18, 11, 
2020/12/17, 62, 19, 9, 
2020/12/18, 52, 19, 10, 
2020/12/19, 68, 17, 12, 
2020/12/20, 105, 18, 11, 
2020/12/21, 91, 18, 21, 
2020/12/22, 84, 16, 9, 
2020/12/23, 72, 20, 10, 
2020/12/24, 19, 20, 13, 
2020/12/25, 49, 22, 10, 
2020/12/26, 45, 20, 7, 
2020/12/27, 22, 19, 8, 
2020/12/28, 38, 18, 9, 
2020/12/29, 51, 21, 7, 
2020/12/30, 15, 21, 8, 
2020/12/31, 33, 21, 9, 
2021/1/1, 27, 19, 8, 
2021/1/2, 47, 18, 8, 
2021/1/3, 53, 21, 10, 
2021/1/4, 56, 18, 14, 
2020/7/2, 51, 20, , 
2020/7/3, 48, 25, , 
2020/7/4, 38, 19, , 
2020/7/5, 37, 17, , 
2020/7/6, 40, 20, 10, 
2020/7/7, 33, 24, 9, 
2020/7/8, 46, 31, 8, 
2020/7/9, 47, 29, 8, 
2020/7/10, 53, 31, 8, 
2020/7/11, 58, 14, 8, 
2020/7/12, 32, 17, , 
2020/7/13, 27, 12, , 
2020/7/14, 24, 21, , 
2020/7/15, 16, 17, , 
2020/7/16, 29, 17, , 
2020/7/17, 23, 19, , 
2020/7/18, 33, 25, , 
2020/7/19, 48, 25, , 
2020/7/20, 53, 20, , 
2020/7/21, 34, 15, , 
2020/7/22, 17, 21, , 
2020/7/23, 28, 20, , 
2020/7/24, 32, 19, , 
2020/7/25, 35, 19, , 
2020/7/26, 47, 16, , 
2020/7/27, 41, 18, , 
2020/7/28, 38, 19, , 
2020/7/29, 39, 21, , 
2020/7/30, 40, 18, , 
2020/7/31, 30, 18, , 
2020/8/1, 33, 17, , 
2020/8/2, 39, 16, , 
2020/8/3, 43, 15, , 
2020/8/4, 20, 12, , 
2020/8/5, 29, 20, , 
2020/8/6, 19, 15, , 
2020/8/7, 21, 20, , 
2020/8/8, 34, 23, , 
2020/8/9, 49, 24, , 
2020/8/10, 62, 25, , 
2020/8/11, 51, 27, , 
2020/8/12, 52, 21, , 
2020/8/13, 43, 15, , 
2020/8/14, 35, 15, , 
2020/8/15, 23, 13, , 
2020/8/16, 27, 16, , 
2020/8/17, 25, 17, , 
2020/8/18, 38, 17, , 
2020/8/19, 30, 11, , 
2020/8/20, 21, 15, , 
2020/8/21, 18, 13, , 
2020/8/22, 21, 19, , 
2020/8/23, 38, 17, , 
2020/8/24, 49, 14, , 
2020/8/25, 53, 16, , 
2020/8/26, 33, 18, , 
2020/8/27, 13, 15, , 
2020/8/28, 22, 14, , 
2020/8/29, 33, 12, , 
2020/8/30, 24, 15, , 
2020/8/31, 12, 15, 8, 
2020/9/1, 18, 14, 8, 
2020/9/2, 32, 24, 9, 
2020/9/3, 24, 19, , 
2020/9/4, 34, 17, , 
2020/9/5, 17, 13, , 
2020/9/6, 26, 15, , 
2020/9/7, 32, 22, , 
2020/9/8, 40, 17, 6, 
2020/9/9, 20, 17, 7, 
2020/9/10, 15, 14, 7, 
2020/9/11, 14, 14, , 
2020/9/12, 20, 15, , 
2020/9/13, 36, 15, , 
2020/9/14, 38, 13, , 
2020/9/15, 13, 14, , 
2020/9/16, 17, 23, , 
2020/9/17, 22, 18, , 
2020/9/18, 27, 15, , 
2020/9/19, 15, 15, , 
2020/9/20, 18, 17, 6, 
2020/9/21, 26, 17, 7, 
2020/9/22, 28, 14, 7, 
2020/9/23, 44, 17, 6, 
2020/9/24, 41, 16, 8, 
2020/9/25, 30, 19, 7, 
2020/9/26, 37, 25, 6, 
2020/9/27, 61, 17, 12, 
2020/9/28, 51, 12, 12, 
2020/9/29, 36, 19, 11, 
2020/9/30, 34, 16, , 
2020/10/1, 19, 19, 8, 
2020/4/2, 14, 24, , 
2020/4/3, 21, 25, , 
2020/4/4, 17, 24, , 
2020/4/5, 21, 23, , 
2020/4/6, 26, 25, , 
2020/4/7, 11, 19, , 
2020/4/8, 7, 26, , 
2020/4/9, 15, 25, , 
2020/4/10, 15, 24, , 
2020/4/11, 12, 25, , 
2020/4/12, 15, 27, , 
2020/4/13, 24, 26, , 
2020/4/14, 28, 24, , 
2020/4/15, 13, 24, , 
2020/4/16, 18, 24, , 
2020/4/17, 22, 25, , 
2020/4/18, 27, 27, , 
2020/4/19, 41, 27, , 
2020/4/20, 54, 23, , 
2020/4/21, 25, 26, , 
2020/4/22, 27, 19, , 
2020/4/23, 16, 28, , 
2020/4/24, 21, 30, , 
2020/4/25, 29, 28, , 
2020/4/26, 35, 28, , 
2020/4/27, 29, 26, , 
2020/4/28, 23, 24, 6, 
2020/4/29, 22, 24, 9, 
2020/4/30, 26, 21, 9, 
2020/5/1, 27, 20, 10, 
2020/5/2, 38, 25, 7, 
2020/5/3, 24, 19, 7, 
2020/5/4, 48, 21, 7, 
2020/5/5, 31, 22, , 
2020/5/6, 13, 27, , 
2020/5/7, 22, 26, , 
2020/5/8, 22, 21, , 
2020/5/9, 14, 22, , 
2020/5/10, 13, 20, , 
2020/5/11, 12, 20, , 
2020/5/12, 10, 25, , 
2020/5/13, 19, 30, 9, 
2020/5/14, 18, 30, 9, 
2020/5/15, 28, 27, 9, 
2020/5/16, 37, 27, 6, 
2020/5/17, 33, 27, , 
2020/5/18, 25, 27, 9, 
2020/5/19, 21, 26, 9, 
2020/5/20, 20, 31, 8, 
2020/5/21, 31, 33, 7, 
2020/5/22, 35, 30, , 
2020/5/23, 31, 25, , 
2020/5/24, 21, 26, , 
2020/5/25, 27, 28, 6, 
2020/5/26, 43, 29, 10, 
2020/5/27, 49, 39, 10, 
2020/5/28, 55, 31, 11, 
2020/5/29, 50, 32, , 
2020/5/30, 26, 21, , 
2020/5/31, 17, 17, , 
2020/6/1, 10, 20, , 
2020/6/2, 15, 23, , 
2020/6/3, 19, 21, , 
2020/6/4, 27, 19, , 
2020/6/5, 35, 26, , 
2020/6/6, 31, 16, , 
2020/6/7, 25, 16, , 
2020/6/8, 17, 19, 8, 
2020/6/9, 15, 22, 7, 
2020/6/10, 17, 20, 7, 
2020/6/11, 27, 24, 9, 
2020/6/12, 34, 25, , 
2020/6/13, 21, 15, , 
2020/6/14, 14, 18, , 
2020/6/15, 24, 23, 8, 
2020/6/16, 25, 36, 7, 
2020/6/17, 39, 37, 6, 
2020/6/18, 45, 41, 6, 
2020/6/19, 53, 38, 7, 
2020/6/20, 55, 27, , 
2020/6/21, 70, 31, , 
2020/6/22, 60, 35, 8, 
2020/6/23, 53, 33, 8, 
2020/6/24, 46, 24, 7, 
2020/6/25, 37, 22, , 
2020/6/26, 19, 26, , 
2020/6/27, 31, 23, , 
2020/6/28, 48, 20, , 
2020/6/29, 49, 20, , 
2020/6/30, 44, 20, , 
2020/7/1, 46, 28, , 
2020/1/2, 28, 22, 12, 
2020/1/3, 43, 17, 11, 
2020/1/4, 98, 19, , 
2020/1/5, 41, 21, 9, 
2020/1/6, 19, 21, 11, 
2020/1/7, 38, 18, 12, 
2020/1/8, 55, 18, 10, 
2020/1/9, 69, 21, 15, 
2020/1/10, 31, 23, 15, 
2020/1/11, 67, 21, 12, 
2020/1/12, 77, 22, 9, 
2020/1/13, 23, 23, 11, 
2020/1/14, 34, 21, 14, 
2020/1/15, 63, 20, 11, 
2020/1/16, 79, 24, 13, 
2020/1/17, 67, 23, 8, 
2020/1/18, 28, 22, 11, 
2020/1/19, 37, 23, 9, 
2020/1/20, 30, 23, 9, 
2020/1/21, 33, 22, 12, 
2020/1/22, 39, 22, 17, 
2020/1/23, 74, 21, 11, 
2020/1/24, 64, 20, 11, 
2020/1/25, 59, 20, 7, 
2020/1/26, 37, 18, 7, 
2020/1/27, 29, 22, 9, 
2020/1/28, 40, 24, 9, 
2020/1/29, 29, 24, 10, 
2020/1/30, 35, 22, 9, 
2020/1/31, 44, 22, 12, 
2020/2/1, 72, 21, 11, 
2020/2/2, 108, 21, 9, 
2020/2/3, 115, 20, 8, 
2020/2/4, 104, 20, 10, 
2020/2/5, 39, 20, 14, 
2020/2/6, 40, 23, 15, 
2020/2/7, 62, 23, 13, 
2020/2/8, 23, 22, 18, 
2020/2/9, 30, 23, 23, 
2020/2/10, 72, 22, 33, 
2020/2/11, 90, 20, , 
2020/2/12, 111, 24, , 
2020/2/13, 60, 23, , 
2020/2/14, 36, 23, , 
2020/2/15, 31, 24, , 
2020/2/16, 75, 23, , 
2020/2/17, 74, 22, , 
2020/2/18, 43, 23, , 
2020/2/19, 48, 23, , 
2020/2/20, 22, 21, 11, 
2020/2/21, 33, 27, 13, 
2020/2/22, 76, 27, 8, 
2020/2/23, 68, 29, 11, 
2020/2/24, 93, 33, 15, 
2020/2/25, 97, 27, 11, 
2020/2/26, 88, 23, 12, 
2020/2/27, 45, 24, , 
2020/2/28, 29, 21, , 
2020/2/29, 29, 20, , 
2020/3/1, 50, 21, , 
2020/3/2, 41, 24, 16, 
2020/3/3, 61, 22, 10, 
2020/3/4, 71, 24, 9, 
2020/3/5, 32, 27, , 
2020/3/6, 18, 25, , 
2020/3/7, 27, 26, , 
2020/3/8, 17, 28, , 
2020/3/9, 24, 25, , 
2020/3/10, 23, 24, , 
2020/3/11, 25, 23, , 
2020/3/12, 18, 23, , 
2020/3/13, 26, 23, , 
2020/3/14, 16, 26, , 
2020/3/15, 16, 26, , 
2020/3/16, 13, 26, , 
2020/3/17, 19, 24, , 
2020/3/18, 23, 24, , 
2020/3/19, 17, 25, , 
2020/3/20, 31, 23, , 
2020/3/21, 20, 24, , 
2020/3/22, 19, 25, , 
2020/3/23, 19, 26, , 
2020/3/24, 28, 26, , 
2020/3/25, 32, 27, , 
2020/3/26, 40, 27, , 
2020/3/27, 34, 26, , 
2020/3/28, 17, 28, , 
2020/3/29, 16, 26, , 
2020/3/30, 21, , , 
2019/10/2, 26, 16, 6, 
2019/10/3, 25, 16, , 
2019/10/4, 25, 18, , 
2019/10/5, 21, 15, 9, 
2019/10/6, 27, 15, 8, 
2019/10/7, 40, 19, 6, 
2019/10/8, 40, 13, 11, 
2019/10/9, 27, 15, 10, 
2019/10/10, 31, 17, 8, 
2019/10/11, 35, 16, 8, 
2019/10/12, 34, 17, 8, 
2019/10/13, 30, 21, 7, 
2019/10/14, 40, 20, 7, 
2019/10/15, 45, 16, 8, 
2019/10/16, 35, 17, 8, 
2019/10/17, 36, 19, , 
2019/10/18, 20, 14, , 
2019/10/19, 15, 16, 10, 
2019/10/20, 25, 15, 9, 
2019/10/21, 42, 16, 9, 
2019/10/22, 54, 15, 7, 
2019/10/23, 39, 16, 8, 
2019/10/24, 29, 16, 8, 
2019/10/25, 38, 13, 7, 
2019/10/26, 28, 18, 6, 
2019/10/27, 32, 15, 9, 
2019/10/28, 30, 12, 10, 
2019/10/29, 29, 11, 10, 
2019/10/30, 44, 13, 8, 
2019/10/31, 44, 14, 7, 
2019/11/1, 19, 15, , 
2019/11/2, 24, 15, , 
2019/11/3, 28, 15, 11, 
2019/11/4, 46, 15, 16, 
2019/11/5, 35, 19, 16, 
2019/11/6, 41, 18, 12, 
2019/11/7, 36, 17, , 
2019/11/8, 27, 17, , 
2019/11/9, 19, 17, , 
2019/11/10, 25, 18, , 
2019/11/11, 29, 21, , 
2019/11/12, 21, 21, 8, 
2019/11/13, 20, 21, 14, 
2019/11/14, 24, 20, 16, 
2019/11/15, 64, 22, 10, 
2019/11/16, 55, 21, 14, 
2019/11/17, 50, 20, 16, 
2019/11/18, 76, 20, 12, 
2019/11/19, 53, 21, 8, 
2019/11/20, 34, 19, 12, 
2019/11/21, 55, 19, 10, 
2019/11/22, 55, 19, 14, 
2019/11/23, 37, 21, 8, 
2019/11/24, 39, 19, 8, 
2019/11/25, 59, 16, 11, 
2019/11/26, 55, 11, 14, 
2019/11/27, 66, 18, 9, 
2019/11/28, 45, 19, 7, 
2019/11/29, 18, 23, , 
2019/11/30, 27, 24, 12, 
2019/12/1, 21, 22, 11, 
2019/12/2, 34, 22, 9, 
2019/12/3, 43, 23, 11, 
2019/12/4, 58, 19, 8, 
2019/12/5, 68, 17, 9, 
2019/12/6, 52, 19, 6, 
2019/12/7, 26, 23, 8, 
2019/12/8, 42, 21, 18, 
2019/12/9, 66, 20, 19, 
2019/12/10, 79, 21, 11, 
2019/12/11, 26, 21, 12, 
2019/12/12, 36, 21, 10, 
2019/12/13, 36, 20, 9, 
2019/12/14, 56, 21, , 
2019/12/15, 22, 24, 6, 
2019/12/16, 19, 24, 8, 
2019/12/17, 26, 20, 9, 
2019/12/18, 65, 18, 9, 
2019/12/19, 63, 22, , 
2019/12/20, 22, 21, 11, 
2019/12/21, 30, 16, 10, 
2019/12/22, 83, 17, 10, 
2019/12/23, 112, 18, 14, 
2019/12/24, 99, 20, 7, 
2019/12/25, 26, 20, 7, 
2019/12/26, 59, 21, 10, 
2019/12/27, 52, 21, 11, 
2019/12/28, 51, 20, , 
2019/12/29, 40, 21, , 
2019/12/30, 22, , , 
2019/7/2, 53, 23, , 
2019/7/3, 51, 23, , 
2019/7/4, 41, 29, , 
2019/7/5, 56, 27, , 
2019/7/6, 67, 19, , 
2019/7/7, 59, 20, , 
2019/7/8, 16, 22, , 
2019/7/9, 25, 22, , 
2019/7/10, 51, 16, 9, 
2019/7/11, 34, 17, 9, 
2019/7/12, 35, 24, 9, 
2019/7/13, 41, 24, , 
2019/7/14, 40, 17, , 
2019/7/15, 28, 16, 7, 
2019/7/16, 29, 20, 7, 
2019/7/17, 39, 18, 7, 
2019/7/18, 29, 25, 9, 
2019/7/19, 25, 27, 10, 
2019/7/20, 39, 30, , 
2019/7/21, 36, 21, , 
2019/7/22, 37, 16, , 
2019/7/23, 26, 19, , 
2019/7/24, 29, 14, , 
2019/7/25, 21, 21, , 
2019/7/26, 26, 26, , 
2019/7/27, 51, 32, , 
2019/7/28, 66, 32, , 
2019/7/29, 59, 25, , 
2019/7/30, 54, 33, , 
2019/7/31, 53, 20, , 
2019/8/1, 50, 20, , 
2019/8/2, 26, 22, , 
2019/8/3, 42, 19, , 
2019/8/4, 41, 15, , 
2019/8/5, 23, 19, , 
2019/8/6, 30, 28, , 
2019/8/7, 40, 32, , 
2019/8/8, 40, 22, , 
2019/8/9, 31, 19, , 
2019/8/10, 30, 12, , 
2019/8/11, 20, 14, , 
2019/8/12, 24, 19, , 
2019/8/13, 31, 15, , 
2019/8/14, 23, 16, 7, 
2019/8/15, 21, 20, 8, 
2019/8/16, 30, 15, 8, 
2019/8/17, 44, 15, 6, 
2019/8/18, 44, 25, 9, 
2019/8/19, 45, 25, 9, 
2019/8/20, 46, 27, 10, 
2019/8/21, 38, 17, 10, 
2019/8/22, 41, 20, 11, 
2019/8/23, 35, 13, , 
2019/8/24, 21, 19, , 
2019/8/25, 25, 19, , 
2019/8/26, 32, 21, , 
2019/8/27, 34, 24, 9, 
2019/8/28, 36, 20, 9, 
2019/8/29, 38, 24, 6, 
2019/8/30, 34, 19, , 
2019/8/31, 25, 12, , 
2019/9/1, 24, 17, , 
2019/9/2, 25, 15, , 
2019/9/3, 30, 18, , 
2019/9/4, 20, 19, , 
2019/9/5, 27, 16, , 
2019/9/6, 28, 18, , 
2019/9/7, 21, 16, , 
2019/9/8, 21, 16, , 
2019/9/9, 19, 13, 8, 
2019/9/10, 22, 14, 7, 
2019/9/11, 26, 15, 7, 
2019/9/12, 21, 15, 8, 
2019/9/13, 20, 17, 8, 
2019/9/14, 22, 14, 9, 
2019/9/15, 23, 12, , 
2019/9/16, 16, 12, , 
2019/9/17, 17, 14, , 
2019/9/18, 18, 19, , 
2019/9/19, 28, 20, , 
2019/9/20, 29, 22, , 
2019/9/21, 35, 19, , 
2019/9/22, 31, 26, , 
2019/9/23, 47, 28, , 
2019/9/24, 38, 12, 6, 
2019/9/25, 17, 12, 9, 
2019/9/26, 24, 13, 9, 
2019/9/27, 31, 12, , 
2019/9/28, 30, 13, , 
2019/9/29, 39, 15, 6, 
2019/9/30, 19, 17, 6, 
2019/10/1, 27, 16, 7, 
2019/4/2, 17, , , 
2019/4/3, 27, , , 
2019/4/4, 32, , , 
2019/4/5, 12, , , 
2019/4/6, 21, , , 
2019/4/7, 38, , , 
2019/4/8, 24, , , 
2019/4/9, 19, , , 
2019/4/10, 23, , , 
2019/4/11, 18, , 10, 
2019/4/12, 21, , 10, 
2019/4/13, 40, , 12, 
2019/4/14, 30, , , 
2019/4/15, 15, , , 
2019/4/16, 16, , 8, 
2019/4/17, 11, , 11, 
2019/4/18, 22, , 12, 
2019/4/19, 38, , 8, 
2019/4/20, 41, , , 
2019/4/21, 12, , , 
2019/4/22, 21, , , 
2019/4/23, 23, , , 
2019/4/24, 21, , , 
2019/4/25, 13, , , 
2019/4/26, 19, , , 
2019/4/27, 27, , , 
2019/4/28, 13, , , 
2019/4/29, 11, , , 
2019/4/30, 16, , , 
2019/5/1, 19, , 6, 
2019/5/2, 20, , 8, 
2019/5/3, 25, , 8, 
2019/5/4, 31, , 9, 
2019/5/5, 41, , 8, 
2019/5/6, 28, , 8, 
2019/5/7, 30, , , 
2019/5/8, 28, , , 
2019/5/9, 14, , , 
2019/5/10, 16, , , 
2019/5/11, 15, , , 
2019/5/12, 15, , , 
2019/5/13, 21, , , 
2019/5/14, 22, , , 
2019/5/15, 18, , , 
2019/5/16, 17, , , 
2019/5/17, 20, , 8, 
2019/5/18, 16, , 9, 
2019/5/19, 29, , 9, 
2019/5/20, 41, , , 
2019/5/21, 30, , 8, 
2019/5/22, 12, , 8, 
2019/5/23, 15, , 9, 
2019/5/24, 30, , , 
2019/5/25, 24, , , 
2019/5/26, 37, , , 
2019/5/27, 32, , , 
2019/5/28, 18, , , 
2019/5/29, 22, , , 
2019/5/30, 23, , , 
2019/5/31, 36, , , 
2019/6/1, 13, , , 
2019/6/2, 28, , , 
2019/6/3, 34, , , 
2019/6/4, 24, , , 
2019/6/5, 13, , , 
2019/6/6, 27, , , 
2019/6/7, 37, , , 
2019/6/8, 26, , , 
2019/6/9, 19, , , 
2019/6/10, 39, , 9, 
2019/6/11, 38, , 8, 
2019/6/12, 24, , , 
2019/6/13, 24, , , 
2019/6/14, 35, , , 
2019/6/15, 19, , , 
2019/6/16, 25, , , 
2019/6/17, 22, , 6, 
2019/6/18, 24, , 7, 
2019/6/19, 34, , 7, 
2019/6/20, 53, , 7, 
2019/6/21, 35, , , 
2019/6/22, 42, , , 
2019/6/23, 26, , , 
2019/6/24, 31, , , 
2019/6/25, 26, , , 
2019/6/26, 30, , , 
2019/6/27, 45, , , 
2019/6/28, 37, 25, , 
2019/6/29, 40, 23, , 
2019/6/30, 38, 15, , 
2019/7/1, 43, 19, , 
2019/1/2, 54, , 15, 
2019/1/3, 49, , 12, 
2019/1/4, 60, , 14, 
2019/1/5, 73, , 13, 
2019/1/6, 82, , 12, 
2019/1/7, 47, , 11, 
2019/1/8, 42, , 8, 
2019/1/9, 35, , 8, 
2019/1/10, 37, , 9, 
2019/1/11, 29, , , 
2019/1/12, 37, , , 
2019/1/13, 37, , 9, 
2019/1/14, 51, , 9, 
2019/1/15, 75, , 11, 
2019/1/16, 88, , 15, 
2019/1/17, 57, , 13, 
2019/1/18, 50, , 11, 
2019/1/19, 64, , 9, 
2019/1/20, 36, , , 
2019/1/21, 31, , 12, 
2019/1/22, 26, , 23, 
2019/1/23, 36, , 23, 
2019/1/24, 49, , 10, 
2019/1/25, 34, , 10, 
2019/1/26, 38, , 9, 
2019/1/27, 39, , 11, 
2019/1/28, 48, , 17, 
2019/1/29, 43, , 8, 
2019/1/30, 39, , 8, 
2019/1/31, 39, , , 
2019/2/1, 41, , 6, 
2019/2/2, 35, , 11, 
2019/2/3, 49, , 12, 
2019/2/4, 48, , 11, 
2019/2/5, 60, , 11, 
2019/2/6, 40, , 12, 
2019/2/7, 30, , 8, 
2019/2/8, 28, , 13, 
2019/2/9, 26, , , 
2019/2/10, 30, , , 
2019/2/11, 31, , 16, 
2019/2/12, 29, , 15, 
2019/2/13, 43, , 11, 
2019/2/14, 25, , 11, 
2019/2/15, 38, , 9, 
2019/2/16, 39, , 12, 
2019/2/17, 43, , 16, 
2019/2/18, 49, , 17, 
2019/2/19, 56, , 14, 
2019/2/20, 32, , 12, 
2019/2/21, 57, , 9, 
2019/2/22, 52, , 8, 
2019/2/23, 44, , 11, 
2019/2/24, 59, , 9, 
2019/2/25, 48, , , 
2019/2/26, 32, , 7, 
2019/2/27, 30, , 12, 
2019/2/28, 35, , 13, 
2019/3/1, 61, , 14, 
2019/3/2, 83, , 10, 
2019/3/3, 74, , 11, 
2019/3/4, 56, , 13, 
2019/3/5, 60, , , 
2019/3/6, 35, , , 
2019/3/7, 41, , , 
2019/3/8, 33, , 9, 
2019/3/9, 34, , 8, 
2019/3/10, 40, , 7, 
2019/3/11, 31, , , 
2019/3/12, 24, , 11, 
2019/3/13, 25, , 10, 
2019/3/14, 59, , 12, 
2019/3/15, 69, , 17, 
2019/3/16, 45, , , 
2019/3/17, 21, , , 
2019/3/18, 21, , 8, 
2019/3/19, 25, , 9, 
2019/3/20, 38, , 10, 
2019/3/21, 56, , 10, 
2019/3/22, 62, , 8, 
2019/3/23, 38, , 6, 
2019/3/24, 18, , , 
2019/3/25, 19, , , 
2019/3/26, 19, , 9, 
2019/3/27, 26, , 10, 
2019/3/28, 44, , 12, 
2019/3/29, 58, , 7, 
2019/3/30, 56, , 8, 
2019/3/31, 23, , 8, 
2019/4/1, 29, , , 
2018/10/2, 20, 14, 7, 
2018/10/3, 25, 12, 7, 
2018/10/4, 28, 15, 8, 
2018/10/5, 25, 15, , 
2018/10/6, 25, 15, , 
2018/10/7, 30, 15, , 
2018/10/8, 28, 15, 7, 
2018/10/9, 34, 11, 8, 
2018/10/10, 43, 16, 6, 
2018/10/11, 23, 16, , 
2018/10/12, 19, 10, , 
2018/10/13, 21, 17, , 
2018/10/14, 23, 18, 10, 
2018/10/15, 30, 15, 10, 
2018/10/16, 35, 18, , 
2018/10/17, 21, 15, , 
2018/10/18, 27, 18, 13, 
2018/10/19, 23, 19, 13, 
2018/10/20, 39, 18, 9, 
2018/10/21, 30, 21, , 
2018/10/22, 22, 18, 8, 
2018/10/23, 26, 17, 9, 
2018/10/24, 41, 17, 7, 
2018/10/25, 36, 22, , 
2018/10/26, 25, 21, , 
2018/10/27, 26, 20, 8, 
2018/10/28, 37, 19, 11, 
2018/10/29, 21, 13, 13, 
2018/10/30, 43, 14, 11, 
2018/10/31, 29, 14, 11, 
2018/11/1, 30, 10, 7, 
2018/11/2, 47, 12, 6, 
2018/11/3, 30, 10, , 
2018/11/4, 17, 18, 10, 
2018/11/5, 26, 15, 10, 
2018/11/6, 33, 15, 7, 
2018/11/7, 24, 15, , 
2018/11/8, 23, 15, 8, 
2018/11/9, 24, 15, 8, 
2018/11/10, 24, 21, 9, 
2018/11/11, 28, 21, 7, 
2018/11/12, 27, 20, 10, 
2018/11/13, 34, 18, 15, 
2018/11/14, 50, 21, 12, 
2018/11/15, 31, 18, 11, 
2018/11/16, 44, 21, 7, 
2018/11/17, 40, 21, 9, 
2018/11/18, 54, 21, 13, 
2018/11/19, 65, 18, 13, 
2018/11/20, 74, 18, , 
2018/11/21, 39, 19, , 
2018/11/22, 37, 21, 8, 
2018/11/23, 31, 19, 8, 
2018/11/24, 41, 19, 10, 
2018/11/25, 66, 17, 7, 
2018/11/26, 57, 17, 7, 
2018/11/27, 32, 19, 7, 
2018/11/28, 15, 18, 7, 
2018/11/29, 19, 18, 7, 
2018/11/30, 37, 18, 7, 
2018/12/1, 32, 15, 6, 
2018/12/2, 35, 16, 10, 
2018/12/3, 30, 18, 11, 
2018/12/4, 30, 24, 13, 
2018/12/5, 32, 19, 13, 
2018/12/6, 46, 18, 15, 
2018/12/7, 73, 21, 11, 
2018/12/8, 53, 20, 8, 
2018/12/9, 61, 18, 9, 
2018/12/10, 66, 18, 10, 
2018/12/11, 44, 18, 13, 
2018/12/12, 60, 21, 16, 
2018/12/13, 61, 20, 23, 
2018/12/14, 100, 18, 26, 
2018/12/15, 90, 14, 10, 
2018/12/16, 62, 13, 10, 
2018/12/17, 48, 18, 14, 
2018/12/18, 48, 20, 7, 
2018/12/19, 37, 18, 9, 
2018/12/20, 45, 19, 9, 
2018/12/21, 64, 20, 8, 
2018/12/22, 37, 20, 9, 
2018/12/23, 29, 23, , 
2018/12/24, 41, 22, , 
2018/12/25, 70, 21, , 
2018/12/27, 70, 20, 8, 
2018/12/28, 52, 21, 8, 
2018/12/29, 36, 22, 8, 
2018/12/30, 37, 18, 10, 
2018/12/31, 55, , , 
2018/7/2, 52, 32, 8, 
2018/7/3, 58, 21, , 
2018/7/4, 43, 35, , 
2018/7/5, 50, 38, , 
2018/7/6, 55, 24, , 
2018/7/7, 29, 21, , 
2018/7/8, 25, 28, , 
2018/7/9, 30, 38, , 
2018/7/10, 35, 16, , 
2018/7/11, 34, 18, , 
2018/7/12, 20, 17, 9, 
2018/7/13, 28, 21, 8, 
2018/7/14, 34, 16, 7, 
2018/7/15, 46, 23, 9, 
2018/7/16, 52, 26, , 
2018/7/17, 49, 24, , 
2018/7/18, 48, 16, , 
2018/7/19, 25, 25, , 
2018/7/20, 38, 32, 11, 
2018/7/21, 42, 29, 7, 
2018/7/22, 49, 21, 7, 
