date, pm25, pm10, o3, no2, so2, co
2022/8/30, 25, 16, 43, 2, , 
2022/8/31, 28, 20, 41, 2, , 
2022/9/1, 37, 20, 43, 3, , 
2022/9/2, 29, 10, 46, 3, , 
2022/9/3, 44, 21, 45, 3, , 
2022/9/4, 50, 25, 37, 2, , 
2022/9/5, 52, 24, 34, 1, , 
2022/9/6, 53, 28, 30, 2, , 
2022/9/8, 48, 28, 36, 4, , 
2022/9/9, 36, 21, 41, 4, , 
2022/9/10, 30, 18, 36, 4, , 
2022/9/11, 23, 14, 36, 2, , 
2022/9/12, 23, 14, 32, 2, , 
2022/9/13, 23, , 32, 3, , 
2022/9/14, 25, 16, 29, 2, , 
2022/9/15, 32, 17, 30, 2, , 
2022/9/16, 34, 15, 40, 3, , 
2022/9/17, 28, 15, 36, 4, , 
2022/9/18, 28, 12, 37, 2, , 
2022/9/19, 26, 15, 36, 3, , 
2022/9/20, 29, 17, 50, 5, , 
2022/9/21, 33, 17, 37, 4, , 
2022/9/22, 27, , 38, 3, , 
2022/9/23, 23, 16, 43, 2, , 
2022/9/24, 30, 18, 42, 5, , 
2022/9/25, 25, 12, 38, 1, , 
2022/9/26, 18, 8, 34, 1, , 
2022/9/27, 15, 9, 35, 1, , 
2022/9/28, 15, 10, 38, 3, , 
2022/9/29, 17, 12, 31, 1, , 
2022/9/30, 14, 13, 30, 3, , 
2022/10/1, 13, 10, 30, 2, , 
2022/5/4, 52, 13, 39, 3, , 
2022/5/5, 52, 12, 31, 2, , 
2022/5/6, 42, 11, 31, 3, , 
2022/5/7, 35, 13, 44, 5, , 
2022/5/8, 28, 12, 46, 4, , 
2022/5/9, 32, 14, 48, 3, , 
2022/5/10, 38, 18, 45, 4, , 
2022/5/11, 39, 26, 48, 3, , 
2022/5/12, 39, 27, 44, 3, , 
2022/5/13, 45, 24, 43, 4, , 
2022/5/14, 47, 23, 41, 6, , 
2022/5/15, 48, 22, 51, 3, , 
2022/5/16, 39, 26, 49, 3, , 
2022/5/17, 44, 34, 51, 6, , 
2022/5/18, 59, 33, 42, 11, , 
2022/5/19, 65, 33, 44, 8, , 
2022/5/20, 63, 28, 40, 7, , 
2022/5/21, 52, , 50, 7, , 
2022/5/22, 49, , 48, 5, , 
2022/5/23, 38, , 48, 3, , 
2022/5/24, 42, 20, 46, 6, , 
2022/5/25, 36, 9, 34, 4, , 
2022/5/26, 19, 9, 30, 1, , 
2022/5/27, 11, 15, 41, 3, , 
2022/5/28, 22, 21, 55, 4, , 
2022/5/29, 34, 24, 41, 5, , 
2022/5/30, 41, 19, 43, 6, , 
2022/5/31, 33, 19, 45, 4, , 
2022/6/1, 27, 24, 45, 7, , 
2022/6/2, 44, 26, 41, 5, , 
2022/6/3, 56, 26, 40, 5, , 
2022/6/4, 55, 31, 35, 4, , 
2022/6/5, 66, 27, 35, 6, , 
2022/6/6, 56, 20, 37, 2, , 
2022/6/7, 46, 20, 41, 1, , 
2022/6/8, 40, 18, 42, 4, , 
2022/6/9, 36, 15, 40, 2, , 
2022/6/10, 28, 21, 32, 2, , 
2022/6/11, 34, 19, 37, 3, , 
2022/6/12, 29, 20, 40, 2, , 
2022/6/13, 29, 19, 46, 4, 1, 
2022/6/14, 30, 19, 47, 3, 1, 
2022/6/15, 23, 25, 50, 5, , 
2022/6/16, 30, 28, 44, 7, 1, 
2022/6/17, 34, 29, 43, 5, 1, 
2022/6/18, 30, 33, 67, 6, 1, 
2022/6/19, 42, 25, 58, 3, , 
2022/6/20, 49, 29, 46, 1, , 
2022/6/21, 51, 42, 49, 5, , 
2022/6/22, 57, 43, 34, 6, , 
2022/6/23, 59, 33, 38, 3, , 
2022/6/24, 57, 25, 42, 2, 1, 
2022/1/4, 79, 15, 23, 2, , 
2022/1/5, 80, 14, 25, 3, , 
2022/1/6, 58, 7, 26, , , 
2022/1/7, 26, 8, 25, 5, , 
2022/1/8, 22, 9, 26, , , 
2022/1/9, 21, 9, 26, , , 
2022/1/10, 11, 7, 24, 5, , 
2022/1/11, 18, 7, 23, 6, , 
2022/1/12, 36, 13, 23, 5, , 
2022/1/13, 39, 15, 29, 11, , 
2022/1/14, 51, 14, 30, 4, , 
2022/1/15, 53, 14, 29, 2, , 
2022/1/16, 52, 14, 29, 4, , 
2022/1/17, 66, 12, 30, 3, , 
2022/1/18, 63, 15, 26, 4, , 
2022/1/19, 64, 13, 27, 5, , 
2022/1/20, 65, 15, 28, 5, , 
2022/1/21, 91, 13, 22, 2, , 
2022/1/22, 83, 12, 25, 1, , 
2022/1/23, 59, 13, 33, 3, , 
2022/1/24, 53, 11, 32, 3, , 
2022/1/25, 55, 14, 31, 5, , 
2022/1/26, 64, 15, 30, 9, , 
2022/1/27, 72, 16, 30, 4, , 
2022/1/28, 64, 18, 30, 4, , 
2022/1/29, 71, 21, 30, 7, , 
2022/1/30, 77, 20, 29, 3, , 
2022/1/31, 77, 21, 26, 6, , 
2022/2/1, 73, 21, 26, 3, , 
2022/2/2, 67, 18, 29, 6, , 
2022/2/3, 31, 16, 29, 5, , 
2022/2/4, 53, 15, 27, 5, , 
2022/2/5, 61, 15, 24, 5, , 
2022/2/6, 65, 15, 27, 3, , 
2022/2/7, 70, 12, 32, 3, , 
2022/2/8, 39, 14, 31, 3, , 
2022/2/9, 40, 15, 35, 2, , 
2022/2/10, 45, 18, 33, 3, , 
2022/2/11, 40, 22, 34, 5, , 
2022/2/12, 56, 20, 32, 3, , 
2022/2/13, 57, 14, 36, 1, , 
2022/2/14, 40, 13, 33, 1, , 
2022/2/15, 40, 10, 27, 2, , 
2022/2/16, 22, 10, 25, 4, , 
2022/2/17, 26, 11, 21, 4, , 
2022/2/18, 34, 18, 30, 6, , 
2022/2/19, 53, 17, 28, 3, , 
2022/2/20, 57, 10, 28, 2, , 
2022/2/21, 35, 10, 30, 2, , 
2022/2/22, 27, 16, 28, 4, , 
2022/2/23, 32, 22, 34, 4, , 
2022/2/24, 46, 17, 33, 4, , 
2022/2/25, 40, 17, 30, 4, , 
2022/2/26, 40, 14, 29, 4, , 
2022/2/27, 30, 15, 34, 2, , 
2022/2/28, 21, 13, 34, 3, , 
2022/3/1, 17, 14, 37, 4, , 
2022/3/2, 31, 18, 35, 7, , 
2022/3/3, 52, 14, 34, 3, , 
2022/3/4, 64, 11, 31, 5, , 
2022/3/5, 51, 11, 33, 2, , 
2022/3/6, 43, 8, 29, 3, , 
2022/3/7, 21, 11, 32, 5, , 
2022/3/8, 45, 11, 37, 4, , 
2022/3/9, 50, 9, 36, 3, , 
2022/3/10, 42, 9, 35, 3, , 
2022/3/11, 45, 11, 29, 10, , 
2022/3/12, 44, , , , , 
2021/11/10, 23, 11, 29, 2, , 
2021/11/12, 21, 9, 34, 2, , 
2021/11/13, 27, 11, 32, 3, , 
2021/11/14, 34, 11, 28, 3, , 
2021/11/15, 42, 14, 26, 2, , 
2021/11/16, 36, 10, 22, 7, , 
2021/11/17, 38, 11, 27, 2, , 
2021/11/18, 38, 11, 21, 4, , 
2021/11/19, 48, 15, 28, 6, , 
2021/11/21, 65, 15, 35, 8, , 
2021/11/24, 27, 8, 22, 4, , 
2021/11/26, 17, , 24, 3, , 
2021/11/27, 22, 4, 20, 2, , 
2021/11/28, 15, 6, 23, 1, , 
2021/11/29, 9, 6, 24, 1, , 
2021/11/30, 13, 6, 23, 2, , 
2021/12/1, 21, 9, 22, 4, , 
2021/12/2, 27, 8, 20, 2, , 
2021/12/3, 37, 8, 27, 2, , 
2021/12/4, 21, 8, 24, 3, , 
2021/12/5, 18, 9, 26, 2, , 
2021/12/6, 10, 7, 28, 1, , 
2021/12/7, 7, 7, 27, 1, , 
2021/12/8, 19, 8, 25, 2, , 
2021/12/9, 14, 7, 29, 1, , 
2021/12/10, 6, 8, 28, 3, , 
2021/12/11, 11, 8, 29, 1, , 
2021/12/12, 12, 9, 27, 2, , 
2021/12/13, 26, 9, 28, 1, , 
2021/12/14, 47, 8, 25, 2, , 
2021/12/15, 55, 12, 19, 8, , 
2021/12/16, 72, 16, 22, 14, , 
2021/12/17, 60, 17, 15, 10, , 
2021/12/18, 80, 18, 14, 10, , 
2021/12/19, 76, 15, 26, 6, , 
