date, pm25, o3, no2, so2, co
2015/7/15, 18, , 8, 1, 
2015/7/16, 15, , 7, , 
2015/7/17, 13, , 5, , 
2015/7/18, 15, , 5, , 
2015/7/19, 9, , 4, , 
2015/7/20, 12, , 5, , 
2015/7/21, 18, , 8, , 
2015/7/22, 74, , 7, , 
2015/7/23, 8, , 9, , 
2015/7/24, 10, , 6, 1, 
2015/7/25, 20, , 6, 1, 
2015/7/26, 20, , 4, , 
2015/7/27, 5, , 9, , 
2015/7/28, 7, , 7, , 
2015/7/29, 6, , 8, , 
2015/7/30, 5, , 7, , 
2015/7/31, 18, , 9, 1, 
2015/8/1, 27, , 6, 1, 
2015/8/2, 30, , 3, , 
2015/8/3, 18, , 6, , 
2015/8/4, 45, , 10, , 
2015/8/5, 37, , 7, , 
2015/8/6, 18, , 10, , 1
2015/8/7, 19, , 5, , 
2015/8/8, 9, , 5, 1, 
2015/8/9, 18, , 5, 1, 
2015/8/10, 24, , 9, 1, 1
2015/8/11, 35, , 11, 1, 1
2015/8/12, 56, , 10, 2, 
2015/8/13, 45, , 12, , 1
2015/8/14, 57, , 10, 1, 
2015/8/15, 36, , 5, , 
2015/8/16, 5, , 5, , 
2015/8/17, 4, , 6, , 
2015/8/18, 3, , 7, , 
2015/8/19, 9, , 7, , 
2015/8/20, 10, , 9, , 
2015/8/21, 10, , 8, , 
2015/8/22, 6, , 5, , 
2015/8/23, 2, , 6, 1, 
2015/8/24, 14, , 12, 2, 2
2015/8/25, 91, , 19, 2, 9
2015/8/26, 185, , 16, 1, 5
2015/8/27, 122, , 21, 2, 5
2015/8/28, 133, , 14, 1, 8
2015/8/29, 154, , 9, , 3
2015/8/30, 92, , 4, , 1
2015/8/31, 28, , 8, 1, 1
2015/9/1, 6, , 10, 1, 1
2015/9/2, 9, , 6, , 1
2015/9/3, 14, , 10, 1, 1
2015/9/4, 17, , 9, , 1
2015/9/5, 14, , 5, , 1
2015/9/6, 8, , 5, , 1
2015/9/7, 8, , 6, , 1
2015/9/8, 11, , 11, , 1
2015/9/9, 13, , 9, 1, 1
2015/9/10, 12, , 12, 1, 2
2015/9/11, 18, , 9, 1, 1
2015/9/12, 14, , 8, 1, 2
2015/9/13, 28, , 4, , 1
2015/9/14, 9, , 9, , 2
2015/9/15, 17, , 6, , 2
2015/9/16, 11, , 10, , 2
2015/9/17, 15, , 10, , 2
2015/9/18, 18, , 11, 1, 2
2015/9/19, 16, , 8, , 2
2015/9/20, 12, , 6, , 2
2015/9/21, 12, , 9, , 2
2015/9/22, 14, , 9, , 1
2015/9/23, 19, , 16, , 
2015/9/24, 31, , 18, 1, 
2015/9/25, 25, , 17, 1, 1
2015/9/26, 50, , 11, 2, 
2015/9/27, 11, , 7, 1, 
2015/9/28, 6, , 11, , 
2015/9/29, 16, , 19, 2, 1
2015/9/30, 27, , 17, 2, 1
2015/10/1, 29, , 17, 2, 1
2015/4/2, 11, , 9, 3, 1
2015/4/3, 12, , 11, , 1
2015/4/4, 23, , 7, , 1
2015/4/5, 29, , 2, , 1
2015/4/6, 14, , 6, , 1
2015/4/7, 18, , 9, 3, 1
2015/4/8, 23, , 13, 4, 1
2015/4/9, 17, , 10, 4, 1
2015/4/10, 24, , 14, 2, 1
2015/4/11, 30, , 3, 2, 1
2015/4/12, 14, , 7, , 1
2015/4/13, 10, , 15, , 2
2015/4/14, 23, , 15, 3, 2
2015/4/15, 38, , 8, 3, 1
2015/4/16, 10, , 8, 2, 1
2015/4/17, 13, , 7, 3, 2
2015/4/18, 17, , 2, 2, 2
2015/4/19, 16, , 7, 3, 2
2015/4/20, 15, , 10, 3, 2
2015/4/21, 25, , 8, 3, 2
2015/4/22, 26, , 5, 2, 2
2015/4/23, 34, , 6, 2, 
2015/4/24, 16, , 7, 2, 
2015/4/25, 25, , 3, , 
2015/4/26, 21, , 5, 3, 
2015/4/27, 24, , 10, 2, 
2015/4/28, 13, , 9, 3, 
2015/4/29, 15, , 7, 3, 
2015/4/30, 28, , 9, 3, 
2015/5/1, 15, , 9, 2, 
2015/5/2, 18, , 2, 2, 
2015/5/3, 12, , 2, 2, 
2015/5/4, 13, , 9, 4, 1
2015/5/5, 33, , 15, 3, 1
2015/5/6, 60, , 5, 2, 1
2015/5/7, 4, , 5, 2, 1
2015/5/8, 14, , 5, 3, 1
2015/5/9, 25, , 5, 2, 1
2015/5/10, 18, , 7, 4, 1
2015/5/11, 40, , 6, 2, 1
2015/5/12, 19, , 12, 3, 1
2015/5/13, 26, , 9, 2, 1
2015/5/14, 39, , 5, 3, 1
2015/5/15, 47, , 3, 3, 1
2015/5/16, 47, , 5, 3, 2
2015/5/17, 34, , 3, 3, 1
2015/5/18, 6, , 2, 3, 1
2015/5/19, 14, , 6, 3, 1
2015/5/20, 17, , 8, 3, 2
2015/5/21, 24, , 5, , 2
2015/5/22, 19, , 9, 1, 
2015/5/23, 30, , 6, 1, 
2015/5/24, 34, , 4, , 
2015/5/25, 38, , 7, 1, 
2015/5/26, 44, , 11, 1, 
2015/5/27, 49, , 6, 2, 
2015/5/28, 52, , 6, , 
2015/5/29, 105, , 4, , 
2015/5/30, 93, , 4, , 
2015/5/31, 46, , 3, , 
2015/6/1, 45, , 8, 1, 
2015/6/2, 29, , 6, , 1
2015/6/3, 71, , 1, , 1
2015/6/5, 22, , 5, 2, 1
2015/6/6, 18, , 4, 1, 1
2015/6/7, 34, , 5, , 1
2015/6/8, 40, , 6, 2, 1
2015/6/9, 36, , 6, , 1
2015/6/10, 29, , 5, , 1
2015/6/11, 34, , 6, 1, 1
2015/6/12, 67, , 6, , 1
2015/6/13, 36, , 2, , 1
2015/6/14, 15, , 2, , 1
2015/6/15, 14, , 3, , 1
2015/6/16, 27, , 3, , 1
2015/6/17, 20, , 6, , 1
2015/6/18, 33, , 2, , 1
2015/6/19, 29, , 5, , 1
2015/6/20, 14, , 2, , 1
2015/6/21, 6, , 1, , 1
2015/6/22, 12, , 8, , 1
2015/6/23, 16, , 5, , 1
2015/6/24, 31, , 9, 3, 1
2015/6/25, 28, , 11, 1, 1
2015/6/26, 38, , 8, 1, 1
2015/6/27, 29, , 8, , 1
2015/6/28, 42, , 6, , 1
2015/6/29, 43, , 10, , 1
2015/6/30, 55, , 9, , 2
2015/7/1, 86, , 5, , 1
2015/3/17, 27, , 16, 2, 3
2015/3/18, 25, , 14, 3, 3
2015/3/19, 29, , 16, 3, 3
2015/3/20, 21, , 13, , 3
2015/3/21, 51, , 3, , 3
2015/3/22, 20, , 7, , 3
2015/3/23, 17, , 8, , 3
2015/3/24, 33, , 15, 1, 2
2015/3/25, 51, , 13, , 1
2015/3/26, 31, , 13, 2, 
2015/3/27, 11, , 14, 2, 
2015/3/28, 18, , 12, , 
2015/3/29, 22, , 11, , 
2015/3/30, 8, , 13, , 
2015/3/31, 12, , 12, 2, 
2015/4/1, 24, , 4, 2, 
2022/6/29, , , 7, , 
2020/1/1, , , 20, 1, 4
2019/12/8, , , 14, , 3
2019/12/14, , , 27, 1, 3
2019/1/1, , , 19, 1, 2
2018/7/10, , , 18, 1, 2
2018/8/7, , , 6, 1, 2
2018/3/8, , , 17, , 3
2017/11/24, , , 13, , 5
2017/9/10, , , 5, , 2
2016/10/11, , , 7, , 
2016/11/28, , , 24, , 2
2015/11/22, , , 13, , 2
2016/1/3, , , 30, 1, 4
2015/6/4, , , 7, , 1
2015/3/16, , , 7, 2, 2
