date, pm25
2020/12/21, 72
2020/12/22, 62
2020/12/23, 76
2020/12/24, 76
2020/12/25, 69
2020/12/26, 62
2020/12/27, 40
2020/12/28, 48
2020/12/29, 54
2020/12/30, 53
2020/12/31, 47
2021/1/1, 56
2021/1/2, 45
2021/1/3, 44
2021/1/4, 45
2020/7/2, 86
2020/7/3, 80
2020/7/4, 63
2020/7/5, 55
2020/7/6, 55
2020/7/7, 60
2020/7/8, 60
2020/7/9, 62
2020/7/10, 63
2020/7/11, 77
2020/7/12, 77
2020/7/13, 69
2020/7/14, 57
2020/7/15, 61
2020/7/16, 58
2020/7/17, 58
2020/7/18, 53
2020/7/19, 53
2020/7/20, 59
2020/7/21, 50
2020/7/28, 69
2020/7/29, 87
2020/7/30, 102
2020/7/31, 103
2020/8/1, 94
2020/8/2, 90
2020/8/3, 103
2020/8/4, 79
2020/8/5, 56
2020/8/6, 53
2020/8/7, 54
2020/8/8, 53
2020/8/9, 57
2020/8/10, 66
2020/8/11, 68
2020/8/12, 78
2020/8/13, 83
2020/8/14, 80
2020/8/15, 75
2020/8/16, 80
2020/8/17, 68
2020/8/18, 61
2020/8/19, 65
2020/8/20, 56
2020/8/21, 68
2020/8/22, 63
2020/8/23, 68
2020/8/24, 61
2020/8/25, 56
2020/8/26, 61
2020/8/27, 67
2020/8/28, 62
2020/8/29, 62
2020/8/30, 63
2020/8/31, 55
2020/9/1, 47
2020/9/2, 55
2020/9/3, 51
2020/9/4, 54
2020/9/5, 54
2020/9/6, 53
2020/9/7, 56
2020/9/8, 57
2020/9/9, 50
2020/9/10, 54
2020/9/11, 55
2020/9/12, 58
2020/9/13, 61
2020/9/14, 62
2020/9/15, 65
2020/9/16, 76
2020/9/17, 86
2020/9/18, 84
2020/9/19, 89
2020/9/20, 68
2020/9/21, 59
2020/9/22, 59
2020/9/23, 67
2020/9/24, 76
2020/9/25, 76
2020/9/26, 75
2020/9/27, 50
2020/9/28, 58
2020/9/29, 59
2020/9/30, 61
2020/10/1, 57
2020/4/2, 76
2020/4/3, 54
2020/4/4, 48
2020/4/5, 55
2020/4/6, 64
2020/4/7, 65
2020/4/8, 66
2020/4/9, 71
2020/4/10, 71
2020/4/11, 77
2020/4/12, 70
2020/4/13, 72
2020/4/14, 60
2020/4/15, 55
2020/4/16, 68
2020/4/17, 65
2020/4/18, 78
2020/4/19, 87
2020/4/20, 75
2020/4/21, 58
2020/4/22, 53
2020/4/23, 49
2020/4/24, 55
2020/4/25, 58
2020/4/26, 66
2020/4/27, 56
2020/4/28, 55
2020/4/29, 50
2020/4/30, 52
2020/5/1, 53
2020/5/2, 53
2020/5/3, 53
2020/5/4, 57
2020/5/5, 61
2020/5/6, 64
2020/5/7, 69
2020/5/8, 63
2020/5/9, 74
2020/5/10, 76
2020/5/11, 61
2020/5/12, 53
2020/5/13, 61
2020/5/14, 47
2020/5/15, 55
2020/5/16, 59
2020/5/17, 56
2020/5/18, 58
2020/5/19, 58
2020/5/20, 61
2020/5/21, 71
2020/5/22, 66
2020/5/23, 61
2020/5/24, 62
2020/5/25, 61
2020/5/26, 56
2020/5/27, 55
2020/5/28, 60
2020/5/29, 63
2020/5/30, 55
2020/5/31, 60
2020/6/1, 65
2020/6/2, 69
2020/6/3, 66
2020/6/4, 67
2020/6/5, 69
2020/6/6, 60
2020/6/7, 62
2020/6/8, 65
2020/6/9, 57
2020/6/10, 54
2020/6/11, 69
2020/6/12, 67
2020/6/13, 60
2020/6/14, 60
2020/6/15, 61
2020/6/16, 60
2020/6/17, 68
2020/6/18, 66
2020/6/19, 80
2020/6/20, 55
2020/6/21, 57
2020/6/22, 67
2020/6/23, 60
2020/6/24, 59
2020/6/25, 58
2020/6/26, 68
2020/6/27, 71
2020/6/28, 67
2020/6/29, 75
2020/6/30, 71
2020/7/1, 80
2020/1/2, 81
2020/1/3, 115
2020/1/4, 103
2020/1/5, 95
2020/1/6, 101
2020/1/7, 100
2020/1/8, 96
2020/1/9, 75
2020/1/10, 69
2020/1/11, 68
2020/1/12, 60
2020/1/13, 54
2020/1/14, 68
2020/1/15, 79
2020/1/16, 86
2020/1/17, 97
2020/1/18, 80
2020/1/19, 75
2020/1/20, 59
2020/1/21, 62
2020/1/22, 150
2020/1/23, 172
2020/1/24, 104
2020/1/25, 84
2020/1/26, 75
2020/1/27, 63
2020/1/28, 59
2020/1/29, 66
2020/1/30, 68
2020/1/31, 72
2020/2/1, 65
2020/2/2, 65
2020/2/3, 69
2020/2/4, 98
2020/2/5, 73
2020/2/6, 66
2020/2/7, 67
2020/2/8, 68
2020/2/9, 75
2020/2/10, 103
2020/2/11, 94
2020/2/12, 82
2020/2/13, 89
2020/2/14, 150
2020/2/17, 122
2020/2/18, 128
2020/2/19, 101
2020/2/20, 58
2020/2/21, 65
2020/2/22, 65
2020/2/23, 75
2020/2/24, 78
2020/2/25, 106
2020/2/26, 91
2020/2/27, 68
2020/2/28, 62
2020/2/29, 74
2020/3/1, 69
2020/3/2, 67
2020/3/3, 62
2020/3/4, 65
2020/3/5, 67
2020/3/6, 67
2020/3/7, 60
2020/3/8, 52
2020/3/9, 56
2020/3/10, 59
2020/3/11, 60
2020/3/12, 77
2020/3/13, 76
2020/3/14, 69
2020/3/15, 72
2020/3/16, 65
2020/3/17, 81
2020/3/18, 74
2020/3/19, 72
2020/3/20, 66
2020/3/21, 69
2020/3/22, 72
2020/3/23, 51
2020/3/24, 69
2020/3/25, 72
2020/3/26, 58
2020/3/27, 58
2020/3/28, 50
2020/3/29, 50
2020/3/30, 53
2020/3/31, 59
2020/4/1, 65
2019/10/2, 101
2019/10/3, 71
2019/10/4, 55
2019/10/5, 66
2019/10/6, 75
2019/10/7, 92
2019/10/8, 80
2019/10/9, 58
2019/10/10, 71
2019/10/15, 76
2019/10/16, 59
2019/10/17, 66
2019/10/18, 70
2019/10/19, 74
2019/10/20, 82
2019/10/21, 76
2019/10/22, 55
2019/10/23, 60
2019/10/24, 51
2019/10/25, 54
2019/10/26, 57
2019/10/27, 58
2019/10/28, 63
2019/10/29, 70
2019/10/30, 72
2019/10/31, 89
2019/11/1, 68
2019/11/2, 63
2019/11/3, 68
2019/11/4, 68
2019/11/5, 62
2019/11/6, 55
2019/11/7, 53
2019/11/8, 59
2019/11/9, 52
2019/11/10, 49
2019/11/11, 54
2019/11/12, 52
2019/11/13, 53
2019/11/14, 60
2019/11/15, 56
2019/11/16, 54
2019/11/17, 54
2019/11/18, 56
2019/11/19, 51
2019/11/20, 61
2019/11/21, 70
2019/11/22, 65
2019/11/23, 67
2019/11/24, 64
2019/11/25, 55
2019/11/26, 63
2019/11/27, 62
2019/11/28, 48
2019/11/29, 49
2019/11/30, 54
2019/12/1, 72
2019/12/2, 89
2019/12/3, 72
2019/12/4, 71
2019/12/5, 64
2019/12/6, 66
2019/12/7, 66
2019/12/8, 76
2019/12/9, 64
2019/12/10, 72
2019/12/11, 63
2019/12/12, 67
2019/12/13, 58
2019/12/14, 62
2019/12/15, 59
2019/12/16, 76
2019/12/17, 69
2019/12/18, 118
2019/12/19, 68
2019/12/20, 68
2019/12/21, 53
2019/12/22, 53
2019/12/23, 64
2019/12/24, 70
2019/12/25, 88
