date, pm25, o3, no2, so2, co
2015/11/26, 48, , 31, , 14
2015/11/27, 59, , 32, 1, 15
2015/11/28, 54, , 24, , 14
2015/11/29, 33, , 22, , 14
2015/11/30, 44, , 37, 2, 16
2015/12/1, 59, , 38, 3, 12
2015/12/2, 68, , 26, 2, 2
2015/12/3, 34, , 21, 1, 2
2015/12/4, 33, , 26, 1, 3
2015/12/5, 42, , 17, 1, 2
2015/12/6, 26, , 22, 2, 3
2015/12/7, 42, , 28, 2, 3
2015/12/8, 40, , 21, 1, 3
2015/12/9, 35, , 31, 1, 5
2015/12/10, 57, , 15, , 3
2015/12/11, 37, , 4, , 
2015/12/12, 28, , 4, 2, 
2015/12/13, 35, , 7, 1, 
2015/12/14, 25, , 17, 2, 5
2015/12/15, 46, , 25, 1, 5
2015/12/16, 51, , 19, , 4
2015/12/17, 20, , 15, , 5
2015/12/18, 24, , 3, , 4
2015/12/19, 23, , 9, , 5
2015/12/20, 43, , 23, 1, 7
2015/12/21, 66, , 36, 2, 10
2015/12/22, 64, , 39, 2, 12
2015/12/23, 89, , 20, 1, 9
2015/12/24, 80, , 14, 1, 7
2015/12/25, 46, , 12, 1, 8
2015/12/26, 51, , 13, 1, 8
2015/12/27, 39, , 13, 1, 9
2015/12/28, 61, , 24, 2, 11
2015/12/29, 93, , 24, , 10
2015/12/30, 39, , 26, 3, 11
2015/12/31, 25, , , , 
2016/1/4, 75, , 28, 1, 13
2015/7/2, 120, , 11, 6, 4
2015/7/3, 87, , 8, 2, 4
2015/7/11, 133, , 5, 10, 16
2015/7/12, 185, , 5, 7, 11
2015/7/13, 204, , 7, 4, 6
2015/7/16, 27, , 3, 2, 5
2015/7/17, 39, , 2, 5, 6
2015/7/18, 66, , 6, 3, 5
2015/7/19, 56, , 2, 4, 5
2015/7/20, 49, , 5, 1, 6
2015/7/21, 51, , 7, 3, 
2015/7/22, 78, , 12, 1, 6
2015/7/23, 63, , 9, 3, 6
2015/7/24, 81, , 8, 3, 6
2015/8/1, 30, , 9, 2, 3
2015/8/7, 41, , 5, 2, 
2015/8/8, 42, , 6, 1, 4
2015/8/9, 31, , 5, 1, 4
2015/8/10, 61, , 10, 2, 4
2015/8/11, 57, , 14, 8, 5
2015/8/12, 70, , 11, 6, 5
2015/8/13, 45, , 18, 1, 6
2015/8/14, 66, , 8, 3, 5
2015/8/15, 21, , 4, 1, 
2015/8/16, 15, , 5, 5, 5
2015/8/17, 15, , 12, 4, 5
2015/8/18, 36, , 7, 2, 5
2015/8/19, 24, , 12, 4, 4
2015/8/20, 31, , 11, 1, 1
2015/8/21, 29, , 6, 1, 1
2015/8/22, 15, , 6, 3, 1
2015/8/23, 16, , 7, 2, 
2015/8/24, 18, , 10, 6, 2
2015/8/25, 33, , 17, 11, 3
2015/8/26, 52, , 13, 5, 3
2015/8/27, 58, , 15, 4, 4
2015/8/28, 70, , 12, 5, 4
2015/8/29, 89, , 6, 2, 4
2015/8/30, 57, , 8, 2, 4
2015/8/31, 52, , 15, 2, 3
2015/9/1, 35, , 10, 3, 3
2015/9/2, 22, , 10, 6, 4
2015/9/3, 23, , 8, , 3
2015/9/4, 17, , 7, 1, 4
2015/9/5, 20, , 8, 9, 4
2015/9/6, 30, , 3, 1, 
2015/9/7, 13, , 6, 1, 4
2015/9/8, 18, , 14, 5, 5
2015/9/9, 28, , 13, 10, 6
2015/9/10, 33, , 13, 4, 6
2015/9/11, 34, , 12, 2, 5
2015/9/12, 34, , 10, 2, 5
2015/9/13, 38, , 5, 2, 5
2015/9/14, 22, , 5, 3, 5
2015/9/15, 15, , 7, 2, 5
2015/9/16, 13, , 7, 1, 3
2015/9/17, 14, , 12, 3, 2
2015/9/18, 34, , 16, 3, 2
2015/9/19, 35, , 11, , 2
2015/9/20, 27, , 9, 1, 2
2015/9/21, 20, , 6, 1, 2
2015/9/22, 16, , 8, , 2
2015/9/23, 18, , 5, 1, 3
2015/9/24, 20, , 14, 2, 6
2015/9/25, 56, , 13, 4, 2
2015/9/26, 20, , 11, 2, 2
2015/9/27, 22, , 7, 3, 2
2015/9/28, 13, , 14, 3, 3
2015/9/29, 21, , 19, 2, 4
2015/9/30, 33, , 18, 9, 4
2015/10/1, 41, , 15, , 4
2015/4/2, 12, , 11, 1, 4
2015/4/3, 22, , 8, 2, 4
2015/4/4, 22, , 5, 4, 
2015/4/5, 22, , 7, 7, 4
2015/4/6, 29, , 2, 1, 
2015/4/7, 17, , 9, 9, 5
2015/4/8, 37, , 15, 3, 5
2015/4/9, 37, , 19, 4, 5
2015/4/10, 40, , 14, 1, 5
2015/4/11, 42, , 12, 2, 5
2015/4/12, 29, , 6, 5, 5
2015/4/13, 13, , 8, 10, 5
2015/4/14, 18, , 6, 1, 5
2015/4/15, 18, , 7, 8, 5
2015/4/16, 13, , 18, 2, 7
2015/4/17, 43, , 12, 1, 6
2015/4/18, 19, , 3, , 6
2015/4/19, 17, , 14, 1, 7
2015/4/20, 31, , 18, 2, 6
2015/4/21, 35, , 5, 3, 
2015/4/22, 20, , 3, , 
2015/4/23, 26, , 4, 4, 3
2015/4/24, 15, , 8, 1, 
2015/4/25, 26, , 6, , 
2015/4/26, 18, , 8, 1, 3
2015/4/27, 30, , 11, 5, 4
2015/4/28, 28, , 13, 1, 3
2015/4/29, 48, , 7, 5, 3
2015/4/30, 43, , 10, 4, 4
2015/5/1, 28, , 13, 3, 4
2015/5/2, 22, , 3, 1, 4
2015/5/3, 21, , 5, 2, 4
2015/5/4, 25, , 7, 1, 4
2015/5/5, 22, , 5, , 4
2015/5/6, 29, , 3, , 4
2015/5/7, 14, , 14, 2, 6
2015/5/8, 38, , 15, 1, 6
2015/5/9, 47, , 9, 2, 5
2015/5/10, 30, , 2, , 5
2015/5/11, 21, , 5, 1, 5
2015/5/12, 20, , 10, , 5
2015/5/13, 35, , 3, , 5
2015/5/14, 35, , 3, 1, 5
2015/5/15, 34, , 4, 1, 
2015/5/16, 40, , 8, 7, 6
2015/5/17, 47, , 1, 1, 
2015/5/18, 16, , 1, 1, 6
2015/5/19, 24, , 4, , 6
2015/5/20, 27, , 5, , 6
2015/5/21, 30, , 4, , 6
2015/5/22, 24, , 10, 4, 7
2015/5/23, 53, , 15, 6, 8
2015/5/24, 64, , 5, 1, 7
2015/5/25, 51, , 14, 2, 6
2015/5/26, 52, , 15, 6, 2
2015/5/27, 66, , 16, 7, 2
2015/5/28, 82, , 5, 6, 2
2015/5/29, 33, , 2, 1, 
2015/5/30, 21, , 1, , 
2015/5/31, 22, , 6, 1, 3
2015/6/1, 46, , 10, 2, 3
2015/6/2, 40, , 4, 3, 
2015/6/3, 32, , 5, , 
2015/6/4, 57, , 6, 1, 1
2015/6/5, 61, , 8, 3, 3
2015/6/6, 67, , 7, 1, 3
2015/6/7, 41, , 7, 3, 3
2015/6/8, 39, , 10, 1, 3
2015/6/9, 76, , 13, 5, 4
2015/6/10, 46, , 8, 4, 4
2015/6/11, 51, , 11, 5, 4
2015/6/12, 74, , 4, 1, 
2015/6/13, 46, , 3, , 
2015/6/14, 42, , 5, 10, 
2015/6/15, 57, , 9, 1, 4
2015/6/16, 37, , 13, 3, 4
2015/6/17, 39, , 6, 7, 3
2015/6/18, 46, , 7, 1, 2
2015/6/19, 48, , 10, 7, 2
2015/6/20, 51, , 4, 4, 2
2015/6/21, 14, , 6, 1, 2
2015/6/22, 40, , 9, 2, 2
2015/6/23, 39, , 10, 2, 2
2015/6/24, 59, , 11, 5, 3
2015/6/25, 56, , 11, 6, 3
2015/6/26, 64, , 9, 2, 
2015/6/27, 86, , 8, 2, 
2015/6/28, 52, , 6, , 3
2015/6/29, 85, , 13, , 4
2015/6/30, 100, , 4, 3, 4
2015/7/1, 145, , 5, 1, 5
2015/1/2, 13, , 15, 4, 4
2015/1/3, 24, , 13, , 3
2015/1/4, 21, , 25, 1, 5
2015/1/5, 44, , 33, 1, 5
2015/1/6, 66, , 24, 1, 5
2015/1/7, 49, , 14, 2, 4
2015/1/8, 35, , 16, , 5
2015/1/9, 19, , 37, 1, 6
2015/1/10, 63, , 25, , 6
2015/1/11, 65, , 28, 1, 6
2015/1/12, 68, , 36, 1, 7
2015/1/13, 79, , 36, 1, 6
2015/1/14, 52, , 26, 3, 5
2015/1/15, 28, , 23, , 5
2015/1/16, 51, , 18, 2, 5
2015/1/17, 49, , 30, 1, 5
2015/1/18, 34, , 30, 1, 6
2015/1/19, 40, , 27, 3, 5
2015/1/20, 34, , 17, , 4
2015/1/21, 22, , 30, , 2
2015/1/22, 36, , 22, 12, 2
2015/1/23, 32, , 38, 1, 4
2015/1/24, 51, , 14, 1, 3
2015/1/25, 20, , 12, , 2
2015/1/26, 16, , 36, , 3
2015/1/27, 38, , 16, , 2
2015/1/28, 52, , 15, , 2
2015/1/29, 31, , 9, , 2
2015/1/30, 34, , 13, , 2
2015/1/31, 45, , 11, , 2
2015/2/1, 25, , 21, , 3
2015/2/2, 63, , 15, 8, 2
2015/2/3, 38, , 24, 1, 4
2015/2/4, 35, , 33, 1, 4
2015/2/5, 60, , 11, 6, 2
2015/2/6, 21, , 6, , 
2015/2/7, 15, , 7, 1, 2
2015/2/8, 22, , 11, , 2
2015/2/9, 40, , 10, , 
2015/2/10, 40, , 13, , 
2015/2/11, 40, , 9, , 
2015/2/12, 32, , 30, , 5
2015/2/13, 81, , 23, , 5
2015/2/14, 71, , 13, , 4
2015/2/15, 30, , 6, , 3
2015/2/16, 12, , 16, , 5
2015/2/17, 28, , 29, , 5
2015/2/18, 62, , 33, , 5
2015/2/19, 81, , 18, , 3
2015/2/20, 36, , 8, , 
2015/2/21, 14, , 12, 2, 
2015/2/22, 25, , 16, , 
2015/2/23, 42, , 22, , 1
2015/2/24, 22, , 18, 5, 
2015/2/25, 25, , 12, 2, 
2015/2/26, 27, , 11, , 
2015/2/27, 23, , 14, , 
2015/2/28, 36, , 18, , 
2015/3/1, 27, , 19, , 
2015/3/2, 28, , 5, , 
2015/3/3, 18, , 11, 1, 
2015/3/4, 21, , 24, , 
2015/3/5, 42, , 28, 2, 1
2015/3/6, 33, , 12, , 1
2015/3/7, 13, , 16, 1, 
2015/3/8, 21, , 14, 2, 
2015/3/9, 25, , 18, 5, 2
2015/3/10, 23, , 15, 4, 1
2015/3/11, 26, , 9, 4, 
2015/3/12, 31, , 17, 5, 2
2015/3/13, 57, , 24, , 1
2015/3/14, 35, , 20, 2, 1
2015/3/15, 36, , 5, , 1
2015/3/16, 14, , 16, 1, 2
2015/3/17, 35, , 12, , 2
2015/3/18, 42, , 12, 6, 2
2015/3/19, 36, , 20, 3, 3
2015/3/20, 41, , 6, , 
2015/3/21, 20, , 2, , 
2015/3/22, 18, , 10, 2, 3
2015/3/23, 30, , 7, 1, 3
2015/3/24, 33, , 17, 1, 3
2015/3/25, 52, , 29, 6, 3
2015/3/26, 74, , 21, 1, 3
2015/3/27, 68, , 18, 1, 3
2015/3/28, 39, , 11, , 3
2015/3/29, 29, , 12, , 3
2015/3/30, 21, , 7, 2, 3
2015/3/31, 18, , 6, 9, 3
2015/4/1, 25, , 3, , 
2014/10/2, 27, , 13, 8, 4
2014/10/3, 12, , 4, 1, 4
2014/10/4, 22, , 15, 1, 4
2014/10/5, 25, , 9, 2, 4
2014/10/6, 20, , 6, 1, 3
2014/10/7, 28, , 16, 2, 4
2014/10/8, 26, , 12, 1, 4
2014/10/9, 25, , 16, , 5
2014/10/10, 39, , 13, , 4
2014/10/11, 36, , 6, , 4
2014/10/12, 17, , 6, , 5
2014/10/13, 16, , 12, , 5
2014/10/14, 21, , 13, 1, 5
2014/10/15, 31, , 21, 1, 6
2014/10/16, 39, , 13, 1, 5
2014/10/17, 33, , 5, , 
2014/10/18, 23, , 15, , 5
2014/10/19, 31, , 15, , 5
2014/10/20, 27, , 23, 1, 6
2014/10/21, 44, , 26, 3, 7
2014/10/22, 47, , 15, 1, 5
2014/10/23, 35, , 19, 9, 6
2014/10/24, 41, , 10, 3, 5
2014/10/25, 20, , 16, 1, 6
2014/10/26, 31, , 8, 3, 6
2014/10/27, 23, , 7, , 4
2014/10/28, 15, , 8, 1, 2
2014/10/29, 35, , 11, 2, 3
2014/10/30, 47, , 5, 1, 
2014/10/31, 41, , 7, , 3
2014/11/1, 45, , 13, , 3
2014/11/2, 29, , 21, , 6
2014/11/3, 62, , 14, , 3
2014/11/4, 31, , 14, , 4
2014/11/5, 36, , 17, , 4
2014/11/6, 28, , 14, , 3
2014/11/7, 38, , 9, , 3
2014/11/8, 30, , 9, 3, 
2014/11/9, 19, , 12, 1, 3
2014/11/10, 25, , 9, , 3
2014/11/11, 25, , 12, , 5
2014/11/12, 26, , 21, , 4
2014/11/13, 55, , 33, 2, 7
2014/11/14, 105, , 17, , 6
2014/11/15, 79, , 15, 5, 5
2014/11/16, 48, , 11, , 5
2014/11/17, 36, , 33, 1, 7
2014/11/18, 74, , 11, , 4
2014/11/19, 23, , 16, 1, 1
2014/11/20, 62, , 30, , 2
2014/11/21, 75, , 15, 1, 1
2014/11/22, 33, , 6, , 
2014/11/23, 29, , 17, , 2
2014/11/24, 42, , 22, , 2
2014/11/25, 40, , 16, 1, 1
2014/11/26, 44, , 18, , 2
2014/11/27, 63, , 12, 3, 1
2014/11/28, 40, , 10, 2, 1
2014/11/29, 22, , 22, 3, 2
2014/11/30, 37, , 20, 1, 1
2014/12/1, 27, , 47, , 4
2014/12/2, 54, , 32, 1, 2
2014/12/3, 43, , 36, 1, 2
2014/12/4, 45, , 42, 1, 4
2014/12/5, 66, , 31, 2, 3
2014/12/6, 69, , 14, 1, 2
2014/12/7, 58, , 27, 1, 3
2014/12/8, 76, , 29, , 3
2014/12/9, 64, , 35, 1, 3
2014/12/10, 41, , 28, 2, 2
2014/12/11, 21, , 28, 2, 3
2014/12/12, 30, , 30, 1, 4
2014/12/13, 52, , 19, , 4
2014/12/14, 52, , 26, , 5
2014/12/15, 46, , 23, , 4
2014/12/16, 71, , 7, , 1
2014/12/17, 30, , 12, , 2
2014/12/18, 40, , 25, 4, 4
2014/12/19, 82, , 21, , 3
2014/12/20, 68, , 19, 1, 4
2014/12/21, 53, , 16, 1, 3
2014/12/22, 55, , 21, , 3
2014/12/23, 28, , 22, , 3
2014/12/24, 31, , 10, 3, 2
2014/12/25, 20, , 9, , 3
2014/12/26, 27, , 21, 1, 4
2014/12/27, 35, , 20, , 3
2014/12/28, 69, , 8, , 
2014/12/29, 27, , , , 
2014/8/9, 64, , 14, 2, 2
2014/8/10, 35, , 4, , 1
2014/8/11, 53, , 15, , 3
2014/8/13, 67, , 10, 1, 2
2014/8/14, 72, , 3, , 1
2014/8/16, 111, , 1, , 2
2014/8/17, 144, , 3, , 3
2014/8/18, 149, , 2, , 3
2014/8/19, 60, , 7, , 1
2014/8/20, 80, , 5, , 2
2014/8/21, 41, , 4, 2, 1
2014/8/22, 25, , 4, 7, 2
2014/8/23, 21, , 7, 10, 1
2014/8/24, 39, , 5, , 1
2014/8/25, 45, , 3, 4, 1
2014/8/26, 33, , 6, 1, 1
2014/8/27, 75, , 14, 6, 2
2014/8/28, 74, , 12, 1, 2
2014/8/29, 51, , 9, 5, 
2014/8/30, 27, , 9, , 
2014/8/31, 27, , 4, 2, 
2014/9/1, 13, , 5, 6, 
2014/9/2, 24, , 9, 1, 
2014/9/3, 35, , 8, 3, 
2014/9/4, 41, , 7, 1, 
2014/9/5, 33, , 9, 5, 
2014/9/6, 38, , 14, 4, 1
2014/9/7, 47, , 10, 5, 
2014/9/8, 63, , 9, 2, 
2014/9/10, 15, , 5, , 
2014/9/11, 18, , 6, 4, 
2014/9/12, 30, , 10, 1, 
2014/9/13, 40, , 11, 1, 1
2014/9/14, 74, , 7, 1, 
2014/9/15, 45, , 9, 6, 
2014/9/16, 51, , 13, 15, 
2014/9/17, 55, , 19, 4, 2
2014/9/18, 85, , 23, 1, 4
2014/9/19, 73, , 21, 1, 4
2014/9/20, 55, , 12, 5, 3
2014/9/21, 19, , 6, 4, 3
2014/9/22, 34, , 10, , 3
2014/9/23, 60, , 19, 1, 4
2014/9/24, 60, , 14, 6, 3
2014/9/25, 64, , 10, 1, 3
2014/9/26, 63, , 15, 4, 4
2014/9/27, 30, , 7, 2, 3
2014/9/28, 54, , 4, 1, 3
2014/9/29, 18, , 2, , 3
2014/9/30, 28, , 4, , 3
2014/10/1, 30, , 8, 8, 3
2020/4/1, , , 3, 1, 2
2020/1/1, , , 19, , 3
2019/12/8, , , 10, 1, 3
2019/12/14, , , 20, 1, 5
2019/1/1, , , 14, 2, 1
2019/2/17, , , 7, 1, 2
2019/2/18, , , 18, 1, 3
2019/2/19, , , 26, 1, 3
2018/11/13, , , 27, 1, 4
2018/4/24, , , 16, 1, 2
2018/1/17, , , 21, 4, 3
2017/11/24, , , 24, 4, 6
2017/12/5, , , 6, , 2
2017/9/10, , , 11, 1, 2
2016/10/11, , , 13, 2, 4
2016/10/23, , , 11, 1, 5
2016/11/12, , , 15, 1, 5
2016/8/15, , , 9, 3, 3
2016/8/28, , , 2, , 2
2015/10/5, , , 12, 1, 2
2016/1/3, , , 34, 2, 14
2015/7/4, , , 5, 2, 4
2015/7/5, , , 2, 7, 4
2015/7/6, , , 9, 1, 4
2015/7/7, , , 4, 1, 4
2015/7/8, , , 10, 1, 5
2015/7/9, , , 13, 3, 5
2015/7/10, , , 9, 7, 7
2015/7/14, , , 7, 1, 5
2015/7/15, , , 11, 7, 5
2015/7/25, , , 6, 7, 6
2015/7/26, , , 5, 3, 7
2015/7/27, , , 7, 1, 6
2015/7/28, , , 9, , 4
2015/7/29, , , 10, 3, 1
2015/7/30, , , 14, , 2
2015/7/31, , , 7, 2, 3
2015/8/2, , , 3, 2, 3
2015/8/3, , , 2, 1, 
2015/8/4, , , 6, , 4
2015/8/5, , , 7, 2, 4
2015/8/6, , , 13, 3, 4
2015/1/1, , , 6, 2, 
2014/7/29, , , 2, 1, 3
2014/9/9, , , 5, 1, 
