date, pm25, pm10, o3, no2, so2, co
2020/9/18, 58, 21, , 9, 3, 3
2020/9/19, 57, 26, , 8, 2, 4
2020/9/20, 67, 24, , 10, 5, 5
2020/9/21, 70, 25, , 11, 4, 5
2020/9/22, 74, 25, 2, 10, 5, 5
2020/9/23, 71, 18, 3, 5, 4, 4
2020/9/24, 51, 17, 1, 9, 3, 4
2020/9/25, 49, 22, , 7, 2, 3
2020/9/26, 60, 28, 1, 5, 2, 3
2020/9/27, 56, 29, 1, 6, 3, 4
2020/9/28, 63, 29, 1, 8, 3, 4
2020/9/29, 65, 108, 1, 8, 3, 4
2020/9/30, 70, 315, 1, 11, 2, 4
2020/10/1, 82, 34, 2, 9, 2, 4
2020/4/2, 68, 56, 36, 1, 3, 2
2020/4/3, 78, 60, 32, 1, 3, 2
2020/4/4, 76, 58, 28, 1, 3, 2
2020/4/5, 74, 57, 28, 2, 4, 2
2020/4/6, 85, 49, 25, 1, 4, 2
2020/4/7, 68, 50, 17, 1, 4, 2
2020/4/8, 61, , , , , 
2020/4/21, 171, 18, 19, , 4, 5
2020/4/22, 64, 24, 20, 1, 7, 5
2020/4/23, 68, 22, 19, , 10, 4
2020/4/24, 66, 20, 17, 1, 11, 4
2020/4/25, 66, 20, 22, , 12, 4
2020/4/26, 52, 21, 21, 1, 11, 4
2020/4/27, 57, 19, 19, , 10, 4
2020/4/28, 55, 22, 21, , 12, 4
2020/4/29, 66, 25, 20, , 11, 4
2020/4/30, 63, 26, 18, 1, 12, 5
2020/5/1, 62, 35, 19, , 13, 5
2020/5/2, 79, 15, 17, , 13, 5
2020/5/3, 41, 13, 18, , 12, 5
2020/5/4, 36, 14, 17, , 13, 5
2020/5/5, 44, 19, 18, , 12, 5
2020/5/6, 43, 80, 19, , 15, 6
2020/5/7, 117, 71, 21, , 14, 5
2020/5/8, 98, 80, 19, , 15, 5
2020/5/9, 105, 66, 21, , 18, 5
2020/5/10, 85, 53, 19, 2, 14, 5
2020/5/11, 81, 46, 18, , 13, 6
2020/5/12, 73, 81, 18, 1, 17, 5
2020/5/13, 136, 54, 17, , 14, 5
2020/5/14, 107, 22, 16, , 14, 5
2020/5/15, 49, 69, 17, , 18, 5
2020/5/16, 93, 47, 17, 1, 12, 5
2020/5/17, 824, 50, 18, , 11, 5
2020/5/21, 143, 14, 18, 5, 3, 4
2020/5/22, 49, 14, 18, 2, 3, 4
2020/5/23, 51, 24, 16, 2, 2, 3
2020/5/24, 54, 27, 16, 2, 2, 3
2020/5/25, 46, 31, 16, 2, 2, 3
2020/5/26, 49, 32, 15, 2, 2, 3
2020/5/27, 52, 30, 15, 2, 2, 3
2020/5/28, 51, 25, 15, 2, 1, 3
2020/5/29, 43, 21, 14, 2, 2, 3
2020/5/30, 39, 22, 14, 2, 2, 3
2020/5/31, 41, 25, 15, 2, 2, 3
2020/6/1, 42, 25, 19, 2, 1, 4
2020/6/2, 54, 28, 18, 2, 2, 4
2020/6/3, 80, 18, 14, 2, 1, 3
2020/6/4, 50, 103, 13, 2, , 3
2020/6/5, 132, 25, 14, 2, , 3
2020/6/6, 34, , , , , 
2020/6/11, 63, 16, 12, 2, , 3
2020/6/12, 64, , , , , 
2020/6/18, 17, 21, 12, 7, 1, 2
2020/6/19, 35, 29, 12, 3, 8, 3
2020/6/20, 52, 29, 1, 2, , 3
2020/6/21, 55, 25, 2, 2, , 3
2020/6/22, 52, 26, 2, 2, , 3
2020/6/23, 48, 22, 2, 3, , 3
2020/6/24, 67, 17, 2, 3, , 3
2020/6/25, 36, 21, 1, 3, , 3
2020/6/26, 54, 22, 1, 4, , 3
2020/6/27, 55, 29, 1, 3, , 3
2020/6/28, 66, 22, 1, 3, , 3
2020/6/29, 53, 15, 1, 3, , 3
2020/6/30, 30, 895, 8, , 66, 2
2020/7/1, 824, , , , , 
2020/1/2, 251, 104, 55, 17, 5, 6
2020/1/3, 181, 97, 54, 19, 4, 5
2020/1/4, 171, 96, 51, 16, 1, 5
2020/1/5, 166, 101, 50, 22, 4, 6
2020/1/6, 172, 128, 45, 16, 5, 8
2020/1/7, 199, 106, 108, 19, 9, 5
2020/1/8, 173, 79, 44, 10, 4, 4
2020/1/9, 154, 87, 21, 20, 8, 5
2020/1/10, 152, 96, 26, 22, 7, 5
2020/1/11, 158, 89, 38, 19, 21, 4
2020/1/12, 162, 102, 28, 13, 4, 5
2020/1/13, 171, 83, 18, 14, 2, 4
2020/1/14, 141, 53, 9, 7, , 1
2020/1/15, 90, 60, 34, 6, 1, 1
2020/1/16, 90, 59, 29, 14, 3, 2
2020/1/17, 98, 69, 36, 19, 3, 3
2020/1/18, 125, 93, 92, 26, 7, 6
2020/1/19, 165, 101, 11, 23, 4, 5
2020/1/20, 169, 101, 37, 23, 8, 6
2020/1/21, 172, 260, 66, 16, 6, 6
2020/1/22, 175, 92, 60, 22, 9, 5
2020/1/23, 165, 110, 53, 24, 8, 5
2020/1/24, 171, 90, 42, 20, 8, 5
2020/1/25, 162, 104, 58, 19, 9, 6
2020/1/26, 171, 106, 55, 14, 6, 5
2020/1/27, 175, 59, 29, 4, 6, 3
2020/1/28, 111, 44, 28, 6, 7, 2
2020/1/29, 75, 71, 31, 7, 4, 2
2020/1/30, 202, 82, 50, 19, 9, 4
2020/1/31, 125, 84, 50, 19, 7, 4
2020/2/1, 145, 92, 41, 25, 5, 5
2020/2/2, 155, 90, 34, 19, 7, 5
