date, pm25, o3, no2, co
2021/1/12, 60, 13, 31, 4
2021/1/13, 74, 14, 29, 3
2021/1/14, 63, 24, 24, 3
2021/1/15, 11, 20, 28, 4
2021/1/16, 23, 21, 24, 3
2021/1/17, 48, 21, 25, 4
2021/1/18, 51, 25, 19, 2
2021/1/19, 36, 28, 10, 2
2021/1/20, 12, 18, 27, 5
2021/1/21, 33, 11, 33, 6
2021/1/22, 57, 21, 25, 6
2021/1/23, 42, 28, 7, 1
2021/1/24, 16, 19, 11, 1
2021/1/25, 22, 17, 23, 3
2021/1/26, 40, 27, 10, 1
2021/1/27, 21, 28, 5, 1
2021/1/28, 4, 28, 6, 1
2021/1/29, 8, 27, 10, 1
2021/1/30, 10, 31, 8, 1
2021/1/31, 10, 29, 14, 2
2021/2/1, 16, 12, 33, 5
2021/2/2, 42, 22, 30, 6
2021/2/3, 50, 30, 6, 
2021/2/4, 19, 28, 14, 1
2021/2/5, 18, 23, 24, 3
2021/2/6, 24, 31, 15, 2
2021/2/7, 32, 32, 21, 3
2021/2/8, 27, 27, 22, 3
2021/2/9, 26, 27, 22, 3
2021/2/10, 33, 27, 19, 2
2021/2/11, 15, 27, 17, 2
2021/2/12, 14, 24, 9, 1
2021/2/13, 7, 24, 11, 1
2021/2/14, 10, 28, 5, 1
2021/2/15, 17, 26, 11, 1
2021/2/16, 11, 28, 9, 1
2021/2/17, 5, 30, 9, 1
2021/2/18, 6, 30, 13, 1
2021/2/19, 12, 25, 18, 2
2021/2/20, 17, 32, 11, 1
2021/2/21, 7, 31, 7, 1
2021/2/22, 4, 30, 14, 2
2021/2/23, 22, 33, 19, 2
2021/2/24, 21, 34, 15, 2
2021/2/25, 15, 31, 18, 2
2021/2/26, 14, 32, 10, 1
2021/2/27, 12, 31, 6, 1
2021/2/28, 8, 33, 8, 1
2021/3/1, 13, 28, 18, 2
2021/3/2, 22, 26, 25, 3
2021/3/3, 39, 28, 23, 3
2021/3/4, 29, 56, 16, 1
2021/3/5, 22, 34, 17, 2
2021/3/6, 19, 33, 13, 1
2021/3/7, 29, 35, 15, 2
2021/3/8, 37, 39, 12, 1
2021/3/9, 24, 34, 2, 
2021/3/10, 24, 34, 9, 1
2021/3/11, 18, 360, 8, 1
2021/3/12, 15, 36, 3, 
2021/3/13, 13, 30, 10, 1
2021/3/14, 20, 33, 11, 1
2021/3/15, 15, 35, 12, 1
2021/3/16, 12, 34, 5, 1
2021/3/17, 15, 34, 16, 1
2021/3/18, 26, 36, 9, 1
2021/3/19, 15, 35, 9, 1
2021/3/20, 12, 32, 6, 1
2021/3/21, 13, 32, 4, 1
2021/3/22, 7, 35, 9, 1
2021/3/23, 21, 30, 14, 2
2021/3/24, 17, 33, 4, 1
2021/3/25, 7, 30, 10, 1
2021/3/26, 13, 28, 8, 1
2021/3/27, 13, 34, 9, 1
2021/3/28, 9, 35, 8, 1
2021/3/29, 20, 39, 5, 1
2021/3/30, 37, 36, 6, 1
2021/3/31, 11, 39, 13, 1
2021/4/1, 25, 40, 21, 2
2020/10/2, 26, 31, 16, 2
2020/10/3, 40, 42, 14, 2
2020/10/4, 63, 49, 11, 3
2020/10/5, 83, 35, 15, 3
2020/10/6, 67, 40, 17, 3
2020/10/7, 83, 34, 22, 4
2020/10/8, 91, 37, 19, 3
2020/10/9, 56, 35, 16, 2
2020/10/10, 42, 33, 8, 1
2020/10/11, 40, 33, 4, 1
2020/10/12, 17, 15, 12, 2
2020/10/13, 16, 20, 16, 2
2020/10/14, 25, 32, 13, 2
2020/10/15, 23, 33, 12, 2
2020/10/16, 22, 31, 15, 2
2020/10/17, 22, 23, 14, 2
2020/10/18, 25, 31, 10, 1
2020/10/19, 19, 24, 12, 2
2020/10/20, 23, 25, 12, 2
2020/10/21, 17, 26, 15, 2
2020/10/22, 20, 33, 9, 1
2020/10/23, 22, 27, 19, 2
2020/10/24, 31, 21, 25, 3
2020/10/25, 43, 26, 3, 
2020/10/26, 17, 26, 7, 1
2020/10/27, 24, 31, 25, 3
2020/10/28, 45, 28, 22, 3
2020/10/29, 42, 25, 24, 4
2020/10/30, 47, 24, 22, 3
2020/10/31, 28, 26, 18, 3
2020/11/1, 28, 28, 19, 3
2020/11/2, 49, 19, 27, 4
2020/11/3, 45, 21, 29, 5
2020/11/4, 54, 25, 21, 3
2020/11/5, 40, 23, 24, 4
2020/11/6, 44, 27, 11, 1
2020/11/7, 29, 36, 2, 
2020/11/8, 19, 31, 6, 
2020/11/9, 14, 22, 11, 1
2020/11/10, 25, 24, 8, 1
2020/11/11, 18, 25, 13, 1
2020/11/12, 17, 26, 14, 2
2020/11/13, 14, 31, 18, 2
2020/11/14, 18, 30, 7, 1
2020/11/15, 11, 21, 16, 2
2020/11/16, 20, 15, 24, 4
2020/11/17, 40, 26, 15, 2
2020/11/18, 15, 22, 9, 1
2020/11/19, 25, 29, 13, 1
2020/11/20, 18, 20, 20, 2
2020/11/21, 27, 21, 22, 3
2020/11/22, 31, 18, 26, 3
2020/11/23, 39, 12, 30, 4
2020/11/24, 55, 22, 20, 2
2020/11/25, 31, 22, 24, 3
2020/11/26, 25, 24, 10, 1
2020/11/27, 13, 20, 20, 2
2020/11/28, 20, 18, 22, 3
2020/11/29, 39, 19, 23, 4
2020/11/30, 47, 10, 33, 5
2020/12/1, 56, 24, 25, 2
2020/12/2, 25, 19, 21, 2
2020/12/3, 12, 15, 28, 4
2020/12/4, 21, 13, 33, 5
2020/12/5, 44, 11, 35, 6
2020/12/6, 68, 12, 35, 5
2020/12/7, 70, 10, 38, 7
2020/12/8, 82, 8, 42, 7
2020/12/9, 73, 6, 42, 6
2020/12/10, 74, 8, 37, 6
2020/12/11, 86, 18, 28, 4
2020/12/12, 48, 22, 17, 2
2020/12/13, 18, 18, 21, 1
2020/12/14, 19, 17, 17, 1
2020/12/15, 28, 18, 21, 2
2020/12/16, 24, 14, 30, 3
2020/12/17, 30, 18, 25, 2
2020/12/18, 15, 18, 17, 2
2020/12/19, 27, 18, 22, 3
2020/12/20, 21, 13, 30, 3
2020/12/21, 34, 15, 30, 4
2020/12/22, 37, 26, 11, 1
2020/12/23, 12, 21, 14, 1
2020/12/24, 8, 19, 20, 3
2020/12/25, 22, 12, 26, 4
2020/12/26, 50, 6, 28, 6
2020/12/27, 66, 21, 24, 6
2020/12/28, 43, 27, 14, 2
2020/12/29, 15, 22, 17, 2
2020/12/30, 30, 17, 26, 3
2020/12/31, 42, 20, 19, 1
2021/1/1, 54, 20, 18, 2
2021/1/2, 56, 21, 18, 2
2021/1/3, 33, 15, 26, 4
2021/1/4, 31, 15, 24, 4
2020/7/2, 48, 53, 8, 
2020/7/3, 30, 38, 5, 
2020/7/4, 27, 42, 2, 
2020/7/5, 25, 44, 3, 
2020/7/6, 45, 63, 7, 
2020/7/7, 33, 32, 3, 
2020/7/8, 31, 43, 6, 
2020/7/9, 40, 64, 8, 1
2020/7/10, 41, 44, 7, 
2020/7/11, 34, 69, 8, 1
2020/7/12, 37, 45, 4, 
2020/7/13, 29, 38, 6, 
2020/7/14, 32, 44, 5, 
2020/7/15, 25, 48, 9, 1
2020/7/16, 26, 66, 8, 1
2020/7/17, 25, 41, 7, 5
2020/7/18, 28, 31, 6, 22
2020/7/19, 7, 40, 6, 2
2020/7/20, 10, 37, 7, 1
2020/7/21, 18, 24, 18, 1
2020/7/22, 37, 16, 17, 1
2020/7/23, 31, 18, 15, 1
2020/7/24, 22, 23, 13, 1
2020/7/25, 31, 25, 14, 2
2020/7/26, 26, 32, 12, 
2020/7/27, 24, 28, 13, 
2020/7/28, 33, 23, 11, 
2020/7/29, 25, 47, 9, 
2020/7/30, 31, 63, 5, 
2020/7/31, 32, 67, 5, 10
2020/8/1, 32, 39, 5, 16
2020/8/5, 15, 53, 12, 
2020/8/6, 35, 47, 8, 1
2020/8/7, 38, 49, 4, 
2020/8/8, 28, 55, 4, 
2020/8/9, 25, 53, 4, 
2020/8/10, 24, 54, 8, 1
2020/8/11, 29, 45, 8, 1
2020/8/12, 28, 43, 4, 
2020/8/13, 40, 47, 8, 1
2020/8/14, 47, 40, 7, 
2020/8/15, 41, 43, 5, 
2020/8/16, 32, 48, 5, 
2020/8/17, 24, 51, 10, 1
2020/8/18, 33, 50, 10, 1
2020/8/19, 45, 58, 8, 1
2020/8/20, 56, 48, 7, 1
2020/8/21, 67, 78, 12, 4
2020/8/22, 133, 77, 9, 3
2020/8/23, 89, 49, 6, 2
2020/8/24, 61, 60, 6, 1
2020/8/25, 58, 60, 5, 1
2020/8/26, 57, 65, 7, 1
2020/8/27, 49, 44, 7, 1
2020/8/28, 44, 60, 9, 1
2020/8/29, 46, 47, 7, 1
2020/8/30, 45, 44, 6, 1
2020/8/31, 52, 37, 7, 1
2020/9/1, 25, 32, 6, 1
2020/9/2, 18, 36, 8, 1
2020/9/3, 21, 36, 9, 1
2020/9/4, 30, 55, 10, 1
2020/9/5, 34, 53, 7, 1
2020/9/6, 32, 52, 8, 2
2020/9/7, 71, 42, 6, 2
2020/9/8, 98, 25, 1, 1
2020/9/9, 25, 34, 1, 
2020/9/10, 8, 43, 2, 
2020/9/11, 30, 45, 9, 2
2020/9/12, 39, 46, 9, 2
2020/9/13, 53, 46, 9, 2
2020/9/14, 49, 35, 11, 2
2020/9/15, 34, 39, 12, 2
2020/9/16, 36, 39, 17, 2
2020/9/17, 41, 46, 14, 2
2020/9/18, 51, 36, 15, 2
2020/9/19, 57, 34, 6, 2
2020/9/20, 75, 47, 9, 2
2020/9/21, 63, 55, 15, 3
2020/9/22, 70, 41, 8, 1
2020/9/23, 43, 44, 11, 2
2020/9/24, 52, 41, 14, 3
2020/9/25, 61, 39, 16, 3
2020/9/26, 66, 27, 8, 1
2020/9/27, 40, 36, 5, 
2020/9/28, 17, 35, 9, 1
2020/9/29, 19, 38, 12, 1
2020/9/30, 23, 36, 16, 2
2020/10/1, 30, 36, 14, 2
2020/4/2, 16, 35, 4, 
2020/4/3, 10, 36, 3, 
2020/4/4, 9, 39, 14, 
2020/4/5, 17, 40, 4, 
2020/4/6, 21, 36, 2, 
2020/4/7, 20, 37, 7, 1
2020/4/8, 16, 36, 10, 
2020/4/9, 14, 34, 3, 
2020/4/10, 14, 43, 8, 
2020/4/11, 12, 36, 6, 
2020/4/12, 12, 39, 2, 
2020/4/13, 10, 40, 4, 
2020/4/14, 11, 39, 8, 
2020/4/15, 12, 34, 5, 
2020/4/16, 13, 36, 4, 
2020/4/17, 12, 40, 6, 
2020/4/18, 14, 41, 13, 
2020/4/19, 28, 39, 5, 
2020/4/20, 16, 45, 8, 
2020/4/21, 16, 45, 9, 
2020/4/22, 19, 36, 7, 
2020/4/23, 15, 36, 3, 
2020/4/24, 11, 37, 6, 
2020/4/25, 10, 40, 5, 
2020/4/26, 13, 36, 4, 
2020/4/27, 14, 35, 6, 
2020/4/28, 19, 43, 7, 
2020/4/29, 19, 43, 7, 
2020/4/30, 13, 37, 7, 
2020/5/1, 20, 31, 8, 
2020/5/2, 25, 41, 5, 
2020/5/3, 18, 38, 3, 
2020/5/4, 18, 44, 2, 
2020/5/5, 10, 46, 8, 
2020/5/6, 14, 48, 5, 
2020/5/7, 28, 46, 5, 
2020/5/8, 17, 52, 7, 
2020/5/9, 14, 56, 3, 
2020/5/10, 15, 51, 4, 
2020/5/11, 21, 45, 4, 
2020/5/12, 25, 44, 3, 
2020/5/13, 28, 42, 4, 
2020/5/14, 22, 40, 5, 
2020/5/15, 16, 37, 4, 
2020/5/16, 12, 44, 5, 
2020/5/17, 14, 40, 5, 
2020/5/18, 28, 39, 2, 
2020/5/19, 30, 36, 3, 
2020/5/20, 41, 37, 3, 
2020/5/21, 35, 44, 4, 
2020/5/22, 14, 37, 6, 
2020/5/23, 22, 36, 1, 
2020/5/24, 16, 36, 3, 
2020/5/25, 11, 41, 3, 
2020/5/26, 11, 48, 7, 
2020/5/27, 13, 34, 8, 
2020/5/28, 16, 38, 6, 
2020/5/29, 19, 40, 5, 
2020/5/30, 21, 41, 2, 
2020/5/31, 21, 39, 2, 
2020/6/1, 20, 41, 3, 
2020/6/2, 19, 51, 5, 1
2020/6/3, 22, 42, 6, 1
2020/6/4, 21, 43, 5, 1
2020/6/5, 21, 47, 6, 1
2020/6/6, 25, 42, 2, 1
2020/6/7, 21, 34, 2, 1
2020/6/8, 22, 23, 2, 1
2020/6/9, 18, 32, 4, 1
2020/6/10, 16, 38, 5, 1
2020/6/11, 17, 40, 4, 1
2020/6/12, 16, 42, 7, 1
2020/6/13, 19, 42, 3, 1
2020/6/14, 22, 43, 2, 1
2020/6/15, 34, 45, 6, 1
2020/6/16, 25, 28, 3, 
2020/6/17, 32, , 4, 1
2020/6/18, 12, 35, 4, 1
2020/6/19, 11, 41, 5, 1
2020/6/20, 15, 43, 4, 1
2020/6/21, 17, 40, 3, 1
2020/6/22, 29, 42, 5, 1
2020/6/23, 24, 42, 5, 1
2020/6/24, 25, 47, 6, 1
2020/6/25, 40, 41, 5, 1
2020/6/26, 34, 51, 5, 1
2020/6/27, 46, 54, 5, 1
2020/6/28, 20, 40, 2, 1
2020/6/29, 38, 44, 4, 1
2020/6/30, 18, 39, 4, 1
2020/7/1, 17, 49, 9, 1
2020/1/2, 38, 21, 20, 2
2020/1/3, 15, 22, 25, 2
2020/1/4, 21, 18, 25, 4
2020/1/5, 31, 12, 28, 3
2020/1/6, 36, 26, 24, 3
2020/1/7, 22, 16, 25, 2
2020/1/8, 23, 17, 23, 2
2020/1/9, 24, 25, 17, 1
2020/1/10, 28, 28, 12, 1
2020/1/11, 12, 24, 19, 1
2020/1/12, 19, 28, 14, 
2020/1/13, 19, 32, 15, 
2020/1/14, 11, 31, 13, 1
2020/1/15, 12, 19, 32, 3
2020/1/16, 21, 25, 23, 2
2020/1/17, 22, 32, 12, 1
2020/1/18, 13, 22, 27, 3
2020/1/19, 20, 23, 30, 3
2020/1/20, 35, 3, 44, 7
2020/1/21, 82, 10, 32, 3
2020/1/22, 60, 21, 24, 3
2020/1/23, 35, 19, 27, 3
2020/1/24, 33, 5, 29, 5
2020/1/25, 39, 14, 24, 2
2020/1/26, 59, 12, 19, 1
2020/1/27, 47, 27, 19, 2
2020/1/28, 15, 26, 21, 1
2020/1/29, 13, 25, 13, 
2020/1/30, 16, 19, 22, 1
2020/1/31, 19, 16, 25, 2
2020/2/1, 28, 23, 23, 3
2020/2/2, 37, 28, 20, 2
2020/2/3, 20, 30, 5, 
2020/2/4, 10, 31, 13, 
2020/2/5, 13, 25, 21, 1
2020/2/6, 22, 15, 27, 3
2020/2/7, 41, 2, 33, 7
2020/2/8, 32, 30, 18, 2
2020/2/9, 15, 32, 15, 1
2020/2/10, 12, 25, 18, 1
2020/2/11, 18, 28, 23, 2
2020/2/12, 21, 27, 25, 1
2020/2/13, 30, 32, 32, 1
2020/2/14, 26, 24, 19, 2
2020/2/15, 17, 25, 23, 
2020/2/16, 21, 15, 24, 
2020/2/17, 30, 34, 10, 
2020/2/18, 10, 29, 15, 
2020/2/19, 17, 36, 14, 
2020/2/20, 27, 33, 17, 
2020/2/21, 20, 24, 37, 2
2020/2/22, 52, 26, 35, 1
2020/2/23, 63, 35, 26, 
2020/2/24, 35, 32, 7, 
2020/2/25, 12, 31, 11, 1
2020/2/26, 11, 31, 19, 
2020/2/27, 16, 30, 24, 2
2020/2/28, 23, 30, 24, 
2020/2/29, 22, 31, 16, 
2020/3/1, 10, 29, 9, 
2020/3/2, 18, 30, 17, 
2020/3/3, 12, 23, 21, 
2020/3/4, 20, 27, 21, 
2020/3/5, 18, 35, 18, 1
2020/3/6, 13, 33, 15, 
2020/3/7, 13, 39, 12, 
2020/3/8, 26, 35, 5, 
2020/3/9, 22, 34, 14, 
2020/3/10, 12, 34, 16, 
2020/3/11, 16, 27, 21, 
2020/3/12, 17, 37, 13, 1
2020/3/13, 26, 27, 20, 
2020/3/14, 23, 34, 2, 
2020/3/15, 9, 37, 1, 
2020/3/16, 9, 39, 7, 
2020/3/17, 11, 36, 14, 
2020/3/18, 13, 37, 3, 
2020/3/19, 19, 31, 9, 
2020/3/20, 18, 34, 11, 
2020/3/21, 13, 38, 10, 
2020/3/22, 6, 38, 6, 
2020/3/23, 9, 36, 10, 
2020/3/24, 10, 36, 5, 
2020/3/25, 8, 35, 6, 
2020/3/26, 12, 35, 7, 
2020/3/27, 11, 35, 12, 
2020/3/28, 11, 35, 7, 
2020/3/29, 17, 32, 4, 
2020/3/30, 15, , , 
2019/10/2, 21, 31, 10, 
2019/10/3, 17, 32, 20, 2
2019/10/4, 24, 33, 11, 1
2019/10/5, 21, 31, 8, 
2019/10/6, 15, 33, 10, 
2019/10/7, 18, 34, 19, 1
2019/10/8, 38, 29, 22, 2
2019/10/9, 28, 31, 7, 
2019/10/10, 16, 24, 8, 
2019/10/11, 10, 27, 15, 1
2019/10/12, 20, 31, 23, 1
2019/10/13, 27, 36, 23, 2
2019/10/14, 30, 34, 24, 3
2019/10/15, 27, 34, 23, 2
2019/10/16, 30, 34, 25, 2
2019/10/17, 32, 36, 14, 1
2019/10/18, 34, 30, 10, 1
2019/10/19, 19, 29, 10, 
2019/10/20, 12, 27, 7, 
2019/10/21, 11, 29, 15, 1
2019/10/22, 11, 27, 15, 1
2019/10/23, 13, 32, 14, 1
2019/10/24, 13, 29, 16, 1
2019/10/25, 14, 26, 22, 2
2019/10/26, 23, 32, 14, 1
2019/10/27, 24, 25, 5, 
2019/10/28, 13, 30, 10, 
2019/10/29, 11, 25, 5, 
2019/10/30, 11, 23, 14, 1
2019/10/31, 12, 19, 27, 3
2019/11/1, 29, 18, 29, 4
2019/11/2, 45, 22, 29, 3
2019/11/3, 45, 26, 30, 3
2019/11/4, 64, 23, 31, 3
2019/11/5, 54, 23, 26, 3
2019/11/6, 45, 20, 28, 3
2019/11/7, 36, 18, 28, 5
2019/11/8, 53, 16, 33, 4
2019/11/9, 43, 21, 29, 3
2019/11/10, 43, 22, 26, 3
2019/11/11, 45, 27, 20, 3
2019/11/12, 22, 21, 29, 3
2019/11/13, 28, 23, 27, 3
2019/11/14, 35, 15, 28, 3
2019/11/15, 33, 16, 32, 5
2019/11/16, 54, 28, 20, 3
2019/11/17, 35, 30, 23, 2
2019/11/18, 25, 18, 31, 5
2019/11/19, 30, 11, 30, 4
2019/11/20, 46, 16, 20, 2
2019/11/21, 44, 20, 2, 
2019/11/22, 6, 11, 19, 2
2019/11/23, 29, 22, 16, 1
2019/11/24, 21, 18, 22, 2
2019/11/25, 44, 25, 17, 1
2019/11/26, 28, 21, 18, 1
2019/11/27, 18, 29, 14, 
2019/11/28, 18, 32, 18, 
2019/11/29, 27, 27, 15, 1
2019/11/30, 15, 27, 16, 1
2019/12/1, 20, 23, 26, 2
2019/12/2, 32, 14, 33, 2
2019/12/3, 81, 16, 33, 3
2019/12/4, 103, 11, 34, 5
2019/12/5, 122, 2, 35, 4
2019/12/6, 102, 8, 27, 4
2019/12/7, 74, 6, 21, 2
2019/12/8, 37, 15, 21, 2
2019/12/9, 29, 22, 18, 2
2019/12/10, 25, 16, 24, 4
2019/12/11, 33, 7, 31, 4
2019/12/12, 43, 9, 26, 2
2019/12/13, 30, 27, 15, 1
2019/12/14, 11, 22, 16, 1
2019/12/15, 12, 27, 13, 
2019/12/16, 16, 25, 10, 
2019/12/17, 13, 19, 23, 2
2019/12/18, 29, 7, 35, 5
2019/12/19, 51, 7, 38, 5
2019/12/20, 82, 13, 33, 6
2019/12/21, 64, 4, 35, 9
2019/12/22, 80, 26, 16, 1
2019/12/23, 13, 28, 17, 1
2019/12/24, 16, 23, 9, 
2019/12/25, 13, 18, 12, 
2019/12/26, 24, 19, 15, 
2019/12/27, 28, 24, 14, 1
2019/12/28, 27, 26, 11, 
2019/12/29, 12, 24, 13, 
2019/12/30, 17, , , 
2019/7/2, 19, 41, 7, 
2019/7/3, 15, 60, 7, 
2019/7/4, 29, 41, 3, 
2019/7/5, 41, 54, 5, 
2019/7/6, 49, 54, 5, 
2019/7/7, 30, 37, 3, 
2019/7/8, 20, 41, 6, 
2019/7/9, 32, 49, 9, 
2019/7/10, 36, 41, 6, 
2019/7/11, 29, 36, 7, 1
2019/7/12, 23, 43, 5, 
2019/7/13, 23, 38, 5, 
2019/7/14, 19, 41, 4, 
2019/7/15, 18, 44, 4, 
2019/7/16, 19, 47, 5, 
2019/7/17, 27, 58, 7, 
2019/7/18, 36, 45, 5, 
2019/7/19, 22, 47, 4, 
2019/7/20, 22, 58, 7, 
2019/7/21, 27, 54, 4, 
2019/7/22, 29, 69, 4, 
2019/7/23, 24, 48, 7, 
2019/7/24, 29, 46, 5, 
2019/7/25, 33, 57, 6, 
2019/7/26, 33, 46, 7, 
2019/7/27, 27, 45, 4, 
2019/7/28, 14, 48, 4, 
2019/7/29, 25, 42, 8, 
2019/7/30, 20, 45, 5, 
2019/7/31, 16, 32, 6, 
2019/8/1, 22, 55, 5, 
2019/8/2, 19, 61, 6, 
2019/8/3, 27, 49, 5, 
2019/8/4, 19, 50, 3, 
2019/8/5, 15, 63, 4, 
2019/8/6, 16, 58, 6, 
2019/8/7, 24, 40, 8, 
2019/8/8, 21, 38, 7, 
2019/8/9, 35, 46, 7, 
2019/8/10, 19, 40, 7, 
2019/8/11, 22, 43, 6, 
2019/8/12, 20, 46, 6, 
2019/8/13, 24, 63, 8, 
2019/8/14, 23, 50, 10, 
2019/8/15, 25, 52, 10, 
2019/8/16, 28, 37, 6, 
2019/8/17, 24, 38, 5, 
2019/8/18, 21, 54, 5, 
2019/8/19, 21, 39, 8, 
2019/8/20, 17, 43, 8, 
2019/8/21, 17, 65, 12, 
2019/8/22, 24, 42, 9, 
2019/8/23, 33, 41, 8, 
2019/8/24, 25, 45, 6, 
2019/8/25, 20, 39, 8, 
2019/8/26, 27, 43, 6, 
2019/8/27, 22, 57, 11, 1
2019/8/28, 23, 63, 13, 1
2019/8/29, 29, 47, 9, 
2019/8/30, 28, 51, 5, 
2019/8/31, 20, 57, 8, 
2019/9/1, 31, 48, 5, 
2019/9/2, 24, 47, 7, 
2019/9/3, 20, 37, 8, 
2019/9/4, 23, 56, 9, 
2019/9/5, 22, 52, 8, 
2019/9/6, 30, 44, 6, 
2019/9/7, 21, 51, 7, 
2019/9/8, 24, 42, 6, 
2019/9/9, 29, 50, 6, 
2019/9/10, 61, 37, 11, 
2019/9/11, 37, 32, 8, 
2019/9/12, 27, 40, 8, 
2019/9/13, 23, 43, 11, 1
2019/9/14, 21, 46, 11, 1
2019/9/15, 21, 42, 11, 
2019/9/16, 20, 39, 7, 
2019/9/17, 19, 37, 4, 
2019/9/18, 26, 41, 10, 1
2019/9/19, 18, 35, 7, 
2019/9/20, 20, 31, 6, 
2019/9/21, 14, 31, 6, 
2019/9/22, 15, 34, 6, 
2019/9/23, 12, 35, 11, 1
2019/9/24, 16, 34, 9, 
2019/9/25, 21, 33, 11, 
2019/9/26, 16, 37, 11, 1
2019/9/27, 18, 25, 8, 
2019/9/28, 23, 30, 4, 
2019/9/29, 13, 33, 6, 
2019/9/30, 14, 34, 11, 1
2019/10/1, 18, 36, 12, 1
2019/4/2, 17, 37, 6, 1
2019/4/3, 11, 30, 12, 2
2019/4/4, 19, 37, 10, 2
2019/4/5, 10, 40, 9, 1
2019/4/6, 14, 37, 4, 1
2019/4/7, 11, 40, 7, 1
2019/4/8, 11, 35, 9, 2
2019/4/9, 35, 35, 7, 1
2019/4/10, 20, 32, 3, 1
2019/4/11, 7, 36, 4, 1
2019/4/12, 9, 35, 7, 1
2019/4/13, 12, 39, 6, 1
2019/4/14, 13, 39, 8, 2
2019/4/15, 9, 28, 12, 2
2019/4/16, 20, 33, 10, 2
2019/4/17, 15, 38, 10, 2
2019/4/18, 8, 44, 10, 2
2019/4/19, 13, 41, 13, 2
2019/4/20, 16, 40, 5, 1
2019/4/21, 14, 40, 6, 1
2019/4/22, 21, 39, 4, 1
2019/4/23, 12, 36, 8, 1
2019/4/24, 16, 33, 8, 2
2019/4/25, 14, 34, 8, 1
2019/4/26, 16, 36, 7, 1
2019/4/27, 14, 47, 7, 2
2019/4/28, 21, 58, 4, 1
2019/4/29, 19, 46, 4, 1
2019/4/30, 13, 37, 7, 1
2019/5/1, 18, 41, 7, 2
2019/5/2, 16, 45, 9, 2
2019/5/3, 11, 44, 9, 2
2019/5/4, 18, 47, 7, 2
2019/5/5, 18, 48, 5, 1
2019/5/6, 22, 46, 8, 1
2019/5/7, 39, 41, 6, 1
2019/5/8, 22, 35, 4, 1
2019/5/9, 16, 33, 1, 1
2019/5/10, 8, 45, 2, 1
2019/5/11, 12, 46, 7, 1
2019/5/12, 19, 46, 5, 1
2019/5/13, 18, 51, 9, 2
2019/5/14, 26, 45, 8, 2
2019/5/15, 26, 46, 7, 1
2019/5/16, 26, 43, 4, 1
2019/5/17, 22, 41, 3, 1
2019/5/18, 12, 34, 3, 1
2019/5/19, 9, 45, 3, 1
2019/5/20, 11, 43, 3, 1
2019/5/21, 9, 34, 7, 1
2019/5/22, 11, 27, 9, 1
2019/5/23, 12, 42, 3, 1
2019/5/24, 8, 36, 8, 1
2019/5/25, 10, 40, 5, 1
2019/5/26, 10, 48, 6, 1
2019/5/27, 16, 44, 1, 1
2019/5/28, 14, 40, 5, 1
2019/5/29, 11, 39, 5, 1
2019/5/30, 10, 45, 3, 1
2019/5/31, 12, 50, 6, 1
2019/6/1, 13, 56, 3, 1
2019/6/2, 19, 54, 4, 1
2019/6/3, 17, 53, 6, 1
2019/6/4, 15, 51, 7, 1
2019/6/5, 35, 39, 5, 1
2019/6/6, 24, 42, 5, 
2019/6/7, 16, 46, 3, 
2019/6/8, 26, 37, 1, 
2019/6/9, 11, 37, 1, 
2019/6/10, 9, 50, 7, 
2019/6/11, 16, 40, 5, 
2019/6/12, 23, 43, 4, 
2019/6/13, 24, 43, 6, 
2019/6/14, 19, 43, 4, 
2019/6/15, 17, 47, 3, 
2019/6/16, 17, 49, 5, 
2019/6/17, 17, 50, 5, 
2019/6/18, 22, 45, 4, 
2019/6/19, 15, 44, 5, 
2019/6/20, 18, 38, 5, 
2019/6/21, 20, 37, 3, 
2019/6/22, 11, 35, 1, 
2019/6/23, 11, 40, 4, 
2019/6/24, 14, 43, 5, 
2019/6/25, 14, 51, 8, 
2019/6/26, 21, 52, 4, 
2019/6/27, 21, 44, 4, 
2019/6/28, 18, 47, 5, 
2019/6/29, 18, 60, 5, 
2019/6/30, 29, 33, 3, 
2019/7/1, 22, 41, 4, 
2019/1/2, 15, 17, 31, 4
2019/1/3, 38, 14, 34, 6
2019/1/4, 69, 10, 41, 8
2019/1/5, 96, 4, 45, 9
2019/1/6, 113, 25, 18, 2
2019/1/7, 15, 31, 14, 2
2019/1/8, 17, 11, 35, 9
2019/1/9, 62, 10, 33, 8
2019/1/10, 59, 3, 37, 10
2019/1/11, 90, 11, 27, 3
2019/1/12, 94, 16, 21, 3
2019/1/13, 61, 23, 13, 2
2019/1/14, 55, 19, 20, 3
2019/1/15, 61, 12, 34, 4
2019/1/16, 48, 20, 26, 4
2019/1/17, 31, 28, 9, 1
2019/1/18, 7, 24, 15, 3
2019/1/19, 10, 23, 19, 3
2019/1/20, 18, 10, 24, 6
2019/1/21, 33, 24, 7, 1
2019/1/22, 17, 24, 19, 3
2019/1/23, 15, 11, 31, 5
2019/1/24, 35, 21, 31, 5
2019/1/25, 46, 22, 25, 5
2019/1/26, 28, 24, 25, 4
2019/1/27, 39, 27, 26, 5
2019/1/28, 40, 27, 23, 5
2019/1/29, 33, 19, 32, 6
2019/1/30, 42, 22, 33, 6
2019/1/31, 61, 19, 35, 7
2019/2/1, 59, 18, 35, 7
2019/2/2, 56, 29, 14, 2
2019/2/3, 15, 35, 2, 1
