date, pm25, pm10, o3, no2, so2, co
2022/2/15, 129, 124, 16, , 45, 18
2022/2/16, 172, 123, 23, , 48, 22
2022/2/17, 136, 110, 27, , 23, 15
2022/2/18, 112, 122, 26, , 32, 15
2022/2/19, 147, 125, 23, , 36, 17
2022/2/20, 155, 94, 30, , 26, 12
2022/2/21, 111, 99, 25, , 32, 18
2022/2/22, 129, 129, 19, , 38, 19
2022/2/23, 169, 132, 18, , 39, 22
2022/2/24, 172, 142, 17, , 39, 22
2022/2/25, 179, 111, 28, , 28, 13
2022/2/26, 129, 122, 22, , 33, 18
2022/2/27, 146, 111, 22, , 33, 17
2022/2/28, 125, 89, 33, , 15, 10
2022/3/1, 101, , , , , 
2022/3/2, 137, , , , , 
2022/3/3, 138, , , , , 
2022/3/4, 126, , , , , 
2022/3/5, 69, , , , , 
2022/3/6, 118, , , , , 
2022/3/7, 120, , , , , 
2022/3/8, 137, , , , , 
2022/3/9, 97, , , , , 
2022/3/10, 128, , , , , 
2022/3/11, 124, , , , , 
2022/3/12, 82, , , , , 
2022/3/13, 58, 61, 19, , 15, 5
2022/3/14, 73, 75, 24, , 14, 13
2022/3/15, 108, 76, 29, , 6, 2
2022/3/16, 50, 89, 27, , 30, 7
2022/3/17, 79, 86, 25, , 26, 11
2022/3/18, 84, 81, 30, , 10, 7
2022/3/19, 66, 64, 30, , 11, 6
2022/3/20, 81, 83, 28, , 15, 7
2022/3/21, 91, 93, 23, , 22, 9
2022/3/22, 98, 107, 27, , 26, 11
2022/3/23, 116, 101, 24, , 21, 9
2022/3/24, 99, 81, 35, , 11, 4
2022/3/25, 53, 115, 30, , 11, 9
2022/3/26, 107, 72, 33, , 15, 8
2022/3/27, 73, 87, 27, , 20, 8
2022/3/28, 97, 98, 24, , 15, 9
2022/3/29, 91, 82, 29, , 18, 7
2022/3/30, 77, 62, 30, , 14, 6
2022/3/31, 65, 79, 24, , 15, 8
2022/4/1, 90, 107, 27, , 19, 9
2021/10/2, 178, 56, 15, , 1, 
2021/10/3, 90, 41, 11, , , 
2021/10/4, 97, 68, 8, , 2, 
2021/10/5, 210, 56, 11, , 1, 
2021/10/6, 90, 60, 11, , 3, 
2021/10/7, 110, 69, 7, , 3, 
2021/10/8, 143, 51, 4, , 1, 
2021/10/9, 156, , , , , 
2021/10/10, 125, 70, 7, , 3, 
2021/10/11, 186, 68, 7, , 4, 
