date, pm25
2019/10/28, 60
2019/10/29, 63
2019/10/30, 82
2019/10/31, 76
2019/11/1, 61
2019/11/2, 60
2019/11/3, 80
2019/11/4, 49
2019/11/5, 40
2019/11/6, 51
2019/11/7, 67
2019/11/8, 88
2019/11/9, 56
2019/11/10, 59
2019/11/11, 68
2019/11/12, 58
2019/11/13, 52
2019/11/14, 53
2019/11/15, 53
2019/11/16, 49
2019/11/17, 58
2019/11/18, 61
2019/11/19, 62
2019/11/20, 80
2019/11/21, 77
2019/11/22, 63
2019/11/23, 56
2019/11/24, 44
2019/11/25, 43
2019/11/26, 83
2019/11/27, 92
2019/11/28, 96
2019/11/29, 102
2019/11/30, 125
2019/12/1, 109
2019/12/2, 58
2019/12/3, 66
2019/12/4, 85
2019/12/5, 96
2019/12/6, 81
2019/12/7, 41
2019/12/8, 74
2019/12/9, 76
2019/12/10, 74
2019/12/11, 62
2019/12/12, 57
2019/12/13, 67
2019/12/14, 77
2019/12/15, 58
2019/12/16, 100
2019/12/17, 121
2019/12/18, 144
2019/12/19, 55
2019/12/20, 51
2019/12/21, 38
2019/12/22, 60
2019/12/23, 62
2019/12/24, 75
2019/12/25, 93
2019/12/26, 106
2019/12/27, 52
2019/12/28, 87
2019/12/29, 73
2019/12/30, 65
2019/7/2, 59
2019/7/3, 50
2019/7/4, 39
2019/7/5, 54
2019/7/6, 48
2019/7/7, 46
2019/7/8, 53
2019/7/9, 48
2019/7/10, 56
2019/7/11, 58
2019/8/2, 66
2019/8/3, 76
2019/8/4, 73
2019/8/5, 77
2019/8/6, 64
2019/8/7, 67
2019/8/8, 63
2019/8/9, 120
2019/8/10, 57
2019/8/11, 42
2019/8/12, 31
2019/8/13, 42
2019/8/14, 65
2019/8/15, 52
2019/8/16, 51
2019/8/17, 61
2019/8/18, 79
2019/8/19, 46
2019/8/20, 42
2019/8/21, 49
2019/8/22, 50
2019/8/23, 49
2019/8/24, 53
2019/8/25, 82
2019/8/26, 81
2019/8/27, 35
2019/8/28, 49
2019/8/29, 53
2019/8/30, 55
2019/8/31, 51
2019/9/4, 96
2019/9/5, 48
2019/9/6, 41
2019/9/7, 53
2019/9/8, 82
2019/9/9, 62
2019/9/10, 48
2019/9/11, 50
2019/9/12, 62
2019/9/13, 50
2019/9/14, 40
2019/9/15, 44
2019/9/16, 51
2019/9/17, 64
2019/9/18, 98
2019/9/19, 107
2019/9/20, 79
2019/9/21, 85
2019/9/22, 79
2019/9/23, 90
2019/9/24, 76
2019/9/25, 84
2019/9/26, 80
2019/9/27, 78
2019/9/28, 69
2019/9/29, 58
2019/9/30, 57
2019/10/1, 53
2019/7/1, 95
