date, pm25, pm10, o3, no2, so2, co
2022/7/29, 51, 24, 8, 2, , 
2022/7/30, 54, 20, 14, 4, , 
2022/7/31, 53, 19, 11, 2, , 
2022/8/1, 52, 20, 4, 4, , 
2022/8/2, 52, 17, 4, 3, , 
2022/8/3, 45, 19, 6, 2, , 
2022/8/4, 44, 24, 12, 2, , 
2022/8/5, 53, 24, 7, 2, , 
2022/8/6, 53, 29, 7, 5, , 
2022/8/7, 58, 14, 8, 2, , 
2022/8/8, 31, 17, 7, 2, , 
2022/8/9, 37, 21, 10, 2, , 
2022/8/10, 56, 25, 8, 5, , 
2022/8/11, 58, 31, 7, 3, , 
2022/8/12, 55, 26, 6, 2, , 
2022/8/13, 55, 23, 7, 3, , 
2022/8/14, 56, 27, 13, 5, , 
2022/8/15, 50, 23, 9, 2, , 
2022/8/16, 53, 22, 8, 2, , 
2022/8/17, 51, 17, 6, 3, , 
2022/8/18, 53, 10, 9, 3, , 
2022/8/19, 55, 11, 9, 3, , 
2022/8/20, 57, 19, 6, 1, , 
2022/8/21, 59, 21, 7, 2, , 
2022/8/22, 60, 19, 7, 3, , 
2022/8/23, 56, 32, 15, 4, 1, 
2022/8/24, 64, 31, 14, 3, , 
2022/8/25, 67, 22, 8, 4, , 
2022/8/26, 55, 25, 4, 2, , 
2022/8/27, 47, 28, 8, 3, , 
2022/8/28, 51, 25, 10, 5, , 
2022/8/29, 50, 26, 14, 4, , 
2022/8/30, 62, 32, 19, 7, , 
2022/8/31, 76, 32, 8, 4, , 
2022/9/1, 69, 38, 16, 5, , 
2022/9/2, 83, 53, 20, 7, , 
2022/9/3, 92, 44, 9, 4, , 
2022/9/4, 60, 21, 12, 4, , 
2022/9/5, 44, 14, 8, 2, , 
2022/9/6, 29, 13, 10, 2, 1, 
2022/9/7, 31, 21, 20, 2, , 
2022/9/8, 50, 19, 13, 1, , 
2022/9/9, 49, 10, 6, 1, 1, 
2022/9/10, 47, 5, 5, 2, , 
2022/9/11, 21, 13, 13, 3, , 
2022/9/12, 43, 23, 10, 3, 1, 
2022/9/13, 60, 32, 15, 5, , 
2022/9/14, 81, 27, 10, 3, , 
2022/9/15, 68, 26, 8, 1, , 
2022/9/16, 59, 25, 10, 1, , 
2022/9/17, 60, 22, 8, 2, , 
2022/9/18, 52, 22, 5, 3, , 
2022/9/19, 56, 21, 7, 5, , 
2022/9/20, 54, 25, 6, 2, , 
2022/9/21, 55, 24, 13, 2, , 
2022/9/22, 58, 27, 25, 2, , 
2022/9/23, 63, 31, 11, 4, , 
2022/9/24, 76, 27, 10, 4, , 
2022/9/25, 64, 21, 5, 5, , 
2022/9/26, 48, 11, 8, 2, , 
2022/9/27, 27, 19, 14, 3, , 
2022/9/28, 41, 25, 8, 2, , 
2022/9/29, 60, 20, 8, 2, , 
2022/9/30, 48, 9, 9, , 1, 
2022/10/1, 16, 12, 7, 1, , 
2022/4/2, 80, 21, 15, 3, , 
2022/4/3, 44, 23, 14, 4, , 
2022/4/4, 50, 40, 23, 9, , 
2022/4/5, 80, 50, 25, 15, 1, 
2022/4/6, 96, 56, 26, 15, , 
2022/4/7, 115, 49, 18, 13, , 
2022/4/8, 114, 65, 29, 16, , 
2022/4/9, 153, 72, 36, 14, 1, 
2022/4/10, 173, 58, 29, 9, , 
2022/4/11, 163, 48, 18, 6, , 
2022/4/12, 135, 57, 16, 5, , 
2022/4/13, 137, 46, 22, 6, , 
2022/4/14, 99, 48, 21, 2, , 
2022/4/15, 100, 52, 19, 1, , 
2022/4/16, 108, 52, 16, 3, , 
2022/4/17, 101, 50, 11, 3, , 
