date, pm25, pm10, o3, no2, so2
2021/5/4, 34, 16, 40, 8, 
2021/5/5, 40, 15, 33, 9, 
2021/5/6, 28, 21, 35, 8, 
2021/5/7, 37, 14, 36, 3, 
2021/5/8, 25, 18, 39, 7, 
2021/5/9, 43, 13, 43, 6, 
2021/5/10, 27, 16, 29, 6, 
2021/5/11, 38, 12, 29, 7, 
2021/5/12, 31, 13, 35, 7, 
2021/5/13, 22, 12, 38, 5, 
2021/5/14, 28, 11, 35, 7, 
2021/5/15, 24, 8, 34, 8, 
2021/5/16, 18, 9, 32, 6, 
2021/5/17, 20, 9, 36, 6, 
2021/5/18, 13, 17, 35, 7, 
2021/5/19, 30, 10, 38, 7, 
2021/5/20, 16, 8, 37, 9, 
2021/5/21, 13, 12, 29, 8, 
2021/5/22, 22, 9, 32, 3, 
2021/5/23, 22, 10, 37, 3, 
2021/5/24, 24, 8, 33, 5, 
2021/5/25, 23, 11, 36, 6, 
2021/5/26, 23, 14, 39, 7, 
2021/5/27, 31, 14, 36, 5, 
2021/5/28, 35, 12, 37, 4, 
2021/5/29, 35, 16, 40, 7, 
2021/5/30, 47, 13, 44, 6, 
2021/5/31, 42, 10, 40, 8, 
2021/6/1, 21, 10, 43, 11, 
2021/6/2, 21, 14, 43, 12, 
2021/6/3, 34, 15, 45, 11, 
2021/6/4, 32, 16, 47, 12, 
2021/6/5, 33, 14, 42, 10, 
2021/6/6, 37, 15, 37, 4, 
2021/6/7, 42, 15, 31, 5, 
2021/6/8, 42, 13, 38, 8, 
2021/6/9, 32, 13, 38, 10, 
2021/6/10, 25, 17, 44, 13, 
2021/6/11, 38, 18, 45, 13, 
2021/6/12, 45, 14, 44, 10, 
2021/6/13, 41, 17, 46, 5, 
2021/6/14, 53, 19, 39, 8, 
2021/6/15, 55, 21, 43, 8, 
2021/6/16, 58, 17, 42, 5, 
2021/6/17, 51, 24, 42, 6, 
2021/6/18, 48, 20, 38, 9, 
2021/6/19, 46, 17, 35, 9, 
2021/6/20, 46, 22, 35, 3, 
2021/6/21, 49, 31, 30, 6, 
2021/6/22, 56, 22, 35, 7, 
2021/6/23, 44, 15, 36, 8, 
2021/6/24, 29, 23, 33, 11, 
2021/6/25, 34, 16, 35, 10, 
2021/6/26, 26, 12, 40, 7, 
2021/6/27, 28, 12, 40, 6, 
2021/6/28, 32, 18, 47, 12, 
2021/6/29, 36, 22, 43, 9, 
2021/6/30, 37, 15, 41, 7, 
2021/7/1, 21, 18, 37, 7, 
2021/1/5, 18, 11, 11, 14, 
2021/1/6, 31, 13, 12, 12, 
2021/1/7, 35, 15, 14, 13, 
2021/1/8, 39, 15, 13, 13, 
2021/1/9, 39, 16, 12, , 
2021/1/10, 44, 12, 21, 12, 
2021/1/11, 34, 16, 16, 12, 
2021/1/12, 45, 28, 11, 18, 
2021/1/13, 62, 23, 14, 17, 
2021/1/14, 57, 23, 17, 15, 
2021/1/15, 59, 22, 16, 14, 
2021/1/16, 59, 21, 13, 13, 
2021/1/17, 58, 14, 18, 9, 
2021/1/18, 43, 17, 19, 14, 
2021/1/19, 43, 19, 18, 14, 
2021/1/20, 48, 13, 17, 14, 
2021/1/21, 36, 14, 16, 17, 
2021/1/22, 39, 16, 24, 12, 
2021/1/23, 43, 5, 26, 7, 
2021/1/24, 8, 8, 24, 10, 
2021/1/25, 17, 6, 29, 9, 
2021/1/26, 11, 12, 21, 15, 
2021/1/27, 25, 15, 21, 16, 
2021/1/28, 37, 19, 22, 17, 
2021/1/29, 48, 18, 27, 14, 
2021/1/30, 36, 11, 21, 12, 
2021/1/31, 24, 8, 22, 8, 
2021/2/1, 23, 15, 21, 11, 
2021/2/2, 37, 19, 21, 11, 
2021/2/3, 50, 19, 22, 10, 
2021/2/4, 51, 21, 23, 10, 
2021/2/5, 56, 21, 29, 10, 
2021/2/6, 54, 30, 27, 11, 
2021/2/7, 61, 37, 23, 9, 
2021/2/8, 60, 7, 24, 7, 
2021/2/9, 12, 12, 22, 11, 
2021/2/10, 26, 12, 22, 12, 
2021/2/11, 28, 11, 27, 10, 
2021/2/12, 25, 18, 19, 12, 
2021/2/13, 47, 10, 18, 9, 
2021/2/14, 32, 7, 31, 6, 
2021/2/15, 21, 13, 28, 14, 
2021/2/16, 33, 15, 25, 13, 
2021/2/17, 38, 16, 27, 10, 
2021/2/18, 46, 18, 29, 12, 
2021/2/19, 50, 16, 30, 10, 
2021/2/20, 45, 21, 34, 10, 
2021/2/21, 54, 23, 36, 9, 
2021/2/22, 57, 24, 34, 10, 
2021/2/23, 57, 35, 28, 15, 
2021/2/24, 68, 68, 16, 18, 
2021/2/25, 99, 81, 24, 13, 
2021/2/26, 113, 63, 28, 11, 
2021/2/27, 93, 60, 31, 8, 
2021/2/28, 94, 40, 35, 9, 
2021/3/1, 76, 23, 34, 13, 
2021/3/2, 52, 25, 29, 18, 
2021/3/3, 54, 27, 26, 17, 
2021/3/4, 61, 31, 31, 13, 
2021/3/5, 72, 47, 29, 11, 
2021/3/6, 89, 37, 33, 8, 
2021/3/7, 76, 15, 32, 7, 
2021/3/8, 43, 24, 31, 13, 
2021/3/9, 54, 25, 30, 12, 
2021/3/10, 57, 19, 33, 11, 
2021/3/11, 53, 23, 32, 12, 
2021/3/12, 62, 20, 30, 11, 
2021/3/13, 42, 13, 32, 8, 
2021/3/14, 25, 7, 33, 2, 
2021/3/15, 8, 6, 29, 8, 
2021/3/16, 10, 13, 35, 12, 
2021/3/17, 19, 12, 33, 13, 
2021/3/18, 21, 9, 27, 10, 
2021/3/19, 24, 12, 35, 8, 
2021/3/20, 36, 14, 38, 8, 
2021/3/21, 41, 16, 38, 8, 
2021/3/22, 47, 15, 36, 12, 
2021/3/23, 38, 12, 39, 12, 
2021/3/24, 29, 16, 41, 13, 
2021/3/25, 42, 17, 42, 4, 
2021/3/26, 49, 20, 42, 7, 
2021/3/27, 53, 16, 41, 5, 
2021/3/28, 45, 14, 40, 3, 
2021/3/29, 43, 19, 33, 10, 
2021/3/30, 50, 22, 35, 13, 
2021/3/31, 53, 23, 36, 16, 
2021/4/1, 49, 21, 39, 11, 
2020/10/2, 28, 21, 37, 5, 
2020/10/3, 49, 12, 28, 4, 
2020/10/4, 19, 7, 19, 7, 
2020/10/5, 17, 10, 18, 12, 
2020/10/6, 21, 14, 16, 12, 
2020/10/7, 21, 12, 22, 15, 
2020/10/8, 24, 13, 30, 14, 
2020/10/9, 22, 15, 31, 13, 
2020/10/10, 29, 13, 30, 9, 
2020/10/11, 38, 12, 19, 9, 
2020/10/12, 36, 13, 23, 13, 
2020/10/13, 21, 12, 29, 13, 
2020/10/14, 22, 13, 28, 12, 
2020/10/15, 25, 7, 28, 10, 
2020/10/16, 17, 11, 24, 15, 
2020/10/17, 22, 11, 23, 13, 
2020/10/18, 28, 11, 30, 10, 
2020/10/19, 30, 14, 28, 14, 
2020/10/20, 31, 14, 30, 14, 
2020/10/21, 33, 16, 37, 10, 
2020/10/22, 36, 26, 25, 15, 
2020/10/23, 51, 24, 3, 20, 
2020/10/24, 60, 18, 19, 12, 
2020/10/25, 46, 14, 18, 11, 
2020/10/26, 39, 16, 21, 10, 
2020/10/27, 38, 11, 22, 12, 
2020/10/28, 22, 14, 21, 13, 
2020/10/29, 32, 19, 14, 15, 
2020/10/30, 43, 17, 23, 12, 
2020/10/31, 40, 18, 21, 10, 
2020/11/1, 52, 19, 22, 8, 
2020/11/2, 57, 29, 24, 10, 
2020/11/3, 67, 32, 10, 14, 
2020/11/4, 74, 22, 22, 9, 
2020/11/5, 55, 19, 17, 12, 
2020/11/6, 46, 20, 17, 13, 
2020/11/7, 52, 19, 23, 11, 
2020/11/8, 51, 21, 15, 10, 
2020/11/9, 63, 25, 18, 12, 
2020/11/10, 60, 27, 18, 11, 
2020/11/11, 61, 23, 20, 11, 
2020/11/12, 60, 22, 24, 11, 
2020/11/13, 53, 23, 23, 9, 
2020/11/14, 62, 26, 22, 9, 
2020/11/15, 66, 20, 25, 8, 
2020/11/16, 57, 23, 19, 11, 
2020/11/17, 63, 22, 13, 17, 
2020/11/18, 42, 21, 16, 17, 
2020/11/19, 46, 20, 27, 14, 
2020/11/20, 48, 26, 12, 18, 
2020/11/21, 50, 22, 15, 15, 
2020/11/22, 46, 20, 20, 13, 
2020/11/23, 54, 24, 17, 15, 
2020/11/24, 56, 25, 17, 17, 
2020/11/25, 57, 28, 21, 15, 
2020/11/26, 59, 22, 22, 14, 
2020/11/27, 57, 21, 27, 14, 
2020/11/28, 54, 7, 27, 6, 
2020/11/29, 18, 13, 17, 14, 
2020/11/30, 35, 21, 14, 16, 
2020/12/1, 51, 19, 15, 12, 
2020/12/2, 54, 15, 12, 15, 
2020/12/3, 37, 16, 13, 16, 
2020/12/4, 38, 11, 16, 16, 
2020/12/5, 29, 7, 19, 12, 
2020/12/6, 21, 10, 11, 13, 
2020/12/7, 32, 14, 12, 15, 
2020/12/8, 36, 16, 11, 18, 
2020/12/9, 37, 16, 10, 15, 
2020/12/10, 41, 16, 3, 18, 
2020/12/11, 41, 16, 2, 19, 
2020/12/12, 43, 12, 10, 13, 
2020/12/13, 39, 15, 10, 11, 
2020/12/14, 41, 16, 18, 14, 
2020/12/15, 42, 23, , 16, 
2020/12/16, 58, 15, 14, 14, 
2020/12/17, 34, 23, 4, 16, 
2020/12/18, 54, 18, 11, 16, 
2020/12/19, 48, 16, 1, 18, 
2020/12/20, 50, 10, 7, 15, 
2020/12/21, 35, 13, 12, 14, 
2020/12/22, 33, 18, 14, 11, 
2020/12/23, 47, 16, 14, 10, 
2020/12/24, 46, 12, 16, 9, 
2020/12/25, 33, 9, 16, 12, 
2020/12/26, 27, 9, 10, 14, 
2020/12/27, 27, 10, 23, 9, 
2020/12/28, 30, 10, 20, 13, 
2020/12/29, 22, 15, 13, 12, 
2020/12/30, 34, 13, 11, 13, 
2020/12/31, 37, 13, 11, 12, 
2021/1/1, 39, 11, 24, 6, 
2021/1/2, 32, 3, 22, 5, 
2021/1/3, 9, 6, 18, 6, 
2021/1/4, 17, 6, 17, 9, 
2020/7/2, 37, 14, 32, 4, 
2020/7/3, 38, 15, 36, 9, 
2020/7/4, 37, 11, 39, 11, 
2020/7/5, 22, 11, 43, 7, 
2020/7/6, 24, 14, 35, 11, 
2020/7/7, 31, 17, 42, 9, 
2020/7/8, 35, 17, 48, 9, 
2020/7/9, 35, 16, 47, 10, 
2020/7/10, 37, 17, 42, 10, 
2020/7/11, 39, 18, 41, 5, 
2020/7/12, 42, 17, 40, 5, 
2020/7/13, 46, 15, 36, 11, 
2020/7/14, 32, 12, 38, 8, 
2020/7/15, 29, 11, 42, 10, 
2020/7/16, 27, 15, 43, 9, 
2020/7/17, 40, 17, 36, 8, 
2020/7/18, 43, 14, 39, 7, 
2020/7/19, 41, 13, 37, 5, 
2020/7/20, 41, 11, 35, 4, 
2020/7/21, 30, 17, 31, 7, 
2020/7/22, 41, 17, 32, 8, 
2020/7/23, 43, 17, 30, 8, 
2020/7/24, 45, 22, 38, 11, 
2020/7/25, 45, 12, 38, 13, 
2020/7/26, 28, 13, 39, 8, 
2020/7/27, 32, 16, 36, 8, 
2020/7/28, 44, 19, 35, 9, 
2020/7/29, 49, 16, 32, 7, 
2020/7/30, 40, 17, 30, 9, 
2020/7/31, 44, 23, 36, 11, 
2020/8/1, 57, 24, 35, 12, 
2020/8/2, 60, 23, 38, 9, 
2020/8/3, 61, 18, 44, 8, 
2020/8/4, 41, 10, 34, 7, 
2020/8/5, 16, 10, 40, 12, 
2020/8/6, 14, 11, 44, 11, 
2020/8/7, 15, 13, 55, 12, 
2020/8/8, 23, 16, 50, 14, 
2020/8/9, 42, 19, 51, 13, 
2020/8/10, 50, 23, 47, 12, 
2020/8/11, 54, 19, 40, 11, 
2020/8/12, 46, 18, 32, 11, 
2020/8/13, 44, 19, 38, 11, 
2020/8/14, 47, 21, 38, 9, 
2020/8/15, 52, 22, 36, 11, 
2020/8/16, 57, 19, 36, 8, 
2020/8/17, 49, 20, 43, 10, 
2020/8/18, 49, 16, 32, 12, 
2020/8/19, 37, 17, 39, 10, 
2020/8/20, 36, 15, 34, 11, 
2020/8/21, 36, 14, 37, 11, 
2020/8/22, 32, , , , 
2020/8/24, 33, 15, 37, 9, 
2020/8/25, 37, 15, 42, 10, 
2020/8/26, 31, 16, 39, 8, 
2020/8/27, 37, 16, 37, 7, 
2020/8/28, 41, 20, 17, 12, 
2020/8/29, 47, , , , 
2020/8/31, 16, 9, 30, 6, 
2020/9/1, 14, 8, 38, 7, 
2020/9/2, 15, 11, 38, 6, 
2020/9/3, 18, 9, 36, 8, 
2020/9/4, 18, 13, 24, 13, 
2020/9/5, 24, , , , 
2020/9/7, 32, 24, 38, 7, 
2020/9/8, 40, 17, 38, 11, 
2020/9/9, 30, 18, 47, 10, 
2020/9/10, 38, 20, 37, 12, 
2020/9/11, 46, 22, 15, 16, 
2020/9/12, 43, 15, 37, 12, 
2020/9/13, 37, 20, 41, 11, 
2020/9/14, 53, 23, 45, 14, 
2020/9/15, 57, 24, 47, 15, 
2020/9/16, 59, 26, 46, 13, 
2020/9/17, 63, 27, 51, 15, 
2020/9/18, 65, 29, 48, 16, 
2020/9/19, 61, 23, 50, 9, 
2020/9/20, 58, 20, 35, 6, 
2020/9/21, 56, 16, 30, 10, 
2020/9/22, 41, 14, 15, 12, 
2020/9/23, 27, 12, 31, 8, 
2020/9/24, 23, 14, 26, 11, 
2020/9/25, 29, 10, 28, 6, 
2020/9/26, 14, 4, 30, 3, 
2020/9/27, 5, 6, 31, 5, 
2020/9/28, 9, 6, 27, 7, 
2020/9/29, 9, 8, 30, 7, 
2020/9/30, 13, 11, 32, 9, 
2020/10/1, 20, 14, 34, 8, 
2020/4/2, 34, 15, 43, 7, 
2020/4/3, 49, 16, 45, 8, 
2020/4/4, 48, 17, 49, 8, 
2020/4/5, 54, 20, 51, 7, 
2020/4/6, 60, 23, 48, 10, 
2020/4/7, 62, 24, 52, 8, 
2020/4/8, 64, 23, 49, 8, 
2020/4/9, 58, 17, 48, 8, 
2020/4/10, 48, 18, 50, 7, 
2020/4/11, 52, 18, 46, 4, 
2020/4/12, 54, 16, 45, 3, 
2020/4/13, 53, 19, 47, 3, 
2020/4/14, 55, 14, 43, 4, 
2020/4/15, 44, 23, 40, 3, 
2020/4/16, 45, 15, 43, 6, 
2020/4/17, 39, 14, 41, 5, 
2020/4/18, 34, 20, 36, 3, 
2020/4/19, 48, 18, 30, 2, 
2020/4/20, 48, 11, 33, 3, 
2020/4/21, 27, 10, 31, 4, 
2020/4/22, 19, 13, 38, 4, 
2020/4/23, 28, 17, 46, 7, 
2020/4/24, 45, 15, 38, 5, 
2020/4/25, 41, 13, 39, 3, 
2020/4/26, 36, 8, 35, 1, 
2020/4/27, 25, 7, 31, 3, 
2020/4/28, 24, 8, 32, 4, 
2020/4/29, 24, 9, 32, 4, 
2020/4/30, 21, 15, 34, 4, 
2020/5/1, 34, 7, 29, 3, 
2020/5/2, 14, 9, 30, 3, 
2020/5/3, 22, 8, 30, 2, 
2020/5/4, 21, 6, 44, 4, 
2020/5/5, 13, 10, 32, 5, 
2020/5/6, 20, 9, 29, 2, 
2020/5/7, 23, 10, 43, 5, 
2020/5/8, 24, 12, 52, 4, 
2020/5/9, 32, 14, 40, 4, 
2020/5/10, 34, 13, 41, 2, 
2020/5/11, 36, 11, 39, 5, 
2020/5/12, 21, 10, 31, 6, 
2020/5/13, 22, 15, 33, 4, 
2020/5/14, 30, 17, 31, 5, 
2020/5/15, 39, 16, 37, 4, 
2020/5/16, 34, 16, 28, 5, 
2020/5/17, 41, 10, 24, 7, 
2020/5/18, 24, 22, 35, 8, 
2020/5/19, 37, 26, 31, 11, 
2020/5/20, 44, 18, 36, 11, 
2020/5/21, 39, 12, 43, 6, 
2020/5/22, 30, 15, 44, 7, 
2020/5/23, 36, 16, 39, 5, 
2020/5/24, 42, 16, 36, 3, 
2020/5/25, 45, 31, 39, 8, 
2020/5/26, 38, 27, 49, 9, 
2020/5/27, 34, 10, 40, 3, 
2020/5/28, 16, 12, 37, 10, 
2020/5/29, 22, 13, 42, 8, 
2020/5/30, 29, 10, 42, 6, 
2020/5/31, 27, 9, 44, 4, 
2020/6/1, 27, 10, 44, 5, 
2020/6/2, 29, 16, 43, 9, 
2020/6/3, 43, 14, 33, 9, 
2020/6/4, 33, 11, 22, 14, 
2020/6/5, 29, 14, 5, 12, 
2020/6/6, 28, , , , 
2020/6/8, 23, 11, 30, 6, 
2020/6/9, 24, 11, 32, 8, 
2020/6/10, 22, 8, 31, 11, 
2020/6/11, 17, 9, 36, 9, 
2020/6/12, 20, 13, 38, 7, 
2020/6/13, 26, 12, 29, 4, 
2020/6/14, 27, 8, 29, 6, 
2020/6/15, 17, 10, 32, 7, 
2020/6/16, 19, 12, 35, 8, 
2020/6/17, 28, 13, 41, 7, 
2020/6/18, 32, 15, 34, 7, 
2020/6/19, 28, 14, 37, 6, 
2020/6/20, 27, 12, 36, 7, 
2020/6/21, 29, 9, 36, 7, 
2020/6/22, 22, 13, 39, 12, 
2020/6/23, 24, 12, 46, 10, 
2020/6/24, 25, 13, 44, 11, 
2020/6/25, 27, 14, 41, 11, 
2020/6/26, 29, 10, 41, 4, 
2020/6/27, 27, 14, 42, 7, 
2020/6/28, 34, 15, 39, 8, 
2020/6/29, 42, 17, 34, 8, 
2020/6/30, 42, 22, 31, 5, 
2020/7/1, 53, 15, 33, 3, 
2020/1/2, 71, 21, 13, 14, 
2020/1/3, 63, 27, 7, 15, 
2020/1/4, 75, 22, 9, 14, 
2020/1/5, 64, 14, 18, 13, 
2020/1/6, 44, 19, 20, 15, 
2020/1/7, 53, 24, 9, 17, 
2020/1/8, 65, 21, 12, 20, 
2020/1/9, 50, 21, 13, 19, 
2020/1/10, 50, 22, 3, 22, 
2020/1/11, 58, 17, 11, 15, 
2020/1/12, 52, 13, 19, 14, 
2020/1/13, 38, 21, 11, 19, 
2020/1/14, 54, 17, 21, 17, 
2020/1/15, 45, 22, 8, 22, 
2020/1/16, 52, 19, 20, 16, 
2020/1/17, 51, 20, 18, 19, 
2020/1/18, 51, 11, 12, 14, 
2020/1/19, 28, 7, 21, 10, 
2020/1/20, 22, 6, 27, 6, 
2020/1/21, 13, 15, 27, 13, 
2020/1/22, 30, 19, 29, 16, 
2020/1/23, 44, 16, 31, 12, 
2020/1/24, 43, 19, 24, 16, 
2020/1/25, 51, 16, 30, 11, 
2020/1/26, 40, 19, 25, 11, 
2020/1/27, 57, 19, 20, 12, 
2020/1/28, 45, 13, 26, 11, 
2020/1/29, 28, 19, 26, 15, 
2020/1/30, 33, 25, 26, 15, 
2020/1/31, 44, 25, 25, 15, 
2020/2/1, 55, 24, 18, 13, 
2020/2/2, 62, 19, 23, 12, 
2020/2/3, 54, 24, 19, 13, 
2020/2/4, 56, 27, 33, 9, 
2020/2/5, 37, 14, 23, 17, 
2020/2/6, 20, 20, 24, 18, 
2020/2/7, 31, 19, 23, 18, 
2020/2/8, 37, 17, 32, 15, 
2020/2/9, 41, 15, 27, 15, 
2020/2/10, 42, 23, 27, 13, 
2020/2/11, 40, 19, 31, 6, 
2020/2/12, 19, 19, 29, 16, 
2020/2/13, 24, 17, 26, 15, 
2020/2/14, 32, 21, 25, 15, 
2020/2/15, 45, 18, 29, 17, 
2020/2/16, 46, 18, 28, 15, 
2020/2/17, 48, 22, 28, 11, 
2020/2/18, 54, 19, 26, 14, 
2020/2/19, 51, 18, 26, 18, 
2020/2/20, 42, 22, 33, 18, 
2020/2/21, 53, 22, 35, 17, 
2020/2/22, 53, 22, 32, 16, 
2020/2/23, 59, 23, 36, 13, 
2020/2/24, 62, 27, 37, 12, 
2020/2/25, 66, 25, 25, 15, 
2020/2/26, 64, 27, 32, 7, 
2020/2/27, 21, 17, 26, 15, 
2020/2/28, 22, 13, 34, 11, 
2020/2/29, 22, 24, 15, 21, 
2020/3/1, 49, 17, 25, 10, 
2020/3/2, 39, 9, 21, 16, 
2020/3/3, 22, 38, 22, 15, 
2020/3/4, 44, 17, 35, 14, 
2020/3/5, 25, 16, 13, 22, 
2020/3/6, 38, 11, 31, 15, 
2020/3/7, 26, 9, 33, 13, 
2020/3/8, 22, 9, 39, 11, 
2020/3/9, 24, 15, 32, 15, 
2020/3/10, 40, 14, 27, 16, 
2020/3/11, 31, 17, 31, 11, 
2020/3/12, 38, 16, 30, 7, 
2020/3/13, 44, 12, 36, 5, 
2020/3/14, 41, 13, 35, 8, 
2020/3/15, 41, 14, 36, 9, 
2020/3/16, 40, 18, 39, 11, 
2020/3/17, 41, 19, 37, 12, 
2020/3/18, 50, 21, 41, 11, 
2020/3/19, 60, 24, 48, 12, 
2020/3/20, 67, 18, 44, 4, 
2020/3/21, 57, 20, 42, 6, 
2020/3/22, 60, 24, 41, 6, 
2020/3/23, 68, 22, 33, 6, 
2020/3/24, 52, 17, 35, 4, 
2020/3/25, 43, 14, 34, 6, 
2020/3/26, 44, 10, 34, 6, 
2020/3/27, 33, 11, 32, 8, 
2020/3/28, 33, 25, 37, 6, 
2020/3/29, 54, 28, 18, 7, 
2020/3/30, 65, , , , 
2019/10/2, 43, 8, 32, 9, 
2019/10/3, 18, 12, 29, 11, 
2019/10/4, 19, 13, 31, 13, 
2019/10/5, 20, 11, 26, 11, 
2019/10/6, 22, 8, 24, 8, 
2019/10/7, 19, 14, 22, 12, 
2019/10/8, 25, 13, 25, 11, 
2019/10/9, 21, 16, 23, 13, 
2019/10/10, 29, 21, 21, 14, 
2019/10/11, 39, 20, 30, 11, 
2019/10/12, 47, 19, 30, 11, 
2019/10/13, 53, 16, 19, 4, 
2019/10/14, 45, 26, 16, 9, 
2019/10/15, 53, 19, 17, 9, 
2019/10/16, 41, 12, 19, 12, 
2019/10/17, 20, 14, 15, 14, 
2019/10/18, 28, 13, 11, 15, 
2019/10/19, 28, 12, 16, 12, 
2019/10/20, 33, 16, 18, 8, 
2019/10/21, 43, 15, 6, 16, 
2019/10/22, 34, 22, 8, 8, 
2019/10/23, 44, 15, 14, 2, 
2019/10/24, 32, 14, 14, 9, 
2019/10/25, 35, 18, 10, 14, 
2019/10/26, 32, 18, 17, 14, 
2019/10/27, 40, 20, 25, 12, 
2019/10/28, 51, 25, 21, 13, 
2019/10/29, 59, 28, 23, 13, 
2019/10/30, 67, 25, 19, 13, 
2019/10/31, 62, 20, 17, 12, 
2019/11/1, 53, 11, 22, 8, 
2019/11/2, 30, 8, 20, 8, 
2019/11/3, 23, 8, 20, 8, 
2019/11/4, 16, 14, 22, 14, 
2019/11/5, 23, 11, 22, 11, 
2019/11/6, 20, 13, 19, 14, 
2019/11/7, 25, 13, 12, 16, 
2019/11/8, 33, 16, 11, 15, 
2019/11/9, 36, 12, 18, 14, 
2019/11/10, 33, 9, 5, 14, 
2019/11/11, 27, , , , 
2019/11/13, 32, 18, 16, 20, 
2019/11/14, 34, 12, 27, 12, 
2019/11/15, 28, 9, 27, 14, 
2019/11/16, 21, 8, 21, 14, 
2019/11/17, 22, 9, 19, 11, 
2019/11/18, 24, 16, 24, 18, 
2019/11/19, 43, 9, 24, 14, 
2019/11/20, 20, 13, 5, 19, 
2019/11/21, 34, 10, 21, 17, 
2019/11/22, 30, 7, 30, 11, 
2019/11/23, 16, 5, 30, 2, 
2019/11/24, 14, 6, 20, 11, 
2019/11/25, 18, 14, 8, 16, 
2019/11/26, 31, 15, 8, 13, 
2019/11/27, 33, 12, 11, 17, 
2019/11/28, 32, 9, 21, 14, 
2019/11/29, 19, 7, 22, 13, 
2019/11/30, 11, 12, 15, 16, 
2019/12/1, 28, 8, 20, 14, 
2019/12/2, 27, 10, 14, 15, 
2019/12/3, 26, 16, 7, 17, 
2019/12/4, 35, 19, 17, 17, 
2019/12/5, 43, 32, 1, 24, 
2019/12/6, 63, 23, 11, 19, 
2019/12/7, 53, 20, 15, 15, 
2019/12/8, 58, 19, 16, 15, 
2019/12/9, 56, 12, 26, 12, 
2019/12/10, 28, 14, 13, 18, 
2019/12/11, 25, 21, 12, 19, 
2019/12/12, 42, 17, 11, 19, 
2019/12/13, 39, 5, 26, 13, 
2019/12/14, 13, 12, 27, 14, 
2019/12/15, 24, 16, 18, 14, 
2019/12/16, 41, 17, 30, 14, 
2019/12/17, 43, 27, 29, 6, 
2019/12/18, 54, 25, 27, 13, 
2019/12/19, 50, 12, 26, 9, 
2019/12/20, 29, 25, 27, 7, 
2019/12/21, 51, 10, 18, 11, 
2019/12/22, 23, 3, 30, 4, 
2019/12/23, 7, 3, 29, 5, 
2019/12/24, 4, 11, 13, 16, 
2019/12/25, 27, 15, 16, 13, 
2019/12/26, 43, 19, 3, 18, 
2019/12/27, 52, 16, 14, 15, 
2019/12/28, 47, 16, 19, 14, 
2019/12/29, 49, 22, 13, 12, 
2019/12/30, 64, , , , 
2019/7/2, 59, 22, 52, 8, 
2019/7/3, 54, 23, 46, 16, 
2019/7/4, 56, 21, 53, 15, 
2019/7/5, 50, 26, 45, 11, 
2019/7/6, 58, 24, 34, 11, 
2019/7/7, 58, 34, 36, 7, 
2019/7/8, 69, 34, 38, 10, 
2019/7/9, 68, 27, 41, 12, 
2019/7/10, 57, 25, 47, 11, 
2019/7/11, 54, 22, 47, 9, 
2019/7/12, 53, 20, 45, 7, 
2019/7/13, 50, 20, 43, 11, 
2019/7/14, 53, 15, 48, 8, 
2019/7/15, 37, 12, 31, 11, 
2019/7/16, 22, 12, 44, 11, 
2019/7/17, 21, 13, 55, 11, 
2019/7/18, 33, 17, 46, 10, 
2019/7/19, 50, 19, 43, 9, 
2019/7/20, 53, 17, 46, 8, 
2019/7/21, 53, 17, 43, 7, 
2019/7/22, 51, 17, 37, 11, 
2019/7/23, 45, 27, 52, 15, 
2019/7/24, 64, 30, 66, 16, 
2019/7/25, 72, 27, 51, 19, 
2019/7/26, 64, 24, 48, 14, 
2019/7/27, 59, 23, 40, 11, 
2019/7/28, 53, 9, 31, 8, 
2019/7/29, 22, 10, 35, 9, 
2019/7/30, 21, 14, 36, 9, 
2019/7/31, 34, 17, 44, 9, 
2019/8/1, 44, 17, 38, 10, 
2019/8/2, 43, 17, 42, 9, 
2019/8/3, 45, 15, 44, 14, 
2019/8/4, 44, 11, 45, 10, 
2019/8/5, 28, 15, 39, 14, 
2019/8/6, 36, 15, 38, 11, 
2019/8/7, 41, 20, 41, 11, 
2019/8/8, 51, 26, 32, 8, 
2019/8/9, 57, 20, 36, 10, 
2019/8/10, 50, 20, 30, 10, 
2019/8/11, 49, 27, 26, 4, 
2019/8/12, 58, 22, 28, 8, 
2019/8/13, 52, 14, 37, 9, 
2019/8/14, 31, 14, 41, 10, 
2019/8/15, 31, 10, 42, 8, 
2019/8/16, 22, 14, 42, 11, 
2019/8/17, 33, 14, 39, 10, 
2019/8/18, 37, 13, 32, 7, 
2019/8/19, 40, 14, 33, 8, 
2019/8/20, 43, 14, 33, 8, 
2019/8/21, 40, 14, 39, 9, 
2019/8/22, 41, 17, 41, 13, 
2019/8/23, 45, 18, 40, 12, 
2019/8/24, 44, 17, 44, 11, 
2019/8/25, 51, 20, 48, 9, 
2019/8/26, 58, 21, 47, 12, 
2019/8/27, 59, 23, 42, 14, 
2019/8/28, 61, 23, 47, 12, 
2019/8/29, 58, 19, 41, 14, 
2019/8/30, 49, 20, 39, 15, 
2019/8/31, 53, 20, 50, 15, 
2019/9/1, 55, 17, 49, 9, 
2019/9/2, 50, 18, 48, 9, 
2019/9/3, 46, 22, 50, 11, 
2019/9/4, 53, 15, 41, 10, 
2019/9/5, 34, 16, 48, 9, 
2019/9/6, 30, 11, 39, 9, 
2019/9/7, 15, 9, 40, 7, 
2019/9/8, 18, 9, 36, 6, 
