date, pm25
2019/10/10, 64
2019/10/11, 44
2019/10/12, 71
2019/10/13, 41
2019/10/14, 45
2019/10/15, 47
2019/10/16, 51
2019/10/17, 52
2019/10/18, 49
2019/10/19, 35
2019/10/20, 32
2019/10/21, 47
2019/10/22, 66
2019/10/23, 63
2019/10/24, 73
2019/10/25, 51
2019/10/26, 59
2019/10/27, 69
2019/10/28, 56
2019/10/29, 59
2019/10/30, 61
2019/10/31, 59
2019/11/1, 52
2019/11/2, 64
2019/11/3, 60
2019/11/4, 54
2019/11/5, 52
2019/11/6, 59
2019/11/7, 64
2019/11/8, 61
2019/11/9, 72
2019/11/10, 52
2019/11/11, 56
2019/11/12, 55
2019/11/13, 60
2019/11/14, 54
2019/11/15, 54
2019/11/16, 65
2019/11/17, 61
2019/11/18, 49
2019/11/19, 59
2019/11/20, 58
2019/11/21, 68
2019/11/22, 59
2019/11/23, 60
2019/11/24, 27
2019/11/25, 61
2019/11/26, 54
2019/11/27, 52
2019/11/28, 52
2019/11/29, 50
2019/11/30, 55
2019/12/1, 61
2019/12/2, 65
2019/12/3, 72
2019/12/4, 58
2019/12/5, 63
2019/12/6, 69
2019/12/7, 79
2019/12/8, 83
2019/12/9, 61
2019/12/10, 45
2019/12/11, 41
2019/12/12, 51
2019/12/13, 47
2019/12/14, 47
2019/8/10, 72
2019/8/11, 58
2019/8/12, 55
2019/8/13, 54
2019/8/14, 71
2019/8/15, 51
2019/8/16, 64
2019/8/17, 84
2019/8/18, 76
2019/8/19, 105
2019/8/20, 96
2019/8/21, 101
2019/8/22, 122
2019/8/23, 130
2019/8/24, 102
2019/8/25, 97
2019/8/26, 61
2019/8/27, 61
2019/8/28, 63
2019/8/29, 74
2019/8/30, 85
2019/8/31, 89
2019/9/1, 88
2019/9/2, 91
2019/9/3, 68
2019/9/4, 69
2019/9/5, 68
2019/9/6, 79
2019/9/7, 103
2019/9/8, 89
2019/9/9, 93
2019/9/10, 98
2019/9/11, 75
2019/9/12, 117
2019/9/13, 101
2019/9/14, 79
2019/9/15, 72
2019/9/16, 52
2019/9/24, 106
2019/9/25, 86
2019/9/26, 88
2019/9/27, 67
2019/9/28, 106
2019/9/29, 122
2019/9/30, 74
2019/10/1, 57
2019/4/2, 70
2019/4/3, 68
2019/4/4, 62
2019/4/5, 53
2019/4/6, 39
2019/4/7, 49
2019/4/8, 48
2019/4/9, 63
2019/4/10, 56
2019/4/11, 60
2019/4/12, 53
2019/4/13, 68
2019/4/14, 51
2019/4/15, 46
2019/4/16, 52
2019/4/17, 54
2019/4/18, 45
2019/4/19, 48
2019/4/20, 49
2019/4/23, 72
2019/4/24, 54
2019/4/25, 69
2019/4/26, 117
2019/4/27, 116
2019/4/28, 119
2019/4/29, 102
2019/4/30, 49
2019/5/1, 34
2019/5/2, 44
2019/5/3, 54
2019/5/4, 54
2019/5/5, 60
2019/5/6, 51
2019/5/7, 49
2019/5/8, 83
2019/5/9, 77
2019/5/10, 68
2019/5/11, 66
2019/5/12, 62
2019/5/13, 59
2019/5/14, 58
2019/5/15, 72
2019/5/16, 64
2019/5/17, 53
2019/5/18, 61
2019/5/19, 56
2019/5/20, 64
2019/5/21, 98
2019/5/22, 68
2019/5/23, 67
2019/5/24, 45
2019/5/25, 32
2019/5/26, 54
2019/5/27, 40
2019/5/28, 45
2019/5/29, 57
2019/5/30, 61
2019/5/31, 70
2019/6/1, 102
2019/6/2, 114
2019/6/3, 88
2019/6/4, 46
2019/6/5, 70
2019/6/6, 99
2019/6/7, 93
2019/6/8, 110
2019/6/9, 118
2019/6/10, 78
2019/6/11, 90
2019/6/12, 88
2019/6/13, 78
2019/6/14, 104
2019/6/15, 113
2019/6/16, 113
2019/6/17, 102
2019/6/18, 96
2019/6/19, 99
2019/6/20, 107
2019/6/21, 91
2019/6/22, 99
2019/6/23, 98
2019/6/24, 155
2019/1/2, 41
2019/1/3, 47
2019/1/24, 63
2019/1/25, 80
2019/1/26, 97
2019/1/27, 76
2019/1/28, 73
2019/1/29, 70
2019/1/30, 63
2019/1/31, 40
2019/2/1, 38
2019/2/2, 49
2019/2/3, 36
2019/2/4, 47
2019/2/5, 51
2019/2/6, 51
2019/2/7, 53
2019/2/8, 62
2019/2/9, 59
2019/2/10, 71
2019/2/11, 68
2019/2/12, 75
2019/2/13, 65
2019/2/14, 49
2019/2/15, 52
2019/2/16, 70
2019/2/17, 54
2019/2/18, 56
2019/2/19, 67
2019/2/20, 59
2019/2/21, 52
2019/2/22, 45
2019/2/23, 48
2019/2/24, 56
2019/2/25, 50
2019/2/26, 50
2019/2/27, 43
2019/2/28, 43
2019/3/1, 51
2019/3/2, 68
2019/3/3, 75
2019/3/4, 71
2019/3/5, 78
2019/3/6, 78
2019/3/7, 52
2019/3/8, 73
2019/3/9, 62
2019/3/10, 63
2019/3/11, 53
2019/3/12, 70
2019/3/13, 79
2019/3/14, 74
2019/3/15, 65
2019/3/16, 56
2019/3/17, 58
2019/3/18, 67
2019/3/19, 64
2019/3/20, 46
2019/3/21, 44
2019/3/22, 45
2019/3/23, 49
2019/3/24, 50
2019/3/25, 48
2019/3/26, 56
2019/3/27, 57
2019/3/28, 70
2019/3/29, 43
2019/3/30, 44
2019/3/31, 58
2019/4/1, 67
2018/10/2, 64
2018/10/3, 61
2018/10/4, 69
2018/10/23, 23
2018/10/24, 29
