date, pm25, pm10, o3, no2, so2
2019/12/5, , 15, 13, 2, 1
2019/12/6, , 12, 13, 1, 1
2019/12/7, , 9, 13, 1, 1
2019/12/8, , 12, 12, 1, 1
2019/12/9, , 9, 13, , 1
2019/12/10, , 5, 12, 2, 1
2019/12/11, , 17, 2, 7, 2
2019/12/12, , 40, , , 
2019/12/18, , 28, , 6, 3
2019/12/19, , 34, , 6, 3
2019/12/20, , 23, , 4, 2
2019/12/21, , 18, , 5, 4
2019/12/22, , 22, , 8, 5
2019/12/23, , 30, , 4, 3
2019/12/24, , 23, , 1, 1
2019/12/25, , 35, , , 1
2019/12/26, , 165, , , 1
2019/12/27, , 67, , , 1
2019/12/28, , 5, , , 1
2019/12/29, , 8, , 4, 1
2019/12/30, , 21, , , 
2019/7/2, , 22, 25, 2, 1
2019/7/3, , 18, 25, 2, 1
2019/7/4, , 19, 26, 2, 1
2019/7/5, , 19, 27, 2, 1
2019/7/6, , 18, 25, 2, 1
2019/7/7, , 23, 25, , 1
2019/7/8, , 27, 25, , 1
2019/7/9, , 28, 25, 4, 1
2019/7/10, , 22, 26, 4, 1
2019/7/11, , 23, 27, 3, 1
2019/7/12, , 23, 17, 4, 1
2019/7/13, , 25, 21, 2, 1
2019/7/14, , 18, 23, 1, 1
2019/7/15, , 18, 21, , 1
2019/7/16, , 16, 21, 1, 1
2019/7/17, , 19, 21, 3, 1
2019/7/18, , 119, 22, 2, 1
2019/7/19, , 41, 23, 2, 1
2019/7/20, , 23, 22, 2, 1
2019/7/21, , 22, 23, 2, 1
2019/7/22, , 19, 24, 2, 1
2019/7/23, , 20, 26, 2, 1
2019/7/24, , 21, 28, 3, 1
2019/7/25, , 19, 30, 4, 1
2019/7/26, , 22, 28, 3, 1
2019/7/27, , 22, 23, 3, 1
2019/7/28, , 27, 24, 2, 1
2019/7/29, , 24, 25, 3, 1
2019/7/30, , 22, 29, 3, 1
2019/7/31, , 20, 28, 5, 1
2019/8/1, , 23, 27, 2, 1
2019/8/2, , 24, 20, 1, 1
2019/8/3, , 22, 21, 1, 1
2019/8/4, , 21, 26, 1, 1
2019/8/5, , 24, 25, 2, 1
2019/8/6, , 28, 19, 1, 1
2019/8/7, , 32, 23, 1, 1
2019/8/8, , 31, 24, 1, 1
2019/8/9, , 28, 25, 1, 1
2019/8/10, , 23, 24, 1, 1
2019/8/11, , 21, 22, 1, 1
2019/8/12, , 8, 26, 1, 1
2019/8/13, , 21, 27, 1, 1
2019/8/14, , 18, 31, 1, 1
2019/8/15, , 22, 23, 3, 1
2019/8/16, , 23, 26, 4, 2
2019/8/17, , 29, 23, 1, 1
2019/8/18, , 21, 22, 1, 1
2019/8/19, , 24, 24, 1, 1
2019/8/20, , 21, 26, 1, 1
2019/8/21, , 24, 24, 1, 1
2019/8/22, , 16, 27, 1, 1
2019/8/23, , 17, 29, 2, 1
2019/8/24, , 18, 26, 2, 1
2019/8/25, , 24, 25, 1, 1
2019/8/26, , 20, 25, 2, 1
2019/8/27, , 21, 26, 2, 1
2019/8/28, , 23, 25, 1, 1
2019/8/29, , 28, 25, 2, 1
2019/8/30, , 29, 24, 1, 1
2019/8/31, , 22, 27, 1, 1
2019/9/1, , 23, 27, 1, 1
2019/9/2, , 21, 26, 1, 1
2019/9/3, , 21, 25, 1, 1
2019/9/4, , 22, 22, 1, 1
2019/9/5, , 25, 23, 1, 1
2019/9/6, , 24, 22, 1, 1
2019/9/7, , 22, 19, 1, 1
2019/9/8, , 20, 22, 1, 1
2019/9/9, , 27, 23, 1, 1
2019/9/10, , 25, 24, 2, 1
2019/9/11, , 23, 23, 1, 1
2019/9/12, , 25, 19, 2, 1
2019/9/13, , 13, , , 
2019/9/15, , 27, 23, 1, 1
2019/9/16, , 25, 23, 1, 1
2019/9/17, , 22, 24, 2, 1
2019/9/18, , 21, 22, 4, 2
2019/9/19, , 50, 31, 4, 2
2019/9/20, , 51, 28, 2, 1
2019/9/21, , 34, 21, 1, 1
2019/9/22, , 18, 26, 1, 1
2019/9/23, , 31, 24, 1, 1
2019/9/24, , 22, 25, 4, 2
2019/9/25, , 24, 24, 3, 1
2019/9/26, , 19, , , 
2019/9/29, , 25, 19, 2, 1
2019/9/30, , 23, 21, 3, 1
2019/10/1, , 27, 23, 2, 1
2019/4/2, , 9, 19, 4, 1
2019/4/3, , 23, 25, 10, 4
2019/4/4, , 34, 19, 13, 5
2019/4/5, , 36, 21, 6, 2
2019/4/6, , 21, 17, 9, 3
2019/4/7, , 24, 18, 5, 3
2019/4/8, , 27, 23, 7, 3
2019/4/9, , 65, 24, 3, 1
2019/4/10, , 55, 23, 3, 1
2019/4/11, , 35, 21, 4, 1
2019/4/12, , 14, 21, 8, 2
2019/4/13, , 27, 20, 11, 3
2019/4/14, , 41, 22, 4, 2
2019/4/15, , 96, 21, 4, 1
2019/4/16, , 26, 20, 2, 1
2019/4/17, , 22, 22, 3, 1
2019/4/18, , 13, 23, 3, 1
2019/4/19, , 16, 23, 2, 1
2019/4/20, , 15, 21, 2, 1
2019/4/21, , 15, 21, 2, 1
2019/4/22, , 11, 20, 3, 1
2019/4/23, , 12, 21, 5, 2
2019/4/24, , 18, 20, 11, 3
2019/4/25, , 27, 23, 8, 3
2019/4/26, , 24, 23, 7, 2
2019/4/27, , 33, 22, 5, 2
2019/4/28, , 25, 19, 3, 2
2019/4/29, , 20, 24, 4, 2
2019/4/30, , 25, , , 
2019/5/2, , 19, 19, 3, 2
2019/5/3, , 55, 19, 2, 2
2019/5/4, , 31, 23, 4, 1
2019/5/5, , 16, 23, 12, 2
2019/5/6, , 33, 21, 6, 2
2019/5/7, , 37, 17, 3, 1
2019/5/8, , 14, 22, 2, 1
2019/5/9, , 16, 19, 2, 1
2019/5/10, , 14, 22, 2, 1
2019/5/11, , 10, 23, 6, 2
2019/5/12, , 15, 18, 9, 2
2019/5/13, , 21, 17, 4, 2
2019/5/14, , 14, , , 
2019/5/16, , 47, 24, 4, 2
2019/5/17, , 36, 23, 5, 2
2019/5/18, , 29, 22, 1, 1
2019/5/19, , 44, 26, 2, 1
2019/5/20, , 27, 29, 3, 2
2019/5/21, , 22, 27, 5, 2
2019/5/22, , 38, 18, 3, 1
2019/5/23, , 25, 9, 13, 4
2019/5/24, , 42, 13, 7, 3
2019/5/25, , 61, 24, 3, 2
2019/5/26, , 45, 12, 5, 1
2019/5/27, , 27, 17, 5, 1
2019/5/28, , 11, , , 
2019/5/30, , 35, 10, 10, 1
2019/5/31, , 33, 8, 7, 1
2019/6/1, , 45, 10, 2, 1
2019/6/2, , 26, 15, 2, 1
2019/6/3, , 26, 11, 2, 1
2019/6/4, , 34, 11, 2, 1
2019/6/5, , 44, 11, 3, 1
2019/6/6, , 46, 9, 4, 1
2019/6/7, , 41, 11, 3, 1
2019/6/8, , 56, 10, 3, 1
2019/6/9, , 44, 8, 4, 1
2019/6/10, , 31, 13, 3, 1
2019/6/11, , 26, 16, 2, 1
2019/6/12, , 21, 9, 2, 1
2019/6/13, , 25, 9, 2, 1
2019/6/14, , 21, 9, 2, 1
2019/6/15, , 20, 11, 3, 1
2019/6/16, , 21, 13, 4, 1
2019/6/17, , 22, 17, 3, 1
2019/6/18, , 30, 23, 2, 1
2019/6/19, , 20, 26, 2, 1
2019/6/20, , 22, 26, 2, 1
2019/6/21, , 19, 25, 2, 1
2019/6/22, , 20, 24, 2, 1
2019/6/23, , 19, 26, 2, 1
2019/6/24, , 17, 28, 3, 1
2019/6/25, , 21, 30, 4, 1
2019/6/26, , 21, 28, 2, 1
2019/6/27, , 22, 22, 3, 1
2019/6/28, , 38, 24, 1, 1
2019/6/29, , 23, 21, 2, 1
2019/6/30, , 31, 24, 2, 1
2019/7/1, , 23, 25, 2, 1
2019/2/14, , 42, 21, 5, 4
2019/2/15, , 37, 18, 1, 1
2019/2/16, , 74, 16, 3, 1
2019/2/17, , 21, 19, 6, 3
2019/2/18, , 18, 17, 7, 4
2019/2/19, , 16, 16, 4, 1
2019/2/20, , 11, 17, 5, 2
2019/2/21, , 13, 18, 8, 4
2019/2/22, , 15, 19, 7, 6
2019/2/23, , 15, 18, 10, 7
2019/2/24, , 20, 17, 12, 6
2019/2/25, , 29, 15, 10, 3
2019/2/26, , 40, 22, 4, 3
2019/2/27, , 46, 18, 2, 1
2019/2/28, , 12, 17, 1, 1
2019/3/1, , 6, 17, 2, 1
2019/3/2, , 8, 17, 3, 1
2019/3/3, , 7, 19, 5, 3
2019/3/4, , 18, 19, 6, 3
2019/3/5, , 33, 15, 13, 5
2019/3/6, , 24, 19, 6, 3
2019/3/7, , 13, 19, 2, 1
2019/3/8, , 11, 21, 4, 3
2019/3/9, , 13, 21, 13, 9
2019/3/10, , 25, 23, 7, 7
2019/3/11, , 17, 18, 7, 3
2019/3/12, , 14, 16, 10, 8
2019/3/13, , 25, 22, 5, 3
2019/3/14, , 22, 19, 2, 1
2019/3/15, , 105, 17, 3, 1
2019/3/16, , 10, 19, 3, 1
2019/3/17, , 15, 19, 3, 1
2019/3/18, , 13, 17, 5, 2
2019/3/19, , 15, 15, 11, 7
2019/3/20, , 20, 16, 10, 4
2019/3/21, , 26, 22, 6, 3
2019/3/22, , 32, 21, 4, 3
2019/3/23, , 24, 16, 9, 3
2019/3/24, , 30, 17, 9, 3
2019/3/25, , 27, 19, 2, 1
2019/3/26, , 11, 20, 3, 1
2019/3/27, , 15, 20, 3, 1
2019/3/28, , 19, 19, 5, 2
2019/3/29, , 20, 7, 15, 4
2019/3/30, , 26, 18, 3, 2
2019/3/31, , 78, 18, 2, 1
2019/4/1, , 25, 18, 2, 1
2018/12/30, , 6, 14, 5, 
2018/12/31, , 11, , , 
2022/12/9, , , 12, 3, 3
2022/12/10, , , 8, 4, 2
2022/12/11, , , 4, 4, 3
2022/4/3, , , 15, 3, 3
2022/6/20, , , 42, 1, 2
2021/8/6, , , 29, 1, 2
2021/2/5, , , 12, 1, 1
2021/3/27, , , 17, 1, 2
2020/10/11, , , 9, 4, 1
2020/11/1, , , 7, 2, 1
2020/11/23, , , 4, 7, 4
2020/12/12, , , 9, 3, 4
2020/7/9, , , 17, , 1
2020/8/25, , , 16, 2, 1
2019/10/7, , , 18, 1, 1
2019/10/26, , , 14, 4, 2
2019/9/14, , , 23, 1, 1
2019/9/28, , , 7, 5, 1
2019/5/1, , , 19, 2, 1
2019/5/15, , , 23, 4, 2
2019/5/29, , , 14, 8, 1
2019/2/13, , , 15, 15, 10
2018/12/29, , , 13, 3, 
2020/6/22, , , , 1, 1
2020/1/1, , , , 4, 3
2020/3/17, , , , , 1
2019/12/17, , , , 2, 1
