date, pm25, pm10, o3, no2, so2
2017/10/30, 36, , 11, 19, 
2017/10/31, 54, , 16, 11, 
2017/11/1, 51, , 12, 13, 
2017/11/2, 74, , 10, 23, 
2017/11/3, 62, , 16, 16, 
2017/11/4, 84, , 19, 10, 
2017/11/5, 70, , 21, 10, 
2017/11/6, 54, , 17, 11, 
2017/11/7, 55, , 21, 12, 
2017/11/8, 32, , 16, 22, 
2017/11/9, 52, , 16, 14, 
2017/11/10, 42, , 25, 8, 
2017/11/11, 35, , 15, 15, 
2017/11/12, 50, , 27, 8, 
2017/11/13, 32, , 12, 19, 
2017/11/14, 41, , 14, 9, 
2017/11/15, 39, , 8, 17, 
2017/11/16, 55, , 17, 15, 
2017/11/17, 45, , 16, 18, 
2017/11/18, 60, , 19, 10, 
2017/11/19, 35, , 21, 12, 
2017/11/20, 43, , 16, 6, 
2017/11/21, 34, , 16, 4, 
2017/11/22, 41, , , , 
2017/11/24, 24, , 15, 15, 
2017/11/25, 40, , 19, 7, 
2017/11/26, 32, , 24, 4, 
2017/11/27, 28, , 24, 5, 
2017/11/28, 27, , 18, 14, 
2017/11/29, 35, , 17, 16, 
2017/11/30, 38, , 20, 15, 
2017/12/1, 35, , 15, 19, 
2017/12/2, 44, , 12, 15, 
2017/12/3, 49, , 22, 7, 
2017/12/4, 40, , 20, 12, 
2017/12/5, 37, , 22, 7, 
2017/12/6, 31, , 24, 4, 
2017/12/7, 36, , 23, 4, 
2017/12/8, 33, , 25, 6, 
2017/12/9, 23, , 24, 9, 
2017/12/10, 38, , 21, 9, 
2017/12/11, 49, , 14, 20, 
2017/12/12, 52, , 10, 19, 
2017/12/13, 56, , 21, 8, 
2017/12/14, 35, , 25, 6, 
2017/12/15, 32, , 16, 15, 
2017/12/16, 39, , 11, 17, 
2017/12/17, 40, , 15, 10, 
2017/12/18, 42, , 10, 24, 
2017/12/19, 52, , 5, 19, 
2017/12/21, 53, , 15, 10, 
2017/12/22, 43, , 15, 12, 
2017/12/23, 44, , 17, 4, 
2017/12/24, 31, , 21, 2, 
2017/12/25, 29, , 26, 1, 
2017/12/26, 30, , 24, 4, 
2017/12/27, 22, , 20, 7, 
2017/12/28, 26, , 18, 8, 
2017/12/29, 34, , 27, 5, 
2017/12/30, 35, , 28, 3, 
2017/12/31, 47, , , , 
2017/7/2, 29, , 27, 1, 
2017/7/3, 26, , 25, 3, 
2017/7/4, 22, , 20, 3, 
2017/7/5, 27, , 34, 5, 
2017/7/6, 29, , 45, 6, 
2017/7/7, 45, , 24, 3, 
2017/7/8, 33, , 25, 2, 
2017/7/9, 32, , 26, 2, 
2017/7/10, 32, , 19, 4, 
2017/7/11, 29, , 16, 6, 
2017/7/12, 29, , 27, 5, 
2017/7/13, 28, , 31, 4, 
2017/7/14, 34, , 20, 3, 
2017/7/15, 20, , 15, 3, 
2017/7/16, 27, , 17, 3, 
2017/7/17, 24, , 27, 8, 
2017/7/18, 33, , 38, 9, 
2017/7/21, 25, , 19, 3, 
2017/7/22, 33, , 18, , 
2017/7/23, 22, , 25, , 
2017/7/24, 29, , 24, , 
2017/7/25, 37, , 7, 11, 
2017/7/26, 50, , 20, , 
2017/7/27, 17, , 13, , 
2017/7/28, 29, , , , 
2017/8/1, 29, , 22, 2, 
2017/8/2, 27, , 17, 2, 
2017/8/3, 20, , 20, 1, 
2017/8/4, 20, , 26, 2, 
2017/8/5, 26, , 22, 4, 
2017/8/6, 27, , 24, 1, 
2017/8/7, 24, , 24, 4, 
2017/8/8, 27, , 17, 8, 
2017/8/9, 29, , 24, 6, 
2017/8/10, 32, , 29, 8, 
2017/8/11, 39, , 19, 4, 
2017/8/12, 30, , 22, 1, 
2017/8/13, 20, , 28, 4, 
2017/8/14, 33, , 24, 5, 
2017/8/15, 36, , 21, 2, 
2017/8/16, 28, , 23, 2, 
2017/8/17, 26, , 22, 1, 
2017/8/18, 27, , 23, 3, 
2017/8/19, 23, , 22, 3, 
2017/8/20, 20, , 22, 4, 
2017/8/21, 24, , 13, 6, 
2017/8/22, 34, , 10, 5, 
2017/8/23, 39, , 19, 4, 
2017/8/24, 46, , 22, 2, 
2017/8/25, 21, , 23, 3, 
2017/8/26, 30, , 25, 6, 
2017/8/27, 32, , 33, 8, 
2017/8/28, 35, , 39, 3, 
2017/8/29, 43, , 17, 6, 
2017/8/30, 38, , 18, 8, 
2017/8/31, 35, , 24, 7, 
2017/9/1, 31, , 21, 8, 
2017/9/2, 41, , 24, 7, 
2017/9/3, 41, , 23, 2, 
2017/9/4, 34, , 15, 3, 
2017/9/5, 25, , 17, 3, 
2017/9/6, 24, , , , 
2017/9/12, 21, , 22, 3, 
2017/9/13, 24, , 25, 2, 
2017/9/14, 17, , 20, 4, 
2017/9/15, 23, , 15, 11, 
2017/9/16, 29, , 16, 10, 
2017/9/17, 37, , 20, 10, 
2017/9/18, 38, , 18, 13, 
2017/9/19, 44, , 20, 12, 
2017/9/20, 45, , 24, 4, 
2017/9/21, 34, , 19, 6, 
2017/9/22, 28, , 21, 1, 
2017/9/23, 26, , 22, 1, 
2017/9/24, 27, , 31, 1, 
2017/9/25, 51, , 14, 6, 
2017/9/26, 80, , 21, 6, 
2017/9/27, 86, , 20, 4, 
2017/9/28, 94, , 22, 9, 
2017/9/29, 28, , 22, 4, 
2017/9/30, 29, , 21, 5, 
2017/10/1, 29, , 18, 1, 
2017/4/2, 24, , 33, 9, 
2017/4/3, 48, 28, 32, 9, 
2017/4/4, 44, 17, 29, 10, 
2017/4/5, 55, 14, 30, 8, 
2017/4/6, 42, 14, 27, 11, 
2017/4/7, 54, 17, 30, 13, 
2017/4/8, 54, 33, 38, 13, 
2017/4/9, 81, 33, 40, 6, 
2017/4/10, 80, 12, 29, 4, 
2017/4/11, 24, , 30, 3, 
2017/4/12, 32, , 31, 2, 
2017/4/13, 27, 8, 29, 6, 
2017/4/14, 26, 8, 24, 3, 
2017/4/15, 27, 10, 33, 1, 
2017/4/16, 26, 10, 29, 2, 
2017/4/17, 20, 14, 26, 6, 
2017/4/18, 43, 10, 32, 5, 
2017/4/19, 29, 18, 33, 7, 
2017/4/20, 47, 17, 26, 9, 
2017/4/21, 45, 19, 26, 6, 
2017/4/22, 42, 14, 33, 3, 
2017/4/23, 33, 14, 33, 5, 
2017/4/24, 35, 11, 26, 5, 
2017/4/25, 27, 9, 27, 7, 
2017/4/26, 19, 10, 24, 9, 
2017/4/27, 25, 13, 28, 9, 
2017/4/28, 44, 12, 22, 10, 
2017/4/29, 47, 12, 30, 4, 
2017/4/30, 38, 25, 33, 6, 
2017/5/1, 68, 10, 32, 4, 
2017/5/2, 39, 20, 27, 8, 
2017/5/3, 55, 23, 31, 4, 
2017/5/4, 59, 21, 37, 3, 
2017/5/5, 53, 17, 36, 3, 
2017/5/6, 39, 15, 29, 4, 
2017/5/7, 48, 19, 38, 4, 
2017/5/8, 59, 23, 31, 4, 
2017/5/9, 50, 22, 33, 6, 
2017/5/10, 53, 24, 35, 10, 
2017/5/11, 57, 32, 38, 13, 
2017/5/12, 78, 23, 24, 9, 
2017/5/13, 67, 14, 31, 2, 
2017/5/14, 44, 14, 31, 1, 
2017/5/15, 28, 10, 19, 4, 
2017/5/16, 28, 9, 15, 3, 
2017/5/17, 30, 10, 14, 14, 
2017/5/18, 38, 15, 27, 7, 
2017/5/19, 39, 12, 24, 10, 
2017/5/20, 48, 8, 23, 3, 
2017/5/21, 32, 8, 32, 2, 
2017/5/22, 31, 13, 36, 4, 
2017/5/23, 46, 9, 27, 3, 
2017/5/24, 26, 12, 33, 8, 
2017/5/25, 47, 23, 43, 12, 
2017/5/26, 69, 15, 43, 6, 
2017/5/27, 47, 19, 29, 5, 
2017/5/28, 53, 10, 33, 2, 
2017/5/29, 35, 15, 20, 7, 
2017/5/30, 54, 8, 22, 2, 
2017/5/31, 29, 9, 21, 6, 
2017/6/1, 33, 15, 31, 5, 
2017/6/2, 49, 12, 20, 7, 
2017/6/3, 44, 10, 27, 3, 
2017/6/4, 29, 9, 24, 2, 
2017/6/5, 27, 8, 23, 3, 
2017/6/6, 28, 2, 25, 2, 
2017/6/7, 18, , 25, 1, 
2017/6/8, 22, , 21, 2, 
2017/6/9, 24, , 25, , 
2017/6/10, 26, , 19, , 
2017/6/11, 26, , 24, , 
2017/6/12, 29, , 23, , 
2017/6/13, 24, , 22, 1, 
2017/6/14, 29, , 37, 4, 
2017/6/15, 45, , 26, 3, 
2017/6/16, 39, , 22, 3, 
2017/6/17, 30, , 33, 3, 
2017/6/18, 38, , 39, 9, 
2017/6/19, 50, , 56, 14, 
2017/6/20, 57, , 31, 9, 
2017/6/21, 70, , 47, 8, 
2017/6/22, 62, , 30, 4, 
2017/6/23, 48, , 21, 3, 
2017/6/24, 24, , 19, 2, 
2017/6/25, 18, , 20, 3, 
2017/6/26, 24, , 25, 9, 
2017/6/27, 32, , 23, 8, 
2017/6/28, 42, , 18, 7, 
2017/6/29, 32, , 17, 9, 
2017/6/30, 31, , 17, 7, 
2017/7/1, 35, , 24, 3, 
2017/1/3, 45, 13, 23, 8, 
2017/1/4, 37, 17, 23, 15, 
2017/1/5, 37, 37, 4, 35, 
2017/1/6, 82, 25, 10, 15, 
2017/1/7, 61, 25, 7, 18, 
2017/1/8, 66, 24, 10, 14, 
2017/1/9, 64, 16, 18, 8, 
2017/1/10, 34, 17, 21, 8, 
2017/1/11, 45, 18, 29, 3, 
2017/1/12, 34, 14, 24, 10, 
2017/1/13, 25, 13, 25, 7, 
2017/1/14, 25, 12, 24, 9, 
2017/1/15, 28, 9, 21, 6, 
2017/1/16, 27, 15, 14, 19, 
2017/1/17, 34, 18, 11, 12, 
2017/1/18, 55, , 6, 16, 
2017/1/21, 80, , 7, 18, 
2017/1/22, 67, , 4, 20, 
2017/1/23, 128, 52, 5, 23, 
2017/1/24, 135, 43, 11, 22, 
2017/1/25, 93, 27, 16, 17, 
2017/1/26, 75, 36, 12, 12, 
2017/1/27, 99, 49, 8, 22, 
2017/1/28, 125, 19, 22, 10, 
2017/1/29, 47, 15, 18, 10, 
2017/1/30, 41, 24, 14, 15, 
2017/1/31, 70, 15, 11, 9, 
2017/2/1, 45, 13, 22, 8, 
2017/2/2, 28, 16, 29, 4, 
2017/2/3, 37, 16, 27, 6, 
2017/2/4, 34, 13, 20, 12, 
2017/2/5, 37, 15, 16, 27, 
2017/2/6, 63, 25, 21, 19, 
2017/2/7, 71, 15, 22, 18, 
2017/2/8, 43, 24, 9, 23, 
2017/2/9, 73, 20, 16, 15, 
2017/2/10, 63, 28, 17, 13, 
2017/2/11, 83, 21, 14, 12, 
2017/2/12, 74, 26, 25, 7, 
2017/2/13, 82, 52, 15, 12, 
2017/2/14, 153, 47, 5, 22, 
2017/2/15, 123, 45, 19, 14, 
2017/2/16, 68, 19, 24, 8, 
2017/2/17, 35, 21, 19, 12, 
2017/2/18, 49, , 18, 7, 
2017/2/19, 73, , 23, 5, 
2017/2/20, 43, 10, 20, 4, 
2017/2/21, 23, , 22, 5, 
2017/2/22, 25, 5, 26, 3, 
2017/2/23, 17, 6, 30, 2, 
2017/2/24, 18, 13, 29, 9, 
2017/2/25, 31, , 29, 3, 
2017/2/26, 25, , 29, 2, 
2017/2/27, 20, 11, 28, 6, 
2017/2/28, 20, 9, 27, 6, 
2017/3/1, 22, , 29, 7, 
2017/3/2, 31, 8, 31, 4, 
2017/3/3, 25, 21, 20, 10, 
2017/3/4, 38, , 28, 4, 
2017/3/5, 24, , 28, 3, 
2017/3/6, 21, 20, 26, 9, 
2017/3/7, 33, , 25, 7, 
2017/3/8, 25, , 26, 9, 
2017/3/9, 27, , 29, 10, 
2017/3/10, 37, 33, 14, 13, 
2017/3/11, 56, , 18, 6, 
2017/3/12, 63, , 26, 5, 
2017/3/13, 53, 17, 26, 10, 
2017/3/14, 36, , 24, 5, 
2017/3/15, 36, 32, 23, 9, 
2017/3/16, 46, 24, 24, 7, 
2017/3/17, 50, 19, 28, 2, 
2017/3/18, 23, , 26, 1, 
2017/3/19, 16, , 28, , 
2017/3/20, 23, 6, 29, 5, 
2017/3/21, 18, 6, 32, 5, 
2017/3/22, 19, , 26, 13, 
2017/3/23, 30, 21, 28, 14, 
2017/3/24, 67, 22, 28, 8, 
2017/3/25, 53, , 30, 10, 
2017/3/26, 50, , 29, 7, 
2017/3/27, 45, 10, 24, 14, 
2017/3/28, 77, 56, 24, 12, 
2017/3/29, 97, 16, 28, 6, 
2017/3/30, 31, 11, 32, 7, 
2017/3/31, 38, 12, 33, 5, 
2017/4/1, 34, , 31, 6, 
2016/10/2, 28, 20, 18, 12, 
2016/10/3, 42, 20, 17, 17, 
2016/10/4, 52, 16, 17, 11, 
2016/10/5, 40, 17, 18, 10, 
2016/10/6, 34, 16, 19, 10, 
2016/10/7, 27, 15, 13, 15, 
2016/10/8, 33, 18, 16, 11, 
2016/10/9, 41, 13, 17, 9, 
2016/10/10, 29, 16, 7, 16, 
2016/10/11, 37, 14, 7, 16, 
2016/10/12, 40, 12, 17, 8, 
2016/10/13, 29, 13, 9, 12, 
2016/10/14, 41, 23, 8, 14, 
2016/10/15, 62, 24, 16, 12, 
2016/10/16, 52, 11, 16, 4, 
2016/10/17, 23, 15, 21, 7, 
2016/10/18, 24, 13, 24, 4, 
2016/10/19, 22, 11, 21, 12, 
2016/10/20, 26, 14, 13, 18, 
2016/10/21, 41, 20, 13, 21, 
2016/10/22, 53, 18, 14, 13, 
2016/10/23, 52, 12, 18, 7, 
2016/10/24, 36, 15, 10, 12, 
2016/10/25, 41, 31, 7, 18, 
2016/10/26, 73, 26, 17, 8, 
2016/10/27, 61, 18, 24, 6, 
2016/10/28, 40, 17, 21, 8, 
2016/10/29, 40, 12, 13, 9, 
2016/10/30, 37, 19, 14, 8, 
2016/10/31, 59, 43, 5, 17, 
2016/11/1, 94, 27, 5, 15, 
2016/11/2, 64, 24, 13, 21, 
2016/11/3, 53, 30, 9, 14, 
2016/11/4, 69, 22, 19, 13, 
2016/11/5, 55, 29, 18, 9, 
2016/11/6, 65, 14, 18, 9, 
2016/11/7, 43, 15, 11, 16, 
2016/11/8, 43, 26, 6, 19, 
2016/11/9, 61, 15, 14, 17, 
2016/11/10, 48, 13, 19, 9, 
2016/11/11, 29, 19, 13, 6, 
2016/11/12, 47, 13, 16, 3, 
2016/11/13, 35, 22, 17, 4, 
2016/11/14, 47, 19, 13, 3, 
2016/11/15, 48, 13, 11, 2, 
2016/11/16, 30, 15, 21, 8, 
2016/11/17, 30, 13, 22, 5, 
2016/11/18, 23, 13, 22, 8, 
2016/11/19, 25, 12, 18, 8, 
2016/11/20, 32, 15, 17, 13, 
2016/11/21, 45, 10, 18, 12, 
2016/11/22, 29, 14, 14, 16, 
2016/11/23, 34, 14, 14, 13, 
2016/11/24, 44, 14, 24, 6, 
2016/11/25, 22, 15, 22, 12, 
2016/11/26, 27, 15, 21, 8, 
2016/11/27, 36, 23, 16, 15, 
2016/11/28, 53, 22, 18, 20, 
2016/11/29, 43, 44, 4, 36, 
2016/11/30, 95, 56, 6, 30, 
2016/12/1, 115, 40, 3, 29, 1
2016/12/2, 93, 27, 4, 28, 
2016/12/3, 74, 16, 18, 18, 
2016/12/4, 42, 20, 12, 19, 
2016/12/5, 48, 43, 1, 30, 
2016/12/6, 106, 44, 1, 20, 
2016/12/7, 104, 26, 13, 9, 
2016/12/8, 66, 19, 19, 10, 
2016/12/9, 49, 21, 15, 6, 
2016/12/10, 54, 17, 17, 10, 
2016/12/11, 46, 16, 19, 8, 
2016/12/12, 35, 17, 5, 15, 
2016/12/13, 45, 19, 13, 14, 
2016/12/14, 47, 26, 13, 15, 
2016/12/15, 63, 33, 7, 12, 
2016/12/16, 77, 36, 9, 16, 
2016/12/17, 82, 32, 8, 19, 
2016/12/18, 77, 23, 10, 11, 
2016/12/19, 57, 33, , 25, 
2016/12/20, 73, 33, 6, 16, 
2016/12/21, 85, 20, 18, 12, 
2016/12/22, 44, 21, 14, 13, 
2016/12/23, 47, 14, 26, 4, 
2016/12/24, 29, 19, 26, 2, 
2016/12/25, 35, 9, 27, , 
2016/12/26, 21, 16, 28, 4, 
2016/12/27, 30, 32, 12, 19, 
2016/12/28, 70, 34, 6, 21, 
2016/12/29, 84, 34, 6, 19, 
2016/12/30, 87, 25, 13, 14, 
2016/12/31, 67, 20, 11, 8, 
2017/1/1, 60, 12, 24, 5, 22
2017/1/2, 34, 18, 14, 16, 
2016/7/2, 31, 9, 21, 8, 
2016/7/3, 29, 10, 23, 8, 
2016/7/4, 35, 13, 22, 13, 
2016/7/5, 45, 8, 25, 12, 
2016/7/6, 34, 10, 28, 18, 
2016/7/7, 37, 11, 20, 11, 
2016/7/8, 40, 13, 24, 12, 
2016/7/9, 41, 12, 20, 4, 
2016/7/10, 43, 7, 25, 2, 
2016/7/11, 30, 7, 24, 5, 
2016/7/12, 26, 11, 14, 16, 
2016/7/13, 36, 11, 20, 13, 
2016/7/14, 37, 10, 22, 13, 
2016/7/15, 34, 10, 17, 13, 
2016/7/16, 35, 7, 16, 6, 
2016/7/17, 32, 6, 23, 8, 
2016/7/18, 31, 13, 27, 18, 
2016/7/19, 53, 18, 49, 15, 
2016/7/20, 58, 18, 41, 17, 
2016/7/21, 60, 10, 22, 11, 
2016/7/22, 31, , 30, 16, 
2016/7/23, 32, , 31, 12, 
2016/7/26, 39, 14, 20, 13, 
2016/7/27, 35, 26, 23, 11, 
2016/7/28, 34, 13, 19, 14, 
2016/7/29, 37, 9, 17, 13, 
2016/7/30, 34, 8, 24, 10, 
2016/7/31, 35, 8, 24, 11, 
2016/8/1, 32, 10, 17, 9, 
2016/8/2, 33, 8, 9, 7, 
2016/8/3, 30, 10, 17, 8, 
2016/8/4, 29, 8, 18, 11, 
2016/8/5, 32, 10, 25, 15, 
2016/8/6, 37, 10, 26, 11, 
2016/8/7, 42, 10, 25, 4, 
2016/8/8, 35, 12, 21, 12, 
2016/8/9, 38, 16, 21, 12, 
2016/8/10, 43, 11, 19, 11, 
2016/8/11, 39, 8, 15, 13, 
2016/8/12, 40, 7, 20, 8, 
2016/8/13, 36, 4, 18, 7, 
2016/8/14, 29, 4, 18, 11, 
2016/8/15, 33, 14, 34, 15, 
2016/8/16, 49, 16, 30, 15, 
2016/8/17, 43, 23, 40, 19, 
2016/8/18, 60, 27, 44, 18, 
2016/8/19, 66, 19, 23, 13, 
2016/8/20, 49, 15, 22, 5, 
2016/8/21, 26, 7, 20, 6, 
2016/8/22, 25, 14, 14, 9, 
2016/8/23, 32, 15, 31, 14, 
2016/8/24, 45, 17, 25, 18, 
2016/8/25, 55, 26, 14, 21, 
2016/8/26, 79, 13, 24, 18, 
2016/8/27, 45, 14, 17, 13, 
2016/8/28, 49, 13, 22, 8, 
2016/8/29, 45, 11, 20, 10, 
2016/8/30, 41, 14, 27, 16, 
2016/8/31, 49, 16, 21, 13, 
2016/9/1, 47, 16, 26, 11, 
2016/9/2, 42, 12, 16, 9, 
2016/9/3, 36, 12, 13, 3, 
2016/9/4, 22, 9, 20, 2, 
2016/9/5, 16, 13, 5, 10, 
2016/9/6, 34, 15, 12, 12, 
2016/9/7, 48, 16, 14, 8, 
2016/9/8, 48, 21, 22, 6, 
2016/9/9, 39, 16, 19, 1, 
2016/9/10, 23, 14, 11, 8, 
2016/9/11, 28, 14, 19, 2, 
2016/9/12, 18, 12, 17, 3, 
2016/9/13, 27, 23, 11, 15, 
2016/9/14, 55, 45, 28, 13, 
2016/9/15, 104, 47, 12, 15, 
2016/9/16, 118, 15, 15, 7, 
2016/9/17, 29, 13, 11, 9, 
2016/9/18, 24, 18, 12, 12, 
2016/9/19, 45, 11, 11, 12, 
2016/9/20, 28, 17, 11, 16, 
2016/9/21, 46, 22, 17, 11, 
2016/9/22, 62, 12, 24, 5, 
2016/9/23, 26, 16, 21, 4, 
2016/9/24, 27, 16, 27, 2, 
2016/9/25, 26, 12, 23, 2, 
2016/9/26, 26, 14, 14, 5, 
2016/9/27, 27, 12, 15, 4, 
2016/9/28, 22, 18, 15, 3, 
2016/9/29, 33, 12, 21, 3, 
2016/9/30, 21, 16, 14, 7, 
2016/10/1, 28, 14, 13, 13, 1
2016/4/2, 55, 19, 35, 11, 
2016/4/3, 48, 29, 34, 9, 
2016/4/4, 76, 24, 28, 19, 
2016/4/5, 58, 24, 31, 21, 
2016/4/6, 47, 12, 30, 10, 
2016/4/7, 30, 11, 24, 12, 
2016/4/8, 23, , , , 
2016/4/20, 55, 22, 31, 15, 1
2016/4/21, 49, 24, 31, 16, 1
2016/4/22, 52, 19, 29, 13, 1
2016/4/23, 43, 10, 32, 9, 1
2016/4/24, 27, 11, 30, 10, 1
2016/4/25, 36, 9, 29, 16, 1
2016/4/26, 30, 10, 31, 19, 1
2016/4/27, 30, 13, 29, 21, 1
2016/4/28, 40, 15, 28, 20, 1
2016/4/29, 35, 9, 28, 13, 1
2016/4/30, 22, 11, 28, 18, 
2016/5/1, 31, 13, 28, 12, 
2016/5/2, 41, 10, 27, 5, 
2016/5/3, 32, 14, 32, 19, 
2016/5/4, 34, 23, 34, 20, 
2016/5/5, 52, 24, 44, 23, 
2016/5/6, 56, 30, 41, 19, 
2016/5/7, 70, 44, 33, 12, 
2016/5/8, 113, 23, 54, 7, 
2016/5/9, 65, 27, 49, 9, 
2016/5/10, 67, 31, 27, 14, 
2016/5/11, 78, 41, 24, 18, 
2016/5/12, 101, 41, 44, 14, 
2016/5/13, 90, 25, 33, 12, 
2016/5/14, 60, 19, 36, 10, 
2016/5/15, 41, 17, 35, 9, 
2016/5/16, 44, 16, 36, 15, 
2016/5/17, 42, 17, 34, 14, 
2016/5/18, 45, 11, 28, 11, 
2016/5/19, 35, 13, 25, 10, 
2016/5/20, 39, 17, 27, 9, 
2016/5/21, 44, 8, 24, 3, 
2016/5/22, 26, 10, 25, 7, 
2016/5/23, 33, 12, 28, 14, 
2016/5/24, 36, 14, 27, 13, 
2016/5/25, 41, 16, 24, 18, 
2016/5/26, 36, 17, 18, 24, 
2016/5/27, 53, 21, 33, 18, 
2016/5/28, 69, 19, 36, 12, 
2016/5/29, 61, 21, 33, 10, 
2016/5/30, 66, 15, 31, 7, 
2016/5/31, 51, 12, 26, 16, 
2016/6/1, 36, 15, 24, 14, 
2016/6/2, 47, 25, 28, 16, 
2016/6/3, 50, 24, 25, 17, 
2016/6/4, 57, 27, 32, 15, 
2016/6/5, 80, 27, 32, 6, 
2016/6/6, 71, 17, 33, 12, 
2016/6/7, 50, 19, 43, 19, 
2016/6/8, 56, 31, 39, 24, 
2016/6/9, 88, 19, 34, 14, 
2016/6/10, 56, 25, 36, 25, 
2016/6/11, 73, 17, 35, 14, 
2016/6/12, 66, 11, 18, 12, 
2016/6/13, 48, 9, 19, 21, 
2016/6/14, 45, 10, 17, 23, 
2016/6/15, 46, 7, 16, 25, 
2016/6/16, 44, 15, 19, 20, 
2016/6/17, 63, 12, 24, 13, 
2016/6/18, 51, 12, 25, 7, 
2016/6/19, 45, 12, 22, 3, 
2016/6/20, 40, 7, 20, 11, 
2016/6/21, 29, 13, 22, 14, 
2016/6/22, 42, 9, 18, 17, 
2016/6/23, 35, 15, 20, 42, 
2016/6/24, 55, 10, 22, 15, 
2016/6/25, 36, 8, 23, 12, 
2016/6/26, 36, 10, 22, 7, 
2016/6/27, 36, 10, 25, 14, 
2016/6/28, 33, 13, 19, 15, 
2016/6/29, 39, 9, 16, 12, 
2016/6/30, 32, 11, 22, 16, 
2016/7/1, 40, 9, 22, 9, 
2016/1/5, 34, 15, 17, 27, 
2016/1/6, 41, 30, 7, 28, 
2016/1/7, 77, 10, 25, 20, 
2016/1/8, 35, 17, 17, 27, 
2016/1/9, 39, 9, 26, 15, 
2016/1/10, 28, 5, 28, 10, 
2016/1/11, 24, 17, 17, 33, 
2016/1/12, 47, 6, 21, 15, 
2016/1/13, 23, 16, 21, 22, 
2016/1/14, 37, 7, 24, 16, 
2016/1/15, 24, 10, 22, 22, 
2016/1/16, 30, 20, 13, 27, 
2016/1/17, 56, 10, 22, 16, 
2016/1/18, 35, 26, 16, 23, 
2016/1/19, 59, 50, 5, 49, 
2016/1/20, 112, 57, 9, 52, 1
2016/1/21, 128, 27, 13, 32, 
2016/1/22, 75, 18, 17, 20, 
2016/1/23, 46, 22, 21, 16, 
2016/1/24, 44, 12, 16, 8, 
2016/1/25, 32, 14, 24, 13, 
2016/1/26, 35, 12, 25, 8, 
2016/1/27, 31, 8, 27, 11, 
2016/1/28, 23, 14, 23, 16, 
2016/1/29, 29, 8, 29, 10, 
2016/1/30, 20, 9, 30, 9, 
2016/1/31, 31, 9, 24, 9, 
2016/2/1, 26, 15, 31, 7, 
2016/2/2, 36, 19, 31, 13, 
2016/2/3, 34, 15, 25, 18, 
2016/2/4, 31, 12, 21, 24, 
2016/2/5, 34, 8, 27, 10, 
2016/2/6, 27, 11, 30, 10, 
2016/2/7, 30, 9, 29, 5, 
2016/2/8, 25, 10, 31, 8, 
2016/2/9, 26, 13, 28, 20, 
2016/2/10, 32, 13, 24, 25, 
2016/2/11, 34, 27, 20, 38, 
2016/2/12, 55, 22, 14, 28, 2
2016/2/13, 62, 22, 17, 18, 2
2016/2/14, 60, 17, 28, 11, 2
2016/2/15, 34, 17, 23, 24, 2
2016/2/16, 41, 28, 24, 24, 2
2016/2/17, 67, 16, 26, 24, 2
2016/2/18, 41, 22, 22, 30, 2
2016/2/19, 51, 12, 23, 19, 2
2016/2/20, 40, 9, 28, 7, 2
2016/2/21, 28, 6, 29, 4, 2
2016/2/22, 17, 6, 27, 19, 2
2016/2/23, 30, 2, 22, 26, 2
2016/2/24, 42, 24, 18, 38, 3
2016/2/25, 63, 19, 25, 26, 2
2016/2/26, 52, 24, 19, 26, 2
2016/2/27, 64, 31, 20, 15, 2
2016/2/28, 85, 19, 27, 14, 3
2016/2/29, 54, 31, 24, 31, 3
2016/3/1, 73, 15, 28, 13, 2
2016/3/2, 33, 9, 29, 12, 2
2016/3/3, 26, 14, 26, 23, 2
2016/3/4, 33, 12, 26, 22, 2
2016/3/5, 30, 14, 28, 15, 2
2016/3/6, 45, 11, 28, 14, 2
2016/3/7, 36, 16, 27, 23, 3
2016/3/8, 41, 20, 18, 24, 2
2016/3/9, 53, 13, 23, 12, 2
2016/3/10, 25, 21, 17, 23, 3
2016/3/11, 53, 51, 19, 34, 3
2016/3/12, 123, 48, 24, 27, 3
2016/3/13, 118, 49, 29, 17, 3
2016/3/14, 124, 29, 29, 13, 2
2016/3/15, 71, 29, 22, 19, 2
2016/3/16, 71, 20, 28, 10, 
2016/3/17, 57, 35, 26, 19, 1
2016/3/18, 80, 40, 16, 25, 1
2016/3/19, 93, 19, 29, 12, 
2016/3/20, 49, 20, 35, 9, 1
2016/3/21, 53, 29, 27, 21, 
2016/3/22, 66, 34, 21, 29, 1
2016/3/23, 70, 37, 19, 26, 
2016/3/24, 86, 20, 23, 17, 
2016/3/25, 53, 17, 33, 9, 
2016/3/26, 38, 13, 32, 5, 
2016/3/27, 28, 10, 32, 5, 
2016/3/28, 21, 11, 31, 7, 
2016/3/29, 21, 28, 29, 13, 
2016/3/30, 51, 44, 28, 17, 
2016/3/31, 83, 29, 25, 29, 2
2016/4/1, 58, 28, 28, 20, 1
2015/10/2, 57, 27, 22, 26, 1
2015/10/3, 71, 32, 25, 26, 
2015/10/4, 90, 33, 31, 23, 1
2015/10/5, 97, 16, 18, 13, 
2015/10/6, 46, 13, 12, 21, 1
2015/10/7, 35, 16, 14, 16, 1
2015/10/8, 43, 24, 17, 29, 1
2015/10/9, 56, 24, 21, 28, 1
2015/10/10, 64, 15, 17, 17, 1
2015/10/11, 48, 20, 21, 10, 1
2015/10/12, 55, 27, 18, 23, 2
