date, pm25, pm10, o3, no2, so2, co
2022/9/23, 47, 39, 33, 15, , 6
2022/9/24, 51, 39, 41, 16, , 6
2022/9/25, 59, 24, 25, 9, , 7
2022/9/26, 41, 25, 18, 9, , 7
2022/9/27, 38, 22, 11, 9, , 6
2022/9/28, 36, 30, 10, 11, , 8
2022/9/29, 51, 31, 11, 11, , 8
2022/9/30, 50, 33, 25, 13, , 9
2022/10/1, 51, 29, 11, 9, , 7
2022/4/2, 67, 22, 36, 15, , 4
2022/4/3, 44, 27, 36, 11, , 3
2022/4/4, 47, 35, 35, 11, , 4
2022/4/5, 52, 30, 30, 11, , 5
2022/4/6, 56, 29, 23, 16, , 6
2022/4/7, 57, 36, 23, 21, 1, 6
2022/4/8, 69, 34, 26, 16, 1, 5
2022/4/9, 59, 37, 29, 11, , 5
2022/4/10, 63, 28, 40, 10, , 5
2022/4/11, 56, 30, 28, 25, 2, 8
2022/4/12, 64, 31, 37, 20, 1, 7
2022/4/13, 64, 37, 38, 25, 2, 8
2022/4/14, 74, 28, 28, 16, 1, 7
2022/4/15, 58, 20, 28, 14, , 6
2022/4/16, 43, 45, 45, 12, 1, 5
2022/4/17, 70, 40, 38, 14, 1, 6
2022/4/18, 69, 45, 35, 17, 1, 7
2022/4/19, 74, 43, 46, 20, , 6
2022/4/20, 91, 30, 35, 21, , 8
2022/4/21, 59, 39, 17, 30, , 12
2022/4/22, 78, 37, 26, 24, 2, 12
2022/4/23, 71, 39, 35, 19, , 9
2022/4/24, 74, 38, 34, 13, , 7
2022/4/25, 76, 42, 26, 20, , 8
2022/4/26, 79, 36, 29, 18, , 8
2022/4/27, 66, 39, 16, 17, , 7
2022/4/28, 70, 41, 23, 18, 1, 7
2022/4/29, 82, 35, 36, 16, , 7
2022/4/30, 68, 27, 38, 13, , 5
2022/5/1, 53, 19, 39, 10, , 4
2022/5/2, 40, 25, 40, 14, , 4
2022/5/3, 52, 27, 30, 19, 1, 5
2022/5/4, 50, 25, 30, 17, , 5
2022/5/5, 46, 19, 28, 14, , 5
2022/5/6, 32, 21, 26, 13, , 5
2022/5/7, 42, 22, 28, 10, , 3
2022/5/8, 39, 22, 23, 7, , 3
2022/5/9, 40, 24, 19, 12, , 4
2022/5/10, 51, 23, 15, 13, , 5
2022/5/11, 41, 29, 19, 19, 1, 6
2022/5/12, 60, 26, 23, 16, , 5
2022/5/13, 54, 26, 14, 15, , 5
2022/5/14, 53, 16, 35, 10, , 3
2022/5/15, 37, 16, 40, 8, , 2
2022/5/16, 28, 15, 42, 15, , 3
2022/5/17, 33, 28, 42, 17, , 4
2022/5/18, 54, 29, 30, 15, , 4
2022/5/19, 52, 23, 23, 13, , 4
2022/5/20, 42, 21, 22, 15, , 4
2022/5/21, 34, 23, 27, 11, , 3
2022/5/22, 44, 20, 24, 11, , 3
2022/5/23, 43, 25, 17, 21, , 7
2022/5/24, 49, 22, 15, 21, 1, 5
2022/5/25, 48, 20, 3, 22, 1, 5
2022/5/26, 45, 16, 30, 18, , 4
2022/5/27, 32, 17, 23, 20, , 4
2022/5/28, 32, 29, 17, 17, , 6
2022/5/29, 51, 29, 28, 12, 1, 6
2022/5/30, 48, 33, 22, 16, 1, 5
2022/5/31, 51, 25, 8, 16, 1, 5
2022/6/1, 43, 30, 21, 18, 2, 5
2022/6/2, 48, 28, 24, 13, 1, 4
2022/6/3, 44, 23, 24, 8, 1, 2
2022/6/4, 39, 28, 22, 10, 1, 3
2022/6/5, 46, 28, 22, 8, 1, 2
2022/6/6, 42, 31, 21, 15, 1, 4
