date, pm25
2020/12/11, 170
2020/12/12, 158
2020/12/13, 129
2020/12/14, 118
2020/12/15, 161
2020/12/16, 149
2020/12/17, 138
2020/12/18, 140
2020/12/19, 172
2020/12/20, 177
2020/12/21, 171
2020/12/22, 221
2020/12/23, 220
2020/12/24, 189
2020/12/25, 171
2020/12/26, 132
2020/12/27, 162
2020/12/28, 148
2020/12/29, 124
2020/12/30, 140
2020/12/31, 141
2021/1/1, 149
2021/1/2, 159
2021/1/3, 199
2021/1/4, 156
2020/7/2, 88
2020/7/21, 50
2020/7/22, 57
2020/7/23, 68
2020/7/24, 77
2020/7/25, 78
2020/7/26, 64
2020/7/27, 57
2020/7/28, 54
2020/7/29, 61
2020/7/30, 62
2020/8/6, 72
2020/8/7, 99
2020/8/8, 68
2020/8/9, 59
2020/8/10, 79
2020/8/11, 74
2020/8/12, 90
2020/8/13, 70
2020/8/14, 68
2020/8/15, 78
2020/8/16, 90
2020/8/17, 86
2020/8/18, 90
2020/8/19, 90
2020/8/20, 73
2020/8/21, 74
2020/8/22, 82
2020/8/23, 92
2020/8/24, 84
2020/8/25, 57
2020/8/26, 54
2020/8/27, 60
2020/9/3, 83
2020/9/4, 86
2020/9/5, 84
2020/9/6, 87
2020/9/7, 76
2020/9/8, 73
2020/9/9, 76
2020/9/10, 89
2020/9/11, 75
2020/9/12, 74
2020/9/13, 74
2020/9/14, 100
2020/9/15, 114
2020/9/16, 101
2020/9/17, 74
2020/9/18, 72
2020/9/19, 70
2020/9/20, 77
2020/9/21, 75
2020/9/22, 89
2020/9/23, 85
2020/9/24, 81
2020/9/25, 97
2020/9/26, 85
2020/9/27, 84
2020/9/28, 72
2020/9/29, 68
2020/9/30, 68
2020/10/1, 69
2020/4/2, 70
2020/4/3, 102
2020/4/4, 96
2020/4/5, 90
2020/4/6, 79
2020/4/7, 97
2020/4/8, 117
2020/4/9, 107
2020/4/10, 87
2020/4/11, 83
2020/4/12, 124
2020/4/13, 83
2020/4/14, 76
2020/4/15, 79
2020/4/16, 88
2020/4/17, 85
2020/4/18, 82
2020/4/19, 72
2020/4/20, 64
2020/4/21, 68
2020/4/22, 71
2020/4/23, 68
2020/4/24, 73
2020/4/25, 76
2020/4/26, 83
2020/4/27, 72
2020/4/28, 72
2020/4/29, 79
2020/4/30, 92
2020/5/1, 66
2020/5/2, 62
2020/5/3, 50
2020/5/4, 53
2020/5/5, 50
2020/5/6, 70
2020/5/7, 75
2020/5/8, 83
2020/5/9, 63
2020/5/10, 69
2020/5/11, 60
2020/5/12, 82
2020/5/13, 81
2020/5/14, 77
2020/5/15, 74
2020/5/16, 123
2020/5/17, 140
2020/5/18, 95
2020/5/19, 89
2020/5/20, 85
2020/5/21, 106
2020/5/22, 76
2020/5/23, 73
2020/5/24, 65
2020/5/25, 55
2020/5/26, 61
2020/5/27, 70
2020/5/28, 75
2020/5/29, 71
2020/5/30, 65
2020/5/31, 58
2020/6/1, 59
2020/6/2, 59
2020/6/3, 70
2020/6/4, 91
2020/6/5, 98
2020/6/6, 84
2020/6/7, 83
2020/6/8, 73
2020/6/9, 71
2020/6/10, 75
2020/6/11, 70
2020/6/12, 71
2020/6/13, 74
2020/6/14, 86
2020/6/15, 84
2020/6/16, 92
2020/6/17, 81
2020/6/18, 82
2020/6/19, 84
2020/6/20, 57
2020/6/21, 49
2020/6/22, 66
2020/6/23, 66
2020/6/24, 64
2020/6/25, 50
2020/6/26, 62
2020/6/27, 83
2020/6/28, 60
2020/6/29, 61
2020/6/30, 65
2020/7/1, 80
2020/1/2, 174
2020/1/3, 156
2020/1/4, 169
2020/1/5, 213
