date, pm25, pm10, o3, no2
2019/5/4, 18, 13, 25, 12
2019/5/5, 32, 9, 24, 6
2019/5/6, 22, 11, 23, 11
2019/5/7, 18, 11, 15, 13
2019/5/8, 21, 10, , 18
2019/5/9, 22, 11, , 16
2019/5/10, 21, 9, 17, 12
2019/5/11, 15, 5, 24, 9
2019/5/12, 13, 6, 22, 4
2019/5/13, 13, 15, 23, 8
2019/5/14, 25, 21, 33, 35
2019/5/15, 47, 23, 34, 19
2019/5/16, 59, 11, 31, 9
2019/5/17, 25, 15, 40, 15
2019/5/18, 34, 13, 36, 18
2019/5/19, 34, 10, 26, 9
2019/5/20, 35, 20, 33, 23
2019/5/21, 61, 7, 29, 16
2019/5/22, 19, 3, 29, 7
2019/5/23, 5, 5, 29, 8
2019/5/24, 9, 11, 30, 12
2019/5/25, 24, 11, 30, 14
2019/5/26, 27, 6, 30, 13
2019/5/27, 16, 6, 30, 17
2019/5/28, 12, 7, 29, 13
2019/5/29, 11, 9, 24, 8
2019/5/30, 20, 9, 26, 22
2019/5/31, 21, 5, 25, 12
2019/6/1, 16, 7, 23, 5
2019/6/2, 19, 11, 22, 3
2019/6/3, 31, 6, 24, 2
2019/6/4, 11, 9, 23, 11
2019/6/5, 24, 9, 31, 18
2019/6/6, 23, 13, 27, 16
2019/6/7, 33, 10, 28, 19
2019/6/8, 22, 10, 31, 15
2019/6/9, 31, 6, 24, 8
2019/6/10, 16, 8, 25, 21
2019/6/11, 19, 7, 25, 13
2019/6/12, 13, 10, 27, 11
2019/6/13, 27, 3, 26, 10
2019/6/14, 9, 9, 25, 8
2019/6/15, 19, 13, 25, 12
2019/6/16, 33, 8, 27, 3
2019/6/17, 21, 7, 23, 4
2019/6/18, 16, 5, 25, 5
2019/6/19, 14, 8, 27, 5
2019/6/20, 19, 5, 24, 7
2019/6/21, 8, 6, 22, 12
2019/6/22, 11, 5, 25, 4
2019/6/23, 14, 9, 26, 11
2019/6/24, 24, 10, 25, 18
2019/6/25, 28, 8, 25, 14
2019/6/26, 18, 9, 23, 11
2019/6/27, 17, 11, 17, 11
2019/6/28, 27, 14, 18, 3
2019/6/29, 29, 18, 21, 6
2019/6/30, 44, 5, 22, 1
2019/7/1, 18, 6, 21, 7
2019/1/2, 27, 20, , 11
2019/1/3, 45, 12, 8, 10
2019/1/4, 41, 9, 12, 11
2019/1/5, 33, 11, 16, 10
2019/1/6, 37, 12, 19, 15
2019/1/7, 34, 7, 30, 4
2019/1/8, 17, 17, 31, 13
2019/1/9, 27, 12, 29, 16
2019/1/10, 27, 6, 24, 11
2019/1/11, 16, 7, 28, 16
2019/1/12, 19, 2, 28, 7
2019/1/13, 7, 5, 31, 4
2019/1/14, 13, 6, 23, 11
2019/1/15, 14, 10, 14, 18
2019/1/16, 22, 5, 27, 16
2019/1/17, 12, 10, 30, 13
2019/1/18, 23, 11, 19, 11
2019/1/19, 28, 21, 11, 12
2019/1/20, 65, 6, 24, 9
2019/1/21, 20, 8, 24, 9
2019/1/22, 21, 10, 24, 14
2019/1/23, 24, 8, 19, 16
2019/1/24, 31, 11, 18, 18
2019/1/25, 38, 8, 20, 12
2019/1/26, 21, 4, , 13
2019/1/27, 11, 5, , 7
2019/1/28, 13, 7, 14, 11
2019/1/29, 17, 8, 21, 20
2019/1/30, 26, 5, 21, 14
2019/1/31, 18, 9, 14, 16
2019/2/1, 30, 10, 19, 16
2019/2/2, 32, 10, 22, 15
2019/2/3, 27, 8, 22, 8
2019/2/4, 26, 5, 26, 11
2019/2/5, 17, 9, 20, 13
2019/2/6, 26, 10, 19, 13
2019/2/7, 26, 11, 21, 17
2019/2/8, 34, 12, 26, 4
2019/2/9, 31, 6, 29, 3
2019/2/10, 15, 7, 19, 9
2019/2/11, 15, 13, , 12
2019/2/12, 27, 9, , 10
2019/2/13, 24, 10, , 9
2019/2/14, 30, 15, , 8
2019/2/15, 38, 21, , 7
2019/2/16, 55, 10, , 4
2019/2/17, 28, 23, , 2
2019/2/18, 52, 10, , 6
2019/2/19, 24, 12, , 10
2019/2/20, 23, 7, , 6
2019/2/21, 19, 10, , 12
2019/2/22, 25, 31, , 7
2019/2/23, 59, 41, , 7
2019/2/24, 85, 16, 19, 6
2019/2/25, 50, 36, 18, 12
2019/2/26, 72, 44, 17, 24
2019/2/27, 75, 43, 8, 22
2019/2/28, 74, 30, 18, 23
2019/3/1, 61, 23, 29, 14
2019/3/2, 53, 15, 18, 4
2019/3/3, 41, 7, , 3
2019/3/4, 22, 6, 28, 8
2019/3/5, 12, 14, 22, 14
2019/3/6, 27, 13, 29, 24
2019/3/7, 37, 9, 30, 15
2019/3/8, 22, 11, 26, 8
2019/3/9, 18, 6, 31, 4
2019/3/10, 14, 6, 27, 5
2019/3/11, 13, 9, 29, 5
2019/3/12, 17, 8, 29, 4
2019/3/13, 15, 8, 35, 7
2019/3/14, 13, 4, 28, 6
2019/3/15, 10, 6, , 3
2019/3/16, 10, 5, , 12
2019/3/17, 11, 9, , 6
2019/3/18, 19, 22, , 11
2019/3/19, 29, 11, 22, 9
2019/3/20, 17, 11, 25, 9
2019/3/21, 15, 19, 30, 14
2019/3/22, 25, 12, 28, 2
2019/3/23, 20, 9, 31, 5
2019/3/24, 18, 7, 33, 3
2019/3/25, 14, 15, 31, 10
2019/3/26, 28, 7, 29, 8
2019/3/27, 13, 10, 29, 10
2019/3/28, 18, 12, 27, 7
2019/3/29, 27, 15, 30, 7
2019/3/30, 31, 11, 32, 10
2019/3/31, 19, 11, 31, 5
2019/4/1, 21, 18, 26, 6
2018/10/2, 21, 14, 26, 7
2018/10/3, 22, 11, 20, 12
2018/10/4, 20, 8, 15, 7
2018/10/5, 14, 10, , 12
2018/10/6, 20, 10, , 13
2018/10/7, 22, 7, , 4
2018/10/8, 14, 12, 24, 15
2018/10/9, 16, 12, 21, 4
2018/10/10, 17, 23, 24, 9
2018/10/11, 46, 30, 23, 13
2018/10/12, 60, 17, 25, 6
2018/10/13, 31, 13, 24, 14
2018/10/14, 22, 7, 23, 11
2018/10/15, 20, 9, , 12
2018/10/16, 21, 9, , 7
2018/10/17, 23, 11, , 13
2018/10/18, 21, 9, , 12
2018/10/19, 23, 12, , 11
2018/10/20, 23, 9, 14, 6
2018/10/21, 25, 7, 23, 7
2018/10/22, 15, 10, 26, 7
2018/10/23, 24, 5, 25, 6
2018/10/24, 17, 4, 26, 10
2018/10/25, 10, 12, 25, 15
2018/10/26, 25, 5, 25, 17
2018/10/27, 13, 10, 26, 13
2018/10/28, 22, 7, , 11
2018/10/29, 20, 19, , 15
2018/10/30, 26, 28, , 25
2018/10/31, 40, 8, , 10
2018/11/1, 18, 6, , 14
2018/11/2, 15, 6, , 13
2018/11/3, 13, 15, , 3
2018/11/4, 37, 18, , 4
2018/11/5, 40, 35, 3, 13
2018/11/6, 81, 41, 5, 12
2018/11/7, 96, 27, 18, 8
2018/11/8, 60, 12, 19, 12
2018/11/9, 25, 29, 21, 7
2018/11/10, 61, 23, 21, 4
2018/11/11, 50, 10, 16, 9
2018/11/12, 26, 13, 25, 7
2018/11/13, 26, 7, 19, 10
2018/11/14, 15, 13, 20, 6
2018/11/15, 31, 20, 20, 9
2018/11/16, 41, 22, , 14
2018/11/17, 43, 27, , 9
2018/11/18, 59, 27, , 9
2018/11/19, 57, 25, , 22
2018/11/20, 36, 14, , 23
2018/11/21, 29, 25, , 15
2018/11/22, 51, 19, , 23
2018/11/23, 47, 13, 23, 27
2018/11/24, 33, 7, 19, 20
2018/11/25, 19, 12, 30, 18
2018/11/26, 20, 20, 27, 28
2018/11/27, 28, 12, 22, 10
2018/11/28, 29, 21, 30, 5
2018/11/29, 52, 16, 27, 6
2018/11/30, 35, 5, 24, 4
2018/12/1, 14, 14, 20, 12
2018/12/2, 42, 12, , 12
2018/12/3, 40, 5, , 14
2018/12/4, 16, 10, , 16
2018/12/5, 30, 12, , 16
2018/12/6, 40, 10, , 17
2018/12/7, 33, 7, , 6
2018/12/8, 24, 4, , 8
2018/12/9, 11, 10, , 11
2018/12/10, 23, 9, , 19
2018/12/11, 29, 14, , 14
2018/12/12, 37, 20, , 6
2018/12/13, 45, 16, , 5
2018/12/14, 30, 13, , 7
2018/12/15, 22, 24, , 4
2018/12/16, 52, 10, , 7
2018/12/17, 25, 7, , 11
2018/12/18, 22, 22, , 7
2018/12/19, 48, 14, , 12
2018/12/20, 32, 12, , 14
2018/12/21, 32, 9, , 13
2018/12/22, 29, 7, , 12
2018/12/23, 28, 4, 14, 12
2018/12/24, 17, 5, 15, 10
2018/12/25, 24, 11, 8, 8
2018/12/26, 40, 20, 13, 9
2018/12/27, 48, 14, 10, 16
2018/12/28, 38, 11, 14, 12
2018/12/29, 33, 6, 20, 7
2018/12/30, 17, 6, , 11
2018/12/31, 19, , , 
2018/7/2, 23, 12, , 20
2018/7/3, 19, 10, 17, 14
2018/7/4, 19, 10, 19, 8
2018/7/5, 13, 15, 28, 18
2018/7/6, 22, 14, 21, 17
2018/7/7, 26, 13, 25, 12
2018/7/8, 30, 9, 20, 7
2018/7/9, 17, 10, 20, 16
2018/7/10, 16, 11, 19, 23
2018/7/11, 24, 12, 20, 19
2018/7/12, 24, 8, 17, 20
2018/7/13, 14, 13, 21, 9
2018/7/14, 21, 10, 23, 5
2018/7/15, 22, 12, 25, 3
2018/7/16, 30, 9, 19, 13
2018/7/17, 20, 12, 17, 19
2018/7/18, 27, 13, 20, 19
2018/7/19, 29, 18, , 17
2018/7/20, 36, 8, , 9
2018/7/21, 20, 14, , 22
2018/7/22, 40, 12, , 13
2018/7/23, 25, 10, , 12
2018/7/24, 15, 10, 17, 14
2018/7/25, 17, 10, 22, 9
2018/7/26, 17, 12, 22, 12
2018/7/27, 29, 30, 41, 27
2018/7/28, 62, 29, 44, 11
2018/7/29, 68, , 19, 5
2018/8/4, 26, 8, 20, 9
2018/8/5, 15, 10, 21, 6
2018/8/6, 24, 10, 17, 8
2018/8/7, 19, 6, 17, 9
2018/8/8, 10, 9, 17, 12
2018/8/9, 8, 10, 20, 7
2018/8/10, 21, 10, 19, 13
2018/8/11, 20, 9, 10, 8
2018/8/12, 20, 16, , 25
2018/8/13, 19, 17, , 25
2018/8/14, 26, 7, , 6
2018/8/15, 18, 8, , 8
2018/8/16, 18, 9, , 4
2018/8/17, 17, 8, , 6
2018/8/18, 16, 14, , 4
2018/8/19, 27, 15, , 15
2018/8/20, 17, 15, , 18
2018/8/21, 31, 9, , 9
2018/8/22, 24, 10, , 16
2018/8/23, 15, 10, 16, 9
2018/8/24, 19, 8, 17, 11
2018/8/25, 13, 13, 26, 11
2018/8/26, 18, 10, 19, 4
2018/8/27, 19, 10, 19, 11
2018/8/28, 16, 12, 17, 7
2018/8/29, 22, 11, , 9
2018/8/30, 20, 13, , 14
2018/8/31, 18, 14, , 7
2018/9/1, 24, 15, , 6
2018/9/2, 36, 10, , 4
2018/9/3, 27, 14, , 21
2018/9/4, 19, 16, , 20
2018/9/5, 19, 11, , 8
2018/9/6, 28, 6, , 8
2018/9/7, 15, , , 
2018/9/10, 14, 7, , 4
2018/9/11, 12, 9, , 4
2018/9/12, 15, 8, , 5
2018/9/13, 13, 8, , 5
2018/9/14, 14, 8, , 6
2018/9/15, 14, 10, , 6
2018/9/16, 14, 10, , 3
2018/9/17, 13, 14, , 9
2018/9/18, 29, 11, , 7
2018/9/19, 24, 15, , 3
2018/9/20, 21, 9, , 6
2018/9/21, 12, 8, , 8
2018/9/22, 14, 8, , 6
2018/9/23, 11, 9, , 6
2018/9/24, 12, 8, , 8
2018/9/25, 13, 7, , 7
2018/9/26, 19, 8, , 9
2018/9/27, 13, 9, , 9
2018/9/28, 17, 9, 21, 11
2018/9/29, 19, 6, 24, 6
2018/9/30, 17, 9, 25, 6
2018/10/1, 18, 11, 24, 9
2018/4/2, 25, 24, , 29
2018/4/3, 30, 12, , 25
2018/4/4, 25, 7, , 26
2018/4/5, 16, 13, , 16
2018/4/6, 18, 32, , 18
2018/4/7, 54, 25, , 13
2018/4/8, 47, 19, , 17
2018/4/9, 33, 19, , 26
2018/4/10, 26, 19, , 36
2018/4/11, 41, 48, , 36
2018/4/12, 67, 48, , 40
2018/4/13, 69, 45, , 39
2018/4/14, 79, 22, , 9
2018/4/15, 60, 24, , 10
2018/4/16, 61, 18, , 10
2018/4/17, 43, 23, , 7
2018/4/18, 46, 21, , 11
2018/4/19, 39, 28, , 12
2018/4/20, 44, 10, , 9
2018/4/21, 17, 19, , 10
2018/4/22, 32, 21, , 6
2018/4/23, 44, 6, , 8
2018/4/24, 9, 6, , 8
2018/4/25, 10, 20, , 21
2018/4/26, 18, 7, , 10
2018/4/27, 8, 14, , 31
2018/4/28, 21, 11, , 21
2018/4/29, 17, 12, , 17
2018/4/30, 18, 18, , 25
2018/5/1, 25, 17, , 9
2018/5/2, 26, 9, , 16
2018/5/3, 21, 8, , 9
2018/5/4, 17, 7, , 8
2018/5/5, 19, 8, , 4
2018/5/6, 24, 10, , 6
2018/5/7, 26, 19, , 22
2018/5/8, 43, 24, , 17
2018/5/9, 49, 16, , 8
2018/5/10, 23, 10, , 19
2018/5/11, 19, 26, , 12
2018/5/12, 50, 23, , 18
2018/5/13, 53, 12, , 19
2018/5/14, 40, 12, , 18
2018/5/15, 29, 12, 30, 13
2018/5/16, 21, 12, 29, 20
2018/5/17, 19, 15, 29, 20
2018/5/18, 31, 17, 30, 11
2018/5/19, 30, 17, 38, 7
2018/5/20, 40, 19, 38, 4
2018/5/21, 47, 17, 37, 14
2018/5/22, 34, 11, 34, 20
2018/5/23, 20, 12, 33, 22
2018/5/24, 26, 16, 35, 16
2018/5/25, 42, 21, 39, 22
2018/5/26, 51, 19, 37, 14
2018/5/27, 56, 14, 23, 16
2018/5/28, 39, 16, , 30
2018/5/29, 43, 15, , 31
2018/5/30, 39, 20, , 28
2018/5/31, 48, 23, , 25
2018/6/1, 57, 25, 21, 22
2018/6/2, 55, 20, 36, 26
2018/6/3, 51, 15, 35, 18
2018/6/4, 46, 11, 32, 21
2018/6/5, 23, 25, 31, 18
2018/6/6, 40, 20, 31, 20
2018/6/7, 44, 14, 28, 22
2018/6/8, 30, 10, 28, 22
2018/6/9, 21, 11, 27, 14
2018/6/10, 27, 10, 25, 12
2018/6/11, 32, 12, 28, 28
2018/6/12, 30, 10, 26, 21
2018/6/13, 20, 11, 26, 8
2018/6/14, 28, 10, 24, 3
2018/6/15, 16, 5, 21, 6
2018/6/16, 11, 10, 24, 9
2018/6/17, 25, 6, 23, 5
2018/6/18, 16, 6, 28, 3
2018/6/19, 13, 8, 24, 6
2018/6/20, 16, 7, 23, 17
2018/6/21, 18, 12, 25, 8
2018/6/22, 15, 9, 23, 11
2018/6/23, 16, 7, 22, 9
2018/6/24, 18, 9, 21, 10
2018/6/25, 18, 12, 31, 21
2018/6/26, 26, 12, 23, 11
2018/6/27, 32, 16, , 8
2018/6/28, 35, 28, , 26
2018/6/29, 46, 13, , 27
2018/6/30, 32, 10, , 7
2018/7/1, 24, 10, , 5
2018/1/2, 20, 6, , 16
2018/1/3, 18, 14, , 26
2018/1/4, 40, 10, , 22
2018/1/5, 29, 11, , 26
2018/1/6, 27, 24, , 23
2018/1/7, 38, 16, , 15
2018/1/8, 43, 13, , 14
2018/1/9, 28, 27, , 12
2018/1/10, 58, 24, , 19
2018/1/11, 60, 12, , 26
2018/1/12, 31, 14, , 13
2018/1/13, 43, 19, , 6
2018/1/14, 50, 28, , 5
2018/1/15, 72, 8, , 16
2018/1/16, 20, 4, , 11
2018/1/17, 11, 5, , 12
2018/1/18, 13, 8, , 21
2018/1/19, 25, 8, , 26
2018/1/20, 24, 5, , 19
2018/1/21, 16, 5, , 9
2018/1/22, 14, 6, , 14
2018/1/23, 17, 7, , 10
2018/1/24, 16, 8, , 6
2018/1/25, 19, 11, , 16
2018/1/26, 30, 11, , 22
2018/1/27, 26, 9, , 4
2018/1/28, 22, 8, , 9
2018/1/29, 19, 6, , 9
2018/1/30, 13, 5, , 7
2018/1/31, 11, 8, , 13
2018/2/1, 16, 10, , 10
2018/2/2, 24, 11, , 18
2018/2/3, 31, 8, , 17
2018/2/4, 27, 10, , 17
2018/2/5, 35, 15, , 12
2018/2/6, 26, 17, , 17
2018/2/7, 25, 10, , 14
2018/2/8, 23, 8, , 15
2018/2/9, 25, 21, , 20
2018/2/10, 32, 9, , 10
2018/2/11, 24, 10, , 8
2018/2/12, 15, 9, , 16
2018/2/13, 17, 10, , 16
2018/2/14, 26, 19, , 9
2018/2/15, 38, 8, , 7
2018/2/16, 20, 10, , 15
2018/2/17, 19, 9, , 11
2018/2/18, 23, 9, , 11
2018/2/19, 25, 15, , 23
2018/2/20, 43, 17, , 21
2018/2/21, 32, 27, , 19
2018/2/22, 50, 17, , 13
2018/2/23, 41, 28, , 9
2018/2/24, 65, 26, , 5
2018/2/25, 46, 22, , 5
2018/2/26, 36, 39, , 25
2018/2/27, 42, 24, , 27
2018/2/28, 30, 18, , 24
2018/3/1, 35, 18, , 26
2018/3/2, 40, 20, , 26
2018/3/3, 42, 19, , 19
2018/3/4, 42, 27, , 16
2018/3/5, 66, 30, , 27
2018/3/6, 75, 27, , 29
2018/3/7, 61, 17, , 16
2018/3/8, 42, 22, , 16
2018/3/9, 36, 14, , 18
2018/3/10, 23, 13, , 18
2018/3/11, 34, 12, , 16
2018/3/12, 20, 10, , 24
2018/3/13, 20, 30, , 26
2018/3/14, 39, 32, , 13
2018/3/15, 51, 45, , 17
2018/3/16, 76, 36, , 21
2018/3/17, 68, 30, , 23
2018/3/18, 50, 34, , 15
2018/3/19, 45, 33, , 23
2018/3/20, 37, 28, , 19
2018/3/21, 35, 8, , 13
2018/3/22, 20, 20, , 14
2018/3/23, 39, 13, , 8
2018/3/24, 30, 10, , 12
2018/3/25, 18, 9, , 12
2018/3/26, 14, 14, , 17
2018/3/27, 23, 18, , 17
2018/3/28, 44, 27, , 27
2018/3/29, 37, 28, , 27
2018/3/30, 45, 15, , 27
2018/3/31, 35, 20, , 21
2018/4/1, 39, 18, , 9
2017/10/2, 15, 4, , 3
2017/10/3, 11, 5, , 5
2017/10/4, 11, 8, , 5
2017/10/5, 17, 9, , 7
2017/10/6, 17, 13, , 6
2017/10/7, 25, 3, , 4
2017/10/8, 10, 4, , 5
2017/10/9, 15, 5, , 8
2017/10/10, 11, 6, , 
2017/10/11, 13, , , 
2017/10/13, 16, 6, , 
2017/10/14, 15, 11, , 
2017/10/15, 26, 11, , 
2017/10/16, 28, 18, , 
2017/10/17, 41, 7, , 
2017/10/18, 18, 20, , 
2017/10/19, 36, 15, , 
2017/10/20, 38, 19, , 
2017/10/21, 44, 22, , 
2017/10/22, 46, 11, , 
2017/10/23, 28, 9, , 
2017/10/24, 24, 10, , 
2017/10/25, 22, 7, , 
2017/10/26, 14, 7, , 16
2017/10/27, 13, 5, , 12
2017/10/28, 13, 5, , 6
2017/10/29, 11, 11, , 13
2017/10/30, 25, 9, , 15
2017/10/31, 25, 6, , 15
2017/11/1, 17, 4, , 11
2017/11/2, 10, 16, , 22
2017/11/3, 32, 8, , 15
2017/11/4, 21, 10, , 16
2017/11/5, 31, 10, , 10
2017/11/6, 25, 11, , 10
2017/11/7, 25, 10, , 17
2017/11/8, 29, 6, , 11
2017/11/9, 17, 9, , 13
2017/11/10, 21, 7, , 11
2017/11/11, 17, 7, , 10
2017/11/12, 17, 7, , 11
2017/11/13, 13, 7, , 13
2017/11/14, 18, 7, , 23
2017/11/15, 25, 9, , 18
2017/11/16, 24, 6, , 10
2017/11/17, 15, 6, , 17
2017/11/18, 18, 9, , 8
2017/11/19, 19, 11, , 12
2017/11/20, 35, 8, , 27
2017/11/21, 19, 5, , 13
2017/11/22, 14, 5, , 28
2017/11/23, 17, 3, , 14
2017/11/24, 9, 5, , 15
2017/11/25, 16, 3, , 7
2017/11/26, 9, 6, , 7
2017/11/27, 16, 6, , 12
2017/11/28, 13, 9, , 20
2017/11/29, 18, 7, , 19
2017/11/30, 15, 9, , 20
2017/12/1, 18, 8, , 19
2017/12/2, 19, 3, , 17
2017/12/3, 12, 13, , 11
2017/12/4, 31, 6, , 19
2017/12/5, 16, 5, , 22
2017/12/6, 11, 4, , 10
2017/12/7, 12, 7, , 5
2017/12/8, 16, 7, , 12
2017/12/9, 16, 5, , 12
2017/12/10, 16, 7, , 13
2017/12/11, 25, 7, , 24
2017/12/12, 17, 7, , 17
2017/12/13, 20, 8, , 22
2017/12/14, 26, 9, , 26
2017/12/15, 28, 8, , 21
2017/12/16, 18, 8, , 19
2017/12/17, 22, 6, , 9
2017/12/18, 20, 12, , 25
2017/12/19, 37, 8, , 16
2017/12/20, 26, 6, , 28
2017/12/21, 18, 14, , 38
2017/12/22, 38, 8, , 21
2017/12/23, 30, 3, , 9
2017/12/24, 9, 4, , 16
2017/12/25, 12, 2, , 8
2017/12/26, 8, 4, , 7
2017/12/27, 10, 7, , 11
2017/12/28, 16, 6, , 14
2017/12/29, 15, 9, , 20
2017/12/30, 21, 7, , 14
2017/12/31, 24, , , 
2017/7/2, 26, 4, , 4
2017/7/3, 9, 7, , 10
2017/7/4, 12, 11, , 21
2017/7/5, 26, 8, , 14
2017/7/6, 21, 10, , 6
2017/7/7, 28, 8, , 17
2017/7/8, 16, 7, , 
2017/7/9, 14, 5, , 7
2017/7/10, 13, 9, , 15
2017/7/11, 20, 11, , 19
2017/7/12, 24, 9, , 11
2017/7/13, 22, 11, , 3
2017/7/14, 20, 6, , 7
2017/7/15, 13, 4, , 2
2017/7/16, 13, 4, , 1
2017/7/17, 9, 13, , 13
2017/7/18, 41, 13, , 5
2017/7/19, 34, 26, , 23
2017/7/20, 55, 10, , 19
2017/7/21, 26, 19, , 22
2017/7/22, 40, 22, , 23
2017/7/23, 51, 16, , 12
2017/7/24, 46, 10, , 21
2017/7/25, 25, 9, , 22
2017/7/26, 19, 11, , 10
2017/7/27, 30, 9, , 8
2017/7/28, 20, 8, , 6
2017/7/29, 15, 4, , 3
2017/7/30, 9, 7, , 3
2017/7/31, 16, 8, , 6
2017/8/1, 13, 7, , 7
2017/8/2, 15, 10, , 13
2017/8/3, 22, 9, , 8
2017/8/4, 24, 7, , 12
2017/8/5, 16, 6, , 9
2017/8/6, 11, 6, , 4
2017/8/7, 15, 5, , 11
2017/8/8, 10, 7, , 17
2017/8/9, 14, 8, , 17
2017/8/10, 16, 10, , 12
2017/8/11, 19, 6, , 5
2017/8/12, 16, 7, , 10
2017/8/13, 17, 5, , 5
2017/8/14, 11, 15, , 10
2017/8/15, 36, 5, , 9
2017/8/16, 12, 14, , 7
2017/8/17, 31, 15, , 7
2017/8/18, 28, 6, , 8
2017/8/19, 18, 4, , 5
2017/8/20, 10, 6, , 10
2017/8/21, 15, 14, , 24
2017/8/22, 28, 17, , 22
2017/8/23, 37, 22, , 14
2017/8/24, 56, 9, , 10
2017/8/25, 14, 9, , 9
2017/8/26, 16, 8, , 12
2017/8/27, 18, 7, , 4
2017/8/28, 14, 7, , 5
2017/8/29, 17, 9, , 6
2017/8/30, 22, 9, , 13
2017/8/31, 18, 8, , 15
2017/9/1, 16, 11, , 14
2017/9/2, 20, 9, , 7
2017/9/3, 25, 19, , 3
2017/9/4, 43, 16, , 8
2017/9/5, 39, 10, , 11
2017/9/6, 22, , , 
2017/9/11, 5, 5, , 7
2017/9/12, 11, 5, , 11
2017/9/13, 10, 5, , 16
2017/9/14, 12, 6, , 11
2017/9/15, 11, 6, , 13
2017/9/16, 15, 8, , 12
2017/9/17, 18, 12, , 9
2017/9/18, 22, 9, , 18
2017/9/19, 15, 10, , 15
2017/9/20, 22, 10, , 10
2017/9/21, 25, 6, , 24
2017/9/22, 14, 10, , 9
2017/9/23, 19, 16, , 5
2017/9/24, 40, 24, , 5
2017/9/25, 57, 23, , 12
2017/9/26, 59, 25, , 14
2017/9/27, 58, 32, , 13
2017/9/28, 72, 19, , 11
2017/9/29, 44, 17, , 10
2017/9/30, 38, 9, , 7
2017/10/1, 21, 7, , 3
2017/4/2, 19, 5, , 6
2017/4/3, 12, 10, , 8
2017/4/4, 21, 6, , 9
2017/4/5, 12, 18, , 16
2017/4/6, 36, 7, , 14
2017/4/7, 13, 8, , 17
2017/4/8, 12, 15, , 9
2017/4/9, 38, 13, , 9
2017/4/10, 40, 7, , 13
2017/4/11, 12, 3, , 7
2017/4/12, 8, 6, , 11
2017/4/13, 13, 5, , 13
2017/4/14, 10, 6, , 14
2017/4/15, 11, 6, , 10
2017/4/16, 11, 7, , 15
2017/4/17, 15, 10, , 17
2017/4/18, 17, 9, , 13
2017/4/19, 15, 15, , 20
2017/4/20, 27, 9, , 13
2017/4/21, 14, 7, , 17
2017/4/22, 18, 8, , 16
2017/4/23, 16, 4, , 6
2017/4/24, 10, 6, , 19
2017/4/25, 13, 7, , 21
2017/4/26, 18, 15, , 21
2017/4/27, 22, 7, , 17
2017/4/28, 17, 9, , 25
2017/4/29, 16, 14, , 8
2017/4/30, 34, 23, , 10
2017/5/1, 53, 35, , 32
2017/5/2, 68, 34, , 38
2017/5/3, 63, 16, , 24
2017/5/4, 37, 16, , 25
2017/5/5, 41, 16, , 24
2017/5/6, 43, 14, , 18
2017/5/7, 38, 10, , 16
2017/5/8, 26, 16, , 22
2017/5/9, 35, 13, , 22
2017/5/10, 28, 14, , 17
2017/5/11, 34, 17, , 20
2017/5/12, 48, 24, , 35
2017/5/13, 61, 22, , 20
2017/5/14, 67, 9, , 9
2017/5/15, 23, 11, , 13
2017/5/16, 28, 8, , 9
2017/5/17, 14, 9, , 12
2017/5/18, 17, 8, , 14
2017/5/19, 18, 10, , 28
2017/5/20, 26, 5, , 8
2017/5/21, 15, 6, , 5
2017/5/22, 18, 16, , 14
2017/5/23, 44, 7, , 13
2017/5/24, 14, 11, , 22
2017/5/25, 19, 11, , 11
2017/5/26, 25, 21, , 12
2017/5/27, 51, 21, , 10
2017/5/28, 53, 10, , 7
2017/5/29, 20, 10, , 18
2017/5/30, 24, 7, , 8
2017/5/31, 15, 10, , 7
2017/6/1, 20, 13, , 10
2017/6/2, 29, 9, , 14
2017/6/3, 18, 8, , 14
2017/6/4, 18, 5, , 6
2017/6/5, 14, 11, , 17
2017/6/6, 27, 7, , 31
2017/6/7, 22, 6, , 4
2017/6/8, 12, 11, , 27
2017/6/9, 28, 3, , 1
2017/6/10, 7, 10, , 4
2017/6/11, 22, 7, , 
2017/6/12, 22, 5, , 4
2017/6/13, 10, 6, , 7
2017/6/14, 13, 9, , 7
2017/6/15, 25, 9, , 5
2017/6/16, 23, 5, , 7
2017/6/17, 9, 4, , 3
2017/6/18, 9, 6, , 6
2017/6/19, 12, 8, , 13
2017/6/20, 14, 10, , 14
2017/6/21, 14, 11, , 15
2017/6/22, 32, 14, , 22
2017/6/23, 35, 6, , 7
2017/6/24, 14, 5, , 2
2017/6/25, 7, 6, , 4
2017/6/26, 13, 10, , 19
2017/6/27, 21, 12, , 27
2017/6/28, 28, 13, , 24
2017/6/29, 29, 12, , 14
2017/6/30, 33, 10, , 20
2017/7/1, 30, 10, , 6
2017/1/3, 14, 6, , 7
2017/1/4, 19, 29, , 22
2017/1/5, 33, 13, , 15
2017/1/6, 21, 20, , 13
2017/1/7, 47, 11, , 15
2017/1/8, 31, 9, , 14
2017/1/9, 25, 9, , 8
2017/1/10, 18, 9, , 14
2017/1/11, 19, 13, , 6
2017/1/12, 19, 10, , 10
2017/1/13, 13, 17, , 17
2017/1/14, 24, 8, , 16
2017/1/15, 21, 8, , 13
2017/1/16, 21, 10, , 19
2017/1/17, 22, 11, , 19
2017/1/18, 22, 7, , 19
2017/1/19, 32, , , 17
2017/1/20, 35, , , 13
2017/1/21, 36, , , 12
2017/1/22, 52, , , 13
