date, pm25, pm10, o3, no2, so2, co
2022/9/21, 49, 19, 25, 2, , 
2022/9/22, 49, 21, 16, 1, , 
2022/9/23, 45, 9, 14, 1, , 
2022/9/24, 13, 10, 16, 1, , 
2022/9/25, 18, 15, 18, , , 
2022/9/26, 33, 13, 16, 2, , 
2022/9/27, 27, 13, 15, 2, , 
2022/9/28, 21, 9, 13, 2, , 
2022/9/29, 17, 9, 11, , , 
2022/9/30, 17, 8, 9, , , 
2022/10/1, 17, 7, 9, , , 
2022/4/2, 17, , 18, 1, , 
2022/4/3, 19, , 17, , , 
2022/4/4, 21, , 18, 2, , 
2022/4/5, 26, , 19, 2, , 
2022/4/6, 40, , 16, 1, , 
2022/4/7, 18, , 16, 1, , 
2022/4/8, 27, , 17, 3, , 
2022/4/9, 23, , 14, 1, , 
2022/4/10, 8, , 16, 1, , 
2022/4/11, 12, , 19, 3, , 
2022/4/12, 31, , 18, 4, , 
2022/4/13, 40, , 20, 2, , 
2022/4/14, 51, , 15, 1, , 
2022/4/15, 40, , 20, 2, , 
2022/4/16, 17, , 19, 1, , 
2022/4/17, 25, , 17, , , 
2022/4/18, 20, , 12, , , 
2022/4/19, 12, , 15, 1, , 
2022/4/20, 13, , 19, 3, , 
2022/4/21, 21, , 19, 3, , 
2022/4/22, 29, , 21, 2, , 
2022/4/23, 40, , 21, 1, , 
2022/4/24, 53, , 21, 1, , 
2022/4/25, 56, , 17, 1, , 
2022/4/26, 55, , 15, 2, , 
2022/4/27, 52, , 19, 1, , 
2022/4/28, 24, , 16, 1, , 
2022/4/29, 21, , 20, 3, , 
2022/4/30, 28, , 20, 3, , 
2022/5/1, 32, , 18, 2, , 
2022/5/2, 48, , 21, 1, , 
2022/5/3, 43, , 14, 1, , 
2022/5/4, 52, , 17, 1, , 
2022/5/5, 52, , 14, 1, , 
2022/5/6, 29, 15, 13, 1, , 
2022/5/7, 35, 7, 14, , , 
2022/5/8, 11, , 13, , , 
2022/5/11, 20, 13, 19, , , 
2022/5/12, 31, 9, 10, , , 
2022/5/13, 22, 7, 11, , , 
2022/5/14, 17, 8, 8, 1, , 
2022/5/15, 22, 12, 15, 2, , 
2022/5/16, 26, 16, 17, 1, , 
2022/5/17, 34, 15, 22, 2, , 
2022/5/18, 25, 16, 21, 2, , 
2022/5/19, 27, 17, 20, 1, , 
2022/5/20, 38, 27, 20, 2, , 
2022/5/21, 61, 20, 18, 1, , 
