date, pm25, pm10, o3, no2, so2, co
2022/8/28, 38, 32, 56, 25, , 147
2022/8/29, 52, 43, 60, 20, , 128
2022/8/30, 63, 42, 48, 25, , 180
2022/8/31, 71, 44, 64, 21, , 169
2022/9/1, 76, 43, 54, 15, , 100
2022/9/2, 72, 40, 49, 13, , 104
2022/9/3, 65, 39, 47, 6, , 28
2022/9/4, 69, 35, 49, 14, , 102
2022/9/5, 67, 29, 42, 15, , 120
2022/9/6, 58, 27, 45, 12, , 98
2022/9/7, 58, 25, 46, 12, , 75
2022/9/8, 52, 32, 47, 20, , 181
2022/9/9, 58, 32, 60, 15, , 97
2022/9/10, 60, 23, 54, 7, , 23
2022/9/11, 47, 22, 64, 21, , 139
2022/9/12, 52, 26, 55, 22, , 163
2022/9/13, 58, 34, 35, 13, , 112
2022/9/14, 59, 36, 43, 10, , 65
2022/9/15, 57, 21, 55, 16, , 103
2022/9/16, 43, 28, 52, 13, , 71
2022/9/17, 55, 27, 49, 7, , 30
2022/9/18, 58, 25, 45, 14, , 99
2022/9/19, 57, 23, 45, 14, , 119
2022/9/20, 55, 21, 36, 9, , 121
2022/9/21, 52, 18, 38, 6, , 76
2022/9/22, 41, 19, 42, 6, , 65
2022/9/23, 34, 22, 42, 6, , 
2022/9/24, 41, 29, 43, 8, , 
2022/9/25, 49, 30, 38, 10, , 
2022/9/26, 51, 30, 51, 7, , 
2022/9/27, 53, 31, 45, 7, , 
2022/9/28, 52, 37, 40, 13, , 163
2022/9/29, 54, 37, 25, 23, , 103
2022/9/30, 50, 36, 32, 12, , 5
2022/10/1, 62, 45, 31, 6, , 5
2022/4/2, 72, 50, , 25, , 13
2022/4/3, 76, 54, , 28, , 14
2022/4/4, 83, 72, , 11, , 
2022/4/5, 93, 85, , 22, , 
2022/4/6, 115, 104, , 16, , 
2022/4/7, 126, 77, , 13, , 
2022/4/8, 105, 87, , 4, , 
2022/4/9, 116, 29, , 10, , 
2022/4/10, 45, 38, , 23, , 
2022/4/11, 58, 25, , 17, , 
2022/4/12, 47, 16, , 5, , 
2022/4/13, 24, 20, , 10, , 
2022/4/14, 32, 29, , 19, , 
2022/4/15, 42, 34, , 19, , 
2022/4/16, 50, 26, , 26, , 
2022/4/17, 51, 33, , 27, , 
2022/4/18, 48, 74, , 40, , 6
2022/4/19, 98, 63, , 23, , 3
2022/4/20, 81, 34, , 25, , 3
2022/4/21, 50, 18, , 16, , 4
2022/4/22, 43, 29, , 19, , 5
2022/4/23, 54, 47, , 9, , 4
2022/4/24, 68, 523, , 43, , 6
2022/4/25, 225, 207, , 43, , 5
2022/4/26, 131, 70, , 50, , 5
2022/4/27, 92, 65, , 49, , 6
2022/4/28, 81, 43, , 55, , 7
2022/4/29, 62, 129, , 50, , 8
2022/4/30, 132, 110, , 17, , 6
2022/5/1, 112, 42, , 16, , 4
2022/5/2, 67, 32, , 26, , 3
2022/5/3, 62, 81, , 15, , 1
2022/5/4, 103, 50, , 9, , 2
2022/5/5, 72, 19, , 6, , 3
2022/5/6, 36, 18, , 13, , 3
2022/5/7, 36, 13, , 15, , 3
2022/5/8, 37, 19, , 36, , 4
2022/5/9, 48, 27, , 46, , 4
2022/5/10, 49, 21, , 43, , 5
2022/5/11, 45, 25, , 37, , 10
2022/5/12, 45, 33, , 32, , 12
2022/5/13, 54, 33, , 34, , 11
2022/5/14, 63, 56, , 27, , 12
2022/5/15, 79, 65, , 24, , 6
2022/5/16, 75, 26, , 40, , 4
2022/5/17, 53, 26, , 37, , 4
2022/5/18, 55, 33, , 48, , 7
2022/5/19, 86, 36, , 41, , 6
2022/5/20, 70, 22, , 28, , 4
2022/5/21, 51, 23, , 21, , 4
2022/5/22, 44, 37, , 18, , 5
2022/5/23, 61, 26, , 17, , 6
2022/5/24, 48, 19, , 42, , 5
2022/5/25, 46, 26, , 43, , 3
2022/5/26, 59, 30, , 47, , 4
2022/5/27, 60, 28, , 32, , 3
2022/5/28, 58, 30, , 18, , 1
2022/5/29, 59, 36, , 36, , 1
2022/5/30, 62, 37, , 44, , 1
2022/5/31, 60, 31, , 45, , 1
2022/6/1, 63, 41, , 42, , 1
2022/6/2, 66, 25, , 44, , 1
2022/6/3, 56, 34, , 37, , 1
2022/6/4, 69, 29, , 13, , 
2022/6/5, 65, 22, , 25, , 1
2022/6/6, 54, 31, , 38, , 1
2022/6/7, 64, 32, , 29, , 2
2022/6/8, 69, 30, , 48, , 3
2022/6/9, 62, 30, , 51, , 3
2022/6/10, 57, 35, , 30, , 3
2022/6/11, 62, 23, , 22, , 2
2022/6/12, 123, 30, , 33, , 2
2022/6/13, 205, 16, , 19, , 
2022/6/14, 32, 14, , 32, , 1
2022/6/15, 39, 19, , 25, , 2
2022/6/16, 50, 32, , 27, , 3
2022/6/17, 60, 23, , 23, , 3
2022/6/18, 59, 21, , 13, , 3
2022/6/19, 57, 23, , 31, , 4
2022/6/20, 53, 22, , 28, , 3
2022/6/21, 51, 22, , 26, , 2
2022/6/22, 52, 35, , 12, , 2
2022/6/23, 51, 28, , 35, , 4
2022/6/24, 61, 26, , 29, , 4
2022/6/25, 72, 27, , 11, , 3
2022/6/26, 59, 16, , 23, , 4
2022/6/27, 43, 22, , 37, , 5
2022/6/28, 59, 31, , 33, , 6
2022/6/29, 64, 22, , 38, , 6
2022/6/30, 57, 19, , 32, , 6
2022/7/1, 45, 18, , 20, , 6
2022/1/4, 51, 17, , 35, , 3
2022/1/5, 52, 28, , 39, , 4
2022/1/6, 61, 30, , 53, , 5
2022/1/7, 58, 32, , 65, , 5
2022/1/8, 70, 20, , 45, , 4
2022/1/9, 49, 35, , 40, , 2
2022/1/10, 54, 53, , 35, , 3
2022/1/11, 68, 56, , 61, , 7
2022/1/12, 85, 43, , 69, , 4
2022/1/13, 71, 52, , 39, , 2
2022/1/14, 72, 4, , 20, , 2
2022/1/15, 31, 8, , 14, , 
2022/1/16, 25, 10, , 44, , 4
2022/1/17, 40, 19, , 54, , 5
2022/1/18, 54, 29, , 54, , 4
2022/1/19, 67, 10, , 14, , 2
2022/1/20, 34, 12, , 38, , 4
2022/1/21, 33, 15, , 43, , 5
2022/1/22, 50, 18, , 29, , 2
2022/1/23, 46, 19, , 24, , 2
2022/1/24, 44, 10, , 33, , 3
2022/1/25, 31, 11, , 46, , 3
2022/1/26, 55, 16, , 20, , 2
2022/1/27, 41, 7, , 16, , 2
2022/1/28, 31, 9, , 21, , 2
2022/1/29, 32, 17, , 35, , 7
2022/1/30, 54, 22, , 59, , 4
2022/1/31, 63, 36, , 54, , 4
2022/2/1, 62, 22, , 45, , 4
2022/2/2, 53, 30, , 64, , 5
2022/2/3, 58, 35, , 48, , 3
2022/2/4, 58, 152, , 17, , 2
2022/2/5, 137, 8, , 17, , 2
2022/2/6, 29, 21, , 39, , 3
2022/2/7, 46, 30, , 50, , 3
2022/2/8, 60, 41, , 71, , 7
2022/2/9, 77, 33, , 51, , 4
2022/2/10, 62, 9, , 22, , 2
2022/2/11, 30, 13, , 23, , 3
2022/2/12, 36, 19, , 22, , 3
2022/2/13, 49, 28, , 24, , 4
2022/2/14, 51, 16, , 46, , 3
2022/2/15, 48, 21, , 53, , 3
2022/2/16, 52, 25, , 53, , 3
2022/2/17, 61, 28, , 66, , 4
2022/2/18, 74, , , 51, , 4
2022/2/19, 67, , , 26, , 2
2022/2/20, 54, 29, , 32, , 3
2022/2/21, 58, 36, , 40, , 4
2022/2/22, 67, 53, , 74, , 6
2022/2/23, 79, 41, , 76, , 5
2022/2/24, 74, 32, , 43, , 3
2022/2/25, 67, 27, , 13, , 2
2022/2/26, 38, 10, , 22, , 4
2022/2/27, 35, 21, , 24, , 4
2022/2/28, 46, 27, , 54, , 5
2022/3/1, 64, 40, , 60, , 7
2022/3/2, 66, 39, , 60, , 5
2022/3/3, 71, 35, , 21, , 2
2022/3/4, 52, 16, , 28, , 2
2022/3/5, 46, 14, , 28, , 4
2022/3/6, 38, 119, , 40, , 4
2022/3/7, 87, 84, , 36, , 6
2022/3/8, 98, 35, , 45, , 6
2022/3/9, 61, 30, , 31, , 5
2022/3/10, 133, 71, , 20, , 4
2022/3/11, 90, 10, , 18, , 5
