date, pm25, o3, no2, so2, co
2020/12/6, 83, , 14, 11, 28
2020/12/22, 130, , 14, 14, 38
2020/12/23, 101, , 14, 14, 39
2020/12/24, 118, , 14, 14, 42
2020/12/25, 79, , 14, 12, 32
2020/12/26, 54, , 14, 12, 33
2020/12/27, 68, , 14, 14, 41
2020/12/28, 87, , 14, 17, 46
2020/12/29, 100, , 14, 16, 40
2020/12/30, 120, , 15, 17, 48
2020/12/31, 109, , 14, 15, 38
2021/1/1, 105, , 15, 12, 28
2021/1/2, 86, , 14, 12, 34
2021/1/3, 89, , 14, 15, 40
2021/1/4, 87, , 14, 14, 40
2020/7/2, 77, , 15, 12, 30
2020/7/3, 78, , 14, 11, 26
2020/7/4, 88, , 14, 11, 31
2020/7/5, 63, , 14, 14, 32
2020/7/6, 78, , 14, 12, 30
2020/7/7, 79, , 14, 11, 28
2020/7/8, 78, , 14, 11, 29
2020/7/9, 73, , 14, 10, 31
2020/7/10, 78, , 14, 11, 27
2020/7/11, 75, , 14, 11, 42
2020/7/12, 66, , 14, 12, 35
2020/7/13, 74, , 14, 10, 29
2020/7/14, 68, , 14, 12, 27
2020/7/15, 68, , 14, 10, 30
2020/7/16, 65, , 14, 10, 30
2020/7/17, 61, , 14, 11, 30
2020/7/18, 73, , 14, 11, 30
2020/7/19, 84, , 14, 12, 35
2020/7/20, 77, , 14, 10, 35
2020/7/21, 55, , 14, 10, 31
2020/7/22, 42, , 14, 14, 36
2020/7/23, 61, , 14, 12, 26
2020/7/24, 74, , 14, 10, 23
2020/7/25, 95, , 14, 10, 29
2020/7/26, 72, , 14, 11, 29
2020/7/27, 72, , 14, 11, 32
2020/7/28, 81, , 14, 12, 34
2020/7/29, 65, , 14, 12, 37
2020/7/30, 72, , 14, 12, 37
2020/7/31, 60, , 14, 12, 28
2020/8/1, 80, , 14, 11, 29
2020/8/2, 104, , 14, 12, 26
2020/8/3, 124, , 14, 11, 28
2020/8/4, 94, , 15, 13, 32
2020/8/5, 77, , 15, 12, 28
2020/8/6, 80, , 15, 13, 31
2020/8/7, 60, , 15, 10, 27
2020/8/8, 62, , 15, 11, 26
2020/8/9, 74, , 15, 12, 30
2020/8/10, 89, , 14, 12, 30
2020/8/11, 103, , 15, 11, 28
2020/8/12, 84, , 14, 15, 31
2020/8/13, 78, , 14, 14, 30
2020/8/14, 79, , 15, 14, 26
2020/8/15, 83, , 15, 14, 31
2020/8/16, 91, , 15, 15, 34
2020/8/17, 84, , 15, 15, 33
2020/8/18, 84, , 15, 15, 33
2020/8/19, 86, , 15, 15, 32
2020/8/20, 90, , 15, 14, 34
2020/8/21, 81, , 14, 13, 30
2020/8/22, 74, , 15, 14, 36
2020/8/23, 87, , 15, 14, 30
2020/8/24, 76, , 15, 14, 31
2020/8/25, 66, , 15, 13, 31
2020/8/26, 49, , 15, 14, 30
2020/8/27, 82, , 15, 14, 32
2020/8/28, 77, , 15, 14, 27
2020/8/29, 84, , 15, 13, 30
2020/8/30, 81, , , 11, 26
2020/8/31, 74, , , 12, 32
2020/9/1, 61, , 14, 13, 35
2020/9/2, 67, , 15, 13, 32
2020/9/3, 81, , 15, 14, 34
2020/9/4, 84, , , , 
2020/9/8, 65, , 15, 12, 32
2020/9/9, 100, , 15, 11, 34
2020/9/10, 97, , 15, 11, 30
2020/9/11, 98, , 15, 12, 26
2020/9/12, 78, , 15, 12, 36
2020/9/13, 78, , 15, 12, 32
2020/9/14, 74, , 15, 11, 31
2020/9/15, 66, , 15, 11, 34
2020/9/16, 67, , 15, 12, 39
2020/9/17, 71, , 15, 11, 36
2020/9/18, 76, , 15, 12, 31
2020/9/19, 53, , 15, 12, 35
2020/9/20, 66, , 15, 11, 34
2020/9/21, 91, , 15, 11, 34
2020/9/22, 68, , 15, 12, 38
2020/9/23, 79, , 15, 12, 38
2020/9/24, 76, , 15, 11, 34
2020/9/25, 65, , 15, 13, 29
2020/9/26, 75, , 15, 11, 32
2020/9/27, 82, , 15, 11, 31
2020/9/28, 74, , 15, 11, 30
2020/9/29, 84, , 14, 11, 29
2020/9/30, 87, , 15, 12, 30
2020/10/1, 91, , 15, 11, 34
2020/4/2, 58, , 14, 9, 21
2020/4/3, 97, , 14, 9, 23
2020/4/4, 86, , 14, 10, 25
2020/4/5, 70, , 14, 9, 25
2020/4/6, 103, , 14, 9, 27
2020/4/7, 45, , 14, 10, 29
2020/4/8, 73, , 14, 9, 27
2020/4/9, 75, , 14, 10, 28
2020/4/10, 77, , 14, 8, 23
2020/4/11, 74, , 14, 10, 25
2020/4/12, 80, , 14, 10, 29
2020/4/13, 75, , 14, 9, 31
2020/4/14, 72, , 14, 10, 25
2020/4/15, 53, , 14, 11, 27
2020/4/16, 49, , 14, 9, 24
2020/4/17, 57, , 14, 9, 23
2020/4/18, 67, , 14, 9, 29
2020/4/19, 66, , 14, 10, 31
2020/4/20, 83, , 14, 11, 35
2020/4/21, 105, , 14, 10, 31
2020/4/22, 101, , 14, 9, 28
2020/4/23, 81, , 14, 10, 29
2020/4/24, 88, , 14, 9, 25
2020/4/26, 86, , 14, 11, 34
2020/4/27, 73, , 14, 11, 29
2020/4/28, 137, , 14, 9, 30
2020/4/30, 90, , 14, 9, 32
2020/5/1, 79, , 14, 10, 31
2020/5/2, 92, , 14, 10, 33
2020/5/3, 110, , 14, 11, 35
2020/5/4, 100, , 14, 10, 31
2020/5/5, 73, , 14, 10, 29
2020/5/6, 50, , 14, 10, 31
2020/5/7, 64, , 14, 10, 32
2020/5/8, 77, , 14, 10, 24
2020/5/9, 60, , 14, 10, 28
2020/5/10, 61, , 14, 11, 29
2020/5/11, 86, , 14, 10, 30
2020/5/12, 75, , 14, 10, 28
2020/5/13, 59, , 14, 10, 30
2020/5/14, 49, , 14, 12, 27
2020/5/15, 55, , 14, 11, 23
2020/5/16, 56, , 14, 10, 27
2020/5/17, 59, , 14, 11, 29
2020/5/18, 69, , 14, 11, 29
2020/5/19, 78, , 14, 12, 29
2020/5/20, 79, , 14, 11, 27
2020/5/21, 79, , 14, 10, 28
2020/5/22, 69, , 14, 12, 30
2020/5/23, 55, , 14, 11, 32
2020/5/24, 44, , 14, 12, 25
2020/5/25, 67, , 14, 11, 27
2020/5/26, 60, , 14, 11, 31
2020/5/27, 64, , 14, 11, 31
2020/5/28, 68, , 14, 11, 30
2020/5/29, 69, , 14, 11, 28
2020/5/30, 62, , 14, 12, 34
2020/5/31, 66, , 14, 12, 30
2020/6/1, 74, , 14, 12, 31
2020/6/2, 60, , 14, 13, 34
2020/6/3, 69, , 14, 12, 27
2020/6/4, 90, , 14, 14, 28
2020/6/5, 84, , 14, 13, 24
2020/6/6, 60, , , , 
2020/6/12, 73, , 14, 11, 25
2020/6/13, 71, , 14, 10, 30
2020/6/14, 76, , 14, 12, 32
2020/6/15, 58, , 14, 12, 33
2020/6/16, 49, , 14, 11, 32
2020/6/17, 63, , 14, 10, 28
2020/6/18, 60, , 14, 11, 32
2020/6/19, 68, , 14, 11, 30
2020/6/20, 73, , 14, 12, 31
2020/6/21, 81, , 14, 11, 32
2020/6/22, 62, , 14, 10, 30
2020/6/23, 58, , 14, 11, 30
2020/6/24, 67, , 14, 11, 33
2020/6/25, 71, , 14, 11, 32
2020/6/26, 73, , 15, 12, 43
2020/6/27, 83, , 14, 11, 33
2020/6/28, 56, , 14, 13, 30
2020/6/29, 76, , 14, 11, 30
2020/6/30, 69, , 14, 12, 28
2020/7/1, 65, , 15, 11, 29
2020/1/2, 68, , 100, 37, 20
2020/1/3, 61, , 91, 33, 22
2020/1/4, 59, , 54, 27, 16
2020/1/5, 75, , 63, 23, 20
2020/1/6, 56, , 73, 27, 19
2020/1/7, 55, , 100, 45, 28
2020/1/8, 68, , 104, 42, 27
2020/1/9, 87, , 83, 46, 19
2020/1/10, 78, , 61, 21, 18
2020/1/11, 63, , 60, 20, 19
2020/1/12, 54, , 86, 28, 20
2020/1/13, 55, , 95, 31, 21
2020/1/14, 60, , 75, 32, 17
2020/1/15, 74, , 87, 31, 16
2020/1/16, 66, , 99, 35, 23
2020/1/17, 65, , 104, 56, 31
2020/1/18, 84, , 102, 41, 30
2020/1/19, 90, , 82, 28, 19
2020/1/20, 69, , 75, 26, 18
2020/1/21, 77, , 94, 34, 18
2020/1/22, 57, , 89, 31, 20
2020/1/23, 63, , 71, 24, 20
2020/1/24, 58, , 79, 24, 20
2020/1/25, 54, , 81, 41, 17
2020/1/26, 85, , 85, 39, 19
2020/1/27, 97, , 88, 27, 17
2020/1/28, 67, , 103, 37, 21
2020/1/29, 75, , 92, 35, 19
2020/1/30, 78, , 84, 32, 18
2020/1/31, 70, , 87, 29, 20
2020/2/1, 67, , 82, 28, 18
2020/2/2, 68, , 77, 26, 18
2020/2/3, 70, , 75, 26, 17
2020/2/4, 65, , 103, 38, 23
2020/2/5, 64, , 106, 42, 22
2020/2/6, 67, , 60, 33, 35
2020/2/7, 67, , 15, 15, 41
2020/2/8, 66, , , , 
2020/2/10, 87, , , 35, 41
2020/2/11, 75, , 14, 29, 37
2020/2/12, 63, , 14, 14, 32
2020/2/13, 52, , 14, 12, 37
2020/2/14, 58, , 14, 12, 35
2020/2/15, 63, , 14, 13, 40
2020/2/16, 53, , 14, 14, 35
2020/2/17, 62, , , , 
2020/2/20, 76, , 14, 11, 33
2020/2/21, 63, , 14, 11, 27
2020/2/22, 78, , 14, 13, 39
2020/2/23, 91, , 14, 13, 32
2020/2/24, 86, , 14, 11, 33
2020/2/25, 87, , 14, 12, 36
2020/2/26, 79, , 14, 9, 27
2020/2/27, 91, , , 10, 31
2020/2/28, 73, , 14, 10, 30
2020/2/29, 70, , 14, 11, 31
2020/3/1, 55, , 14, 11, 32
2020/3/2, 77, , 14, 12, 28
2020/3/3, 94, , 14, 10, 33
2020/3/4, 45, , 14, 10, 29
2020/3/5, 57, , 14, 11, 33
2020/3/6, 59, , 14, 9, 25
2020/3/7, 61, , 14, 11, 30
2020/3/8, 62, , 14, 12, 27
2020/3/9, 93, , 14, 9, 28
2020/3/10, 75, , 14, 10, 30
2020/3/11, 74, , 14, 11, 30
2020/3/12, 56, , 14, 11, 31
2020/3/13, 58, , 14, 10, 29
2020/3/14, 58, , 14, 11, 34
2020/3/15, 74, , 14, 11, 26
2020/3/16, 69, , 14, 10, 28
2020/3/17, 85, , 14, 10, 30
2020/3/18, 86, , 14, 11, 35
2020/3/19, 113, , 14, 9, 34
2020/3/20, 74, , 14, 9, 26
2020/3/21, 52, , 14, 8, 26
2020/3/22, 52, , 14, 8, 23
2020/3/23, 48, , 14, 9, 22
2020/3/24, 43, , 14, 8, 44
2020/3/25, 68, , 14, 8, 25
2020/3/26, 47, , 14, 8, 25
2020/3/27, 56, , 14, 9, 24
2020/3/28, 66, , 14, 9, 29
2020/3/29, 85, , 14, 8, 21
2020/3/30, 67, , 14, 8, 24
2020/3/31, 51, , 14, 8, 21
2020/4/1, 67, , 14, 8, 19
2019/10/2, 116, , 84, 35, 26
2019/10/3, 109, , 83, 33, 23
2019/10/4, 92, , 73, 30, 24
2019/10/5, 89, , 57, 32, 29
2019/10/6, 90, , 47, 17, 18
2019/10/7, 100, , 54, 21, 21
2019/10/8, 96, , 61, 26, 20
2019/10/9, 95, , , , 
2019/10/15, 104, , 64, 30, 22
2019/10/16, 90, , 73, 30, 21
2019/10/17, 98, , 63, 27, 21
2019/12/26, 116, , 95, 65, 35
2019/12/27, 107, , 73, 40, 23
2019/12/28, 81, , 97, 47, 28
2019/12/29, 85, , 92, 42, 24
2019/12/30, 76, , , , 
2019/7/4, 128, , 92, 16, 24
2019/7/5, 123, , 80, 16, 22
2019/7/6, 101, , 76, 12, 21
2019/7/7, 100, , 76, 11, 18
2019/7/8, 102, , 85, 16, 26
2019/7/9, 95, , 93, 16, 23
2019/7/10, 83, , 85, 14, 20
2019/7/11, 104, , 73, 16, 21
2019/7/12, 122, , 74, 14, 23
2019/7/13, 107, , 50, 13, 18
2019/7/14, 101, , 73, 14, 19
2019/7/15, 93, , 88, 16, 22
2019/7/16, 102, , 81, 16, 21
2019/7/17, 96, , 82, 16, 23
2019/7/18, 103, , 89, 18, 22
2019/7/19, 121, , 74, 16, 21
2019/7/20, 161, , 58, 14, 22
2019/7/21, 107, , 49, 14, 18
2019/7/22, 103, , 89, 19, 27
2019/7/23, 112, , 94, 17, 31
2019/7/24, 118, , 102, 19, 34
2019/7/25, 111, , 84, 16, 23
2019/7/26, 115, , 77, 14, 22
2019/7/27, 112, , 56, 14, 19
2019/7/28, 106, , 80, 15, 22
2019/7/29, 119, , 75, 16, 23
2019/7/30, 122, , 60, 16, 22
2019/7/31, 105, , 50, 14, 21
2019/8/2, 102, , 56, 16, 22
2019/8/3, 106, , 51, 15, 22
2019/8/4, 113, , 56, 15, 18
2019/8/5, 106, , 61, 17, 24
2019/8/6, 109, , 55, 17, 24
2019/8/7, 100, , 66, 18, 24
2019/8/8, 110, , 74, 17, 24
2019/8/9, 114, , 60, 16, 25
2019/8/10, 102, , 61, 14, 26
2019/8/11, 100, , 63, 16, 31
2019/8/12, 105, , 102, 16, 31
2019/8/13, 92, , 59, 14, 25
2019/8/14, 87, , 107, 18, 35
2019/8/15, 102, , 85, 16, 31
2019/8/16, 88, , 46, 13, 21
2019/8/17, 76, , 39, 10, 20
2019/8/18, 58, , 55, 12, 23
2019/8/19, 76, , 57, 14, 27
2019/8/20, 100, , 48, 13, 23
2019/8/21, 107, , 49, 15, 24
2019/8/22, 95, , 57, 14, 21
2019/8/23, 75, , 62, 18, 34
2019/8/24, 73, , 64, 16, 31
2019/8/25, 83, , 89, 14, 22
2019/8/26, 66, , 81, 17, 31
2019/8/27, 85, , 85, 18, 33
2019/8/28, 88, , 95, 19, 30
2019/8/29, 82, , 101, 19, 29
2019/8/30, 96, , 97, 18, 32
2019/8/31, 98, , 83, 16, 31
2019/9/1, 111, , 76, 16, 20
2019/9/2, 193, , 83, 18, 29
2019/9/3, 98, , 85, 16, 28
2019/9/4, 101, , 85, 16, 27
2019/9/5, 101, , 86, 16, 25
2019/9/6, 97, , 88, 17, 31
2019/9/7, 107, , 85, 17, 40
2019/9/8, 104, , 91, 16, 28
2019/9/9, 108, , 96, 18, 36
2019/9/10, 114, , 92, 16, 40
2019/4/11, , , , , 
2019/4/12, , , , , 
2019/4/13, , , , , 
2019/4/14, , , , , 
2019/4/15, , , , , 
2019/4/16, , , , , 
2019/4/17, , , , , 
2019/4/18, , , , , 
2019/4/19, , , , , 
2019/4/20, , , , , 
2019/4/21, , , , , 
2019/4/22, , , , , 
2019/4/23, , , , , 
2019/4/24, , , , , 
2019/4/25, , , , , 
2019/4/26, , , , , 
2019/4/27, , , , , 
2019/4/28, , , , , 
2019/4/29, , , , , 
2019/4/30, , , , , 
2019/5/1, , , , , 
2019/5/2, , , , , 
2019/5/3, , , , , 
2019/5/4, , , , , 
2019/5/5, , , , , 
2019/5/6, , , , , 
2019/5/7, , , , , 
2019/5/8, , , , , 
2019/5/9, , , , , 
2019/5/10, , , , , 
2019/5/11, , , , , 
2019/5/12, , , , , 
2019/5/13, , , , , 
2019/5/14, , , , , 
2019/5/15, , , , , 
2019/5/16, , , , , 
2019/5/17, , , , , 
2019/5/18, , , , , 
2019/5/19, , , , , 
2019/5/20, , , , , 
2019/5/21, , , , , 
2019/5/22, , , , , 
2019/5/23, , , , , 
2019/5/24, , , , , 
2019/5/25, , , , , 
2019/5/26, , , , , 
2019/5/27, , , , , 
2019/5/28, , , , , 
2019/5/29, , , , , 
2019/5/30, , , , , 
2019/5/31, , , , , 
2019/6/1, , , , , 
2019/6/2, , , , , 
2019/6/3, , , , , 
2019/6/4, , , , , 
2019/6/5, , , , , 
2019/6/6, , , , , 
2019/6/7, , , , , 
2019/6/8, , , , , 
2019/6/9, , , , , 
2019/6/10, , , , , 
2019/1/3, , , , , 
2019/1/4, , , , , 
2019/1/5, , , , , 
2019/1/6, , , , , 
2019/1/7, , , , , 
2019/1/8, , , , , 
2019/1/9, , , , , 
2019/1/10, , , , , 
2019/1/11, , , , , 
2019/1/12, , , , , 
2019/1/13, , , , , 
2019/1/14, , , , , 
2019/1/15, , , , , 
2019/1/16, , , , , 
2019/1/17, , , , , 
2019/1/18, , , , , 
2019/1/19, , , , , 
2019/1/20, , , , , 
2019/1/21, , , , , 
2019/1/22, , , , , 
2019/1/23, , , , , 
2019/1/24, , , , , 
2019/1/25, , , , , 
2019/1/26, , , , , 
2019/1/27, , , , , 
2019/1/28, , , , , 
2019/1/29, , , , , 
2019/1/30, , , , , 
2019/1/31, , , , , 
2019/2/1, , , , , 
2019/2/2, , , , , 
2019/2/3, , , , , 
2019/2/4, , , , , 
2019/2/5, , , , , 
2019/2/6, , , , , 
2019/2/7, , , , , 
2019/2/8, , , , , 
2019/2/9, , , , , 
2019/2/10, , , , , 
2019/2/11, , , , , 
2019/2/12, , , , , 
2019/2/13, , , , , 
2019/2/14, , , , , 
2019/2/15, , , , , 
2019/2/16, , , , , 
2019/2/17, , , , , 
2019/2/18, , , , , 
2019/2/19, , , , , 
2019/2/20, , , , , 
2019/2/21, , , , , 
2019/2/22, , , , , 
2019/2/23, , , , , 
2019/2/24, , , , , 
2019/2/25, , , , , 
2019/2/26, , , , , 
2019/2/27, , , , , 
2019/2/28, , , , , 
2019/3/1, , , , , 
2019/3/2, , , , , 
2019/3/3, , , , , 
2019/3/4, , , , , 
2019/3/5, , , , , 
2019/3/6, , , , , 
2019/3/7, , , , , 
2019/3/8, , , , , 
2019/3/9, , , , , 
2019/3/10, , , , , 
2019/3/11, , , , , 
2019/3/12, , , , , 
2019/3/13, , , , , 
2019/3/14, , , , , 
2019/3/15, , , , , 
2019/3/16, , , , , 
2019/3/17, , , , , 
2019/3/18, , , , , 
2019/3/19, , , , , 
2019/3/20, , , , , 
2019/3/21, , , , , 
2018/10/9, 117, 74, 82, , 58
2018/10/10, 102, 73, 104, , 64
2018/10/11, 103, , 80, , 62
2018/10/12, 106, 71, 53, , 55
2018/10/13, 90, 73, 64, , 55
2018/10/14, 87, 74, 72, , 57
2018/10/15, 82, 75, 64, , 56
2018/10/16, 88, 77, 70, , 58
2018/10/17, 113, , , , 
2018/10/21, 85, 77, 76, , 58
2018/10/22, 95, , , , 
2018/10/26, 91, 80, 85, , 56
2018/10/27, 94, 80, 81, , 55
2018/10/28, 117, 76, 100, , 57
2018/10/29, 113, 76, 100, , 59
2018/10/30, 66, 79, 96, , 58
2018/10/31, 67, 79, 72, , 55
2018/11/1, 81, 79, 83, , 56
2018/11/2, 71, 75, 83, , 58
2018/11/3, 72, 76, 93, , 57
2018/11/4, 72, 75, 109, , 64
2018/11/5, 75, 75, 112, , 64
2018/11/6, 84, 75, 101, , 58
2018/11/7, 81, 78, 101, , 60
2018/11/8, 82, 78, 102, , 59
2018/11/9, 86, 77, 106, , 63
2018/11/10, 92, 79, 70, , 55
2018/11/11, 71, 79, 94, , 60
2018/11/12, 81, 77, 85, , 57
2018/11/13, 66, 76, 96, , 57
2018/11/14, 67, 72, 102, , 58
2018/11/15, 71, 74, 106, , 59
2018/11/16, 69, 74, 116, , 70
2018/11/17, 82, 74, 110, , 68
2018/11/18, 91, 73, 107, , 61
2018/11/19, 84, 73, 114, , 65
2018/11/20, 100, 74, 110, , 63
2018/11/21, 80, 74, 103, , 59
2018/11/22, 59, 78, 107, , 60
2018/11/23, 64, 75, 99, , 62
2018/11/24, 74, 75, 89, , 57
2018/11/25, 80, 74, 103, , 62
2018/11/26, 80, 78, 98, , 57
2018/11/27, 64, 78, 98, , 60
2018/11/28, 68, 77, 114, , 63
2018/11/29, 96, 77, 118, , 66
2018/11/30, 103, 77, 98, , 69
2018/12/1, 111, 76, 105, , 68
2018/12/2, 114, 75, 105, , 67
2018/12/3, 111, 157, 109, , 65
2018/12/4, 100, 157, 113, , 63
2018/12/5, 93, 146, 115, , 69
2018/12/6, 108, 150, 108, , 66
2018/12/7, 106, 155, 39, , 58
2018/12/8, 83, 156, 15, , 56
2018/12/9, 70, 156, 6, , 52
2018/12/10, 69, 150, 33, , 59
2018/12/11, 98, 150, 32, , 61
2018/12/12, 68, 149, 32, , 66
2018/12/13, 72, 147, 30, , 63
2018/12/14, 81, 147, 25, , 63
2018/12/15, 88, 144, 16, , 61
2018/12/16, 85, 149, , , 64
2018/12/17, 99, 150, , , 66
2018/12/18, 103, 150, , , 69
2018/12/22, 107, 145, 94, , 57
2018/12/23, 87, 150, 106, , 59
2018/12/24, 76, 150, 108, , 58
2018/12/25, 80, 140, 108, , 34
2018/12/26, 81, 138, 122, , 65
2018/12/27, 95, 138, 124, , 67
2018/12/28, 107, 143, 120, , 67
2018/12/29, 103, 150, 104, , 59
2018/12/30, 169, 147, 106, , 60
2018/12/31, 104, , , , 
2019/4/10, , , , , 
2019/1/2, , , , , 
2018/10/8, , 75, 68, , 58
2018/10/20, , 77, 77, , 56
2018/10/25, , 74, 84, , 57
2018/12/19, , 142, , , 61
2018/12/20, , 134, , , 68
2018/12/21, , 145, 111, , 66
2018/6/6, , 89, 7, , 57
2018/6/7, , 88, 7, , 55
2018/6/8, , 99, 7, , 
2018/6/9, , 97, 7, , 
2018/6/10, , 96, 7, , 
2018/6/11, , 90, , , 
2018/6/12, , 91, , , 
2018/6/13, , 95, , , 54
2018/6/14, , 99, , , 54
2018/6/15, , 99, , , 
2023/3/19, , , 15, 24, 24
2022/10/11, , , 14, 22, 29
2022/12/16, , , 14, 22, 22
2022/8/7, , , 15, 25, 55
2022/6/7, , , 15, 19, 34
2022/6/8, , , 15, 22, 32
2022/6/10, , , 14, 14, 22
2022/6/11, , , 15, 17, 27
2022/6/12, , , 15, 19, 32
2022/6/13, , , 15, 20, 34
2022/6/24, , , 15, 18, 37
2021/8/1, , , 15, 12, 31
2021/8/14, , , 14, 11, 35
2020/10/14, , , 14, 16, 43
2020/10/22, , , 15, 16, 53
2020/11/28, , , 14, 10, 31
2020/12/7, , , 15, 10, 32
2020/12/8, , , 14, 13, 33
2020/12/9, , , 15, 12, 33
2020/12/10, , , 15, 12, 45
2020/12/11, , , 15, 12, 27
2020/12/12, , , 14, 14, 34
2020/12/13, , , 14, 14, 38
2020/12/14, , , 14, 14, 39
2020/12/15, , , 14, 14, 40
2020/12/16, , , 14, 15, 40
2020/12/17, , , 15, 14, 38
2020/12/18, , , 15, 10, 27
2020/12/19, , , 15, 10, 31
2020/12/20, , , 14, 12, 36
2020/12/21, , , 14, 12, 35
2020/9/7, , , 15, 12, 41
2020/4/25, , , 14, 10, 35
2020/4/29, , , 14, 10, 29
2020/6/11, , , 15, 11, 34
2020/1/1, , , 98, 37, 21
2020/2/9, , , 15, 35, 37
2020/2/19, , , 14, 13, 43
2019/10/1, , , 87, 36, 26
2019/10/14, , , 77, 30, 21
2019/10/18, , , 57, 23, 26
2019/10/19, , , 38, 19, 16
2019/10/20, , , 51, 24, 18
2019/10/21, , , 56, 27, 21
2019/10/22, , , 69, 30, 22
2019/10/23, , , 78, 36, 25
2019/10/24, , , 78, 35, 28
2019/10/25, , , 85, 30, 28
2019/10/26, , , 66, 34, 22
2019/10/27, , , 94, 38, 36
2019/10/28, , , 57, 23, 22
2019/10/29, , , 89, 35, 37
2019/10/30, , , 90, 38, 28
2019/10/31, , , 78, 35, 28
2019/11/1, , , 64, 25, 24
2019/11/2, , , 59, 25, 18
2019/11/3, , , 74, 34, 25
2019/11/4, , , 91, 36, 30
2019/11/5, , , 77, 42, 23
2019/11/6, , , 112, 54, 42
2019/11/7, , , 88, 45, 34
2019/11/8, , , 54, 23, 23
2019/11/9, , , 53, 22, 20
2019/11/10, , , 67, 30, 28
2019/11/11, , , 104, 45, 34
2019/11/12, , , 112, 58, 48
2019/11/13, , , 113, 59, 45
2019/11/14, , , 89, 38, 33
2019/11/15, , , 63, 29, 24
2019/11/16, , , 43, 18, 16
2019/12/15, , , 79, 45, 23
2019/12/16, , , 75, 41, 23
2019/12/17, , , 72, 38, 21
2019/12/18, , , 66, 40, 20
2019/12/19, , , 76, 39, 23
2019/12/20, , , 65, 33, 21
2019/12/21, , , 88, 43, 28
2019/12/22, , , 105, 66, 36
2019/12/23, , , 102, 58, 26
2019/12/24, , , 103, 64, 31
2019/12/25, , , 97, 68, 33
2019/7/2, , , 76, 17, 22
2019/7/3, , , 72, 15, 25
2019/8/1, , , 58, 15, 21
2019/9/11, , , 72, 14, 33
2019/9/12, , , 74, 12, 18
2019/9/13, , , 88, 14, 24
2019/9/14, , , 80, 16, 31
2019/9/15, , , 69, 14, 23
2019/9/16, , , 104, 20, 35
2019/9/17, , , 95, 19, 23
2019/9/18, , , 104, 18, 29
2019/9/19, , , 111, 22, 51
2019/9/20, , , 114, 21, 44
2019/9/21, , , 64, 17, 22
2019/9/22, , , 77, 14, 20
2019/9/23, , , 80, 19, 23
2019/9/24, , , 75, 31, 21
2019/9/25, , , 96, 43, 26
2019/9/26, , , 84, 38, 28
2019/9/27, , , 77, 35, 26
2019/9/28, , , 63, 37, 22
2019/9/29, , , 66, 30, 21
2019/9/30, , , 81, 32, 27
2019/4/2, , , , , 
2019/4/3, , , , , 
2019/4/4, , , , , 
2019/4/5, , , , , 
2019/4/6, , , , , 
2019/4/7, , , , , 
2019/4/8, , , , , 
2019/4/9, , , , , 
2019/6/11, , , , , 
2019/6/12, , , , , 
2019/6/13, , , , , 
2019/6/14, , , , , 
2019/6/15, , , , , 
2019/6/16, , , , , 
2019/6/17, , , , , 
2019/6/18, , , , , 
2019/6/19, , , , , 
2019/6/20, , , , , 
2019/6/21, , , , , 
2019/6/22, , , , , 
2019/6/23, , , , , 
2019/6/24, , , , , 
2019/6/25, , , , , 
2019/6/26, , , , , 
2019/6/27, , , , , 
2019/6/28, , , , , 
2019/6/29, , , 33, 10, 15
2019/6/30, , , 39, 15, 15
2019/7/1, , , 64, 17, 17
2019/3/22, , , , , 
2019/3/23, , , , , 
2019/3/24, , , , , 
2019/3/25, , , , , 
2019/3/26, , , , , 
2019/3/27, , , , , 
2019/3/28, , , , , 
2019/3/29, , , , , 
2019/3/30, , , , , 
2019/3/31, , , , , 
2018/6/5, , , 7, , 57
2022/11/29, , , , 34, 23
2022/12/12, , , , 27, 20
2022/6/14, , , , 18, 30
2022/6/15, , , , 19, 33
2022/6/16, , , , 20, 34
2022/6/17, , , , 17, 34
2022/6/18, , , , 17, 29
