date, pm25, pm10, o3, no2, so2
2021/4/23, 35, 6, 30, 8, 
2021/4/24, 12, 3, 21, 4, 
2021/4/25, 9, 7, 24, 2, 
2021/4/26, 11, 11, 22, 8, 
2021/4/27, 24, 23, 26, 8, 
2021/4/28, 29, 15, 34, 6, 
2021/4/29, 19, 15, 34, 9, 
2021/4/30, 18, 26, 32, 13, 
2021/5/1, 27, 14, 35, 3, 
2021/5/2, 16, 15, 30, 5, 
2021/5/3, 19, 28, 31, 8, 1
2021/5/4, 27, 22, 28, 7, 1
2021/5/5, 22, 13, 25, 5, 
2021/5/6, 17, 15, 29, 6, 
2021/5/7, 24, 10, 28, 6, 
2021/5/8, 15, 9, 33, 3, 
2021/5/9, 19, 8, 35, 3, 
2021/5/10, 22, 25, 31, 13, 
2021/5/11, 37, 29, 37, 11, 
2021/5/12, 43, 37, 44, 12, 
2021/5/13, 46, 50, 53, 10, 1
2021/5/14, 83, 37, 37, 9, 1
2021/5/15, 46, 29, 36, 6, 2
2021/5/16, 47, 13, 37, 4, 2
2021/5/17, 21, 24, 30, 9, 2
2021/5/18, 41, 23, 28, 11, 3
2021/5/19, 39, 16, 25, 9, 3
2021/5/20, 37, 14, 28, 7, 4
2021/5/21, 16, 7, 30, 4, 5
2021/5/22, 10, 11, 37, 3, 
2021/5/23, 21, 16, 34, 4, 
2021/5/24, 31, 22, 24, 5, 
2021/5/25, 23, 19, 25, 7, 
2021/5/26, 23, 9, 32, 4, 
2021/5/27, 16, 21, 25, 8, 
2021/5/28, 29, 18, 25, 7, 
2021/5/29, 25, 13, 30, 4, 
2021/5/30, 24, 11, 28, 5, 
2021/5/31, 24, 18, 28, 8, 
2021/6/1, 26, 18, 36, 10, 
2021/6/2, 30, 38, 30, 15, 
2021/6/3, 41, 28, 28, 9, 
2021/6/4, 33, 31, 37, 13, 
2021/6/5, 38, 27, 33, 10, 
2021/6/6, 42, 31, 31, 6, 
2021/6/7, 46, 38, 31, 10, 
2021/6/8, 52, 32, 26, 8, 
2021/6/9, 47, 34, 27, 10, 
2021/6/10, 38, 37, 38, 14, 
2021/6/11, 39, 31, 35, 15, 
2021/6/12, 45, 20, 39, 5, 
2021/6/13, 37, 9, 33, 3, 
2021/6/14, 14, 20, 25, 3, 
2021/6/15, 18, 13, 30, 3, 
2021/6/16, 21, 25, 26, 4, 
2021/6/17, 24, 20, 25, 7, 
2021/6/18, 32, 22, 50, 8, 
2021/6/19, 38, 25, 51, 10, 
2021/6/20, 50, 35, 49, 9, 
2021/6/21, 66, 40, 43, 8, 
2021/6/22, 67, 55, 42, 11, 
2021/6/23, 71, 51, 41, 11, 
2021/6/24, 70, 23, 34, 6, 
2021/6/25, 53, 17, 39, 5, 
2021/6/26, 44, 15, 30, 3, 
2021/6/27, 42, 13, 24, 2, 
2021/6/28, 35, 20, 29, 8, 
2021/6/29, 29, 23, 29, 10, 
2021/6/30, 32, 34, 29, 11, 
2021/7/1, 47, 30, 27, 9, 
2021/1/5, 38, 9, 10, 9, 
2021/1/6, 30, 8, 12, 7, 
2021/1/7, 27, 7, 13, 8, 
2021/1/8, 27, 10, 11, 10, 
2021/1/9, 31, 16, 17, 8, 
2021/1/10, 30, 10, 20, 6, 
2021/1/11, 31, 8, 20, 5, 
2021/1/12, 27, 9, 18, 4, 
2021/1/13, 32, 14, 15, 8, 
2021/1/14, 45, 12, 16, 14, 
2021/1/15, 39, 13, 18, 17, 1
2021/1/16, 39, 13, 16, 17, 
2021/1/17, 44, 7, 14, 15, 
2021/1/18, 32, 10, 20, 27, 
2021/1/19, 32, 7, 22, 7, 
2021/1/20, 29, 9, 21, 10, 
2021/1/21, 38, 12, 21, 6, 
2021/1/22, 47, 19, 15, 11, 
2021/1/23, 61, 13, 19, 6, 
2021/1/24, 39, 12, 17, 6, 
2021/1/25, 45, 6, 18, 8, 
2021/1/26, 29, 7, 18, 12, 
2021/1/27, 27, 7, 10, 12, 
2021/1/28, 25, 6, 10, 8, 
2021/1/29, 27, 6, 13, 8, 
2021/1/30, 29, 5, 15, 5, 
2021/1/31, 24, 6, 15, 7, 
2021/2/1, 30, 8, 15, 15, 
2021/2/2, 32, 7, 25, 18, 
2021/2/3, 29, 8, 21, 10, 
2021/2/4, 33, 9, 17, 13, 
2021/2/5, 32, 13, 23, 14, 
2021/2/6, 40, 7, 25, 13, 
2021/2/7, 31, 5, 25, 8, 
2021/2/8, 24, 7, 26, 14, 
2021/2/9, 21, 8, 27, 15, 
2021/2/10, 26, 15, 20, 23, 
2021/2/11, 46, 15, 19, 19, 
2021/2/12, 37, 15, 20, 22, 
2021/2/13, 37, 5, 28, 9, 
2021/2/14, 20, 4, 29, 5, 
2021/2/15, 13, 6, 26, 11, 
2021/2/16, 11, 6, 25, 10, 
2021/2/17, 19, 14, 21, 15, 
2021/2/18, 28, 16, 26, 16, 
2021/2/19, 33, 11, 25, 8, 
2021/2/20, 39, 18, 24, 7, 
2021/2/21, 62, 8, 21, 7, 
2021/2/22, 32, 14, 21, 9, 
2021/2/23, 52, 12, 19, 7, 
2021/2/24, 44, 20, 17, 10, 
2021/2/25, 60, 10, 19, 6, 
2021/2/26, 32, 5, 24, 6, 
2021/2/27, 21, 5, 29, 4, 
2021/2/28, 12, 3, 29, 4, 
2021/3/1, 12, 6, 29, 7, 
2021/3/2, 14, 18, 29, 5, 
2021/3/3, 19, 11, 28, 5, 
2021/3/4, 16, 24, 29, 8, 
2021/3/5, 19, 58, 27, 9, 1
2021/3/6, 41, 11, 31, 4, 
2021/3/7, 13, 6, 34, 2, 
2021/3/8, 16, 31, 29, 10, 
2021/3/9, 33, 17, 26, 13, 
2021/3/10, 32, 7, 31, 10, 
2021/3/11, 24, 9, 33, 5, 
2021/3/12, 33, 12, 30, 6, 
2021/3/13, 47, 13, 22, 5, 
2021/3/14, 34, 6, 22, 5, 
2021/3/15, 24, 4, 20, 7, 
2021/3/16, 19, 5, 20, 6, 
2021/3/17, 21, 7, 21, 11, 
2021/3/18, 26, 24, 26, 9, 
2021/3/19, 28, 42, 25, 9, 
2021/3/20, 35, 12, 24, 3, 
2021/3/21, 15, 9, 33, 2, 
2021/3/22, 13, 50, 32, 11, 
2021/3/23, 36, 21, 24, 12, 
2021/3/24, 25, 7, 27, 5, 
2021/3/25, 20, 17, 26, 6, 
2021/3/26, 44, 15, 25, 8, 
2021/3/27, 40, 23, 29, 7, 
2021/3/28, 49, 15, 33, 5, 
2021/3/29, 39, 10, 30, 8, 
2021/3/30, 27, 9, 19, 8, 
2021/3/31, 19, 22, 32, 9, 
2021/4/1, 20, 27, 33, 5, 
2020/10/2, 44, 47, 21, 11, 
2020/10/3, 57, 37, 21, 7, 
2020/10/4, 56, 35, 21, 4, 
2020/10/5, 60, 27, 26, 8, 
2020/10/6, 42, 25, 17, 6, 
2020/10/7, 45, 18, 14, 8, 
2020/10/8, 36, 15, 18, 7, 
2020/10/9, 36, 11, 21, 5, 
2020/10/10, 28, 9, 23, 3, 
2020/10/11, 20, 6, 23, 3, 
2020/10/12, 19, 10, 26, 10, 
2020/10/13, 21, 7, 18, 8, 
2020/10/14, 18, 12, 13, 8, 
2020/10/15, 25, 9, 15, 8, 
2020/10/16, 21, 10, 19, 10, 
2020/10/17, 19, 6, 24, 4, 
2020/10/18, 16, 4, 23, 2, 
2020/10/19, 15, 6, 20, 4, 
2020/10/20, 15, 11, 14, 9, 
2020/10/21, 20, 7, 18, 7, 
2020/10/22, 24, 9, 11, 5, 
2020/10/23, 34, 4, 19, 4, 
2020/10/24, 15, 7, 19, 6, 
2020/10/25, 18, 10, 17, 6, 
2020/10/26, 20, 12, 13, 5, 
2020/10/27, 33, 16, 14, 6, 
2020/10/28, 47, 10, 25, 5, 
2020/10/29, 24, 13, 16, 8, 
2020/10/30, 26, 15, 13, 10, 
2020/10/31, 37, 17, 11, 9, 
2020/11/1, 32, 8, 16, 3, 
2020/11/2, 26, 10, 17, 3, 
2020/11/3, 21, 6, 25, 4, 
2020/11/4, 21, 9, 22, 6, 
2020/11/5, 19, 7, 21, 4, 
2020/11/6, 18, 11, 21, 7, 
2020/11/7, 22, 6, 20, 3, 
2020/11/8, 19, 12, 22, 5, 
2020/11/9, 20, 10, 20, 6, 
2020/11/10, 17, 21, 15, 15, 
2020/11/11, 24, 12, 16, 17, 
2020/11/12, 28, 12, 23, 5, 
2020/11/13, 29, 16, 19, 4, 
2020/11/14, 44, 14, 13, 3, 
2020/11/15, 44, 13, 12, 3, 
2020/11/16, 40, 14, 11, 4, 
2020/11/17, 41, 6, 9, 4, 
2020/11/18, 24, 4, 20, 5, 
2020/11/19, 15, 7, 25, 4, 
2020/11/20, 21, 4, 24, 5, 
2020/11/21, 17, 5, 25, 5, 
2020/11/22, 16, 7, 24, 3, 
2020/11/23, 19, 5, 22, 6, 
2020/11/24, 16, 13, 20, 11, 
2020/11/25, 17, 8, 20, 10, 
2020/11/26, 20, 8, 19, 6, 
2020/11/27, 23, 16, 18, 7, 
2020/11/28, 20, 16, 13, 6, 
2020/11/29, 25, 8, 9, 6, 
2020/11/30, 30, 7, 8, 7, 
2020/12/1, 28, 4, 19, 5, 
2020/12/2, 19, 18, 15, 6, 
2020/12/3, 43, 13, 16, 5, 
2020/12/4, 29, 13, 12, 4, 
2020/12/5, 36, 13, 12, 2, 
2020/12/6, 46, 15, 18, 2, 
2020/12/7, 47, 14, 22, 4, 
2020/12/8, 29, 16, 23, 5, 
2020/12/9, 28, 18, 22, 5, 
2020/12/10, 36, 23, 19, 7, 
2020/12/11, 37, 17, 19, 8, 
2020/12/12, 40, 12, 17, 5, 
2020/12/13, 37, 12, 26, 3, 
2020/12/14, 33, 18, 24, 15, 
2020/12/15, 35, 13, 13, 7, 
2020/12/16, 41, 6, 15, 5, 
2020/12/17, 24, 11, 16, 7, 
2020/12/18, 19, 5, 17, 7, 
2020/12/19, 20, 5, 12, 6, 
2020/12/20, 17, 8, 19, 3, 
2020/12/21, 37, 7, 13, 5, 
2020/12/22, 29, 9, 12, 5, 
2020/12/23, 27, 5, 22, 4, 
2020/12/24, 21, 5, 20, 4, 
2020/12/25, 14, 7, 13, 3, 
2020/12/26, 18, 12, 16, 3, 
2020/12/27, 22, 6, 21, 2, 
2020/12/28, 21, 8, 19, 2, 
2020/12/29, 24, 5, 17, 3, 
2020/12/30, 23, 8, 16, 3, 
2020/12/31, 31, 8, 13, 7, 
2021/1/1, 32, 16, 16, 6, 
2021/1/2, 48, 7, 16, 4, 
2021/1/3, 24, 4, 13, 4, 
2021/1/4, 21, 9, 5, 7, 
2020/7/2, 22, 13, 23, 5, 
2020/7/3, 25, 8, 27, 3, 
2020/7/4, 21, 8, 31, 3, 
2020/7/5, 25, 6, 25, 4, 
2020/7/6, 21, 9, 27, 2, 
2020/7/7, 23, 9, 23, 2, 
2020/7/8, 22, 10, 23, 5, 
2020/7/9, 21, 7, 24, 4, 
2020/7/10, 18, 10, 25, 5, 
2020/7/11, 21, 12, 22, 6, 
2020/7/12, 26, 6, 27, 3, 
2020/7/13, 22, 12, 23, 4, 
2020/7/14, 23, 7, 23, 4, 
2020/7/15, 17, 15, 26, 9, 
2020/7/16, 24, 21, 22, 11, 
2020/7/17, 29, 25, 31, 9, 
2020/7/18, 35, 14, 36, 4, 
2020/7/19, 34, 15, 35, 6, 
2020/7/20, 33, 21, 29, 10, 
2020/7/21, 36, 15, 28, 8, 
2020/7/22, 29, 10, 19, 4, 
2020/7/23, 18, 6, 17, 2, 
2020/7/24, 17, 9, 23, 6, 
2020/7/25, 20, 5, 23, 4, 
2020/7/26, 20, 9, 22, 7, 
2020/7/27, 23, 17, 39, 8, 
2020/7/28, 33, 20, 24, 11, 
2020/7/29, 39, 12, 20, 7, 
2020/7/30, 31, 9, 21, 5, 
2020/7/31, 19, 14, 18, 6, 
2020/8/1, 26, 14, 24, 5, 
2020/8/2, 25, 10, 23, 3, 
2020/8/3, 25, 10, 22, 5, 
2020/8/4, 24, 14, 19, 8, 
2020/8/5, 25, 11, 25, 5, 
2020/8/6, 21, 14, 29, 8, 
2020/8/7, 29, 16, 23, 9, 
2020/8/8, 37, 15, 38, 7, 
2020/8/9, 35, 19, 34, 7, 
2020/8/10, 38, 16, 19, 7, 
2020/8/11, 27, 17, 18, 8, 
2020/8/12, 24, 18, 22, 8, 
2020/8/13, 24, 16, 23, 8, 
2020/8/14, 24, 20, 26, 8, 
2020/8/15, 31, 12, 27, 5, 
2020/8/16, 37, 15, 25, 4, 
2020/8/17, 32, 20, 23, 8, 
2020/8/18, 26, 27, 22, 15, 
2020/8/19, 32, 26, 34, 12, 
2020/8/20, 32, 29, 32, 14, 
2020/8/21, 43, 26, 29, 12, 
2020/8/22, 40, 19, 22, 5, 
2020/8/23, 42, 12, 28, 3, 
2020/8/24, 30, 8, 25, 5, 
2020/8/25, 19, 14, 25, 9, 
2020/8/26, 22, 10, 25, 7, 
2020/8/27, 20, 15, 19, 11, 
2020/8/28, 24, 15, 19, 9, 
2020/8/29, 22, 15, 22, 9, 
2020/8/30, 25, 8, 19, 6, 
2020/8/31, 21, 11, 13, 8, 
2020/9/1, 19, 13, 18, 9, 
2020/9/2, 28, 23, 17, 11, 
2020/9/3, 32, 18, 13, 7, 
2020/9/4, 29, 11, 29, 6, 
2020/9/5, 28, 14, 26, 4, 
2020/9/6, 23, 8, 24, 3, 
2020/9/7, 20, 6, 26, 5, 
2020/9/8, 20, 12, 20, 8, 
2020/9/9, 19, 8, 18, 5, 
2020/9/10, 19, 6, 20, 2, 
2020/9/11, 16, 6, 21, 5, 
2020/9/12, 17, 11, 34, 4, 
2020/9/13, 26, 7, 25, 1, 
2020/9/14, 23, 11, 18, 5, 
2020/9/15, 24, 10, 17, 7, 
2020/9/16, 23, 14, 22, 8, 
2020/9/17, 30, 6, 21, 3, 
2020/9/18, 15, 8, 18, 5, 
2020/9/19, 19, 8, 19, 3, 
2020/9/20, 18, 8, 22, 3, 
2020/9/21, 19, 8, 21, 4, 
2020/9/22, 23, 10, 23, 4, 
2020/9/23, 24, 27, 25, 11, 
2020/9/24, 54, 42, 25, 14, 
2020/9/25, 64, 38, 21, 11, 
2020/9/26, 60, 43, 26, 6, 
2020/9/27, 67, 35, 28, 7, 
2020/9/28, 64, 49, 17, 8, 
2020/9/29, 55, 33, 10, 8, 
2020/9/30, 45, 19, 13, 7, 
2020/10/1, 29, 30, 14, 9, 
2020/4/2, 23, 12, 33, 4, 1
2020/4/3, 24, 8, 35, 3, 
2020/4/4, 20, 7, 31, 1, 
2020/4/5, 18, 10, 29, 1, 
2020/4/6, 19, 17, 34, 7, 
2020/4/7, 30, 25, 39, 7, 
2020/4/8, 50, 16, 28, 4, 
2020/4/9, 28, 14, 29, 5, 
2020/4/10, 24, 10, 30, 2, 
2020/4/11, 19, 11, 31, 2, 
2020/4/12, 16, 8, 31, 3, 
2020/4/13, 23, 9, 31, 2, 
2020/4/14, 20, 5, 26, 5, 
2020/4/15, 17, 8, 28, 6, 
2020/4/16, 19, 11, 28, 9, 
2020/4/17, 22, 16, 28, 3, 
2020/4/18, 20, 11, 29, 2, 
2020/4/19, 20, 15, 29, 2, 
2020/4/20, 27, 29, 29, 8, 
2020/4/21, 27, 32, 33, 9, 
2020/4/22, 24, 27, 32, 10, 
2020/4/23, 38, 34, 33, 10, 
2020/4/24, 42, 16, 31, 6, 
2020/4/25, 22, 11, 33, 2, 
2020/4/26, 24, 9, 33, 2, 
2020/4/27, 20, 15, 26, 6, 
2020/4/28, 20, 13, 28, 6, 
2020/4/29, 18, 11, 22, 8, 
2020/4/30, 25, 19, 28, 8, 
2020/5/1, 25, 11, 30, 5, 
2020/5/2, 28, 11, 33, 5, 
2020/5/3, 33, 11, 33, 2, 
2020/5/4, 31, 8, 29, 5, 
2020/5/5, 22, 15, 31, 9, 
2020/5/6, 28, 16, 33, 6, 
2020/5/7, 26, 13, 32, 4, 
2020/5/8, 21, 11, 31, 6, 
2020/5/9, 19, 11, 34, 2, 
2020/5/10, 26, 14, 32, 8, 
2020/5/11, 22, 9, 31, 6, 
2020/5/12, 24, 8, 27, 4, 
2020/5/13, 18, 7, 30, 5, 
2020/5/14, 17, 9, 30, 4, 
2020/5/15, 22, 6, 27, 4, 
2020/5/16, 18, 5, 30, 3, 
2020/5/17, 16, 5, 24, 2, 
2020/5/18, 18, 10, 27, 4, 
2020/5/19, 23, 9, 27, 4, 
2020/5/20, 21, 15, 26, 6, 
2020/5/21, 21, 14, 30, 2, 
2020/5/22, 30, 17, 28, 5, 
2020/5/23, 27, 14, 31, 5, 
2020/5/24, 29, 20, 29, 6, 1
2020/5/25, 31, 29, 32, 10, 
2020/5/26, 34, 25, 34, 7, 
2020/5/27, 31, 23, 32, 6, 
2020/5/28, 32, 14, 24, 5, 
2020/5/29, 23, 21, 26, 7, 
2020/5/30, 20, 19, 26, 4, 
2020/5/31, 22, 17, 25, 4, 
2020/6/1, 23, 31, 24, 9, 
2020/6/2, 28, 28, 27, 8, 
2020/6/3, 27, 35, 31, 12, 
2020/6/4, 41, 40, 22, 14, 
2020/6/5, 49, 12, 23, 7, 
2020/6/6, 30, 12, 31, 5, 
2020/6/7, 31, 13, 32, 4, 
2020/6/8, 28, 27, 23, 12, 
2020/6/9, 44, 24, 28, 11, 
2020/6/10, 36, 25, 27, 11, 
2020/6/11, 41, 30, 25, 10, 
2020/6/12, 35, 25, 26, 8, 
2020/6/13, 33, 23, 28, 8, 
2020/6/14, 32, 26, 29, 7, 
2020/6/15, 31, 33, 48, 8, 
2020/6/16, 38, 35, 32, 14, 
2020/6/17, 51, 26, 40, 12, 
2020/6/18, 42, 22, 32, 10, 
2020/6/19, 46, 20, 31, 6, 
2020/6/20, 38, 17, 25, 3, 
2020/6/21, 31, 15, 23, 3, 
2020/6/22, 24, 22, 24, 6, 
2020/6/23, 29, 22, 32, 11, 
2020/6/24, 32, 28, 28, 14, 
2020/6/25, 47, 23, 36, 7, 
2020/6/26, 36, 17, 37, 7, 
2020/6/27, 35, 20, 44, 6, 
2020/6/28, 43, 26, 28, 5, 
2020/6/29, 42, 20, 28, 5, 
2020/6/30, 30, 10, 32, 6, 
2020/7/1, 32, 10, 26, 3, 
2020/1/2, 24, 12, 23, 7, 
2020/1/3, 31, 11, 29, 4, 
2020/1/4, 26, 8, 30, 5, 
2020/1/5, 17, 31, 24, 7, 
2020/1/6, 29, 4, 26, 4, 
2020/1/7, 16, 5, 23, 5, 
2020/1/8, 14, 10, 22, 5, 1
2020/1/9, 24, 10, 25, 9, 
2020/1/10, 23, 28, 16, 28, 
2020/1/11, 42, 18, 26, 11, 
2020/1/12, 31, 5, 25, 4, 
2020/1/13, 16, 8, 25, 8, 
2020/1/14, 21, 11, 25, 7, 
2020/1/15, 24, 10, 22, 6, 
2020/1/16, 27, 12, 27, 7, 
2020/1/17, 26, 15, 20, 8, 1
2020/1/18, 29, 14, 20, 6, 1
2020/1/19, 43, 6, 26, 4, 1
2020/1/20, 17, 10, 27, 6, 
2020/1/21, 17, 19, 30, 6, 
2020/1/22, 25, 13, 30, 10, 
2020/1/23, 21, 8, 27, 8, 
2020/1/24, 19, 8, 23, 11, 
2020/1/25, 19, 9, 29, 5, 
2020/1/26, 19, 7, 26, 6, 
2020/1/27, 20, 16, 23, 11, 
2020/1/28, 19, 17, 18, 8, 
2020/1/29, 23, 18, 18, 8, 
2020/1/30, 34, 31, 15, 6, 
2020/1/31, 38, 41, 14, 11, 
2020/2/1, 47, 8, 16, 4, 
2020/2/2, 24, 7, 22, 4, 
2020/2/3, 16, 11, 26, 6, 
2020/2/4, 19, 39, 25, 15, 
2020/2/5, 33, 13, 24, 8, 
2020/2/6, 17, 29, 26, 9, 
2020/2/7, 26, 18, 23, 11, 
2020/2/8, 21, 5, 22, 6, 1
2020/2/9, 18, 14, 23, 4, 
2020/2/10, 42, 17, 30, 6, 
2020/2/11, 34, 10, 29, 5, 
2020/2/12, 23, 10, 29, 8, 
2020/2/13, 22, 12, 26, 9, 
2020/2/14, 21, 14, 18, 13, 
2020/2/15, 26, 11, 23, 6, 
2020/2/16, 25, 13, 22, 4, 
2020/2/17, 42, 8, 30, 4, 1
2020/2/18, 24, 14, 28, 3, 1
2020/2/19, 28, 14, 26, 5, 
2020/2/20, 27, 25, 23, 11, 
2020/2/21, 30, 10, 26, 5, 
2020/2/22, 27, 10, 32, 4, 
2020/2/23, 21, 8, 29, 4, 
2020/2/24, 20, 15, 28, 5, 
2020/2/25, 29, 21, 24, 14, 
2020/2/26, 28, 24, 27, 10, 
2020/2/27, 34, 24, 24, 9, 
2020/2/28, 31, 35, 22, 15, 
2020/2/29, 39, 21, 26, 12, 
2020/3/1, 31, 7, 29, 4, 
2020/3/2, 22, 12, 26, 8, 
2020/3/3, 28, 14, 21, 10, 
2020/3/4, 41, 8, 20, 6, 
2020/3/5, 28, 7, 29, 8, 
2020/3/6, 19, 9, 23, 6, 
2020/3/7, 20, 13, 21, 13, 
2020/3/8, 30, 15, 28, 17, 
2020/3/9, 39, 17, 26, 9, 
2020/3/10, 38, 14, 27, 8, 
2020/3/11, 37, 9, 22, 10, 
2020/3/12, 29, 10, 26, 7, 
2020/3/13, 21, 12, 29, 6, 
2020/3/14, 24, 23, 27, 6, 
2020/3/15, 42, 13, 32, 4, 1
2020/3/16, 26, 21, 28, 8, 
2020/3/17, 39, 21, 27, 11, 
2020/3/18, 27, 12, 25, 6, 
2020/3/19, 24, 10, 27, 5, 
2020/3/20, 19, 25, 24, 8, 
2020/3/21, 27, 19, 26, 7, 
2020/3/22, 24, 17, 29, 7, 
2020/3/23, 21, 11, 30, 4, 
2020/3/24, 19, 11, 34, 5, 1
2020/3/25, 26, 17, 38, 3, 
2020/3/26, 42, 19, 37, 4, 
2020/3/27, 50, 22, 35, 7, 
2020/3/28, 48, 22, 34, 5, 
2020/3/29, 43, 8, 29, 2, 
2020/3/30, 15, , , , 
2019/10/2, 17, 10, 21, 11, 
2019/10/3, 23, 9, 13, 12, 
2019/10/4, 20, 9, 16, 12, 
2019/10/5, 23, 12, 18, 11, 
2019/10/6, 23, 12, 17, 12, 
2019/10/7, 22, 16, 17, 15, 
2019/10/8, 22, 19, 15, 21, 
2019/10/9, 28, 22, 13, 19, 
2019/10/10, 30, 28, 9, 17, 
2019/10/11, 37, 8, 22, 9, 1
2019/10/12, 20, 6, 21, 7, 
2019/10/13, 18, 8, 19, 4, 
2019/10/14, 19, 11, 12, 14, 
2019/10/15, 24, 19, 15, 14, 
2019/10/16, 32, 19, 13, 8, 1
2019/10/17, 30, 10, 7, 9, 
2019/10/18, 27, 14, 5, 10, 
2019/10/19, 34, 11, 26, 6, 
2019/10/20, 29, 15, 22, 8, 
2019/10/21, 28, 8, 18, 6, 
2019/10/22, 18, 9, 22, 7, 
2019/10/23, 24, 13, 23, 7, 
2019/10/24, 25, 15, 25, 6, 1
2019/10/25, 27, 17, 22, 7, 1
2019/10/26, 41, 6, 26, 8, 
2019/10/27, 18, 6, 20, 7, 
2019/10/28, 20, 13, 14, 14, 
2019/10/29, 23, 13, 16, 14, 
2019/10/30, 23, 15, 18, 12, 1
2019/10/31, 21, 8, 24, 10, 
2019/11/1, 18, 15, 20, 18, 
2019/11/2, 22, 13, 24, 9, 
2019/11/3, 31, 15, 16, 12, 
2019/11/4, 36, 20, 19, 12, 
2019/11/5, 25, 24, 22, 12, 
2019/11/6, 25, 32, 22, 15, 
2019/11/7, 29, 13, 17, 14, 
2019/11/8, 26, 15, 12, 15, 
2019/11/9, 35, 12, 14, 8, 
2019/11/10, 37, 9, 10, 8, 
2019/11/11, 27, 10, 6, 6, 
2019/11/12, 15, 12, 16, 8, 
2019/11/13, 25, 12, 15, 7, 
2019/11/14, 33, 20, 14, 9, 
2019/11/15, 48, 40, 19, 21, 
2019/11/16, 35, 28, 13, 12, 
2019/11/17, 37, 15, 17, 6, 
2019/11/18, 36, 25, 17, 12, 
2019/11/19, 38, 20, 15, 7, 
2019/11/20, 45, 22, 12, 7, 
2019/11/21, 37, 16, 18, 6, 
2019/11/22, 29, 25, 16, 7, 
2019/11/23, 39, 24, 15, 7, 
2019/11/24, 41, 35, 11, 8, 
2019/11/25, 48, 38, 9, 13, 
2019/11/26, 49, 29, 16, 8, 
2019/11/27, 46, 12, 12, 8, 
2019/11/28, 32, 15, 5, 8, 
2019/11/29, 42, 14, 13, 7, 
2019/11/30, 37, 7, 25, 9, 
2019/12/1, 18, 5, 26, 8, 
2019/12/2, 14, 6, 23, 13, 
2019/12/3, 16, 7, 25, 13, 
2019/12/4, 17, 4, 25, 10, 
2019/12/5, 15, 10, 25, 5, 
2019/12/6, 24, 6, 26, 6, 
2019/12/7, 19, 4, 21, 6, 
2019/12/8, 17, 4, 27, 5, 1
2019/12/9, 15, 9, 31, 5, 
2019/12/10, 23, 11, 21, 18, 
2019/12/11, 25, 12, 23, 7, 
2019/12/12, 20, 13, 20, 6, 
2019/12/13, 30, 19, 16, 7, 
2019/12/14, 47, 14, 20, 4, 
2019/12/15, 36, 7, 14, 4, 
2019/12/16, 22, 13, 25, 13, 
2019/12/17, 21, 12, 26, 11, 
2019/12/18, 19, 14, 22, 8, 1
2019/12/19, 25, 9, 23, 10, 
2019/12/20, 19, 22, 20, 9, 
2019/12/21, 31, 29, 13, 7, 
2019/12/22, 42, 15, 11, 7, 
2019/12/23, 46, 39, 17, 21, 
2019/12/24, 33, 11, 16, 13, 
2019/12/25, 23, 5, 16, 6, 
2019/12/26, 17, 13, 15, 6, 
2019/12/27, 18, 18, 22, 8, 
2019/12/28, 28, 34, 26, 15, 
2019/12/29, 31, 12, 24, 7, 
2019/12/30, 23, , , , 
2019/7/2, 36, 12, 26, 7, 
2019/7/3, 22, 12, 23, 6, 
2019/7/4, 20, 9, 25, 5, 
2019/7/5, 17, 10, 27, 8, 
2019/7/6, 24, 12, 21, 8, 
2019/7/7, 25, 18, 21, 11, 
2019/7/8, 28, 23, 24, 11, 
2019/7/9, 34, 10, 9, 6, 
2019/7/10, 20, 15, 21, 9, 
2019/7/11, 26, 17, 18, 9, 
2019/7/12, 25, 12, 24, 7, 
2019/7/13, 26, 17, 27, 8, 
2019/7/14, 27, 12, 21, 6, 
2019/7/15, 23, 11, 25, 9, 
2019/7/16, 26, 15, 24, 10, 
2019/7/17, 32, 20, 26, 14, 
2019/7/18, 39, 16, 29, 13, 
2019/7/19, 33, 15, 26, 9, 
2019/7/20, 30, 22, 27, 11, 
2019/7/21, 31, 25, 29, 16, 
2019/7/22, 41, 24, 27, 10, 
2019/7/23, 41, 23, 39, 14, 
2019/7/24, 46, 28, 31, 13, 
2019/7/25, 43, 22, 23, 11, 
2019/7/26, 36, 30, 40, 14, 
2019/7/27, 45, 30, 36, 17, 
2019/7/28, 51, 35, 27, 14, 
2019/7/29, 55, 12, 27, 6, 
2019/7/30, 21, 20, 22, 7, 
2019/7/31, 25, 18, 22, 9, 
2019/8/1, 25, 20, 23, 10, 
2019/8/2, 33, 22, 24, 11, 
2019/8/3, 31, 20, 24, 9, 
2019/8/4, 26, 17, 24, 9, 
2019/8/5, 24, 18, 24, 8, 
2019/8/6, 25, 19, 31, 12, 
2019/8/7, 33, 16, 30, 11, 
2019/8/8, 32, 16, 26, 10, 
2019/8/9, 36, 23, 27, 17, 
2019/8/10, 39, 21, 25, 16, 
2019/8/11, 38, 16, 25, 6, 
2019/8/12, 35, 18, 31, 8, 
2019/8/13, 30, 16, 31, 10, 
2019/8/14, 31, 10, 29, 4, 
2019/8/15, 24, 8, 27, 5, 
2019/8/16, 19, 13, 33, 12, 
2019/8/17, 27, 22, 29, 10, 
2019/8/18, 39, 17, 30, 7, 
2019/8/19, 33, 14, 29, 7, 
2019/8/20, 30, 13, 29, 9, 
