date, pm25, pm10, o3, no2, so2
2019/1/23, 77, , , , 
2019/1/24, 125, , , , 
2019/1/25, 165, , , , 
2019/1/26, 161, , , , 
2019/1/27, 133, , , , 
2019/1/28, 103, , , , 
2019/1/29, 118, , , , 
2019/1/30, 103, , , , 
2019/1/31, 117, , , , 
2019/2/1, 81, , , , 
2019/2/2, 104, , , , 
2019/2/3, 111, , , , 
2019/2/4, 126, , , , 
2019/2/5, 93, , , , 
2019/2/6, 74, , , , 
2019/2/7, 71, , , , 
2019/2/8, 72, , , , 
2019/2/9, 78, , , , 
2019/2/10, 91, , , , 
2019/2/11, 89, , , , 
2019/2/12, 122, , , , 
2019/2/13, 104, , , , 
2019/2/14, 75, , , , 
2019/2/15, 84, , , , 
2019/2/16, 81, , , , 
2019/2/17, 99, , , , 
2019/2/18, 95, , , , 
2019/2/19, 71, , , , 
2019/2/20, 73, , , , 
2019/2/21, 80, , , , 
2019/2/22, 93, , , , 
2019/2/23, 88, , , , 
2019/2/24, 112, , , , 
2019/2/25, 142, , , , 
2019/2/26, 128, , , , 
2019/2/27, 104, , , , 
2019/2/28, 101, , , , 
2019/3/1, 114, , , , 
2019/3/3, 70, , , , 
2019/3/4, 76, , , , 
2019/3/5, 78, , , , 
2019/3/6, 80, , , , 
2019/3/7, 104, , , , 
2019/3/8, 96, , , , 
2019/3/9, 81, , , , 
2019/3/10, 93, , , , 
2019/3/11, 79, , , , 
2019/3/12, 91, , , , 
2019/3/13, 94, , , , 
2019/3/14, 99, , , , 
2019/3/15, 119, , , , 
2019/3/16, 112, , , , 
2019/3/17, 117, , , , 
2019/3/18, 152, , , , 
2019/3/19, 117, , , , 
2019/3/20, 94, , , , 
2019/3/21, 88, , , , 
2019/3/22, 91, , , , 
2019/3/23, 110, , , , 
2019/3/24, 167, , , , 
2019/3/25, 144, , , , 
2019/3/26, 146, , , , 
2019/3/27, 170, , , , 
2019/3/28, 115, , , , 
2019/3/29, 96, , , , 
2019/3/30, 132, , , , 
2019/3/31, 116, , , , 
2019/4/1, 132, , , , 
2018/10/2, 158, 90, 17, 15, 6
2018/10/3, 133, 74, 19, 16, 6
2018/10/4, 111, 124, 16, 16, 10
2018/10/5, 145, 148, 24, 11, 16
2018/10/6, 143, 116, 21, 10, 10
2018/10/7, 163, 112, 19, 20, 5
2018/10/8, 140, 108, 17, 17, 3
2018/10/9, 87, 105, 15, 16, 7
2018/10/10, 139, 101, 17, 15, 3
2018/10/11, 130, 75, 18, 18, 2
2018/10/12, 138, 69, 17, 18, 2
2018/10/13, 135, 64, 12, 15, 1
2018/10/14, 98, 62, 13, 15, 2
2018/10/15, 85, 57, 8, 12, 5
2018/10/16, 72, 46, 12, 11, 5
2018/10/17, 88, 52, 24, 14, 4
2018/10/18, 126, 53, 20, 14, 2
2018/10/19, 95, 49, 13, 13, 2
2018/10/20, 84, 47, 13, 17, 2
2018/10/21, 105, 50, 14, 19, 2
2018/10/22, 100, 53, 19, 22, 2
2018/10/23, 109, 55, 11, 10, 3
2018/10/24, 89, 51, 13, 8, 4
2018/10/25, 85, 55, 17, 11, 4
2018/10/26, 118, 67, 23, 15, 6
2018/10/27, 140, 65, 20, 16, 4
2018/10/28, 119, 63, 14, 11, 2
2018/10/29, 85, 53, 13, 13, 2
2018/10/30, 64, 58, 16, 8, 2
2018/10/31, 83, 62, 19, 13, 5
2018/11/1, 102, 57, 19, 15, 4
2018/11/2, 89, 61, 18, 14, 3
2018/11/3, 110, 75, 16, 12, 2
2018/11/4, 115, 62, 15, 18, 2
2018/11/5, 74, 60, 12, 22, 2
2018/11/6, 92, 75, 7, 23, 2
2018/11/7, 100, 103, , 22, 1
2018/11/13, 75, 45, , 12, 2
2018/11/14, 72, 43, , 17, 2
2018/11/15, 67, 48, , 21, 3
2018/11/16, 100, 53, , 20, 1
2018/11/17, 121, , , , 
2018/11/18, 112, 57, , 5, 3
2018/11/19, 95, 51, , 8, 5
2018/11/20, 77, 51, , 15, 3
2018/11/21, 84, 47, , 8, 5
2018/11/22, 84, 41, , 15, 4
2018/11/23, 96, 42, , 35, 2
2018/11/24, 101, 53, , 21, 3
2018/11/25, 96, 60, , 13, 1
2018/11/26, 118, 59, , 13, 2
2018/11/27, 71, 44, , 9, 3
2018/11/28, 80, 41, , 9, 4
2018/11/29, 78, 41, , 20, 6
2018/11/30, 97, 50, , 22, 3
2018/12/1, 91, 54, , 20, 2
2018/12/2, 87, 56, , 20, 2
2018/12/3, 81, 54, , 16, 6
2018/12/4, 95, 59, , 23, 5
2018/12/5, 121, 66, , 27, 5
2018/12/6, 134, 67, , 29, 4
2018/12/7, 125, 65, , 19, 5
2018/12/8, 123, 62, , 18, 2
2018/12/9, 89, 51, , 19, 2
2018/12/10, 68, 53, , 14, 3
2018/12/11, 77, 60, , 12, 3
2018/12/12, 80, 74, , 6, 3
2018/12/13, 72, 56, , 10, 7
2018/12/14, 78, 53, , 15, 6
2018/12/17, 67, 53, , 20, 3
2018/12/18, 79, 53, , 19, 5
2018/12/19, 92, 51, , 10, 8
2018/12/20, 102, 55, , 12, 5
2018/12/21, 83, 58, , 13, 6
2018/12/22, 72, 59, , 13, 4
2018/12/23, 82, 60, , 4, 4
2018/12/24, 60, 55, , 7, 7
2018/12/25, 76, 64, , 8, 8
2018/12/26, 75, 62, , 22, 6
2018/12/27, 78, 51, , 21, 5
2018/12/28, 101, 54, , 25, 5
2018/12/29, 107, 54, , 26, 5
2018/12/30, 101, 60, , 28, 6
2018/12/31, 116, , , , 
2018/7/2, 158, 157, 19, 18, 10
2018/7/3, 163, 165, 24, 14, 20
2018/7/4, 169, 103, 25, 18, 7
2018/7/5, 159, 130, 24, 21, 1
2018/7/6, 176, 325, 9, 13, 
2018/7/7, 266, 366, 8, 13, 1
2018/7/8, 176, 178, 10, 19, 4
2018/7/9, 163, 164, 24, 12, 9
2018/7/10, 163, 175, 27, 10, 8
2018/7/11, 169, , 19, , 
2018/7/12, 162, , 26, , 
2018/7/13, 162, , 24, , 
2018/7/14, 169, , 24, , 
2018/7/15, 154, , 19, , 
2018/7/16, 142, , 31, , 
2018/7/17, 97, , 32, , 
2018/7/18, 107, , 31, , 
2018/7/19, 127, , 27, , 
2018/7/20, 134, , 24, , 
2018/7/21, 151, 123, 21, 11, 12
2018/7/22, 163, 114, 24, 13, 8
2018/7/23, 162, 99, 28, 3, 10
2018/7/24, 128, 146, 28, 6, 9
2018/7/25, 87, 183, 38, 6, 11
2018/7/26, 116, 99, 33, 6, 13
2018/7/27, 119, 65, 24, 6, 10
2018/7/28, 104, 70, 25, 9, 3
2018/7/29, 120, 91, 17, 17, 2
2018/7/30, 210, 141, 15, 13, 12
2018/7/31, 248, 145, 19, 10, 16
2018/8/1, 194, 84, 22, 7, 22
2018/8/2, 150, 71, 20, 7, 8
2018/8/3, 89, , 23, , 
2018/8/4, 94, 68, 23, 16, 13
2018/8/5, 123, 67, 27, 15, 17
2018/8/6, 140, 60, 36, 9, 14
2018/8/7, 136, 72, 29, 8, 6
2018/8/8, 142, 139, 25, 10, 4
2018/8/9, 175, 106, 17, 13, 1
2018/8/10, 201, 146, 14, 11, 9
2018/8/11, 175, 118, 17, 12, 1
2018/8/12, 163, 111, 35, 7, 4
2018/8/13, 141, 88, 23, 7, 12
2018/8/14, 109, 94, 23, 7, 10
2018/8/15, 139, 101, 18, 9, 4
2018/8/16, 154, 91, 21, 11, 3
2018/8/17, 124, 88, 22, 8, 1
2018/8/18, 122, 83, 19, 8, 7
2018/8/19, 134, 94, 17, 10, 5
2018/8/20, 155, 96, 18, 10, 5
2018/8/21, 147, 85, 27, 7, 5
2018/8/22, 132, 96, 24, 8, 2
2018/8/23, 148, 101, 17, 10, 3
2018/8/24, 141, 98, 28, 8, 4
2018/8/25, 138, 105, 14, 10, 1
2018/8/26, 145, 99, 17, 10, 7
2018/8/27, 141, 104, 19, 14, 2
2018/8/28, 156, 103, 14, 16, 1
2018/8/29, 141, 102, 13, 16, 
2018/8/30, 152, 102, 8, 16, 1
2018/8/31, 130, 100, 12, 15, 3
2018/9/1, 124, 95, 21, 17, 8
2018/9/2, 140, 101, 18, 13, 2
2018/9/3, 159, 105, 22, 19, 3
2018/9/4, 144, 104, 11, 20, 3
2018/9/5, 162, 100, 11, 15, 3
2018/9/6, 159, 99, 15, 18, 4
2018/9/7, 159, 89, 24, 16, 5
2018/9/8, 144, 91, 18, 10, 6
2018/9/9, 128, 92, 25, 13, 7
2018/9/10, 155, 101, 14, 12, 3
2018/9/11, 146, 95, 8, 15, 2
2018/9/12, 126, 85, 10, 13, 5
2018/9/13, 102, 83, 14, 14, 13
2018/9/14, 132, 94, 16, 8, 8
2018/9/15, 155, 100, 8, 17, 4
2018/9/16, 142, 98, 10, 19, 3
2018/9/17, 123, 86, 9, 18, 4
2018/9/18, 119, 96, 11, 18, 2
2018/9/19, 136, 103, 8, 18, 1
2018/9/20, 133, 98, 11, 16, 5
2018/9/21, 124, 97, 26, 12, 3
2018/9/22, 132, 99, 13, 13, 3
2018/9/23, 134, 98, 16, 18, 4
2018/9/24, 135, 99, 10, 13, 2
2018/9/25, 118, 96, 14, 13, 6
2018/9/26, 129, 99, 20, 12, 8
2018/9/27, 137, 83, 27, 13, 5
2018/9/28, 122, 91, 17, 10, 2
2018/9/29, 104, 93, 14, 14, 2
2018/9/30, 106, 108, 12, 16, 4
2018/10/1, 142, 101, 15, 12, 13
2018/4/2, 121, 86, 24, 7, 8
2018/4/3, 74, 54, 25, 8, 8
2018/4/4, 71, 62, 15, 15, 4
2018/4/5, 121, 117, 20, 17, 5
2018/4/6, 140, 107, 17, 19, 7
2018/4/7, 137, 127, 16, 16, 7
2018/4/8, 115, 73, 15, 15, 3
2018/4/9, 87, 118, 16, 15, 3
2018/4/10, 150, 175, 20, 18, 4
2018/4/11, 162, 122, 19, 17, 3
2018/4/12, 123, 86, 17, 17, 3
2018/4/13, 88, 85, 17, 16, 2
2018/4/14, 114, 97, 18, 9, 4
2018/4/15, 113, 102, 23, 11, 5
2018/4/16, 114, 51, 19, 15, 3
2018/4/17, 81, 107, 12, 15, 1
2018/4/18, 159, 152, 25, 8, 4
2018/4/19, 97, 53, 32, 6, 5
2018/4/20, 70, 29, 34, 8, 6
2018/4/21, 72, 39, 29, 18, 4
2018/4/22, 88, 51, 20, 29, 3
2018/4/23, 112, 117, 17, 16, 1
2018/4/24, 157, 129, 20, 16, 1
2018/4/25, 138, 125, 23, 9, 4
2018/4/26, 139, , 21, , 
2018/4/27, 148, , 17, , 
2018/4/28, 153, 129, 3, 16, 2
2018/4/29, 154, 114, 13, 25, 4
2018/4/30, 142, 93, 20, 11, 2
2018/5/1, 102, 71, 21, 12, 6
2018/5/2, 94, 53, 21, 15, 6
2018/5/3, 77, 56, 23, 10, 6
2018/5/4, 91, 82, 20, 8, 4
2018/5/5, 122, 114, 21, 8, 12
2018/5/6, 149, 97, 23, 10, 12
2018/5/7, 121, 86, 24, 11, 9
2018/5/8, 127, 113, 21, 15, 8
2018/5/9, 155, 128, 22, 17, 4
2018/5/10, 161, 167, 19, 15, 2
2018/5/11, 164, 146, 21, 10, 3
2018/5/12, 131, 102, 15, 23, 1
2018/5/13, 129, 207, 12, 11, 2
2018/5/15, 126, 116, 23, 14, 2
2018/5/16, 123, 69, 22, 10, 3
2018/5/17, 67, 42, 24, 10, 4
2018/5/18, 63, 55, 29, 7, 6
2018/5/19, 81, 35, 28, 8, 10
2018/5/20, 89, 47, 27, 12, 4
2018/5/21, 92, 41, 29, 13, 6
2018/5/22, 109, 88, 22, 13, 1
2018/5/23, 138, 123, 24, 14, 4
2018/5/24, 136, 82, 25, 19, 5
2018/5/25, 123, 71, 18, 15, 3
2018/5/26, 111, 98, 10, 13, 1
2018/5/27, 97, 88, 10, 13, 1
2018/5/28, 94, 116, 16, 17, 2
2018/5/29, 130, 121, 15, 18, 5
2018/5/30, 131, 100, 14, 17, 9
2018/5/31, 131, 99, 25, 18, 25
2018/6/1, 163, 109, 23, 18, 14
2018/6/2, 167, 129, 19, 20, 9
2018/6/3, 168, 148, 26, 19, 4
2018/6/4, 167, 146, 18, 17, 3
2018/6/5, 153, 133, 15, 17, 3
2018/6/6, 139, 115, 11, 17, 2
2018/6/7, 115, 103, 11, 17, 4
2018/6/8, 140, 122, 20, 11, 16
2018/6/9, 161, 146, 17, 6, 15
2018/6/10, 126, 104, 24, 8, 12
2018/6/11, 119, 83, 26, 8, 13
2018/6/12, 97, 90, 30, 8, 15
2018/6/13, 113, 93, 23, 12, 12
2018/6/14, 119, 107, 21, 12, 9
2018/6/15, 118, 87, 24, 7, 15
2018/6/16, 119, 70, 77, 5, 12
2018/6/17, 76, 51, 76, 7, 5
2018/6/19, 99, 79, 26, 21, 10
2018/6/20, 148, 111, 19, 10, 16
2018/6/21, 148, 111, 17, 8, 19
2018/6/22, 144, 83, 26, 5, 20
2018/6/23, 96, 77, 28, 6, 14
2018/6/24, 115, 119, 26, 7, 13
2018/6/25, 161, 148, 32, 11, 15
2018/6/26, 153, 104, 30, 19, 11
2018/6/27, 154, 97, 28, 26, 9
2018/6/28, 155, 89, 32, 20, 7
2018/6/29, 167, 100, 27, 8, 4
2018/6/30, 173, 167, 17, 13, 
2018/7/1, 171, 177, 16, 19, 1
2018/1/2, 84, 74, , 19, 5
2018/1/3, 107, 96, , 12, 2
2018/1/4, 97, 66, , 2, 3
2018/1/5, 61, 47, , 5, 6
2018/1/6, 71, 52, , 19, 4
2018/1/7, 84, 60, , 17, 4
2018/1/8, 85, 85, , 4, 6
2018/1/9, 88, 74, , 13, 2
2018/1/10, 77, 62, , 19, 2
2018/1/11, 63, 46, , 20, 3
2018/1/12, 62, 26, , 17, 3
2018/1/13, 60, 23, , 8, 8
2018/1/14, 76, 42, , 13, 7
2018/1/15, 98, 121, , 10, 6
2018/1/16, 109, 124, , 5, 5
2018/1/17, 96, 79, , 6, 3
2018/1/18, 68, 57, , 8, 4
2018/1/19, 65, 60, , 19, 3
2018/1/20, 82, 69, , 21, 3
2018/1/21, 92, 112, , 6, 3
2018/1/22, 160, 316, , 9, 1
2018/1/23, 201, 314, , 17, 3
2018/1/24, 181, 234, , 30, 3
2018/1/25, 179, 207, , 31, 2
2018/1/26, 171, 190, , 19, 4
2018/1/27, 151, 173, , 24, 4
2018/1/28, 133, 128, , 15, 5
2018/1/29, 118, 70, , 4, 6
2018/1/30, 60, 41, , 7, 4
2018/1/31, 62, 37, , 6, 4
2018/2/1, 60, 44, , 6, 7
2018/2/2, 66, 47, , 6, 5
2018/2/3, 68, 49, , 11, 6
2018/2/4, 72, 48, , 21, 6
2018/2/5, 90, 50, , 21, 4
2018/2/6, 79, 73, , 19, 6
2018/2/7, 90, 98, , 17, 6
2018/2/8, 122, 135, , 12, 8
2018/2/9, 135, , , , 
2018/2/10, 143, 96, , 18, 9
2018/2/11, 119, 96, , 31, 8
2018/2/12, 128, 76, 12, 43, 7
2018/2/13, 119, 74, 15, 37, 7
2018/2/14, 116, 98, 14, 17, 2
2018/2/15, 141, 134, 13, 19, 2
2018/2/16, 118, 79, 17, 23, 3
2018/2/17, 107, 93, 11, 25, 5
2018/2/18, 129, 96, 14, 33, 4
2018/2/19, 126, 99, 16, 26, 3
2018/2/20, 133, 137, 18, 9, 5
2018/2/21, 150, 143, 19, 18, 5
2018/2/22, 150, 146, 17, 19, 3
2018/2/23, 141, 85, 19, 20, 3
2018/2/24, 98, 82, 11, 16, 2
2018/2/25, 116, 90, 12, 14, 1
2018/2/26, 60, 50, 16, 12, 2
2018/2/27, 47, 49, 16, 14, 2
2018/2/28, 65, 80, 14, 18, 2
2018/3/1, 142, 123, 10, 21, 2
2018/3/2, 102, 71, 13, 13, 1
2018/3/3, 62, 54, 23, 9, 8
2018/3/4, 75, 52, 24, 16, 11
2018/3/5, 93, 57, 25, 15, 8
2018/3/6, 110, 73, 22, 29, 7
2018/3/7, 125, 80, 21, 24, 9
2018/3/8, 134, 65, 20, 24, 12
2018/3/9, 129, 73, 26, 20, 24
2018/3/10, 147, 83, 14, 30, 7
2018/3/11, 146, 103, 13, 22, 2
2018/3/12, 145, 112, 12, 14, 
2018/3/13, 104, 88, 18, 21, 4
2018/3/14, 111, 72, 27, 9, 7
2018/3/15, 66, , 22, , 
2018/3/16, 88, , 21, , 
2018/3/17, 102, , 17, , 
2018/3/18, 110, 57, 22, 9, 6
2018/3/19, 123, 42, 24, 9, 14
2018/3/20, 64, 50, 24, 18, 6
2018/3/21, 86, 68, 22, 22, 4
2018/3/22, 98, 71, 26, 22, 5
2018/3/23, 117, 75, 28, 12, 8
2018/3/24, 135, 87, 27, 15, 5
2018/3/25, 121, 63, 17, 21, 3
2018/3/26, 105, 70, 17, 22, 2
2018/3/27, 86, 54, 23, 20, 9
2018/3/28, 102, 62, 31, 13, 10
2018/3/29, 127, 123, 21, 20, 6
2018/3/30, 133, 108, 27, 17, 4
2018/3/31, 144, 89, 23, 17, 8
2018/4/1, 144, 125, 23, 6, 6
2017/12/20, 79, 47, 64, 23, 5
2017/12/21, 93, 72, 64, 22, 7
2017/12/22, 85, 42, 67, 16, 4
2017/12/23, 127, 107, 66, 19, 5
2017/12/24, 136, 135, 84, 10, 6
2017/12/25, 152, 136, 92, 12, 6
2017/12/26, 134, 123, 70, 22, 10
2017/12/27, 115, 113, 59, 28, 7
2017/12/28, 113, 117, 64, 14, 3
2017/12/29, 123, 106, 73, 10, 4
2017/12/30, 93, 109, 49, 15, 2
2017/12/31, 76, 90, 48, 21, 2
2023/4/7, , 52, 26, 13, 6
2023/4/8, , 61, 26, 9, 6
2023/4/9, , 68, 26, 12, 7
2023/4/10, , 68, 25, 18, 5
2023/2/23, , 56, , 21, 8
2023/2/24, , 80, , 21, 7
2023/2/25, , 91, , 12, 7
2023/2/26, , 103, , 9, 6
2023/2/27, , 86, , 15, 6
2023/2/28, , 72, , 13, 5
2023/3/1, , 64, , 8, 9
2023/3/2, , 63, 22, 7, 9
2023/3/17, , 60, , 3, 7
2023/3/18, , 56, , 2, 15
2023/3/19, , 51, , 10, 23
2023/3/20, , 53, , 15, 8
2023/3/21, , 74, , 11, 8
2023/3/22, , 79, , 3, 6
2023/3/23, , 49, , 3, 9
2023/3/24, , 47, , 2, 5
2023/3/25, , 56, , 6, 6
2023/3/26, , 59, 32, 11, 6
2022/10/2, , 103, , 5, 3
2022/10/3, , 103, , 5, 3
2022/10/4, , 110, , 9, 2
2022/10/6, , 140, , 9, 3
2022/10/7, , 78, , 6, 2
2022/10/8, , 59, , 9, 3
2022/10/9, , 68, , 12, 2
2022/10/10, , 70, , 11, 3
2022/10/11, , 64, , 14, 3
2022/12/7, , 44, , 20, 4
2022/12/8, , 55, , 18, 6
2022/12/10, , 36, , 7, 4
2022/12/11, , 28, , 3, 5
2022/9/16, , 76, , 7, 2
2022/9/17, , 80, , 3, 3
2022/9/18, , 90, , 8, 2
2022/9/19, , 73, , 14, 2
2022/9/20, , 88, 8, 10, 3
2022/9/24, , 80, , 6, 3
2022/9/25, , 81, , 5, 8
2022/9/26, , 124, , 5, 3
2022/9/27, , 98, , 5, 1
2022/9/28, , 124, , 4, 2
2022/9/29, , 125, , 9, 4
2022/9/30, , 111, , 7, 3
2022/10/1, , 109, , 7, 2
2022/4/2, , 97, , 11, 9
2022/4/3, , 94, , 8, 11
2022/4/4, , 94, , 8, 11
2022/4/5, , 102, , 9, 12
2022/3/30, , 88, , 7, 9
2022/3/31, , 96, , 9, 9
2022/4/1, , 124, , 8, 13
2021/7/3, , 76, , 9, 6
2021/7/4, , 76, , 9, 3
2021/7/5, , 89, , 9, 2
2021/7/6, , 137, , 11, 5
2021/7/7, , 153, , 9, 4
2021/7/8, , 134, , 9, 4
2021/7/9, , 102, , 8, 5
2021/7/10, , 89, , 9, 3
2021/7/11, , 87, , 13, 4
2021/7/12, , 75, , 6, 4
2021/7/13, , 93, 18, 6, 3
2021/7/17, , 136, , 4, 4
2021/7/18, , 72, 15, 4, 4
2021/9/11, , 71, , 3, 4
2021/4/2, , 104, 19, 24, 4
2021/4/3, , 96, 25, 17, 4
2021/4/4, , 84, 20, 4, 4
2021/4/5, , 84, 20, 4, 4
2021/4/6, , 52, , 4, 4
2021/4/7, , 51, , 4, 4
2021/4/8, , 52, , 9, 5
2021/4/9, , 48, 19, 11, 5
2021/4/10, , 63, 33, 12, 4
2021/4/11, , 70, 23, 13, 4
2021/4/12, , 103, 17, 19, 3
2021/4/13, , 91, 17, 20, 5
2021/4/14, , 74, 21, 19, 4
2021/4/15, , 63, 16, 22, 5
2021/4/16, , 65, 21, 16, 4
2021/4/17, , 55, 28, 5, 5
2021/4/18, , 43, 34, 8, 5
2021/4/19, , 53, 27, 10, 4
2021/4/20, , 76, 35, 16, 5
2021/4/21, , 68, 30, 13, 5
2021/4/22, , 61, 26, 17, 5
2021/4/23, , 60, 26, 19, 5
2021/4/24, , 54, 25, 16, 5
2021/4/25, , 52, 27, 12, 4
2021/4/26, , 71, 30, 21, 4
2021/4/27, , 78, 22, 25, 4
2021/2/27, , 40, 22, 4, 4
2021/2/28, , 40, 22, 7, 4
2021/3/1, , 50, 7, 22, 4
2021/3/2, , 64, 2, 17, 4
2021/3/3, , 82, 4, 19, 4
2021/3/4, , 63, 2, 18, 4
2021/3/5, , 61, , 18, 5
2021/3/6, , 67, , 4, 6
2021/3/7, , 52, , 4, 5
2021/3/8, , 46, , 6, 5
2021/3/9, , 54, 7, 21, 6
2021/3/10, , 66, 22, 26, 5
2021/3/11, , 70, 23, 13, 4
2021/3/12, , 77, 14, 16, 5
2021/3/13, , 144, 22, 8, 3
2021/3/14, , 166, 21, 5, 4
2021/3/15, , 83, 24, 9, 5
2021/3/16, , 60, 17, 20, 5
2021/3/17, , 83, 10, 34, 5
2021/3/18, , 132, 12, 25, 4
2021/3/19, , 87, 21, 18, 4
2021/3/20, , 90, 23, 8, 4
2021/3/21, , 61, 22, 6, 5
2021/3/22, , 43, 19, 13, 5
2021/3/23, , 59, 24, 16, 5
2021/3/24, , 61, 34, 16, 3
2021/3/25, , 98, 16, 15, 3
2021/3/26, , 135, 18, 15, 4
2021/3/27, , 84, 13, 22, 5
2021/3/28, , 70, 17, 13, 3
2021/3/29, , 67, 23, 4, 4
2021/3/30, , 53, 23, 5, 5
2021/3/31, , 54, 18, 10, 4
2021/4/1, , 72, 15, 21, 4
2020/1/1, , 36, 20, 17, 5
2019/10/16, , 79, 2, 17, 3
2019/10/19, , 68, 23, 14, 3
2019/10/20, , 68, 23, 14, 3
2019/10/21, , 69, 22, 15, 3
2019/10/22, , 74, 21, 15, 4
2019/11/24, , 43, 22, 20, 5
2019/12/1, , 46, , 14, 4
2019/12/2, , 52, , 22, 5
2019/12/3, , 54, , 21, 5
2019/12/4, , 53, 12, 23, 4
2019/8/22, , 94, 11, 9, 4
2018/11/8, , 78, , 22, 3
2018/11/9, , 59, , 15, 5
2018/11/10, , 57, , 16, 5
2018/11/11, , 47, , 16, 3
2018/11/12, , 46, , 16, 2
2018/12/15, , 54, , 10, 4
2018/12/16, , 54, , 14, 3
2018/5/14, , 258, 24, 13, 3
2018/6/18, , 60, 26, 13, 6
2017/11/14, , 57, 39, 8, 3
2017/11/15, , 43, 39, 14, 3
2017/11/16, , 61, 43, 23, 4
2017/11/17, , 66, 50, 24, 1
2017/11/18, , 56, 56, 21, 3
2017/11/19, , 54, 37, 28, 1
2017/11/20, , 57, 36, 24, 
2017/11/21, , 52, 36, 28, 1
2017/11/22, , 51, 30, 39, 1
2017/11/23, , 54, 23, 35, 1
2017/11/24, , 56, 48, 16, 1
2017/11/25, , 45, 48, 9, 1
2017/11/26, , 31, 49, 6, 2
2017/11/27, , 34, 45, 7, 2
2017/11/28, , 27, 43, 24, 2
2017/11/29, , 41, 52, 14, 3
2017/11/30, , 62, 45, 7, 3
2017/12/1, , 42, 49, 19, 3
2017/12/2, , 50, 53, 13, 4
2017/12/3, , 59, 60, 5, 5
2017/12/4, , 64, 64, 7, 3
2017/12/5, , 72, 45, 21, 1
2017/12/6, , 92, 36, 18, 1
2017/12/7, , 58, 46, 29, 3
2017/12/8, , 57, 40, 34, 2
2017/12/9, , 60, 53, 17, 3
2017/12/10, , 100, 50, 4, 3
2017/12/11, , 94, 54, 14, 5
2017/12/12, , 60, 61, 6, 6
2017/12/13, , 50, 58, 4, 6
2017/12/14, , 62, 49, 15, 4
2017/12/15, , 69, 54, 31, 1
2017/12/16, , 71, 58, 16, 2
2017/12/17, , 58, 60, 6, 1
2017/12/18, , 50, 61, 14, 1
2017/12/19, , 39, 62, 18, 1
2016/7/2, , 74, 58, 1, 2
2016/7/3, , 82, 50, 1, 1
2016/7/4, , 81, 48, 2, 1
2016/7/5, , 86, 53, 3, 1
2016/7/6, , 91, 73, 2, 2
2016/7/7, , 148, 50, 2, 2
2016/7/8, , 80, 60, 3, 2
2016/7/9, , 71, 61, 1, 2
2016/7/10, , 61, 59, 2, 1
2016/7/11, , 57, 54, 2, 1
2016/7/12, , 61, 58, 1, 1
2016/7/13, , 72, 78, 1, 2
2016/7/14, , 180, 49, 5, 
2016/7/15, , 166, 55, 3, 
2016/7/16, , 121, 46, 4, 
2016/7/17, , 94, 35, 4, 
2016/7/18, , 134, 19, 6, 
2016/7/19, , 198, 22, 6, 
2016/7/20, , 303, 19, 5, 
2016/7/21, , 168, 25, 6, 
2016/7/22, , 98, 30, 7, 
2016/7/23, , 80, 41, 5, 1
2016/7/24, , 76, 26, 6, 
2016/7/25, , 108, 29, 4, 
2016/7/26, , 161, 25, 5, 
2016/7/27, , 94, 33, 3, 
2016/7/28, , 101, 29, 3, 
2016/7/29, , 120, 19, 2, 
2016/7/30, , 124, 28, 5, 
2016/7/31, , 97, 32, 5, 
2016/8/1, , 74, 31, 7, 1
2016/8/2, , 90, 46, 5, 4
2016/8/3, , 69, 50, 12, 2
2016/8/4, , 66, 26, 6, 
2016/8/5, , 626, 24, 6, 
2016/8/6, , 243, 28, 8, 
2016/8/7, , 365, 38, 8, 
2016/8/8, , 172, 47, 10, 
2016/8/9, , 133, 40, 8, 
2016/8/10, , 97, 62, 5, 1
2016/8/11, , 74, 77, 7, 2
2016/8/12, , 92, 23, 5, 
2016/8/13, , 144, 25, 6, 
2016/8/14, , 278, 38, 9, 
2016/8/15, , 144, 16, 10, 1
2016/8/16, , 84, , , 
2016/4/2, , 29, 43, 1, 1
2016/4/3, , 29, 47, 2, 1
2016/4/4, , 12, 48, 6, 1
2016/4/5, , 13, 38, 7, 
2016/4/6, , 19, 32, 15, 
2016/4/7, , 34, 30, 13, 
2016/4/8, , 31, 31, 10, 
2016/4/9, , 23, 37, 10, 1
2016/4/10, , 32, 42, 16, 2
2016/4/11, , 46, 48, 13, 1
2016/4/12, , 46, 45, 16, 1
2016/4/13, , 55, 34, 8, 
2016/4/14, , 51, 29, 13, 
2016/4/15, , 34, 28, 6, 
2016/4/16, , 26, 45, 2, 1
2016/4/17, , 26, 51, 2, 2
2016/4/18, , 22, 58, 2, 2
2016/4/19, , 35, 47, 5, 1
2016/4/20, , 24, 42, 6, 1
2016/4/21, , 21, 43, 4, 2
2016/4/22, , 17, 50, 2, 2
2016/4/23, , 17, 43, 8, 2
2016/4/24, , 22, 36, 14, 1
2016/4/25, , 23, 31, 16, 3
2016/4/26, , 35, 34, 18, 4
2016/4/27, , 48, 34, 12, 2
2016/4/28, , 58, 26, 13, 2
2016/4/29, , 62, 17, 10, 1
2016/4/30, , 58, 34, 11, 1
2016/5/1, , 40, 34, 39, 2
2016/5/2, , 61, , 24, 
2016/5/10, , 70, 28, 11, 1
2016/5/11, , 69, 26, 10, 1
2016/5/12, , 63, 27, 16, 3
2016/5/13, , 58, 29, 14, 1
2016/5/14, , 52, 48, 8, 3
