date, pm25, pm10, o3, no2, so2
2021/4/19, 68, 20, 24, 10, 1
2021/4/20, 62, 19, 33, 7, 1
2021/4/21, 63, 20, 35, 5, 
2021/4/22, 56, 17, 29, 3, 
2021/4/23, 43, 15, 29, 4, 1
2021/4/24, 40, 20, 34, 5, 1
2021/4/25, 58, 12, 33, 3, 1
2021/4/26, 36, 10, 32, 6, 
2021/4/27, 41, 13, 33, 4, 1
2021/4/28, 35, 17, 35, 5, 1
2021/4/29, 49, 12, 32, 4, 1
2021/4/30, 37, 13, 38, 3, 1
2021/5/1, 40, 20, 29, 5, 1
2021/5/2, 71, 10, 17, 3, 1
2021/5/3, 37, 8, 32, 4, 
2021/5/4, 24, 7, 37, 2, 
2021/5/5, 26, 5, 31, 1, 1
2021/5/6, 15, 7, 30, 2, 
2021/5/7, 20, 6, 30, 2, 
2021/5/8, 25, 7, 36, 2, 1
2021/5/9, 26, 9, 34, 2, 
2021/5/10, 39, 10, 37, 3, 1
2021/5/11, 29, 16, 39, 5, 1
2021/5/12, 31, 11, 19, 4, 2
2021/5/13, 36, 4, 21, 4, 1
2021/5/14, 18, 6, 23, 5, 1
2021/5/15, 21, 8, 14, 3, 
2021/5/16, 23, 5, , 2, 1
2021/5/17, 12, 5, 29, 3, 2
2021/5/18, 20, 4, 27, 2, 
2021/5/19, 16, 11, 33, 4, 
2021/5/20, 27, 9, 28, 5, 
2021/5/21, 26, 6, 33, 2, 
2021/5/22, 10, 3, 32, 1, 1
2021/5/23, 18, 8, 30, 2, 
2021/5/24, 25, 5, 29, 3, 
2021/5/25, 20, 5, 30, 2, 
2021/5/26, 14, 5, 27, 2, 
2021/5/27, 15, 5, 33, 2, 
2021/5/28, 13, 7, 28, 3, 
2021/5/29, 19, 9, 33, 4, 
2021/5/30, 30, 7, 31, 3, 
2021/5/31, 27, 12, 40, 5, 
2021/6/1, 33, 14, 40, 6, 1
2021/6/2, 38, 14, 41, 6, 
2021/6/3, 45, 16, 46, 7, 
2021/6/4, 45, 14, 45, 5, 
2021/6/5, 37, 15, 44, 3, 1
2021/6/6, 45, 14, 42, 3, 
2021/6/7, 44, 18, 47, 6, 
2021/6/8, 52, 18, 47, 6, 1
2021/6/9, 56, 18, 31, 7, 
2021/6/10, 45, 10, 38, 4, 
2021/6/11, 34, 16, 49, 5, 
2021/6/12, 44, 15, 37, 3, 1
2021/6/13, 43, 11, 28, 1, 
2021/6/14, 27, 13, 42, 5, 
2021/6/15, 28, 14, 43, 5, 1
2021/6/16, 40, 19, 48, 8, 1
2021/6/17, 51, 16, 46, 7, 1
2021/6/18, 44, 17, 44, 5, 1
2021/6/19, 43, 16, 55, 4, 1
2021/6/20, 46, 21, 57, 4, 1
2021/6/21, 53, 19, 43, 3, 1
2021/6/22, 51, 17, 31, 3, 
2021/6/23, 47, 16, 27, 4, 1
2021/6/24, 45, 11, 41, 3, 1
2021/6/25, 38, 17, 28, 5, 
2021/6/26, 47, 12, 38, 3, 
2021/6/27, 35, 16, 45, 4, 
2021/6/28, 51, 21, 44, 6, 
2021/6/29, 60, 13, 45, 4, 
2021/6/30, 46, 8, 31, 1, 
2021/7/1, 22, 5, 27, 1, 
2021/2/26, 124, 51, 23, 9, 
2021/2/27, 109, 10, 22, 4, 
2021/2/28, 35, 12, 25, 5, 
2021/3/1, 38, 31, 13, 13, 
2021/3/2, 90, 27, 5, 13, 
2021/3/3, 65, 25, 9, 11, 
2021/3/4, 67, 38, , 12, 
2021/3/5, 93, 15, 17, 8, 
2021/3/6, 57, 14, 28, 4, 
2021/3/7, 48, 21, 27, 7, 
2021/3/8, 68, 22, 24, 10, 
2021/3/9, 64, 32, 24, 12, 
2021/3/10, 91, 36, 23, 9, 
2021/3/11, 102, 14, 24, 4, 
2021/3/12, 49, 5, 27, 2, 
2021/3/13, 13, 3, 30, 1, 
2021/3/14, 11, 6, 28, 1, 
2021/3/15, 11, 7, 23, 4, 
2021/3/16, 21, 8, 23, 3, 
2021/3/17, 39, 8, 22, 5, 
2021/3/18, 33, 9, 26, 5, 
2021/3/19, 34, 8, 23, 4, 
2021/3/20, 33, 8, 23, 2, 
2021/3/21, 34, 10, 25, 2, 
2021/3/22, 33, 10, 29, 3, 
2021/3/23, 28, 15, 22, 5, 
2021/3/24, 44, 26, 24, 9, 
2021/3/25, 75, 33, 28, 11, 
2021/3/26, 91, 28, 33, 10, 1
2021/3/27, 73, 18, 29, 3, 
2021/3/28, 56, 7, 27, 2, 
2021/3/29, 20, 15, 31, 5, 
2021/3/30, 41, 16, 35, 7, 
2021/3/31, 44, 23, 38, 8, 
2021/4/1, 58, 28, 39, 6, 1
2020/10/2, 68, , , , 
2020/10/4, 43, 9, 26, 6, 2
2020/10/5, 30, 11, 16, 10, 2
2020/10/6, 41, 7, 21, 3, 2
2020/10/7, 15, 6, 19, 3, 2
2020/10/8, 18, 8, 24, 3, 1
2020/10/9, 13, 7, 18, 4, 1
2020/10/10, 19, 9, 15, 4, 1
2020/10/11, 27, 9, 15, 6, 1
2020/10/12, 24, 13, 20, 7, 1
2020/10/13, 40, 12, 19, 7, 2
2020/10/14, 32, 4, 22, 3, 2
2020/10/15, 20, 7, 10, 7, 2
2020/10/16, 22, 7, 18, 7, 2
2020/10/17, 29, 8, 16, 6, 2
2020/10/18, 20, 10, 20, 3, 1
2020/10/19, 31, 13, 17, 8, 1
2020/10/20, 43, 19, 16, 8, 1
2020/10/21, 53, 27, 13, 9, 1
2020/10/22, 72, 22, 10, 5, 1
2020/10/23, 60, 25, 18, 5, 2
2020/10/24, 61, 13, 23, 3, 1
2020/10/25, 32, 12, 17, 3, 2
2020/10/26, 43, 9, 16, 5, 2
2020/10/27, 29, 9, 16, 5, 2
2020/10/28, 26, 9, 14, 3, 2
2020/10/29, 33, 7, 18, 3, 1
2020/10/30, 18, 5, 15, 3, 1
2020/10/31, 15, 7, 13, 4, 1
2020/11/1, 19, 14, 14, 2, 1
2020/11/2, 36, 8, 13, 3, 1
2020/11/3, 18, 13, 15, 9, 1
2020/11/4, 33, 14, 16, 9, 1
2020/11/5, 35, 15, 15, 10, 
2020/11/6, 38, 20, 12, 7, 
2020/11/7, 52, 24, 2, 9, 
2020/11/8, 72, 24, 6, 7, 
2020/11/9, 60, 18, 4, 8, 
2020/11/10, 52, 24, 11, 8, 
2020/11/11, 63, 11, 13, 5, 
2020/11/12, 35, 16, 39, 6, 14
2020/11/13, 51, 20, 7, 8, 
2020/11/14, 56, 22, 13, 7, 
2020/11/15, 67, 16, 15, 2, 
2020/11/16, 50, 9, 20, 3, 
2020/11/17, 31, 6, 22, 2, 
2020/11/18, 20, 10, 17, 5, 
2020/11/19, 32, 13, 19, 5, 
2020/11/20, 41, 11, 24, 7, 
2020/11/21, 28, 14, 18, 5, 
2020/11/22, 49, 14, 20, 3, 
2020/11/23, 52, 12, 15, 7, 
2020/11/24, 46, 19, 5, 9, 
2020/11/25, 55, 18, 11, 4, 
2020/11/26, 63, 22, 11, 6, 
2020/11/27, 73, 21, 8, 5, 
2020/11/28, 65, 22, 3, 11, 
2020/11/29, 60, 18, 15, 6, 
2020/11/30, 59, 13, 11, 8, 2
2020/12/1, 44, 23, 5, 9, 
2020/12/2, 71, 24, 18, 8, 
2020/12/3, 77, , , , 
2020/7/2, 21, 9, 24, 4, 1
2020/7/3, 29, 8, 34, 4, 
2020/7/4, 19, 9, 38, 3, 
2020/7/5, 27, 9, 27, 2, 1
2020/7/6, 29, 7, 31, 2, 1
2020/7/7, 23, 7, 28, 5, 
2020/7/8, 26, 9, 24, 5, 
2020/7/9, 29, 11, 26, 4, 
2020/7/10, 23, 11, 40, 3, 
2020/7/11, 37, 8, 30, 2, 
2020/7/12, 26, 9, 35, 3, 
2020/7/13, 32, 8, 38, 6, 
2020/7/14, 35, 7, 33, 3, 
2020/7/15, 25, 11, 39, 3, 1
2020/7/16, 37, 8, 27, 5, 1
2020/7/17, 27, 10, 30, 4, 1
2020/7/18, 26, 10, 35, 4, 1
2020/7/19, 29, 13, 40, 2, 1
2020/7/20, 43, 16, 46, 3, 1
2020/7/21, 51, 14, 37, 5, 1
2020/7/22, 49, 13, 46, 5, 1
2020/7/23, 42, 15, 47, 7, 2
2020/7/24, 50, 17, 46, 6, 2
2020/7/25, 48, 13, 47, 4, 2
2020/7/26, 47, 11, 31, 2, 2
2020/7/27, 34, 8, 35, 3, 2
2020/7/28, 23, 8, 39, 2, 2
2020/7/29, 30, 10, 39, 4, 2
2020/7/30, 32, 17, 58, 7, 2
2020/7/31, 38, 18, 48, 7, 3
2020/8/1, 48, 14, 55, 5, 3
2020/8/2, 38, 16, 34, 5, 3
2020/8/3, 49, 10, 25, 4, 3
2020/8/4, 38, 10, 21, 4, 3
2020/8/5, 29, 10, 30, 5, 3
2020/8/6, 21, 14, 44, 6, 3
2020/8/7, 42, 20, 50, 7, 3
2020/8/8, 61, 27, 56, 6, 4
2020/8/9, 75, 26, 61, 4, 4
2020/8/10, 76, 27, 40, 7, 4
2020/8/11, 77, 21, 44, 6, 4
2020/8/12, 61, 18, 51, 4, 4
2020/8/13, 51, 19, 53, 6, 5
2020/8/14, 58, 16, 46, 3, 6
2020/8/15, 54, 17, 45, 4, 5
2020/8/16, 53, 17, 48, 6, 6
2020/8/17, 55, 19, 47, 5, 4
2020/8/18, 54, 10, 33, 3, 1
2020/8/19, 28, 8, 42, 2, 1
2020/8/20, 23, 10, 41, 3, 1
2020/8/21, 30, 11, 41, 4, 1
2020/8/22, 33, 12, 33, 1, 2
2020/8/23, 42, 7, 31, 1, 2
2020/8/24, 19, 7, 32, 2, 3
2020/8/25, 17, 8, 35, 3, 3
2020/8/26, 21, 9, 32, 1, 2
2020/8/27, 32, 6, 29, 4, 2
2020/8/28, 22, 9, 36, 5, 3
2020/8/29, 21, 6, 20, 1, 1
2020/8/30, 13, 9, 16, 4, 
2020/8/31, 24, 5, 29, 3, 
2020/9/1, 19, 9, 23, 3, 
2020/9/2, 27, 9, 29, 4, 
2020/9/3, 30, 10, 38, 3, 1
2020/9/4, 36, 9, 34, 3, 
2020/9/5, 27, 9, 33, 2, 1
2020/9/6, 32, 10, 35, 2, 1
2020/9/7, 28, 12, 33, 7, 1
2020/9/8, 31, 13, 34, 5, 1
2020/9/9, 38, 10, 40, 5, 1
2020/9/10, 31, 11, 28, 4, 2
2020/9/11, 26, 14, 20, 12, 2
2020/9/12, 28, 15, 35, 6, 3
2020/9/13, 48, 16, 43, 7, 3
2020/9/14, 52, 19, 43, 8, 2
2020/9/15, 57, 18, 37, 10, 1
2020/9/16, 56, 20, 50, 8, 2
2020/9/17, 61, 20, 30, 4, 1
2020/9/18, 50, 10, 28, 10, 
2020/9/19, 32, 16, 32, 9, 1
2020/9/20, 49, 15, 38, 7, 1
2020/9/21, 39, 22, 39, 10, 2
2020/9/22, 63, 29, 40, 9, 2
2020/9/23, 68, 28, 38, 7, 2
2020/9/24, 69, 11, 28, 8, 2
2020/9/25, 32, 7, 18, 7, 2
2020/9/26, 24, 3, 22, 3, 3
2020/9/27, 9, 4, 19, 4, 2
2020/9/28, 16, 14, 13, 8, 1
2020/9/29, 49, 12, 8, 10, 2
2020/9/30, 39, 12, 25, 9, 2
2020/10/1, 37, 28, 3, 13, 2
2020/4/2, 31, , , , 
2020/4/12, 49, 22, 44, 5, 
2020/4/13, 70, 18, 33, 4, 
2020/4/14, 64, 12, 31, 3, 
2020/4/15, 29, 16, 38, 4, 
2020/4/16, 35, 15, 43, 7, 
2020/4/17, 41, 21, 51, 8, 
2020/4/18, 59, 23, 48, 6, 
2020/4/19, 62, 21, 39, 4, 
2020/4/20, 65, 9, 39, 3, 
2020/4/21, 33, 15, 41, 4, 1
2020/4/22, 53, 17, 42, 5, 
2020/4/23, 50, 18, 47, 7, 
2020/4/24, 53, 20, 50, 6, 
2020/4/25, 55, 16, 38, 4, 
2020/4/26, 55, 17, 43, 4, 
2020/4/27, 50, 10, 46, 4, 
2020/4/28, 47, 14, 46, 5, 
2020/4/29, 49, 10, 31, 5, 
2020/4/30, 35, 7, 32, 4, 
2020/5/1, 26, 7, 33, 1, 
2020/5/2, 25, 5, 38, 2, 
2020/5/3, 18, 8, 33, 4, 
2020/5/4, 31, 9, 39, 4, 
2020/5/5, 37, 10, 35, 5, 
2020/5/6, 37, 10, 35, 6, 
2020/5/7, 28, 10, 43, 6, 
2020/5/8, 38, 15, 53, 6, 
2020/5/9, 54, 20, 57, 8, 
2020/5/10, 63, 12, 40, 4, 
2020/5/11, 40, 12, 28, 5, 
2020/5/12, 48, 7, 31, 4, 
2020/5/13, 27, 12, 32, 8, 4
2020/5/14, 49, 13, 35, 6, 
2020/5/15, 43, 16, 40, 7, 2
2020/5/16, 52, 14, 45, 5, 
2020/5/17, 43, 18, 46, 6, 
2020/5/18, 62, 15, 45, 7, 1
2020/5/19, 51, 14, 45, 6, 
2020/5/20, 44, 11, 32, 8, 
2020/5/21, 33, 13, 42, 6, 1
2020/5/22, 41, 10, 39, 5, 
2020/5/23, 37, 10, 28, 3, 
2020/5/24, 26, 10, 29, 3, 
2020/5/25, 21, 5, 27, 3, 
2020/5/26, 18, 7, 32, 4, 
2020/5/27, 22, 10, 42, 5, 8
2020/5/28, 30, 9, 31, 5, 
2020/5/29, 31, 7, 34, 3, 5
2020/5/30, 23, 6, 33, 3, 4
2020/5/31, 25, 8, 25, 4, 5
2020/6/1, 32, 12, 37, 4, 3
2020/6/2, 41, 11, 30, 5, 
2020/6/3, 33, 6, 35, 4, 1
2020/6/4, 15, 9, 32, 6, 1
2020/6/5, 30, 7, 33, 2, 1
2020/6/6, 23, 6, 24, 3, 
2020/6/7, 17, 9, 23, 3, 1
2020/6/8, 31, 11, 30, 5, 
2020/6/9, 33, 12, 36, 7, 
2020/6/10, 33, 12, 27, 9, 
2020/6/11, 44, 9, 31, 5, 1
2020/6/12, 32, 12, 42, 3, 2
2020/6/13, 38, 21, 42, 5, 2
2020/6/14, 61, 19, 27, 6, 2
2020/6/15, 53, 11, 44, 5, 1
2020/6/16, 41, 15, 45, 4, 2
2020/6/17, 47, 13, 40, 6, 1
2020/6/18, 42, 13, 24, 4, 
2020/6/19, 33, 9, 33, 3, 
2020/6/20, 21, 9, 26, 2, 
2020/6/21, 30, 9, 32, 2, 
2020/6/22, 25, 12, 43, 3, 
2020/6/23, 37, 11, 42, 2, 
2020/6/24, 31, 13, 30, 5, 
2020/6/25, 36, 8, 36, 5, 
2020/6/26, 30, 9, 37, 6, 
2020/6/27, 30, 11, 45, 3, 
2020/6/28, 39, 11, 41, 2, 
2020/6/29, 39, 9, 26, 4, 
2020/6/30, 25, 6, 35, 3, 
2020/7/1, 17, 7, 29, 4, 1
2020/1/2, 86, 48, 4, 14, 1
2020/1/3, 129, 33, 17, 9, 4
2020/1/4, 91, 7, 32, 3, 8
2020/1/5, 18, 13, 27, 4, 8
2020/1/6, 34, 10, 22, 5, 5
2020/1/7, 26, 19, 14, 9, 2
2020/1/8, 66, 9, 16, 6, 1
2020/1/9, 39, 10, 19, 6, 2
2020/1/10, 36, 11, 23, 6, 3
2020/1/11, 38, 7, 23, 4, 2
2020/1/12, 22, 10, 20, 3, 2
2020/1/13, 34, 13, 20, 9, 2
2020/1/14, 43, 25, 13, 6, 2
2020/1/15, 71, 24, 13, 7, 1
2020/1/16, 70, 33, 7, 15, 
2020/1/17, 95, 44, 4, 19, 1
2020/1/18, 112, 33, 11, 9, 
2020/1/19, 98, 23, 19, 10, 
2020/1/20, 71, 19, 16, 12, 
2020/1/21, 52, 21, 19, 7, 
2020/1/22, 58, 23, 13, 11, 1
2020/1/23, 71, 22, 16, 15, 
2020/1/24, 62, 27, 10, 13, 
2020/1/25, 80, 38, 7, 13, 
2020/1/26, 106, 32, 9, 9, 
2020/1/27, 97, 37, 15, 12, 
2020/1/28, 100, 9, 30, 5, 
2020/1/29, 29, 7, 27, 4, 
2020/1/30, 20, 7, 26, 4, 
2020/1/31, 17, 4, 22, 4, 
2020/2/1, 11, 3, 24, 2, 
2020/2/2, 9, 4, 30, 2, 
2020/2/3, 15, 4, 28, 3, 
2020/2/4, 15, 4, 27, 4, 
2020/2/5, 15, 7, 25, 4, 
2020/2/6, 19, 11, 22, 7, 
2020/2/7, 38, 12, 20, 10, 
2020/2/8, 33, 18, 22, 8, 
2020/2/9, 58, 17, 32, 4, 
2020/2/10, 59, 3, 31, 2, 
2020/2/11, 11, 5, 31, 2, 
2020/2/12, 15, 6, 28, 3, 
2020/2/13, 19, 5, 28, 3, 2
2020/2/14, 15, 7, 24, 6, 2
2020/2/15, 26, 10, 24, 7, 2
2020/2/16, 37, 10, 25, 4, 2
2020/2/17, 31, 8, 32, 5, 2
2020/2/18, 27, 6, 28, 3, 1
2020/2/19, 14, 5, 26, 4, 1
2020/2/20, 18, 7, 23, 5, 1
2020/2/21, 24, 7, 27, 4, 1
2020/2/22, 20, 6, 28, 3, 
2020/2/23, 15, 4, 31, 1, 
2020/2/24, 11, 4, 29, 4, 
2020/2/25, 15, 2, 28, 3, 22
2020/2/26, 7, 4, 30, 3, 27
2020/2/27, 13, 5, 31, 4, 
2020/2/28, 21, 8, 29, 5, 
2020/2/29, 28, 7, 27, 2, 2
2020/3/1, 23, 7, 33, 3, 25
2020/3/2, 21, 6, 31, 4, 
2020/3/3, 13, 10, 19, 7, 
2020/3/4, 35, 10, 28, 5, 
2020/3/5, 27, 10, 31, 5, 
2020/3/6, 25, 6, 25, 4, 
2020/3/7, 17, 10, 29, 4, 
2020/3/8, 42, 12, 33, 3, 
2020/3/9, 40, 13, 23, 6, 
2020/3/10, 40, 5, 27, 3, 2
2020/3/11, 19, 4, 21, 8, 
2020/3/12, 14, 3, 29, 3, 2
2020/3/13, 14, 4, 31, 3, 2
2020/3/14, 17, 12, 33, 8, 2
2020/3/15, 32, 20, 34, 4, 
2020/3/16, 58, 15, 30, 11, 1
2020/3/17, 43, 29, 25, 9, 1
2020/3/18, 79, 15, 34, 6, 3
2020/3/19, 54, 31, 21, 14, 5
2020/3/20, 91, 37, 23, 15, 4
2020/3/21, 100, 6, 29, 4, 2
2020/3/22, 28, 11, 32, 3, 2
2020/3/23, 38, 14, 31, 6, 
2020/3/24, 50, 17, 35, 7, 
2020/3/25, 63, 21, 38, 7, 
2020/3/26, 69, 25, 33, 7, 
2020/3/27, 71, 47, 39, 11, 2
2020/3/28, 93, 54, 47, 9, 2
2020/3/29, 119, 47, 31, 7, 1
2020/3/30, 117, , , , 
2019/10/2, 14, 5, 21, 5, 4
2019/10/3, 15, 8, 14, 5, 3
2019/10/4, 18, 6, 20, 4, 3
2019/10/5, 16, 6, 18, 3, 4
2019/10/6, 19, 9, 22, 3, 3
2019/10/7, 31, 14, 22, 11, 3
2019/10/8, 44, 12, 12, 6, 3
2019/10/9, 44, 5, 22, 4, 3
2019/10/10, 10, 5, 23, 3, 3
2019/10/11, 17, 7, 22, 4, 2
2019/10/12, 16, 9, 32, 3, 2
2019/10/13, 22, 13, 29, 4, 2
2019/10/14, 36, 19, 21, 6, 2
2019/10/15, 56, 24, 17, 12, 2
2019/10/16, 65, 15, 26, 5, 2
2019/10/17, 38, 9, 23, 10, 2
2019/10/18, 25, 15, 23, 6, 2
2019/10/19, 41, 14, 17, 6, 2
2019/10/20, 38, 15, 11, 7, 2
2019/10/21, 44, 22, 7, 10, 2
2019/10/22, 55, 28, 5, 12, 2
2019/10/23, 67, 42, 5, 14, 2
2019/10/24, 96, 28, 11, 11, 2
2019/10/25, 58, 22, 20, 8, 2
2019/10/26, 53, 18, 25, 7, 2
2019/10/27, 53, 13, 28, 4, 3
2019/10/28, 40, 10, 24, 9, 3
2019/10/29, 28, 19, 17, 10, 2
2019/10/30, 54, 24, 17, 15, 2
2019/10/31, 63, 32, 9, 19, 3
2019/11/1, 85, 21, 18, 11, 3
2019/11/2, 68, 10, 17, 3, 4
2019/11/3, 32, 12, 9, 6, 4
2019/11/4, 46, 6, 21, 5, 3
2019/11/5, 23, 8, 20, 8, 2
2019/11/6, 19, 11, 19, 6, 2
2019/11/7, 39, 11, 20, 8, 2
2019/11/8, 34, 21, 10, 13, 2
2019/11/9, 63, 19, 16, 6, 2
2019/11/10, 61, 20, 9, 8, 2
2019/11/11, 64, 17, 8, 9, 1
2019/11/12, 48, 20, 11, 10, 2
2019/11/13, 65, 10, 11, 10, 2
2019/11/14, 28, 12, 14, 9, 1
2019/11/15, 44, 10, 18, 8, 2
2019/11/16, 35, 17, 16, 8, 2
2019/11/17, 57, 20, 22, 8, 2
2019/11/18, 63, 16, 17, 7, 2
2019/11/19, 48, 16, 9, 13, 1
2019/11/20, 54, 38, 5, 15, 2
2019/11/21, 85, 28, 5, 12, 2
2019/11/22, 76, 14, 15, 10, 1
2019/11/23, 46, 12, 17, 4, 2
2019/11/24, 43, 18, 14, 3, 1
2019/11/25, 62, 19, 10, 5, 1
2019/11/26, 62, 13, 9, 6, 2
2019/11/27, 47, 16, 11, 6, 2
2019/11/28, 53, 8, 24, 5, 3
2019/11/29, 33, 7, 23, 5, 2
2019/11/30, 23, 10, 24, 7, 2
2019/12/1, 31, 20, 19, 9, 1
2019/12/2, 64, 19, 20, 10, 2
2019/12/3, 58, 13, 20, 13, 
2019/12/4, 35, 21, 15, 14, 
2019/12/5, 68, 26, 16, 7, 
2019/12/6, 75, 25, 13, 7, 
2019/12/7, 84, 9, 23, 5, 
2019/12/8, 36, 4, 26, 2, 
2019/12/9, 12, 5, 29, 4, 
2019/12/10, 13, 14, 26, 7, 
2019/12/11, 36, 20, 16, 15, 
2019/12/12, 51, 21, 13, 10, 
2019/12/13, 67, 18, 14, 10, 
2019/12/14, 63, 6, 31, 2, 
2019/12/15, 20, 6, 30, 2, 
2019/12/16, 20, 10, 24, 11, 
2019/12/17, 27, 25, 2, 11, 
2019/12/18, 76, 31, 1, 13, 2
2019/12/19, 82, 45, 1, 19, 2
2019/12/20, 109, 27, 7, 18, 3
2019/12/21, 72, 20, 15, 14, 3
2019/12/22, 54, 11, 21, 3, 3
2019/12/23, 42, 10, 22, 4, 2
2019/12/24, 33, 6, 23, 3, 1
2019/12/25, 20, 5, 23, 2, 1
2019/12/26, 19, 5, 21, 4, 
2019/12/27, 16, 10, 20, 6, 
2019/12/28, 32, 5, 24, 3, 
2019/12/29, 20, 10, 25, 5, 
2019/12/30, 40, , , , 
2019/7/2, 58, 16, 48, 3, 2
2019/7/3, 45, 12, 41, 4, 1
2019/7/4, 30, 11, 43, 6, 2
2019/7/5, 29, 10, , 5, 2
2019/7/6, 25, 8, , 4, 2
2019/7/7, 36, 12, , 3, 2
2019/7/8, 33, 10, , 5, 2
2019/7/9, 22, 11, 31, 3, 2
2019/7/10, 24, 8, 37, 3, 2
2019/7/11, 16, 13, 40, 6, 2
2019/7/12, 26, 9, 37, 4, 2
2019/7/13, 29, 8, 37, 4, 2
2019/7/14, 23, 10, 36, 4, 2
2019/7/15, 33, 12, 39, 4, 3
2019/7/16, 36, 13, 31, 6, 2
2019/7/17, 44, 14, 33, 6, 2
2019/7/18, 41, 12, 47, 9, 2
2019/7/19, 39, 15, 44, 6, 2
2019/7/20, 52, 16, 57, 4, 2
2019/7/21, 47, 13, 36, 4, 1
2019/7/22, 39, 10, 43, 5, 2
2019/7/23, 34, 14, 47, 6, 2
2019/7/24, 46, 16, 58, 9, 2
2019/7/25, 49, 22, 62, 11, 2
2019/7/26, 58, 23, 57, 8, 2
2019/7/27, 54, 18, 48, 3, 3
2019/7/28, 46, 12, 44, 3, 3
2019/7/29, 40, 20, 57, 8, 3
2019/7/30, 56, 21, 39, 7, 3
2019/7/31, 59, 16, 40, 7, 1
2019/8/1, 49, 11, 43, 6, 1
2019/8/2, 26, 16, 46, 10, 2
2019/8/3, 49, 11, 42, 4, 2
2019/8/4, 34, 10, 43, 4, 2
2019/8/5, 34, 10, 51, 7, 2
2019/8/6, 36, 12, 43, 6, 2
2019/8/7, 36, 6, 36, 4, 2
2019/8/8, 23, 8, 37, 3, 2
2019/8/9, 19, 9, 45, 4, 2
2019/8/10, 41, 11, 26, , 2
2019/8/11, 34, 7, 37, , 1
2019/8/12, 21, 13, 21, 10, 2
2019/8/13, 31, 7, 33, 2, 1
2019/8/14, 17, 9, 34, 5, 2
2019/8/15, 23, 8, 37, 3, 2
2019/8/16, 23, 8, 25, 4, 2
2019/8/17, 20, 10, 31, 3, 2
2019/8/18, 33, 6, 33, 3, 2
2019/8/19, 22, 9, 35, 4, 2
2019/8/20, 26, 12, 27, 8, 2
2019/8/21, 32, 10, 41, 6, 2
2019/8/22, 25, 16, 39, 7, 1
2019/8/23, 40, 15, 45, 9, 1
2019/8/24, 47, 22, 48, 7, 2
2019/8/25, 61, 18, 48, 7, 2
2019/8/26, 57, 19, 29, 11, 2
2019/8/27, 53, 19, 41, 9, 2
2019/8/28, 54, 25, 49, 8, 2
2019/8/29, 68, 23, 55, 8, 2
2019/8/30, 66, 15, 60, 8, 2
2019/8/31, 50, 20, 59, 5, 2
2019/9/1, 61, 19, 46, 3, 3
2019/9/2, 59, 12, 28, 7, 2
2019/9/3, 31, 11, 39, 6, 2
2019/9/4, 30, 8, 43, 6, 2
2019/9/5, 27, 13, 39, 7, 3
2019/9/6, 41, 11, 27, 9, 2
2019/9/7, 30, 14, 6, 16, 2
2019/9/8, 29, , , , 
2019/9/10, 12, 9, 30, 5, 3
2019/9/11, 24, 13, 30, 9, 2
2019/9/12, 41, 12, 30, 5, 2
2019/9/13, 31, 8, 23, 6, 2
2019/9/14, 20, 9, 33, 6, 2
2019/9/15, 24, 11, 35, 4, 2
2019/9/16, 34, 16, 34, 9, 4
2019/9/17, 37, 9, 32, 5, 3
2019/9/18, 24, 9, 28, 4, 3
2019/9/19, 20, 12, 27, 7, 2
2019/9/20, 26, 13, 31, 9, 2
2019/9/21, 27, 18, 33, 8, 2
2019/9/22, 50, 13, 36, 5, 4
2019/9/23, 41, 29, 22, 16, 5
2019/9/24, 66, 20, 21, 9, 4
2019/9/25, 44, 12, 25, 6, 4
2019/9/26, 32, 7, 23, 5, 3
2019/9/27, 17, 8, 22, 4, 3
2019/9/28, 15, 4, 26, 2, 3
2019/9/29, 12, 4, 32, 2, 3
2019/9/30, 8, 6, 28, 2, 4
2019/10/1, 16, 3, 24, 4, 4
2019/4/2, 83, , , , 
2019/4/7, 67, 14, 40, 8, 1
2019/4/8, 49, 28, 44, 17, 2
2019/4/9, 81, 39, 41, 12, 1
2019/4/10, 103, 37, 33, 11, 1
2019/4/11, 103, 24, 36, 9, 
2019/4/12, 71, 16, 31, 7, 
2019/4/13, 52, 26, 33, 6, 
2019/4/14, 71, 26, 21, 8, 1
2019/4/15, 75, 23, 44, 9, 1
2019/4/16, 65, 18, 44, 12, 1
2019/4/17, 57, 22, 40, 9, 1
2019/4/18, 63, 21, 46, 13, 
2019/4/19, 58, 19, 56, 8, 
2019/4/20, 54, 21, 53, 9, 
2019/4/21, 58, 20, 51, 8, 
2019/4/22, 52, 17, 44, 6, 
2019/4/23, 48, 18, 38, 4, 1
2019/4/24, 55, 18, 35, 4, 
2019/4/25, 50, 18, 44, 6, 1
2019/4/26, 43, 19, 42, 7, 1
2019/4/27, 43, 7, 33, 4, 
2019/4/28, 21, 6, 31, 3, 
2019/4/29, 24, 9, 23, 8, 1
2019/4/30, 25, 14, 37, 5, 1
2019/5/1, 44, 29, 39, 6, 1
2019/5/2, 78, 17, 47, 5, 1
2019/5/3, 51, 16, 29, 9, 1
2019/5/4, 45, 10, 31, 4, 1
2019/5/5, 32, 8, 32, 4, 1
2019/5/6, 33, 9, 37, 5, 1
2019/5/7, 33, 11, 36, 8, 
2019/5/8, 32, 13, 45, 7, 1
2019/5/9, 39, 8, 37, 4, 1
